episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
7,238,direct,detour,detour,0.9853295683860779,0.0,detour,0.5187970995903015,1.029928207397461,0.5111311078071594
10,512,detour,direct,direct,0.48065292835235596,0.0,direct,0.03221512958407402,0.5540457963943481,0.5218306668102741
16,668,direct,detour,detour,0.8481301069259644,0.0,detour,0.284561425447464,0.8276739120483398,0.5431124866008759
23,999,detour,attack,direct,0.5583128929138184,0.0,attack,0.056767191737890244,0.6112923622131348,0.5545251704752445
30,1226,attack,detour,detour,1.09410560131073,0.0,detour,0.5674004554748535,1.1612203121185303,0.5938198566436768
139,5322,detour,attack,direct,0.5313771963119507,0.0,attack,0.03192920237779617,0.5332462191581726,0.5013170167803764
146,5760,attack,direct,direct,1.0195374488830566,0.0,direct,0.5587825775146484,1.1042760610580444,0.545493483543396
155,5983,direct,detour,detour,0.9667012095451355,0.0,detour,0.2566092312335968,0.9519606232643127,0.6953513920307159
184,7078,detour,direct,attack,0.5634176731109619,0.0,direct,0.1049594059586525,0.6364591121673584,0.5314997062087059
196,7414,direct,detour,detour,0.8861854672431946,0.0,detour,0.42503923177719116,0.9380377531051636,0.5129985213279724
244,9191,detour,direct,direct,0.5652180314064026,0.0,direct,0.040419869124889374,0.5637176632881165,0.5232977941632271
250,9415,direct,detour,detour,0.6882684230804443,0.0,detour,0.06867185980081558,0.5957635641098022,0.5270917043089867
263,9976,detour,attack,attack,0.5782456994056702,0.0,attack,0.07211893051862717,0.619530975818634,0.5474120453000069
274,10259,attack,detour,detour,0.5586109161376953,0.0,detour,0.007360733114182949,0.5376388430595398,0.5302781099453568
278,10493,detour,attack,attack,0.6299244165420532,0.0,attack,0.06298115849494934,0.5882447361946106,0.5252635776996613
296,11295,attack,detour,detour,0.9581599831581116,0.0,detour,0.5051037669181824,1.0180996656417847,0.5129958987236023
327,12607,detour,attack,direct,0.5622854232788086,0.0,attack,0.02309047430753708,0.5395904183387756,0.5164999440312386
349,13686,attack,direct,detour,0.96998530626297,0.0,direct,0.47789132595062256,1.0358681678771973,0.5579768419265747
349,13800,direct,attack,attack,0.5777245759963989,0.0,attack,0.07873651385307312,0.5834352374076843,0.5046987235546112
377,15150,attack,detour,detour,0.7295774221420288,0.0,detour,0.1389450877904892,0.8377326130867004,0.6987875252962112
418,16778,detour,attack,attack,0.6333901286125183,0.0,attack,0.19660025835037231,0.7175658941268921,0.5209656357765198
424,17023,attack,detour,detour,1.0225437879562378,0.0,detour,0.5549651384353638,1.130027413368225,0.5750622749328613
438,17789,detour,direct,direct,0.5378094911575317,0.0,direct,0.08412864804267883,0.6370397806167603,0.5529111325740814
445,17985,direct,detour,detour,0.911334753036499,0.0,detour,0.32937508821487427,0.8558317422866821,0.5264566540718079
462,18745,detour,direct,direct,0.6847553253173828,0.0,direct,0.1889204978942871,0.7139053344726562,0.5249848365783691
470,18989,direct,detour,detour,0.7971584796905518,0.0,detour,0.3484734296798706,0.8577914834022522,0.5093180537223816
483,19611,detour,attack,attack,0.5694291591644287,0.0,attack,0.02150452509522438,0.5583420395851135,0.5368375144898891
503,20640,attack,direct,direct,1.2016758918762207,0.0,direct,0.43145623803138733,1.1170803308486938,0.6856240928173065
513,20998,direct,attack,attack,1.0779123306274414,0.0,attack,0.5076282024383545,1.0895841121673584,0.5819559097290039
561,23229,attack,detour,detour,0.7180920839309692,0.0,detour,0.08246690779924393,0.7727575302124023,0.6902906224131584
578,23840,detour,attack,attack,0.7831517457962036,0.0,attack,0.2329438179731369,0.8382447361946106,0.6053009182214737
579,24000,attack,direct,direct,1.0774812698364258,0.0,direct,0.3661939799785614,1.0258686542510986,0.6596746742725372
589,24224,direct,detour,detour,1.2624640464782715,0.0,detour,0.6159542202949524,1.2143781185150146,0.5984238982200623
590,24508,detour,direct,direct,0.7426836490631104,0.0,direct,0.21319463849067688,0.770918071269989,0.5577234327793121
598,24738,direct,detour,detour,0.9238605499267578,0.0,detour,0.47603559494018555,1.00028395652771,0.5242483615875244
629,25979,detour,attack,direct,0.5440452098846436,0.0,attack,0.022006526589393616,0.5408563613891602,0.5188498347997665
661,27195,attack,direct,detour,0.8838474154472351,0.0,direct,0.43313083052635193,0.9586224555969238,0.5254916250705719
672,27573,direct,detour,detour,1.173044204711914,0.0,detour,0.6435366272926331,1.1752095222473145,0.5316728949546814
674,27871,detour,direct,direct,0.5997143983840942,0.0,direct,0.0412253737449646,0.5951411724090576,0.553915798664093
679,28025,direct,detour,detour,0.8566591739654541,0.0,detour,0.4125247895717621,0.983728289604187,0.5712035000324249
691,28640,detour,direct,attack,1.0160194635391235,0.0,direct,0.27690446376800537,1.0159491300582886,0.7390446662902832
704,29025,direct,detour,detour,1.2622416019439697,0.0,detour,0.6848735809326172,1.1858797073364258,0.5010061264038086
710,29367,detour,attack,direct,0.5604960918426514,0.0,attack,0.07751969993114471,0.5859408378601074,0.5084211379289627
755,31497,attack,detour,detour,1.101846694946289,0.0,detour,0.5373286008834839,1.0829405784606934,0.5456119775772095
789,32748,detour,direct,direct,0.5890322923660278,0.0,direct,0.07053302228450775,0.5827171802520752,0.5121841579675674
792,32934,direct,detour,detour,0.5473301410675049,0.0,detour,0.06885020434856415,0.6038118004798889,0.5349615961313248
796,33148,detour,direct,direct,0.6317225694656372,0.0,direct,0.06684891134500504,0.6405144929885864,0.5736655816435814
