episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,324,direct,detour,attack,0.41428375244140625,0.0,detour,0.061074964702129364,0.41718894243240356,0.3561139777302742
26,876,detour,attack,attack,0.48095446825027466,0.0,attack,0.06299135088920593,0.47798752784729004,0.4149961769580841
26,956,attack,detour,attack,0.7836621999740601,0.0,detour,0.31208938360214233,0.7248297929763794,0.41274040937423706
64,2309,detour,attack,attack,0.5724749565124512,0.0,attack,0.0656328946352005,0.5500684380531311,0.4844355434179306
80,2808,attack,detour,attack,0.6894091367721558,0.0,detour,0.3653060793876648,0.7297523021697998,0.364446222782135
93,3281,detour,attack,attack,0.49070847034454346,0.0,attack,0.07325129210948944,0.4363533854484558,0.36310209333896637
97,3812,attack,detour,attack,1.027497410774231,0.0,detour,0.6634020805358887,1.0358185768127441,0.37241649627685547
142,5262,detour,attack,attack,0.52659010887146,0.0,attack,0.11027149856090546,0.4653303623199463,0.35505886375904083
151,5710,attack,detour,attack,0.8932355046272278,0.0,detour,0.6239687204360962,0.9806684255599976,0.35669970512390137
164,6121,detour,attack,attack,0.5582718253135681,0.0,attack,0.055509116500616074,0.5760617256164551,0.520552609115839
164,6201,attack,detour,attack,0.7284286022186279,0.0,detour,0.28155016899108887,0.683405876159668,0.4018557071685791
191,7066,detour,attack,attack,0.5695627927780151,0.0,attack,0.0780697911977768,0.517180323600769,0.43911053240299225
191,7200,attack,detour,direct,0.8039208054542542,0.0,detour,0.5092452168464661,0.861844003200531,0.35259878635406494
203,7597,detour,attack,attack,0.5881996154785156,0.0,attack,0.10271960496902466,0.5975444912910461,0.4948248863220215
212,8133,attack,detour,attack,0.8131831884384155,0.0,detour,0.5451335906982422,0.8967863321304321,0.35165274143218994
237,9006,detour,attack,attack,0.5288121700286865,0.0,attack,0.09099670499563217,0.6001468896865845,0.5091501846909523
276,11004,attack,detour,attack,0.9862241744995117,0.0,detour,0.6082081198692322,0.9796447157859802,0.37143659591674805
289,11401,detour,attack,attack,0.4439927339553833,0.0,attack,0.08879561722278595,0.4446858763694763,0.35589025914669037
296,11840,attack,detour,attack,0.7174192667007446,0.0,detour,0.2426023781299591,0.684502363204956,0.44189998507499695
296,11927,detour,attack,attack,0.6176499724388123,0.0,attack,0.12464627623558044,0.6003338098526001,0.47568753361701965
