episode,opsdemo_reward,baseline_reward
115,94.0,96.0
116,96.0,94.0
117,83.0,92.0
118,90.0,90.0
119,86.0,85.0
120,94.0,88.0
121,86.0,99.0
122,83.0,95.0
123,95.0,89.0
124,90.0,93.0
125,-55.0,94.0
126,90.0,96.0
127,93.0,86.0
128,-46.0,71.0
129,90.0,95.0
130,94.0,93.0
131,91.0,96.0
132,90.0,92.0
133,90.0,89.0
134,87.0,92.0
135,83.0,96.0
136,93.0,87.0
137,91.0,92.0
138,-44.0,97.0
139,91.0,84.0
140,87.0,84.0
141,-47.0,87.0
142,93.0,88.0
143,87.0,88.0
144,89.0,91.0
145,93.0,89.0
146,93.0,89.0
147,99.0,95.0
148,88.0,89.0
149,97.0,86.0
150,91.0,95.0
151,90.0,93.0
152,95.0,92.0
153,90.0,92.0
154,80.0,93.0
155,94.0,94.0
156,93.0,93.0
157,-52.0,97.0
158,85.0,93.0
159,96.0,96.0
160,79.0,97.0
161,91.0,93.0
162,94.0,93.0
163,94.0,93.0
164,96.0,82.0
165,89.0,93.0
166,91.0,92.0
167,93.0,88.0
168,95.0,96.0
169,96.0,97.0
170,85.0,96.0
171,95.0,96.0
172,91.0,94.0
173,93.0,88.0
174,-41.0,94.0
175,-40.0,89.0
176,97.0,85.0
177,95.0,89.0
178,71.0,95.0
179,99.0,87.0
180,95.0,84.0
181,87.0,88.0
182,92.0,91.0
183,97.0,93.0
184,88.0,98.0
185,93.0,91.0
186,91.0,96.0
187,97.0,86.0
188,90.0,98.0
189,82.0,91.0
190,92.0,93.0
191,73.0,95.0
192,94.0,90.0
193,93.0,92.0
194,49.0,93.0
195,55.0,86.0
196,82.0,80.0
197,95.0,96.0
198,92.0,87.0
199,88.0,93.0
200,87.0,90.0
201,87.0,92.0
202,93.0,90.0
203,75.0,90.0
204,84.0,94.0
205,62.0,91.0
206,57.0,92.0
207,91.0,92.0
208,47.0,93.0
209,93.0,76.0
210,88.0,86.0
211,96.0,92.0
212,89.0,94.0
213,88.0,95.0
214,96.0,93.0
215,94.0,94.0
216,94.0,93.0
217,89.0,97.0
218,93.0,94.0
219,90.0,90.0
220,86.0,90.0
221,-52.0,89.0
222,96.0,95.0
223,-60.0,89.0
224,98.0,93.0
225,95.0,92.0
226,95.0,90.0
227,93.0,90.0
228,91.0,92.0
229,90.0,93.0
230,89.0,92.0
231,90.0,92.0
232,93.0,80.0
233,85.0,88.0
234,94.0,86.0
235,91.0,88.0
236,91.0,94.0
237,-59.0,88.0
238,-43.0,91.0
239,61.0,86.0
240,96.0,89.0
241,90.0,93.0
242,94.0,93.0
243,88.0,91.0
244,94.0,93.0
245,99.0,93.0
246,92.0,85.0
247,90.0,97.0
248,89.0,93.0
249,89.0,93.0
250,87.0,93.0
251,85.0,85.0
252,92.0,88.0
253,93.0,96.0
254,-49.0,92.0
255,91.0,96.0
256,75.0,93.0
257,90.0,93.0
258,96.0,85.0
259,90.0,94.0
260,89.0,88.0
261,91.0,91.0
262,90.0,90.0
263,90.0,91.0
264,86.0,89.0
265,94.0,91.0
266,90.0,92.0
267,81.0,93.0
268,90.0,91.0
269,98.0,91.0
270,92.0,88.0
271,92.0,87.0
272,96.0,92.0
273,94.0,88.0
274,60.0,96.0
275,-49.0,88.0
276,89.0,90.0
277,94.0,91.0
278,88.0,86.0
279,92.0,90.0
280,90.0,96.0
281,92.0,91.0
282,93.0,88.0
283,88.0,82.0
284,92.0,94.0
285,89.0,93.0
286,-52.0,89.0
287,51.0,95.0
288,94.0,90.0
289,95.0,92.0
290,92.0,94.0
291,94.0,94.0
292,82.0,92.0
293,94.0,90.0
294,92.0,89.0
295,91.0,93.0
296,96.0,91.0
297,91.0,97.0
298,86.0,89.0
299,94.0,94.0
300,93.0,91.0
301,96.0,87.0
302,94.0,88.0
303,94.0,87.0
304,-47.0,95.0
305,-56.0,92.0
306,94.0,97.0
307,98.0,90.0
308,96.0,91.0
309,93.0,86.0
310,84.0,96.0
311,89.0,92.0
312,89.0,89.0
313,96.0,94.0
314,95.0,85.0
315,91.0,89.0
316,86.0,92.0
317,85.0,96.0
318,97.0,90.0
319,79.0,98.0
320,-63.0,87.0
321,96.0,91.0
322,93.0,95.0
323,97.0,91.0
324,-49.0,92.0
325,91.0,94.0
326,94.0,87.0
327,95.0,91.0
328,98.0,93.0
329,95.0,96.0
330,94.0,90.0
331,90.0,94.0
332,95.0,92.0
333,92.0,84.0
334,95.0,95.0
335,93.0,92.0
336,93.0,93.0
337,99.0,91.0
338,96.0,95.0
339,93.0,87.0
340,96.0,93.0
341,83.0,92.0
342,84.0,94.0
343,-48.0,93.0
344,-55.0,86.0
345,97.0,85.0
346,87.0,87.0
347,94.0,90.0
348,86.0,85.0
349,94.0,87.0
350,86.0,95.0
351,88.0,86.0
352,96.0,93.0
353,97.0,88.0
354,92.0,91.0
355,89.0,91.0
356,99.0,91.0
357,95.0,87.0
358,96.0,93.0
359,78.0,87.0
360,95.0,92.0
361,57.0,91.0
362,-52.0,93.0
363,79.0,85.0
364,87.0,87.0
365,92.0,89.0
366,92.0,93.0
367,93.0,89.0
368,94.0,94.0
369,87.0,88.0
370,88.0,91.0
371,88.0,93.0
372,81.0,88.0
373,93.0,87.0
374,-51.0,95.0
375,97.0,93.0
376,91.0,91.0
377,97.0,89.0
378,99.0,93.0
379,65.0,86.0
380,98.0,93.0
381,90.0,91.0
382,88.0,89.0
383,87.0,84.0
384,94.0,95.0
385,91.0,94.0
386,86.0,96.0
387,98.0,86.0
388,92.0,83.0
389,91.0,98.0
390,86.0,92.0
391,92.0,89.0
392,95.0,93.0
393,95.0,90.0
394,93.0,91.0
395,90.0,78.0
396,73.0,86.0
397,98.0,91.0
398,79.0,88.0
399,-49.0,88.0
400,94.0,95.0
401,83.0,90.0
402,97.0,92.0
403,94.0,94.0
404,93.0,91.0
405,90.0,79.0
406,94.0,92.0
407,89.0,87.0
408,88.0,93.0
409,96.0,97.0
410,90.0,84.0
411,52.0,96.0
412,71.0,81.0
413,-65.0,84.0
414,84.0,90.0
415,94.0,86.0
416,93.0,93.0
417,99.0,94.0
418,79.0,88.0
419,92.0,93.0
420,89.0,91.0
421,83.0,94.0
422,92.0,94.0
423,99.0,92.0
424,93.0,93.0
425,96.0,89.0
426,90.0,85.0
427,-52.0,96.0
428,41.0,94.0
429,93.0,80.0
430,70.0,89.0
431,94.0,96.0
432,85.0,96.0
433,90.0,95.0
434,94.0,92.0
435,88.0,89.0
436,89.0,94.0
437,94.0,85.0
438,92.0,90.0
439,97.0,91.0
440,91.0,93.0
441,99.0,95.0
442,95.0,88.0
443,89.0,96.0
444,-58.0,78.0
445,94.0,93.0
446,85.0,90.0
447,91.0,97.0
448,83.0,85.0
449,93.0,95.0
450,93.0,86.0
451,92.0,94.0
452,92.0,89.0
453,96.0,98.0
454,95.0,91.0
455,88.0,86.0
456,91.0,94.0
457,97.0,93.0
458,98.0,92.0
459,94.0,97.0
460,94.0,97.0
461,93.0,85.0
462,87.0,93.0
463,92.0,96.0
464,87.0,97.0
465,82.0,93.0
466,-63.0,92.0
467,74.0,92.0
468,97.0,91.0
469,83.0,95.0
470,88.0,93.0
471,95.0,89.0
472,96.0,90.0
473,89.0,96.0
474,98.0,92.0
475,93.0,83.0
476,90.0,91.0
477,84.0,94.0
478,90.0,90.0
479,96.0,86.0
480,88.0,93.0
481,78.0,92.0
482,94.0,86.0
483,90.0,93.0
484,-50.0,97.0
485,65.0,87.0
486,93.0,91.0
487,95.0,90.0
488,96.0,90.0
489,93.0,91.0
490,96.0,97.0
491,96.0,88.0
492,90.0,83.0
493,95.0,82.0
494,91.0,89.0
495,91.0,89.0
496,97.0,89.0
497,97.0,93.0
498,98.0,89.0
499,95.0,92.0
500,94.0,94.0
501,98.0,90.0
502,92.0,85.0
503,95.0,75.0
504,91.0,90.0
505,93.0,94.0
506,82.0,94.0
507,95.0,85.0
508,-48.0,94.0
509,70.0,90.0
510,94.0,85.0
511,89.0,82.0
512,88.0,95.0
513,91.0,84.0
514,93.0,92.0
515,93.0,86.0
516,87.0,92.0
517,96.0,92.0
518,90.0,87.0
519,91.0,94.0
520,86.0,91.0
521,96.0,93.0
522,90.0,93.0
523,69.0,92.0
524,84.0,92.0
525,93.0,98.0
526,92.0,89.0
527,94.0,85.0
528,80.0,97.0
529,88.0,90.0
530,91.0,89.0
531,89.0,88.0
532,94.0,94.0
533,97.0,94.0
534,90.0,94.0
535,91.0,91.0
536,88.0,87.0
537,97.0,90.0
538,91.0,86.0
539,95.0,94.0
540,93.0,88.0
541,95.0,88.0
542,68.0,81.0
543,-46.0,89.0
544,-53.0,87.0
545,93.0,93.0
546,83.0,88.0
547,88.0,91.0
548,94.0,89.0
549,88.0,85.0
550,95.0,90.0
551,94.0,92.0
552,98.0,93.0
553,96.0,90.0
554,92.0,99.0
555,88.0,88.0
556,-48.0,93.0
557,78.0,93.0
558,95.0,89.0
559,-51.0,91.0
560,96.0,83.0
561,94.0,87.0
562,89.0,91.0
563,96.0,93.0
564,96.0,91.0
565,91.0,84.0
566,94.0,87.0
567,91.0,90.0
568,91.0,88.0
569,91.0,93.0
570,95.0,88.0
571,93.0,93.0
572,95.0,93.0
573,91.0,89.0
574,-48.0,89.0
575,95.0,88.0
576,73.0,91.0
577,73.0,92.0
578,89.0,90.0
579,92.0,98.0
580,89.0,88.0
581,95.0,91.0
582,87.0,90.0
583,89.0,92.0
584,96.0,99.0
585,86.0,72.0
586,91.0,97.0
587,95.0,85.0
588,96.0,98.0
589,94.0,93.0
590,89.0,98.0
591,85.0,92.0
592,80.0,91.0
593,97.0,89.0
594,-47.0,97.0
595,93.0,94.0
596,85.0,95.0
597,67.0,99.0
598,91.0,90.0
599,93.0,90.0
600,92.0,85.0
601,91.0,91.0
602,88.0,91.0
603,95.0,94.0
604,89.0,86.0
605,95.0,92.0
606,91.0,94.0
607,93.0,90.0
608,90.0,93.0
609,-53.0,89.0
610,95.0,81.0
611,94.0,92.0
612,-59.0,91.0
613,98.0,94.0
614,84.0,94.0
615,91.0,91.0
616,92.0,93.0
617,94.0,89.0
618,91.0,97.0
619,88.0,98.0
620,91.0,97.0
621,93.0,90.0
622,96.0,99.0
623,94.0,94.0
624,93.0,80.0
625,87.0,92.0
626,90.0,92.0
627,81.0,90.0
628,49.0,88.0
629,92.0,92.0
630,89.0,91.0
631,67.0,92.0
632,88.0,96.0
633,91.0,93.0
634,87.0,97.0
635,95.0,83.0
636,90.0,95.0
637,90.0,88.0
638,91.0,91.0
639,96.0,90.0
640,96.0,93.0
641,88.0,91.0
642,50.0,85.0
643,90.0,91.0
644,96.0,90.0
645,73.0,95.0
646,-60.0,89.0
647,89.0,91.0
648,96.0,92.0
649,94.0,95.0
650,91.0,89.0
651,91.0,93.0
652,89.0,90.0
653,92.0,96.0
654,98.0,97.0
655,88.0,96.0
656,95.0,95.0
657,85.0,96.0
658,90.0,94.0
659,89.0,91.0
660,64.0,89.0
661,98.0,94.0
662,94.0,95.0
663,-47.0,98.0
664,76.0,98.0
665,92.0,86.0
666,92.0,86.0
667,88.0,91.0
668,90.0,91.0
669,87.0,96.0
670,93.0,93.0
671,97.0,93.0
672,88.0,89.0
673,89.0,87.0
674,91.0,95.0
675,97.0,87.0
676,90.0,96.0
677,35.0,89.0
678,59.0,93.0
679,92.0,95.0
680,83.0,93.0
681,90.0,95.0
682,98.0,92.0
683,90.0,93.0
684,94.0,96.0
685,95.0,91.0
686,79.0,92.0
687,94.0,97.0
688,95.0,98.0
689,86.0,94.0
690,91.0,88.0
691,93.0,88.0
692,93.0,90.0
693,88.0,90.0
694,89.0,86.0
695,86.0,90.0
696,94.0,95.0
697,97.0,94.0
698,86.0,77.0
699,55.0,89.0
700,83.0,92.0
701,92.0,95.0
702,90.0,92.0
703,90.0,84.0
704,92.0,95.0
705,89.0,85.0
706,97.0,88.0
707,94.0,84.0
708,88.0,96.0
709,95.0,89.0
710,91.0,95.0
711,96.0,81.0
712,66.0,87.0
713,-45.0,96.0
714,91.0,96.0
715,44.0,95.0
716,95.0,89.0
717,94.0,86.0
718,91.0,99.0
719,91.0,92.0
720,91.0,86.0
721,92.0,94.0
722,89.0,94.0
723,94.0,91.0
724,94.0,90.0
725,95.0,95.0
726,97.0,96.0
727,94.0,89.0
728,89.0,91.0
729,92.0,89.0
730,90.0,95.0
731,-56.0,87.0
732,92.0,88.0
733,54.0,96.0
734,99.0,99.0
735,94.0,95.0
736,86.0,88.0
737,95.0,88.0
738,97.0,92.0
739,92.0,93.0
740,93.0,95.0
741,88.0,91.0
742,96.0,94.0
743,83.0,94.0
744,87.0,98.0
745,94.0,88.0
746,-50.0,88.0
747,-60.0,92.0
748,63.0,93.0
749,88.0,91.0
750,94.0,98.0
751,83.0,96.0
752,93.0,96.0
753,95.0,91.0
754,91.0,91.0
755,93.0,89.0
756,90.0,92.0
757,91.0,94.0
758,96.0,93.0
759,90.0,90.0
760,73.0,85.0
761,56.0,89.0
762,-56.0,87.0
763,84.0,86.0
764,93.0,95.0
765,97.0,94.0
766,90.0,90.0
767,94.0,92.0
768,95.0,90.0
769,99.0,93.0
770,91.0,97.0
771,73.0,95.0
772,86.0,86.0
773,97.0,94.0
774,93.0,90.0
775,-58.0,89.0
776,95.0,97.0
777,53.0,91.0
778,88.0,93.0
779,97.0,94.0
780,92.0,91.0
781,88.0,88.0
782,99.0,90.0
783,87.0,85.0
784,88.0,97.0
785,90.0,93.0
786,95.0,94.0
787,96.0,94.0
788,95.0,95.0
789,89.0,87.0
790,89.0,95.0
791,99.0,95.0
792,96.0,90.0
793,90.0,89.0
794,93.0,84.0
795,-62.0,92.0
796,91.0,92.0
797,94.0,83.0
798,84.0,85.0
799,68.0,91.0
800,85.0,91.0
801,94.0,96.0
802,89.0,91.0
803,96.0,87.0
804,99.0,96.0
805,95.0,86.0
806,91.0,98.0
807,82.0,92.0
808,94.0,92.0
809,97.0,94.0
810,99.0,89.0
811,87.0,96.0
812,90.0,89.0
813,96.0,94.0
814,90.0,91.0
815,97.0,70.0
816,95.0,93.0
817,-50.0,96.0
818,-57.0,88.0
819,92.0,91.0
820,92.0,92.0
821,96.0,93.0
822,92.0,95.0
823,92.0,96.0
824,91.0,90.0
825,93.0,96.0
826,85.0,90.0
827,94.0,88.0
828,94.0,94.0
829,91.0,90.0
830,92.0,88.0
831,-64.0,87.0
832,90.0,92.0
833,93.0,88.0
834,95.0,90.0
835,82.0,93.0
836,95.0,95.0
837,64.0,96.0
838,89.0,93.0
839,90.0,91.0
840,96.0,88.0
841,88.0,92.0
842,98.0,91.0
843,97.0,91.0
844,96.0,96.0
845,92.0,91.0
846,89.0,96.0
847,97.0,92.0
848,95.0,96.0
849,85.0,84.0
850,91.0,83.0
851,-50.0,89.0
852,97.0,93.0
853,93.0,99.0
854,51.0,89.0
855,67.0,87.0
856,97.0,86.0
857,95.0,90.0
858,89.0,97.0
859,89.0,90.0
860,95.0,86.0
861,94.0,88.0
862,92.0,91.0
863,87.0,95.0
864,85.0,91.0
865,97.0,96.0
866,91.0,95.0
867,94.0,89.0
868,94.0,83.0
869,99.0,92.0
870,98.0,96.0
871,-47.0,91.0
872,-48.0,92.0
873,81.0,91.0
874,94.0,96.0
875,96.0,90.0
876,91.0,89.0
877,88.0,90.0
878,96.0,93.0
879,93.0,94.0
880,85.0,88.0
881,96.0,88.0
882,93.0,99.0
883,96.0,94.0
884,94.0,91.0
885,98.0,89.0
886,87.0,85.0
887,92.0,91.0
888,61.0,91.0
889,87.0,91.0
890,96.0,93.0
891,-53.0,87.0
892,96.0,94.0
893,96.0,99.0
894,87.0,92.0
895,81.0,90.0
896,83.0,89.0
897,89.0,97.0
898,90.0,93.0
899,92.0,97.0
900,91.0,90.0
901,89.0,94.0
902,70.0,99.0
903,93.0,95.0
904,-48.0,86.0
905,97.0,90.0
906,93.0,89.0
907,90.0,93.0
908,76.0,93.0
909,95.0,88.0
910,84.0,92.0
911,97.0,85.0
912,94.0,93.0
913,91.0,93.0
914,88.0,91.0
915,92.0,86.0
916,89.0,94.0
917,86.0,89.0
918,97.0,91.0
919,-52.0,88.0
920,94.0,92.0
921,49.0,91.0
922,70.0,98.0
923,89.0,90.0
924,89.0,89.0
925,90.0,96.0
926,86.0,94.0
927,92.0,95.0
928,93.0,89.0
929,92.0,81.0
930,85.0,90.0
931,94.0,84.0
932,81.0,90.0
933,89.0,96.0
934,66.0,95.0
935,-48.0,87.0
936,95.0,88.0
937,86.0,86.0
938,95.0,89.0
939,93.0,87.0
940,93.0,96.0
941,93.0,90.0
942,89.0,94.0
943,97.0,86.0
944,94.0,93.0
945,93.0,89.0
946,96.0,89.0
947,90.0,87.0
948,95.0,95.0
949,83.0,92.0
950,86.0,93.0
951,-71.0,98.0
952,86.0,92.0
953,97.0,93.0
954,76.0,90.0
955,88.0,90.0
956,75.0,93.0
957,96.0,89.0
958,90.0,91.0
959,86.0,96.0
960,81.0,89.0
961,96.0,91.0
962,88.0,90.0
963,92.0,91.0
964,95.0,89.0
965,-46.0,96.0
966,97.0,94.0
967,-65.0,99.0
968,66.0,87.0
969,95.0,86.0
970,86.0,88.0
971,90.0,98.0
972,86.0,93.0
973,96.0,97.0
974,91.0,90.0
975,88.0,89.0
976,98.0,91.0
977,91.0,88.0
978,91.0,94.0
979,98.0,98.0
980,-42.0,94.0
981,48.0,92.0
982,91.0,97.0
983,95.0,84.0
984,91.0,89.0
985,78.0,91.0
986,88.0,93.0
987,89.0,91.0
988,89.0,90.0
989,88.0,97.0
990,91.0,89.0
991,89.0,95.0
992,94.0,88.0
993,87.0,82.0
994,91.0,88.0
995,93.0,91.0
996,-45.0,96.0
997,-49.0,91.0
998,88.0,84.0
999,93.0,83.0
