episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,response_policy,response_policy_correct,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
3,20,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.0,6.0
3,21,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.0,5.95999999805494
3,22,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,6.0
3,23,7,99.0,93.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,6.0
4,24,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,6.0
4,25,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,6.0
4,26,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,5.959999959924956
4,27,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,6.0
4,28,5,99.0,95.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,6.0
5,29,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.0,6.0
5,30,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.0,6.0
5,31,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.0,5.959997664765604
5,32,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,6.0
5,33,5,99.0,95.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.0,6.0
6,34,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,6.0
6,35,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.26593253041913234,6.0
6,36,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.6316700775880143,6.0
6,37,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.591196580314229,6.0
6,38,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.5507551218014852,6.0
6,39,6,99.0,94.0,chase_x,chase_x,True,chase_x,True,1,4,False,0.5093181469871602,6.0
7,40,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.4213112638867105,5.95999997484834
7,41,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.3812956116623047,6.0
7,42,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.3412771037458302,6.0
7,43,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.27790054870638564,6.0
7,44,5,99.0,95.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.222619043382727,5.959944853105243
8,45,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.18261776951157682,6.0
8,46,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.14261657780454126,6.0
8,47,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.10261547351876599,6.0
8,48,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.06259028211937401,6.0
8,49,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.020654745129325087,6.0
8,50,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.17068775070368725,6.0
8,51,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.07625394929578838,6.0
8,52,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.0,6.0
8,53,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,6.0
8,54,10,-1.0,-10.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,6.0
8,55,11,-1.0,-11.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.18444131127733998,6.0
8,56,12,-1.0,-12.0,chase_x,chase_x,True,chase_x,True,0,3,False,0.05050482120009914,6.0
8,57,13,-1.0,-13.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.010500770136019383,5.959999992050799
8,58,14,99.0,86.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,5.919999583061226
9,59,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,6.0
9,60,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.0,6.0
9,61,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.0,6.0
9,62,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,6.0
9,63,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,6.0
9,64,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,2,0,False,0.0,6.0
9,65,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,2,0,False,0.0,6.0
9,66,8,99.0,92.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.0,6.0
10,67,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,6.0
10,68,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,6.0
10,69,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,0,False,0.773864262725928,6.0
10,70,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.6805726509573237,6.0
10,71,5,99.0,95.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.6280839564122114,6.0
11,72,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.5818652144724458,6.0
11,73,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.5248282879621552,5.9599995635849
11,74,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.48215505091212857,6.0
11,75,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.4332911084336471,6.0
11,76,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.38273445099080317,6.0
11,77,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,2,0,False,0.2894784878190622,6.0
11,78,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.23646359412515067,6.0
11,79,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.17987160856847267,6.0
11,80,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.12440307335291385,6.0
11,81,10,-1.0,-10.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.07889481238043317,6.0
11,82,11,99.0,89.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.03429926456255211,5.959881899298862
12,83,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.0,6.0
12,84,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.26545320174958514,6.0
12,85,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.12550365414353087,5.9639927869185705
12,86,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.08375973318550023,6.0
12,87,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,1,0,False,0.0,6.0
12,88,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,6.0
12,89,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,1,0,False,0.0,6.0
12,90,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,6.0
12,91,9,99.0,91.0,chase_x,chase_x,True,chase_x,True,1,4,False,0.0,6.0
13,92,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,6.0
13,93,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,6.0
13,94,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,6.0
13,95,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,6.0
13,96,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.10956317021225148,6.0
13,97,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.06502561641858057,6.0
13,98,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,2,0,False,0.0,6.0
13,99,8,99.0,92.0,chase_x,chase_x,True,chase_x,True,2,0,False,0.0,6.0
14,100,1,-1.0,-1.0,chase_y,chase_x,False,chase_x,False,3,2,False,0.9599293353268139,5.95921336672592
14,101,2,-1.0,-2.0,chase_y,chase_x,False,chase_x,False,3,2,False,1.8867948823638976,5.918307283678889
14,102,3,-1.0,-3.0,chase_y,chase_x,False,chase_x,False,4,2,False,2.8425839905542984,5.864813911013723
14,103,4,-1.0,-4.0,chase_y,chase_x,False,chase_x,False,2,2,False,3.8025814321538816,5.804832576210717
14,104,5,-1.0,-5.0,chase_y,chase_x,False,chase_x,False,3,3,False,4.762572772776058,5.747613158527762
14,105,6,-2.0,-7.0,chase_y,chase_x,False,chase_x,False,0,4,False,5.7069850241609315,5.701772554377423
14,106,7,-1.0,-8.0,chase_y,chase_x,False,chase_y,True,4,0,True,6.0,2.8190243480202333
14,107,8,-1.0,-9.0,chase_y,chase_y,True,chase_y,True,4,3,False,6.0,2.763792542094828
14,108,9,-1.0,-10.0,chase_y,chase_y,True,chase_y,True,4,0,False,6.0,2.7000619274925426
14,109,10,-1.0,-11.0,chase_y,chase_y,True,chase_y,True,1,1,False,5.860459542406319,2.648538769011982
14,110,11,-1.0,-12.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,2.592403588400388
14,111,12,-1.0,-13.0,chase_y,chase_y,True,chase_y,True,1,0,False,6.0,2.5269889421733462
14,112,13,-1.0,-14.0,chase_y,chase_y,True,chase_y,True,1,4,False,5.875074092001129,2.4836286124801665
14,113,14,-1.0,-15.0,chase_y,chase_y,True,chase_y,True,4,4,False,5.737272812443773,2.439959863248693
14,114,15,-1.0,-16.0,chase_y,chase_y,True,chase_y,True,1,4,False,6.0,2.3969991413697747
14,115,16,-1.0,-17.0,chase_y,chase_y,True,chase_y,True,1,4,False,6.0,2.354037184491267
14,116,17,-1.0,-18.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,2.298272585398562
14,117,18,-1.0,-19.0,chase_y,chase_y,True,chase_y,True,4,1,False,5.958973500538186,2.2482873099868197
14,118,19,-1.0,-20.0,chase_y,chase_y,True,chase_y,True,4,0,False,6.0,2.1793793180333187
14,119,20,99.0,79.0,chase_y,chase_y,True,chase_y,True,1,4,False,6.0,2.1370078203813274
15,120,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,4,2,False,5.959994721430638,2.0970078166027077
15,121,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,4,2,False,5.825579450547458,2.057007800431758
15,122,3,-2.0,-4.0,chase_y,chase_y,True,chase_y,True,1,2,False,6.0,2.0170076682229428
15,123,4,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,4,2,False,6.0,1.9770034820321283
15,124,5,-1.0,-6.0,chase_y,chase_y,True,chase_y,True,4,4,False,5.959992288595356,1.8698221927566046
15,125,6,-1.0,-7.0,chase_y,chase_y,True,chase_y,True,1,0,False,6.0,1.7976747541852436
15,126,7,-1.0,-8.0,chase_y,chase_y,True,chase_y,True,1,4,False,6.0,1.7557095988306768
15,127,8,-1.0,-9.0,chase_y,chase_y,True,chase_y,True,2,2,False,6.0,1.7044003458056192
15,128,9,-1.0,-10.0,chase_y,chase_y,True,chase_y,True,4,1,False,5.959891227299494,1.6521526129365796
15,129,10,-1.0,-11.0,chase_y,chase_y,True,chase_y,True,1,0,False,6.0,2.5600068825031497
15,130,11,99.0,88.0,chase_y,chase_y,True,chase_y,True,4,2,False,6.0,2.6475118291662865
16,131,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,2,1,False,6.0,2.6075118289004173
16,132,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,3,1,False,6.0,2.5675118286260012
16,133,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,2,1,False,6.0,2.527511828346539
16,134,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,3,1,False,6.0,2.487511816210131
16,135,5,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,3,1,False,6.0,2.447511789920315
16,136,6,-1.0,-6.0,chase_y,chase_y,True,chase_y,True,3,1,False,6.0,2.407507188164122
16,137,7,-1.0,-7.0,chase_y,chase_y,True,chase_y,True,3,1,False,6.0,2.353315451940006
16,138,8,-1.0,-8.0,chase_y,chase_y,True,chase_y,True,3,0,False,6.0,2.2579319363506647
16,139,9,-1.0,-9.0,chase_y,chase_y,True,chase_y,True,2,0,False,6.0,2.1594345720269876
16,140,10,-1.0,-10.0,chase_y,chase_y,True,chase_y,True,3,0,False,6.0,2.0604450247472754
16,141,11,99.0,89.0,chase_y,chase_y,True,chase_y,True,2,2,False,5.959999523819514,2.016039781834974
17,142,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,1.9760047172989543
17,143,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,2,2,False,5.959999895794414,2.084317663553502
17,144,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,2.041445756280195
17,145,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,2,2,False,5.959999992404264,1.987990715563733
17,146,5,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,1.9453638890935259
17,147,6,-1.0,-6.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,1.9045094817132806
17,148,7,-1.0,-7.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,1.8635697530006252
17,149,8,-1.0,-8.0,chase_y,chase_y,True,chase_y,True,3,3,False,6.0,1.8225750708678279
17,150,9,-1.0,-9.0,chase_y,chase_y,True,chase_y,True,0,2,False,5.959999955559806,1.7820621751196077
17,151,10,-1.0,-10.0,chase_y,chase_y,True,chase_y,True,1,2,False,5.91955608066742,1.7084814420629242
17,152,11,99.0,89.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,1.6684648924016743
18,153,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,3,2,False,5.959999999560485,1.6284646018394493
18,154,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,3,2,False,5.9199999992734025,1.5856281375249592
18,155,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,3,2,False,5.879999998985201,1.5452393749610116
18,156,4,99.0,96.0,chase_y,chase_y,True,chase_y,True,3,2,False,5.839999995281643,1.497424832384409
19,157,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,1.4574248316684
19,158,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,1.4174248015972695
19,159,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,2,3,False,6.0,1.3774247139316351
19,160,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,4,3,False,6.0,1.3371836044694827
19,161,5,99.0,95.0,chase_y,chase_y,True,chase_y,True,2,1,False,6.0,1.413328905538223
20,162,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,2,1,False,6.0,1.3704919551378723
20,163,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,4,4,False,5.959999997729097,1.3304495478394112
20,164,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,4,4,False,5.919998879021526,1.2904068594717892
20,165,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,4,1,False,6.0,1.2495089159411237
20,166,5,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,4,4,False,5.957926586901137,1.2094757731938328
20,167,6,-1.0,-6.0,chase_y,chase_y,True,chase_y,True,4,4,False,5.915502269819735,1.1694440742594279
20,168,7,-1.0,-7.0,chase_y,chase_y,True,chase_y,True,4,4,False,6.0,1.1265030420647144
20,169,8,99.0,92.0,chase_y,chase_y,True,chase_y,True,4,2,False,6.0,1.0704059899932084
21,170,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,2,3,False,5.959999995720611,1.0304054114338987
21,171,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,2,3,False,5.919999535814808,0.9208030098699783
21,172,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,2,2,False,6.0,0.8807760831279821
21,173,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,3,0,False,6.0,0.8148592458485292
21,174,5,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,3,2,False,6.0,0.7579643975741344
21,175,6,-1.0,-6.0,chase_y,chase_y,True,chase_y,True,2,4,False,6.0,0.7146333916584607
21,176,7,-1.0,-7.0,chase_y,chase_y,True,chase_y,True,3,1,False,6.0,0.6634560649657133
21,177,8,-1.0,-8.0,chase_y,chase_y,True,chase_y,True,2,1,False,6.0,0.6087973938692004
21,178,9,-1.0,-9.0,chase_y,chase_y,True,chase_y,True,4,3,False,5.959999999574949,0.5486037229533316
21,179,10,-1.0,-10.0,chase_y,chase_y,True,chase_y,True,4,1,False,6.0,0.4906042157469833
21,180,11,99.0,89.0,chase_y,chase_y,True,chase_y,True,4,2,False,6.0,0.44223390113350175
22,181,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,1,3,False,5.959998917885627,0.401798549140004
22,182,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,1,3,False,5.91763616932627,0.80839207566201
22,183,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,1,1,False,6.0,0.7683912363523654
22,184,4,99.0,96.0,chase_y,chase_y,True,chase_y,True,1,1,False,6.0,0.6912772035797312
23,185,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,4,2,False,5.9081847710661295,0.6749117026212967
23,186,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,0.6349107359906507
23,187,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,0.5949008822698503
23,188,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,0.5548911556091405
23,189,5,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,4,2,False,6.0,0.48604425928815886
23,190,6,99.0,94.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,0.44603410620781503
24,191,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,3,2,False,6.0,0.4060337481252959
24,192,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,3,2,False,6.0,0.36519043235095366
24,193,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,3,4,False,6.0,0.23490958800180373
24,194,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,3,2,False,6.0,0.187289384256911
24,195,5,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,1,4,False,6.0,0.14704452431863102
24,196,6,99.0,94.0,chase_y,chase_y,True,chase_y,True,0,4,False,6.0,0.04108486376208631
25,197,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,0.0010791419262344837
25,198,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,1,3,False,6.0,0.0
25,199,3,99.0,97.0,chase_y,chase_y,True,chase_y,True,3,3,False,6.0,0.0
26,200,1,-1.0,-1.0,chase_x,chase_y,False,chase_y,False,3,3,False,5.959999686804767,0.9599979345005372
26,201,2,-1.0,-2.0,chase_x,chase_y,False,chase_y,False,3,3,False,5.919997547007479,1.9199959955139898
26,202,3,-1.0,-3.0,chase_x,chase_y,False,chase_y,False,3,3,False,5.879995505169583,2.879994182015228
26,203,4,-1.0,-4.0,chase_x,chase_y,False,chase_y,False,3,3,False,5.837813491624122,3.83999417874722
26,204,5,-1.0,-5.0,chase_x,chase_y,False,chase_y,False,3,0,False,5.7394575947202435,4.7999941738537855
26,205,6,-2.0,-7.0,chase_x,chase_y,False,chase_y,False,0,1,False,5.669910721667369,4.759994101344754
26,206,7,-2.0,-9.0,chase_x,chase_y,False,chase_y,False,2,2,False,5.628618859541781,5.719985086622267
26,207,8,-2.0,-11.0,chase_x,chase_y,False,chase_y,False,1,1,False,5.562050408708839,5.679981290482486
26,208,9,-2.0,-13.0,chase_x,chase_y,False,chase_x,True,1,1,True,2.7533265511376,6.0
26,209,10,-1.0,-14.0,chase_x,chase_x,True,chase_x,True,2,1,False,2.704479144339823,6.0
26,210,11,99.0,85.0,chase_x,chase_x,True,chase_x,True,2,3,False,2.6615862796208516,6.0
27,211,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,1,False,2.621585711910591,6.0
27,212,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,1,False,2.4749943876918596,6.0
27,213,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,0,3,False,2.434992228356356,6.0
27,214,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,3,False,2.394026874548239,6.0
27,215,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,3,False,2.352105464537943,6.0
27,216,6,99.0,94.0,chase_x,chase_x,True,chase_x,True,2,1,False,2.232554789573618,6.0
28,217,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,3,False,2.1661007356228477,5.959999998677435
28,218,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,3,False,2.112739217127089,5.919999997975182
28,219,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,1,False,2.0718050491886837,6.0
28,220,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,3,False,2.0257237620899535,5.958117277853289
28,221,5,99.0,95.0,chase_x,chase_x,True,chase_x,True,2,1,False,1.9856420422148315,6.0
29,222,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,1,False,1.9456420420448508,6.0
29,223,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,1,False,1.905642041226774,6.0
29,224,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,1,False,1.8656420404660243,6.0
29,225,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,1,False,1.8256420332649115,6.0
29,226,5,99.0,95.0,chase_x,chase_x,True,chase_x,True,1,1,False,1.7855322368593944,6.0
30,227,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,3,False,1.745532235486749,6.0
30,228,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,3,False,1.7055322082316389,6.0
30,229,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,3,False,1.6654956068199118,6.0
30,230,4,99.0,96.0,chase_x,chase_x,True,chase_x,True,2,3,False,1.5285478173691964,6.0
31,231,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,4,1,False,1.4885477958774653,6.0
31,232,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,1,False,1.4485477746932867,6.0
31,233,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,1,False,1.4085471477423233,6.0
31,234,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,4,1,False,1.2721002554986165,6.0
31,235,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,3,False,1.1505591358827658,6.0
31,236,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,2,0,False,1.084427456886015,6.0
31,237,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,4,3,False,1.0292728206572241,6.0
31,238,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,4,2,False,0.973395554206901,6.0
31,239,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.9164467723676339,6.0
31,240,10,-1.0,-10.0,chase_x,chase_x,True,chase_x,True,4,2,False,0.8639494410644862,6.0
31,241,11,-1.0,-11.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.7951904162671578,6.0
31,242,12,99.0,88.0,chase_x,chase_x,True,chase_x,True,1,0,False,0.730078379984753,6.0
32,243,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.690078377365798,5.958780009341747
32,244,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.650078218327772,5.9180764759267115
32,245,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.6043904436341931,5.801595055932623
32,246,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.5643727090081823,5.6559881856900525
32,247,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.5225834529716072,6.0
32,248,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.42926317270048764,5.954775657750216
32,249,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.35561571010758314,6.0
32,250,8,99.0,92.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.2953212011764224,6.0
33,251,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.25532120070202236,5.959999999825689
33,252,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.21532119904492147,5.919999999598503
33,253,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.1753206016281064,5.87999999848041
33,254,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.13531981587565606,5.83999999789443
33,255,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.09527992842917765,5.799999996397756
33,256,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.04698553655005762,5.759999850471727
33,257,7,99.0,93.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.0,6.0
34,258,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,6.0
