episode,opsdemo_reward,baseline_reward
201,94.0,92.0
202,97.0,90.0
203,93.0,90.0
204,90.0,94.0
205,93.0,91.0
206,97.0,92.0
207,69.0,92.0
208,-44.0,93.0
209,-41.0,76.0
210,93.0,86.0
211,89.0,92.0
212,88.0,94.0
213,92.0,95.0
214,92.0,93.0
215,95.0,94.0
216,95.0,93.0
217,94.0,97.0
218,92.0,94.0
219,96.0,90.0
220,90.0,90.0
221,73.0,89.0
222,85.0,95.0
223,61.0,89.0
224,95.0,93.0
225,97.0,92.0
226,96.0,90.0
227,96.0,90.0
228,96.0,92.0
229,55.0,93.0
230,85.0,92.0
231,97.0,92.0
232,85.0,80.0
233,97.0,88.0
234,89.0,86.0
235,94.0,88.0
236,89.0,94.0
237,91.0,88.0
238,91.0,91.0
239,95.0,86.0
240,70.0,89.0
241,98.0,93.0
242,61.0,93.0
243,87.0,91.0
244,97.0,93.0
245,-46.0,93.0
246,95.0,85.0
247,93.0,97.0
248,93.0,93.0
249,84.0,93.0
250,91.0,93.0
251,95.0,85.0
252,94.0,88.0
253,92.0,96.0
254,92.0,92.0
255,91.0,96.0
256,94.0,93.0
257,95.0,93.0
258,89.0,85.0
259,97.0,94.0
260,69.0,88.0
261,59.0,91.0
262,96.0,90.0
263,90.0,91.0
264,94.0,89.0
265,55.0,91.0
266,88.0,92.0
267,91.0,93.0
268,95.0,91.0
269,78.0,91.0
270,93.0,88.0
271,91.0,87.0
272,84.0,92.0
273,91.0,88.0
274,-52.0,96.0
275,90.0,88.0
276,96.0,90.0
277,95.0,91.0
278,91.0,86.0
279,41.0,90.0
280,78.0,96.0
281,97.0,91.0
282,90.0,88.0
283,86.0,82.0
284,90.0,94.0
285,93.0,93.0
286,93.0,89.0
287,86.0,95.0
288,93.0,90.0
289,96.0,92.0
290,92.0,94.0
291,96.0,94.0
292,61.0,92.0
293,42.0,90.0
294,-44.0,89.0
295,93.0,93.0
296,92.0,91.0
297,99.0,97.0
298,93.0,89.0
299,84.0,94.0
300,96.0,91.0
301,95.0,87.0
302,96.0,88.0
303,92.0,87.0
304,88.0,95.0
305,89.0,92.0
306,94.0,97.0
307,39.0,90.0
308,-50.0,91.0
309,64.0,86.0
310,89.0,96.0
311,92.0,92.0
312,96.0,89.0
313,89.0,94.0
314,89.0,85.0
315,90.0,89.0
316,90.0,92.0
317,92.0,96.0
318,95.0,90.0
319,90.0,98.0
320,92.0,87.0
321,82.0,91.0
322,94.0,95.0
323,70.0,91.0
324,88.0,92.0
325,52.0,94.0
326,90.0,87.0
327,92.0,91.0
328,95.0,93.0
329,95.0,96.0
330,86.0,90.0
331,84.0,94.0
332,86.0,92.0
333,89.0,84.0
334,93.0,95.0
335,96.0,92.0
336,97.0,93.0
337,93.0,91.0
338,92.0,95.0
339,65.0,87.0
340,-45.0,93.0
341,-46.0,92.0
342,89.0,94.0
343,91.0,93.0
344,92.0,86.0
345,94.0,85.0
346,95.0,87.0
347,92.0,90.0
348,93.0,85.0
349,92.0,87.0
350,96.0,95.0
351,97.0,86.0
352,94.0,93.0
353,90.0,88.0
354,91.0,91.0
355,77.0,91.0
356,97.0,91.0
357,-44.0,87.0
358,88.0,93.0
359,46.0,87.0
360,88.0,92.0
361,93.0,91.0
362,92.0,93.0
363,93.0,85.0
364,89.0,87.0
365,83.0,89.0
366,92.0,93.0
367,93.0,89.0
368,91.0,94.0
369,85.0,88.0
370,-58.0,91.0
371,86.0,93.0
372,85.0,88.0
373,92.0,87.0
374,59.0,95.0
375,80.0,93.0
376,87.0,91.0
377,90.0,89.0
378,93.0,93.0
379,94.0,86.0
380,99.0,93.0
381,92.0,91.0
382,91.0,89.0
383,93.0,84.0
384,92.0,95.0
385,90.0,94.0
386,55.0,96.0
387,93.0,86.0
388,83.0,83.0
389,-53.0,98.0
390,93.0,92.0
391,88.0,89.0
392,87.0,93.0
393,90.0,90.0
394,95.0,91.0
395,95.0,78.0
396,87.0,86.0
397,91.0,91.0
398,90.0,88.0
399,85.0,88.0
400,91.0,95.0
401,92.0,90.0
402,85.0,92.0
403,67.0,94.0
404,93.0,91.0
405,95.0,79.0
406,93.0,92.0
407,95.0,87.0
408,70.0,93.0
409,93.0,97.0
410,95.0,84.0
411,93.0,96.0
412,82.0,81.0
413,82.0,84.0
414,93.0,90.0
415,97.0,86.0
416,92.0,93.0
417,96.0,94.0
418,95.0,88.0
419,94.0,93.0
420,95.0,91.0
421,85.0,94.0
422,80.0,94.0
423,97.0,92.0
424,73.0,93.0
425,94.0,89.0
426,92.0,85.0
427,45.0,96.0
428,91.0,94.0
429,93.0,80.0
430,92.0,89.0
431,89.0,96.0
432,87.0,96.0
433,96.0,95.0
434,91.0,92.0
435,96.0,89.0
436,92.0,94.0
437,93.0,85.0
438,90.0,90.0
439,92.0,91.0
440,47.0,93.0
441,96.0,95.0
442,74.0,88.0
443,73.0,96.0
444,50.0,78.0
445,89.0,93.0
446,94.0,90.0
447,96.0,97.0
448,86.0,85.0
449,93.0,95.0
450,87.0,86.0
451,90.0,94.0
452,91.0,89.0
453,91.0,98.0
454,93.0,91.0
455,57.0,86.0
456,89.0,94.0
457,-65.0,93.0
458,90.0,92.0
459,75.0,97.0
460,91.0,97.0
461,91.0,85.0
462,83.0,93.0
463,88.0,96.0
464,94.0,97.0
465,94.0,93.0
466,94.0,92.0
467,89.0,92.0
468,92.0,91.0
469,97.0,95.0
470,87.0,93.0
471,65.0,89.0
472,-41.0,90.0
473,77.0,96.0
474,94.0,92.0
475,88.0,83.0
476,87.0,91.0
477,93.0,94.0
478,94.0,90.0
479,91.0,86.0
480,90.0,93.0
481,93.0,92.0
482,98.0,86.0
483,94.0,93.0
484,94.0,97.0
485,-60.0,87.0
486,85.0,91.0
487,94.0,90.0
488,95.0,90.0
489,64.0,91.0
490,69.0,97.0
491,85.0,88.0
492,93.0,83.0
493,92.0,82.0
494,96.0,89.0
495,86.0,89.0
496,95.0,89.0
497,95.0,93.0
498,86.0,89.0
499,95.0,92.0
500,83.0,94.0
501,99.0,90.0
502,58.0,85.0
503,93.0,75.0
504,93.0,90.0
505,94.0,94.0
506,85.0,94.0
507,95.0,85.0
508,94.0,94.0
509,95.0,90.0
510,95.0,85.0
511,91.0,82.0
512,97.0,95.0
513,82.0,84.0
514,96.0,92.0
515,93.0,86.0
516,98.0,92.0
517,97.0,92.0
518,93.0,87.0
519,93.0,94.0
520,94.0,91.0
521,93.0,93.0
522,95.0,93.0
523,89.0,92.0
524,91.0,92.0
525,93.0,98.0
526,89.0,89.0
527,96.0,85.0
528,51.0,97.0
529,-53.0,90.0
530,94.0,89.0
531,70.0,88.0
532,95.0,94.0
533,95.0,94.0
534,77.0,94.0
535,90.0,91.0
536,89.0,87.0
537,87.0,90.0
538,88.0,86.0
539,89.0,94.0
540,70.0,88.0
541,52.0,88.0
542,96.0,81.0
543,98.0,89.0
544,96.0,87.0
545,94.0,93.0
546,52.0,88.0
547,81.0,91.0
548,97.0,89.0
549,94.0,85.0
550,88.0,90.0
551,90.0,92.0
552,90.0,93.0
553,88.0,90.0
554,84.0,99.0
555,90.0,88.0
556,83.0,93.0
557,94.0,93.0
558,89.0,89.0
559,-60.0,91.0
560,-45.0,83.0
561,95.0,87.0
562,87.0,91.0
563,96.0,93.0
564,90.0,91.0
565,93.0,84.0
566,97.0,87.0
567,88.0,90.0
568,89.0,88.0
569,98.0,93.0
570,97.0,88.0
571,92.0,93.0
572,92.0,93.0
573,90.0,89.0
574,90.0,89.0
575,90.0,88.0
576,-41.0,91.0
577,88.0,92.0
578,94.0,90.0
579,76.0,98.0
580,82.0,88.0
581,81.0,91.0
582,96.0,90.0
583,91.0,92.0
584,96.0,99.0
585,96.0,72.0
586,95.0,97.0
587,81.0,85.0
588,92.0,98.0
589,85.0,93.0
590,-60.0,98.0
591,-49.0,92.0
592,95.0,91.0
593,96.0,89.0
594,87.0,97.0
595,93.0,94.0
596,99.0,95.0
597,95.0,99.0
598,89.0,90.0
599,82.0,90.0
600,88.0,85.0
601,89.0,91.0
602,91.0,91.0
603,98.0,94.0
604,89.0,86.0
605,93.0,92.0
606,53.0,94.0
607,94.0,90.0
608,96.0,93.0
609,-53.0,89.0
610,90.0,81.0
611,95.0,92.0
612,89.0,91.0
613,98.0,94.0
614,87.0,94.0
615,92.0,91.0
616,91.0,93.0
617,83.0,89.0
618,96.0,97.0
619,89.0,98.0
620,90.0,97.0
621,90.0,90.0
622,91.0,99.0
623,87.0,94.0
624,60.0,80.0
625,93.0,92.0
626,71.0,92.0
627,94.0,90.0
628,-40.0,88.0
629,93.0,92.0
630,91.0,91.0
631,88.0,92.0
632,92.0,96.0
633,95.0,93.0
634,90.0,97.0
635,83.0,83.0
636,89.0,95.0
637,95.0,88.0
638,-62.0,91.0
639,91.0,90.0
640,97.0,93.0
641,91.0,91.0
642,98.0,85.0
643,99.0,91.0
644,98.0,90.0
645,-46.0,95.0
646,93.0,89.0
647,92.0,91.0
648,94.0,92.0
649,97.0,95.0
650,86.0,89.0
651,88.0,93.0
652,93.0,90.0
653,89.0,96.0
654,93.0,97.0
655,95.0,96.0
656,92.0,95.0
657,95.0,96.0
658,80.0,94.0
659,58.0,91.0
660,94.0,89.0
661,95.0,94.0
662,97.0,95.0
663,96.0,98.0
664,74.0,98.0
665,75.0,86.0
666,92.0,86.0
667,92.0,91.0
668,96.0,91.0
669,92.0,96.0
670,89.0,93.0
671,87.0,93.0
672,89.0,89.0
673,97.0,87.0
674,92.0,95.0
675,93.0,87.0
676,89.0,96.0
677,92.0,89.0
678,95.0,93.0
679,94.0,95.0
680,-61.0,93.0
681,94.0,95.0
682,98.0,92.0
683,84.0,93.0
684,73.0,96.0
685,89.0,91.0
686,96.0,92.0
687,97.0,97.0
688,94.0,98.0
689,91.0,94.0
690,86.0,88.0
691,93.0,88.0
692,91.0,90.0
693,98.0,90.0
694,85.0,86.0
695,90.0,90.0
696,47.0,95.0
697,98.0,94.0
698,98.0,77.0
699,90.0,89.0
700,94.0,92.0
701,92.0,95.0
702,91.0,92.0
703,94.0,84.0
704,99.0,95.0
705,80.0,85.0
706,94.0,88.0
707,85.0,84.0
708,94.0,96.0
709,99.0,89.0
710,99.0,95.0
711,87.0,81.0
712,89.0,87.0
713,89.0,96.0
714,93.0,96.0
715,94.0,95.0
716,94.0,89.0
717,95.0,86.0
718,92.0,99.0
719,92.0,92.0
720,97.0,86.0
721,91.0,94.0
722,78.0,94.0
723,98.0,91.0
724,99.0,90.0
725,65.0,95.0
726,95.0,96.0
727,-49.0,89.0
728,96.0,91.0
729,92.0,89.0
730,89.0,95.0
731,89.0,87.0
732,93.0,88.0
733,88.0,96.0
734,95.0,99.0
735,92.0,95.0
736,96.0,88.0
737,97.0,88.0
738,98.0,92.0
739,97.0,93.0
740,90.0,95.0
741,94.0,91.0
742,-66.0,94.0
743,92.0,94.0
744,96.0,98.0
745,-48.0,88.0
746,97.0,88.0
747,91.0,92.0
748,90.0,93.0
749,88.0,91.0
750,94.0,98.0
751,94.0,96.0
752,94.0,96.0
753,95.0,91.0
754,91.0,91.0
755,99.0,89.0
756,93.0,92.0
757,69.0,94.0
758,-54.0,93.0
759,75.0,90.0
760,-54.0,85.0
761,83.0,89.0
762,85.0,87.0
763,89.0,86.0
764,92.0,95.0
765,86.0,94.0
766,89.0,90.0
767,91.0,92.0
768,87.0,90.0
769,91.0,93.0
770,-52.0,97.0
771,62.0,95.0
772,55.0,86.0
773,79.0,94.0
774,86.0,90.0
775,87.0,89.0
776,90.0,97.0
777,95.0,91.0
778,95.0,93.0
779,90.0,94.0
780,94.0,91.0
781,92.0,88.0
782,91.0,90.0
783,95.0,85.0
784,-59.0,97.0
785,82.0,93.0
786,-54.0,94.0
787,87.0,94.0
788,95.0,95.0
789,92.0,87.0
790,95.0,95.0
791,85.0,95.0
792,98.0,90.0
793,97.0,89.0
794,91.0,84.0
795,83.0,92.0
796,97.0,92.0
797,99.0,83.0
798,87.0,85.0
799,87.0,91.0
800,99.0,91.0
801,93.0,96.0
802,97.0,91.0
803,87.0,87.0
804,-64.0,96.0
805,96.0,86.0
806,69.0,98.0
807,91.0,92.0
808,96.0,92.0
809,93.0,94.0
810,99.0,89.0
811,96.0,96.0
812,93.0,89.0
813,91.0,94.0
814,88.0,91.0
815,93.0,70.0
816,93.0,93.0
817,89.0,96.0
818,86.0,88.0
819,87.0,91.0
820,73.0,92.0
821,-55.0,93.0
822,92.0,95.0
823,88.0,96.0
824,91.0,90.0
825,87.0,96.0
826,88.0,90.0
827,87.0,88.0
828,92.0,94.0
829,92.0,90.0
830,90.0,88.0
831,89.0,87.0
832,93.0,92.0
833,92.0,88.0
834,90.0,90.0
835,91.0,93.0
836,-63.0,95.0
837,62.0,96.0
838,-64.0,93.0
839,94.0,91.0
840,82.0,88.0
841,92.0,92.0
842,92.0,91.0
843,97.0,91.0
844,93.0,96.0
845,96.0,91.0
846,91.0,96.0
847,85.0,92.0
848,82.0,96.0
849,91.0,84.0
850,99.0,83.0
851,98.0,89.0
852,60.0,93.0
853,89.0,99.0
854,95.0,89.0
855,91.0,87.0
856,92.0,86.0
857,86.0,90.0
858,71.0,97.0
859,79.0,90.0
860,84.0,86.0
861,91.0,88.0
862,96.0,91.0
863,97.0,95.0
864,93.0,91.0
865,86.0,96.0
866,86.0,95.0
867,-40.0,89.0
868,90.0,83.0
869,-45.0,92.0
870,91.0,96.0
871,93.0,91.0
872,96.0,92.0
873,93.0,91.0
874,97.0,96.0
875,93.0,90.0
876,87.0,89.0
877,83.0,90.0
878,91.0,93.0
879,84.0,94.0
880,99.0,88.0
881,90.0,88.0
882,95.0,99.0
883,90.0,94.0
884,87.0,91.0
885,93.0,89.0
886,-60.0,85.0
887,-56.0,91.0
888,89.0,91.0
889,95.0,91.0
890,85.0,93.0
891,94.0,87.0
892,91.0,94.0
893,93.0,99.0
894,99.0,92.0
895,90.0,90.0
896,96.0,89.0
897,88.0,97.0
898,87.0,93.0
899,98.0,97.0
900,94.0,90.0
901,97.0,94.0
902,93.0,99.0
903,92.0,95.0
904,78.0,86.0
905,-69.0,90.0
906,62.0,89.0
907,98.0,93.0
908,86.0,93.0
909,90.0,88.0
910,91.0,92.0
911,93.0,85.0
912,96.0,93.0
913,93.0,93.0
914,87.0,91.0
915,94.0,86.0
916,96.0,94.0
917,89.0,89.0
918,87.0,91.0
919,80.0,88.0
920,91.0,92.0
921,-55.0,91.0
922,58.0,98.0
923,89.0,90.0
924,89.0,89.0
925,87.0,96.0
926,92.0,94.0
927,80.0,95.0
928,91.0,89.0
929,99.0,81.0
930,93.0,90.0
931,89.0,84.0
932,89.0,90.0
933,96.0,96.0
934,95.0,95.0
935,77.0,87.0
936,79.0,88.0
937,95.0,86.0
938,92.0,89.0
939,93.0,87.0
940,48.0,96.0
941,93.0,90.0
942,91.0,94.0
943,96.0,86.0
944,93.0,93.0
945,94.0,89.0
946,89.0,89.0
947,90.0,87.0
948,85.0,95.0
949,90.0,92.0
950,83.0,93.0
951,97.0,98.0
952,87.0,92.0
953,96.0,93.0
954,94.0,90.0
955,-62.0,90.0
956,-59.0,93.0
957,90.0,89.0
958,81.0,91.0
959,93.0,96.0
960,91.0,89.0
961,89.0,91.0
962,93.0,90.0
963,93.0,91.0
964,86.0,89.0
965,87.0,96.0
966,84.0,94.0
967,95.0,99.0
968,92.0,87.0
969,95.0,86.0
970,87.0,88.0
971,96.0,98.0
972,54.0,93.0
973,60.0,97.0
974,88.0,90.0
975,94.0,89.0
976,99.0,91.0
977,87.0,88.0
978,93.0,94.0
979,87.0,98.0
980,95.0,94.0
981,96.0,92.0
982,99.0,97.0
983,95.0,84.0
984,93.0,89.0
985,90.0,91.0
986,92.0,93.0
987,-42.0,91.0
988,35.0,90.0
989,95.0,97.0
990,92.0,89.0
991,94.0,95.0
992,95.0,88.0
993,97.0,82.0
994,84.0,88.0
995,90.0,91.0
996,94.0,96.0
997,92.0,91.0
998,88.0,84.0
999,94.0,83.0
