episode,opsdemo_reward,baseline_reward
179,85.0,92.0
180,95.0,89.0
181,91.0,92.0
182,98.0,91.0
183,85.0,91.0
184,86.0,92.0
185,-65.0,89.0
186,99.0,92.0
187,-56.0,89.0
188,79.0,87.0
189,91.0,91.0
190,92.0,97.0
191,86.0,91.0
192,94.0,86.0
193,89.0,94.0
194,89.0,90.0
195,90.0,89.0
196,88.0,94.0
197,92.0,92.0
198,91.0,94.0
199,97.0,86.0
200,95.0,90.0
201,96.0,93.0
202,58.0,91.0
203,-64.0,86.0
204,97.0,87.0
205,89.0,94.0
206,94.0,87.0
207,86.0,90.0
208,94.0,92.0
209,94.0,90.0
210,93.0,99.0
211,97.0,83.0
212,92.0,90.0
213,92.0,95.0
214,91.0,94.0
215,90.0,91.0
216,96.0,89.0
217,93.0,90.0
218,75.0,81.0
219,92.0,85.0
220,94.0,91.0
221,92.0,94.0
222,96.0,96.0
223,86.0,84.0
224,91.0,91.0
225,-62.0,93.0
226,96.0,92.0
227,98.0,88.0
228,96.0,89.0
229,87.0,96.0
230,94.0,84.0
231,90.0,83.0
232,94.0,76.0
233,89.0,97.0
234,95.0,91.0
235,87.0,87.0
236,91.0,96.0
237,85.0,94.0
238,92.0,92.0
239,74.0,82.0
240,-42.0,85.0
241,98.0,91.0
242,87.0,84.0
243,94.0,91.0
244,90.0,85.0
245,95.0,91.0
246,96.0,88.0
247,98.0,92.0
248,91.0,92.0
249,91.0,89.0
250,82.0,96.0
251,93.0,92.0
252,91.0,92.0
253,93.0,87.0
254,94.0,92.0
255,85.0,86.0
256,93.0,94.0
257,-63.0,89.0
258,-60.0,85.0
259,64.0,98.0
260,93.0,86.0
261,89.0,93.0
262,93.0,85.0
263,91.0,92.0
264,84.0,92.0
265,94.0,93.0
266,91.0,90.0
267,90.0,96.0
268,92.0,92.0
269,94.0,95.0
270,98.0,89.0
271,51.0,92.0
272,90.0,92.0
273,-58.0,93.0
274,90.0,91.0
275,85.0,88.0
276,95.0,87.0
277,91.0,91.0
278,92.0,91.0
279,92.0,99.0
280,91.0,91.0
281,87.0,95.0
282,99.0,89.0
283,89.0,93.0
284,89.0,91.0
285,94.0,92.0
286,93.0,94.0
287,94.0,86.0
288,97.0,96.0
289,94.0,90.0
290,90.0,96.0
291,78.0,93.0
292,-70.0,92.0
293,94.0,89.0
294,77.0,91.0
295,93.0,87.0
296,92.0,88.0
297,91.0,92.0
298,83.0,81.0
299,91.0,87.0
300,88.0,89.0
301,94.0,90.0
302,95.0,92.0
303,92.0,92.0
304,96.0,93.0
305,58.0,95.0
306,49.0,91.0
307,94.0,90.0
308,81.0,87.0
309,73.0,84.0
310,83.0,99.0
311,91.0,91.0
312,94.0,97.0
313,92.0,94.0
314,93.0,94.0
315,87.0,94.0
316,85.0,89.0
317,93.0,92.0
318,93.0,89.0
319,95.0,88.0
320,97.0,93.0
321,72.0,90.0
322,90.0,90.0
323,94.0,91.0
324,86.0,90.0
325,-56.0,94.0
326,99.0,92.0
327,79.0,97.0
328,98.0,90.0
329,93.0,82.0
330,92.0,84.0
331,93.0,88.0
332,88.0,92.0
333,88.0,91.0
334,91.0,92.0
335,88.0,88.0
336,86.0,89.0
337,91.0,87.0
338,65.0,94.0
339,96.0,88.0
340,91.0,88.0
341,44.0,94.0
342,94.0,96.0
343,67.0,99.0
344,87.0,87.0
345,90.0,89.0
346,85.0,96.0
347,90.0,91.0
348,83.0,90.0
349,97.0,88.0
350,89.0,90.0
351,96.0,87.0
352,89.0,92.0
353,-62.0,89.0
354,88.0,83.0
355,93.0,86.0
356,73.0,92.0
357,91.0,90.0
358,92.0,94.0
359,77.0,89.0
360,90.0,93.0
361,91.0,98.0
362,91.0,92.0
363,93.0,91.0
364,85.0,90.0
365,79.0,96.0
366,94.0,92.0
367,95.0,90.0
368,96.0,87.0
369,60.0,86.0
370,91.0,89.0
371,-62.0,88.0
372,69.0,92.0
373,93.0,96.0
374,96.0,89.0
375,97.0,86.0
376,89.0,92.0
377,95.0,96.0
378,92.0,90.0
379,90.0,90.0
380,94.0,88.0
381,93.0,87.0
382,94.0,95.0
383,90.0,92.0
384,96.0,94.0
385,94.0,82.0
386,92.0,88.0
387,89.0,93.0
388,-57.0,88.0
389,68.0,95.0
390,94.0,93.0
391,91.0,98.0
392,87.0,88.0
393,94.0,87.0
394,87.0,99.0
395,88.0,90.0
396,89.0,95.0
397,90.0,97.0
398,81.0,84.0
399,94.0,87.0
400,86.0,90.0
401,98.0,91.0
402,87.0,94.0
403,95.0,93.0
404,-40.0,91.0
405,95.0,97.0
406,91.0,87.0
407,98.0,89.0
408,94.0,92.0
409,89.0,84.0
410,81.0,91.0
411,98.0,89.0
412,81.0,94.0
413,86.0,90.0
414,82.0,86.0
415,96.0,94.0
416,93.0,88.0
417,91.0,89.0
418,92.0,92.0
419,88.0,79.0
420,86.0,94.0
421,96.0,84.0
422,95.0,89.0
423,60.0,93.0
424,61.0,97.0
425,-62.0,89.0
426,86.0,97.0
427,93.0,91.0
428,94.0,95.0
429,98.0,91.0
430,89.0,86.0
431,93.0,97.0
432,93.0,90.0
433,94.0,82.0
434,81.0,90.0
435,97.0,90.0
436,98.0,89.0
437,91.0,90.0
438,93.0,76.0
439,68.0,96.0
440,94.0,85.0
441,80.0,97.0
442,72.0,89.0
443,98.0,85.0
444,92.0,93.0
445,94.0,85.0
446,96.0,93.0
447,65.0,95.0
448,93.0,89.0
449,95.0,92.0
450,92.0,95.0
451,92.0,85.0
452,86.0,88.0
453,98.0,96.0
454,89.0,89.0
455,90.0,94.0
456,86.0,90.0
457,90.0,88.0
458,52.0,91.0
459,83.0,96.0
460,-63.0,86.0
461,77.0,91.0
462,92.0,95.0
463,84.0,93.0
464,89.0,96.0
465,99.0,98.0
466,95.0,89.0
467,93.0,96.0
468,90.0,86.0
469,94.0,91.0
470,96.0,91.0
471,90.0,90.0
472,91.0,81.0
473,94.0,89.0
474,97.0,88.0
475,-62.0,95.0
476,88.0,88.0
477,94.0,90.0
478,74.0,85.0
479,96.0,96.0
480,93.0,89.0
481,90.0,78.0
482,94.0,86.0
483,86.0,80.0
484,94.0,80.0
485,88.0,89.0
486,93.0,97.0
487,80.0,91.0
488,93.0,80.0
489,90.0,94.0
490,93.0,90.0
491,95.0,90.0
492,93.0,87.0
493,88.0,87.0
494,-45.0,89.0
495,-64.0,93.0
496,94.0,94.0
497,82.0,88.0
498,98.0,92.0
499,93.0,96.0
500,93.0,90.0
501,86.0,92.0
502,92.0,97.0
503,92.0,95.0
504,93.0,90.0
505,86.0,92.0
506,96.0,92.0
507,86.0,89.0
508,73.0,93.0
509,83.0,95.0
510,90.0,90.0
511,77.0,88.0
512,88.0,93.0
513,54.0,97.0
514,91.0,91.0
515,93.0,88.0
516,96.0,92.0
517,92.0,95.0
518,92.0,90.0
519,97.0,89.0
520,92.0,90.0
521,90.0,93.0
522,94.0,81.0
523,86.0,99.0
524,98.0,92.0
525,74.0,93.0
526,95.0,91.0
527,40.0,90.0
528,96.0,89.0
529,44.0,97.0
530,76.0,90.0
531,94.0,95.0
532,83.0,90.0
533,92.0,93.0
534,84.0,95.0
535,89.0,94.0
536,88.0,83.0
537,91.0,96.0
538,94.0,94.0
539,90.0,97.0
540,91.0,99.0
541,75.0,94.0
542,51.0,98.0
543,94.0,93.0
544,-40.0,89.0
545,95.0,95.0
546,96.0,94.0
547,88.0,92.0
548,88.0,93.0
549,86.0,92.0
550,92.0,91.0
551,94.0,92.0
552,89.0,93.0
553,96.0,93.0
554,92.0,96.0
555,96.0,92.0
556,95.0,98.0
557,-58.0,94.0
558,92.0,95.0
559,86.0,96.0
560,86.0,95.0
561,99.0,85.0
562,83.0,95.0
563,70.0,91.0
564,85.0,94.0
565,87.0,87.0
566,92.0,88.0
567,89.0,88.0
568,93.0,91.0
569,96.0,84.0
570,91.0,96.0
571,91.0,91.0
572,90.0,91.0
573,87.0,84.0
574,95.0,96.0
575,95.0,82.0
576,-53.0,94.0
577,86.0,95.0
578,98.0,92.0
579,69.0,99.0
580,89.0,92.0
581,96.0,83.0
582,93.0,85.0
583,88.0,92.0
584,96.0,95.0
585,95.0,88.0
586,89.0,97.0
587,93.0,79.0
588,96.0,90.0
589,99.0,93.0
590,97.0,95.0
591,88.0,93.0
592,93.0,88.0
593,90.0,92.0
594,91.0,92.0
595,89.0,88.0
596,-75.0,93.0
597,92.0,91.0
598,57.0,83.0
599,71.0,89.0
600,90.0,96.0
601,92.0,93.0
602,93.0,96.0
603,94.0,88.0
604,93.0,93.0
605,95.0,96.0
606,94.0,93.0
607,93.0,95.0
608,90.0,84.0
609,89.0,89.0
610,97.0,84.0
611,91.0,90.0
612,81.0,85.0
613,93.0,86.0
614,92.0,91.0
615,70.0,90.0
616,99.0,89.0
617,80.0,94.0
618,90.0,96.0
619,86.0,97.0
620,97.0,84.0
621,91.0,87.0
622,93.0,91.0
623,95.0,95.0
624,91.0,95.0
625,92.0,88.0
626,92.0,92.0
627,91.0,95.0
628,85.0,91.0
629,82.0,95.0
630,98.0,86.0
631,-55.0,84.0
632,99.0,94.0
633,87.0,90.0
634,88.0,92.0
635,68.0,86.0
636,81.0,84.0
637,94.0,92.0
638,92.0,92.0
639,96.0,93.0
640,96.0,87.0
641,93.0,95.0
642,97.0,88.0
643,92.0,92.0
644,95.0,99.0
645,91.0,83.0
646,93.0,93.0
647,91.0,90.0
648,99.0,85.0
649,89.0,85.0
650,93.0,87.0
651,92.0,93.0
652,96.0,93.0
653,94.0,93.0
654,-50.0,91.0
655,88.0,89.0
656,64.0,88.0
657,76.0,83.0
658,94.0,88.0
659,90.0,93.0
660,94.0,93.0
661,74.0,93.0
662,96.0,93.0
663,91.0,91.0
664,88.0,87.0
665,87.0,96.0
666,87.0,91.0
667,60.0,94.0
668,96.0,98.0
669,91.0,92.0
670,-57.0,92.0
671,81.0,85.0
672,90.0,93.0
673,93.0,87.0
674,92.0,88.0
675,94.0,94.0
676,98.0,87.0
677,94.0,89.0
678,91.0,95.0
679,83.0,87.0
680,97.0,91.0
681,88.0,96.0
682,97.0,94.0
683,95.0,92.0
684,92.0,89.0
685,92.0,89.0
686,-47.0,99.0
687,93.0,91.0
688,99.0,85.0
689,94.0,93.0
690,86.0,89.0
691,92.0,81.0
692,73.0,90.0
693,97.0,93.0
694,96.0,94.0
695,98.0,91.0
696,98.0,90.0
697,91.0,97.0
698,84.0,94.0
699,90.0,89.0
700,98.0,97.0
701,93.0,97.0
702,94.0,94.0
703,97.0,93.0
704,91.0,90.0
705,91.0,93.0
706,92.0,82.0
707,96.0,88.0
708,34.0,92.0
709,93.0,85.0
710,89.0,86.0
711,93.0,92.0
712,89.0,95.0
713,94.0,88.0
714,91.0,93.0
715,75.0,95.0
716,92.0,92.0
717,93.0,89.0
718,82.0,90.0
719,94.0,84.0
720,95.0,92.0
721,92.0,87.0
722,91.0,96.0
723,91.0,88.0
724,94.0,92.0
725,91.0,83.0
726,79.0,91.0
727,44.0,89.0
728,92.0,83.0
729,-55.0,92.0
730,97.0,90.0
731,95.0,89.0
732,95.0,88.0
733,94.0,94.0
734,92.0,90.0
735,92.0,89.0
736,91.0,99.0
737,89.0,90.0
738,86.0,79.0
739,95.0,91.0
740,92.0,92.0
741,92.0,88.0
742,90.0,78.0
743,88.0,88.0
744,67.0,97.0
745,-50.0,93.0
746,89.0,95.0
747,95.0,96.0
748,77.0,84.0
749,95.0,88.0
750,97.0,99.0
751,89.0,93.0
752,94.0,94.0
753,87.0,92.0
754,87.0,91.0
755,91.0,91.0
756,88.0,88.0
757,82.0,87.0
758,87.0,94.0
759,92.0,83.0
760,40.0,96.0
761,88.0,92.0
762,47.0,90.0
763,94.0,96.0
764,98.0,94.0
765,88.0,86.0
766,94.0,94.0
767,92.0,89.0
768,91.0,92.0
769,89.0,92.0
770,96.0,90.0
771,91.0,92.0
772,88.0,87.0
773,97.0,81.0
774,90.0,95.0
775,-52.0,93.0
776,86.0,95.0
777,92.0,96.0
778,97.0,90.0
779,85.0,88.0
780,62.0,89.0
781,96.0,80.0
782,92.0,86.0
783,96.0,91.0
784,85.0,92.0
785,99.0,96.0
786,94.0,92.0
787,93.0,91.0
788,88.0,95.0
789,90.0,95.0
790,84.0,92.0
791,92.0,94.0
792,79.0,88.0
793,90.0,90.0
794,94.0,89.0
795,86.0,86.0
796,-64.0,98.0
797,88.0,91.0
798,84.0,93.0
799,73.0,92.0
800,83.0,92.0
801,87.0,92.0
802,96.0,92.0
803,93.0,90.0
804,93.0,96.0
805,96.0,93.0
806,93.0,88.0
807,99.0,85.0
808,90.0,95.0
809,92.0,92.0
810,96.0,90.0
811,84.0,88.0
812,93.0,96.0
813,-58.0,88.0
814,90.0,95.0
815,97.0,90.0
816,93.0,91.0
817,67.0,88.0
818,87.0,89.0
819,93.0,94.0
820,84.0,91.0
821,87.0,87.0
822,92.0,96.0
823,82.0,85.0
824,81.0,82.0
825,84.0,81.0
826,80.0,93.0
827,57.0,88.0
828,96.0,92.0
829,92.0,87.0
830,83.0,94.0
831,83.0,90.0
832,92.0,88.0
833,96.0,88.0
834,93.0,96.0
835,91.0,93.0
836,93.0,96.0
837,92.0,94.0
838,94.0,96.0
839,92.0,85.0
840,94.0,98.0
841,88.0,97.0
842,92.0,86.0
843,88.0,93.0
844,-61.0,87.0
845,80.0,86.0
846,92.0,99.0
847,92.0,95.0
848,96.0,94.0
849,95.0,97.0
850,95.0,94.0
851,98.0,96.0
852,99.0,87.0
853,87.0,89.0
854,94.0,92.0
855,91.0,95.0
856,91.0,89.0
857,89.0,92.0
858,88.0,86.0
859,95.0,95.0
860,94.0,92.0
861,91.0,90.0
862,94.0,95.0
863,91.0,84.0
864,-55.0,94.0
865,95.0,86.0
866,99.0,95.0
867,-59.0,95.0
868,73.0,79.0
869,94.0,93.0
870,95.0,98.0
871,87.0,92.0
872,93.0,88.0
873,92.0,94.0
874,92.0,97.0
875,89.0,90.0
876,97.0,94.0
877,90.0,91.0
878,92.0,91.0
879,99.0,88.0
880,90.0,92.0
881,-49.0,93.0
882,95.0,85.0
883,78.0,84.0
884,55.0,86.0
885,96.0,90.0
886,92.0,99.0
887,90.0,88.0
888,98.0,87.0
889,93.0,91.0
890,91.0,93.0
891,91.0,93.0
892,90.0,92.0
893,87.0,88.0
894,94.0,90.0
895,94.0,85.0
896,88.0,87.0
897,95.0,88.0
898,89.0,88.0
899,75.0,91.0
900,56.0,92.0
901,55.0,92.0
902,97.0,98.0
903,84.0,91.0
904,91.0,93.0
905,89.0,88.0
906,85.0,89.0
907,94.0,86.0
908,91.0,94.0
909,92.0,86.0
910,88.0,94.0
911,88.0,93.0
912,95.0,91.0
913,91.0,89.0
914,65.0,93.0
915,-61.0,86.0
916,89.0,90.0
917,66.0,96.0
918,92.0,93.0
919,92.0,93.0
920,84.0,94.0
921,90.0,86.0
922,90.0,91.0
923,95.0,87.0
924,89.0,98.0
925,89.0,91.0
926,97.0,85.0
927,92.0,93.0
928,94.0,94.0
929,75.0,95.0
930,93.0,91.0
931,-57.0,87.0
932,91.0,88.0
933,78.0,88.0
934,85.0,95.0
935,89.0,94.0
936,86.0,95.0
937,90.0,90.0
938,90.0,93.0
939,85.0,82.0
940,86.0,92.0
941,93.0,87.0
942,92.0,85.0
943,99.0,93.0
944,90.0,86.0
945,97.0,86.0
946,80.0,86.0
947,90.0,95.0
948,-48.0,83.0
949,90.0,96.0
950,83.0,88.0
951,97.0,86.0
952,92.0,95.0
953,99.0,87.0
954,94.0,84.0
955,91.0,87.0
956,94.0,83.0
957,93.0,98.0
958,95.0,89.0
959,96.0,96.0
960,96.0,96.0
961,88.0,90.0
962,95.0,98.0
963,94.0,91.0
964,93.0,90.0
965,96.0,97.0
966,96.0,93.0
967,-47.0,93.0
968,-68.0,94.0
969,92.0,94.0
970,77.0,88.0
971,93.0,89.0
972,94.0,96.0
973,88.0,96.0
974,94.0,93.0
975,90.0,90.0
976,79.0,91.0
977,87.0,91.0
978,88.0,89.0
979,62.0,89.0
980,93.0,94.0
981,48.0,93.0
982,-59.0,85.0
983,91.0,84.0
984,91.0,97.0
985,94.0,90.0
986,90.0,97.0
987,91.0,93.0
988,90.0,94.0
989,84.0,90.0
990,88.0,91.0
991,94.0,95.0
992,83.0,89.0
993,95.0,96.0
994,-61.0,89.0
995,98.0,93.0
996,-72.0,86.0
997,89.0,93.0
998,87.0,92.0
999,94.0,98.0
