episode,opsdemo_reward,baseline_reward
179,90.0,92.0
180,89.0,89.0
181,87.0,92.0
182,89.0,91.0
183,77.0,91.0
184,91.0,92.0
185,-54.0,89.0
186,-50.0,92.0
187,84.0,89.0
188,87.0,87.0
189,97.0,91.0
190,90.0,97.0
191,96.0,91.0
192,94.0,86.0
193,93.0,94.0
194,91.0,90.0
195,80.0,89.0
196,95.0,94.0
197,87.0,92.0
198,61.0,94.0
199,-48.0,86.0
200,95.0,90.0
201,50.0,93.0
202,88.0,91.0
203,89.0,86.0
204,92.0,87.0
205,90.0,94.0
206,94.0,87.0
207,95.0,90.0
208,96.0,92.0
209,85.0,90.0
210,89.0,99.0
211,95.0,83.0
212,-54.0,90.0
213,95.0,95.0
214,-51.0,94.0
215,92.0,91.0
216,91.0,89.0
217,88.0,90.0
218,93.0,81.0
219,90.0,85.0
220,94.0,91.0
221,88.0,94.0
222,89.0,96.0
223,95.0,84.0
224,90.0,91.0
225,93.0,93.0
226,89.0,92.0
227,98.0,88.0
228,92.0,89.0
229,88.0,96.0
230,94.0,84.0
231,-62.0,83.0
232,97.0,76.0
233,-58.0,97.0
234,93.0,91.0
235,89.0,87.0
236,88.0,96.0
237,84.0,94.0
238,88.0,92.0
239,93.0,82.0
240,97.0,85.0
241,96.0,91.0
242,88.0,84.0
243,94.0,91.0
244,91.0,85.0
245,98.0,91.0
246,94.0,88.0
247,-61.0,92.0
248,70.0,92.0
249,-52.0,89.0
250,94.0,96.0
251,99.0,92.0
252,98.0,92.0
253,96.0,87.0
254,93.0,92.0
255,94.0,86.0
256,88.0,94.0
257,91.0,89.0
258,95.0,85.0
259,93.0,98.0
260,99.0,86.0
261,92.0,93.0
262,89.0,85.0
263,98.0,92.0
264,91.0,92.0
265,93.0,93.0
266,44.0,90.0
267,90.0,96.0
268,96.0,92.0
269,50.0,95.0
270,94.0,89.0
271,61.0,92.0
272,93.0,92.0
273,89.0,93.0
274,92.0,91.0
275,85.0,88.0
276,98.0,87.0
277,94.0,91.0
278,87.0,91.0
279,95.0,99.0
280,88.0,91.0
281,91.0,95.0
282,-45.0,89.0
283,52.0,93.0
284,93.0,91.0
285,71.0,92.0
286,95.0,94.0
287,94.0,86.0
288,92.0,96.0
289,83.0,90.0
290,87.0,96.0
291,96.0,93.0
292,94.0,92.0
293,90.0,89.0
294,88.0,91.0
295,87.0,87.0
296,-63.0,88.0
297,83.0,92.0
298,81.0,81.0
299,65.0,87.0
300,97.0,89.0
301,93.0,90.0
302,97.0,92.0
303,96.0,92.0
304,95.0,93.0
305,86.0,95.0
306,90.0,91.0
307,90.0,90.0
308,97.0,87.0
309,90.0,84.0
310,94.0,99.0
311,88.0,91.0
312,97.0,97.0
313,47.0,94.0
314,66.0,94.0
315,85.0,94.0
316,89.0,89.0
317,87.0,92.0
318,95.0,89.0
319,81.0,88.0
320,90.0,93.0
321,91.0,90.0
322,86.0,90.0
323,96.0,91.0
324,88.0,90.0
325,94.0,94.0
326,93.0,92.0
327,91.0,97.0
328,84.0,90.0
329,97.0,82.0
330,86.0,84.0
331,-56.0,88.0
332,94.0,92.0
333,85.0,91.0
334,94.0,92.0
335,95.0,88.0
336,84.0,89.0
337,94.0,87.0
338,96.0,94.0
339,90.0,88.0
340,86.0,88.0
341,86.0,94.0
342,95.0,96.0
343,89.0,99.0
344,93.0,87.0
345,94.0,89.0
346,89.0,96.0
347,96.0,91.0
348,-57.0,90.0
349,65.0,88.0
350,-57.0,90.0
351,82.0,87.0
352,97.0,92.0
353,88.0,89.0
354,90.0,83.0
355,88.0,86.0
356,94.0,92.0
357,90.0,90.0
358,90.0,94.0
359,97.0,89.0
360,92.0,93.0
361,-53.0,98.0
362,-70.0,92.0
363,95.0,91.0
364,81.0,90.0
365,85.0,96.0
366,88.0,92.0
367,94.0,90.0
368,94.0,87.0
369,93.0,86.0
370,96.0,89.0
371,96.0,88.0
372,92.0,92.0
373,95.0,96.0
374,89.0,89.0
375,89.0,86.0
376,86.0,92.0
377,-59.0,96.0
378,-47.0,90.0
379,62.0,90.0
380,85.0,88.0
381,89.0,87.0
382,92.0,95.0
383,91.0,92.0
384,94.0,94.0
385,90.0,82.0
386,94.0,88.0
387,86.0,93.0
388,95.0,88.0
389,-63.0,95.0
390,90.0,93.0
391,88.0,98.0
392,91.0,88.0
393,92.0,87.0
394,88.0,99.0
395,93.0,90.0
396,76.0,95.0
397,99.0,97.0
398,98.0,84.0
399,95.0,87.0
400,92.0,90.0
401,90.0,91.0
402,95.0,94.0
403,77.0,93.0
404,94.0,91.0
405,98.0,97.0
406,93.0,87.0
407,88.0,89.0
408,86.0,92.0
409,36.0,84.0
410,98.0,91.0
411,-43.0,89.0
412,72.0,94.0
413,98.0,90.0
414,98.0,86.0
415,95.0,94.0
416,99.0,88.0
417,85.0,89.0
418,84.0,92.0
419,88.0,79.0
420,91.0,94.0
421,94.0,84.0
422,84.0,89.0
423,83.0,93.0
424,99.0,97.0
425,-51.0,89.0
426,71.0,97.0
427,-46.0,91.0
428,86.0,95.0
429,92.0,91.0
430,96.0,86.0
431,92.0,97.0
432,84.0,90.0
433,95.0,82.0
434,85.0,90.0
435,99.0,90.0
436,94.0,89.0
437,89.0,90.0
438,43.0,76.0
439,95.0,96.0
440,-67.0,85.0
441,86.0,97.0
442,79.0,89.0
443,91.0,85.0
444,96.0,93.0
445,95.0,85.0
446,86.0,93.0
447,89.0,95.0
448,93.0,89.0
449,95.0,92.0
450,91.0,95.0
451,92.0,85.0
452,95.0,88.0
453,93.0,96.0
454,79.0,89.0
455,86.0,94.0
456,92.0,90.0
457,92.0,88.0
458,89.0,91.0
459,-59.0,96.0
460,94.0,86.0
461,90.0,91.0
462,94.0,95.0
463,98.0,93.0
464,91.0,96.0
465,90.0,98.0
466,90.0,89.0
467,94.0,96.0
468,93.0,86.0
469,90.0,91.0
470,89.0,91.0
471,91.0,90.0
472,-55.0,81.0
473,82.0,89.0
474,93.0,88.0
475,93.0,95.0
476,98.0,88.0
477,-68.0,90.0
478,89.0,85.0
479,88.0,96.0
480,90.0,89.0
481,93.0,78.0
482,93.0,86.0
483,88.0,80.0
484,98.0,80.0
485,88.0,89.0
486,86.0,97.0
487,93.0,91.0
488,92.0,80.0
489,-49.0,94.0
490,96.0,90.0
491,-47.0,90.0
492,92.0,87.0
493,70.0,87.0
494,87.0,89.0
495,85.0,93.0
496,96.0,94.0
497,91.0,88.0
498,98.0,92.0
499,95.0,96.0
500,93.0,90.0
501,89.0,92.0
502,91.0,97.0
503,95.0,95.0
504,94.0,90.0
505,96.0,92.0
506,79.0,92.0
507,78.0,89.0
508,52.0,93.0
509,98.0,95.0
510,88.0,90.0
511,59.0,88.0
512,94.0,93.0
513,87.0,97.0
514,96.0,91.0
515,86.0,88.0
516,91.0,92.0
517,86.0,95.0
518,87.0,90.0
519,90.0,89.0
520,95.0,90.0
521,90.0,93.0
522,94.0,81.0
523,-57.0,99.0
524,84.0,92.0
525,87.0,93.0
526,56.0,91.0
527,90.0,90.0
528,88.0,89.0
529,97.0,97.0
530,93.0,90.0
531,94.0,95.0
532,92.0,90.0
533,92.0,93.0
534,88.0,95.0
535,93.0,94.0
536,98.0,83.0
537,87.0,96.0
538,89.0,94.0
539,-62.0,97.0
540,98.0,99.0
541,-59.0,94.0
542,83.0,98.0
543,91.0,93.0
544,91.0,89.0
545,92.0,95.0
546,92.0,94.0
547,93.0,92.0
548,92.0,93.0
549,98.0,92.0
550,94.0,91.0
551,91.0,92.0
552,95.0,93.0
553,79.0,93.0
554,93.0,96.0
555,82.0,92.0
556,99.0,98.0
557,96.0,94.0
558,82.0,95.0
559,-51.0,96.0
560,82.0,95.0
561,91.0,85.0
562,97.0,95.0
563,94.0,91.0
564,89.0,94.0
565,96.0,87.0
566,98.0,88.0
567,95.0,88.0
568,89.0,91.0
569,93.0,84.0
570,97.0,96.0
571,82.0,91.0
572,87.0,91.0
573,97.0,84.0
574,95.0,96.0
575,-62.0,82.0
576,98.0,94.0
577,89.0,95.0
578,73.0,92.0
579,60.0,99.0
580,93.0,92.0
581,91.0,83.0
582,98.0,85.0
583,95.0,92.0
584,96.0,95.0
585,91.0,88.0
586,97.0,97.0
587,95.0,79.0
588,89.0,90.0
589,92.0,93.0
590,91.0,95.0
591,97.0,93.0
592,81.0,88.0
593,-51.0,92.0
594,81.0,92.0
595,93.0,88.0
596,59.0,93.0
597,68.0,91.0
598,92.0,83.0
599,91.0,89.0
600,86.0,96.0
601,91.0,93.0
602,90.0,96.0
603,93.0,88.0
604,90.0,93.0
605,98.0,96.0
606,93.0,93.0
607,95.0,95.0
608,89.0,84.0
609,93.0,89.0
610,81.0,84.0
611,89.0,90.0
612,93.0,85.0
613,-60.0,86.0
614,98.0,91.0
615,89.0,90.0
616,80.0,89.0
617,85.0,94.0
618,94.0,96.0
619,92.0,97.0
620,90.0,84.0
621,95.0,87.0
622,92.0,91.0
623,87.0,95.0
624,99.0,95.0
625,92.0,88.0
626,90.0,92.0
627,-46.0,95.0
628,-68.0,91.0
629,43.0,95.0
630,96.0,86.0
631,92.0,84.0
632,88.0,94.0
633,91.0,90.0
634,93.0,92.0
635,95.0,86.0
636,93.0,84.0
637,90.0,92.0
638,88.0,92.0
639,93.0,93.0
640,94.0,87.0
641,94.0,95.0
642,-62.0,88.0
643,97.0,92.0
644,94.0,99.0
645,89.0,83.0
646,99.0,93.0
647,69.0,90.0
648,80.0,85.0
649,95.0,85.0
650,90.0,87.0
651,94.0,93.0
652,96.0,93.0
653,90.0,93.0
654,95.0,91.0
655,90.0,89.0
656,93.0,88.0
657,94.0,83.0
658,95.0,88.0
659,96.0,93.0
660,93.0,93.0
661,90.0,93.0
662,92.0,93.0
663,93.0,91.0
664,98.0,87.0
665,92.0,96.0
666,95.0,91.0
667,95.0,94.0
668,60.0,98.0
669,-52.0,92.0
670,86.0,92.0
671,92.0,85.0
672,92.0,93.0
673,90.0,87.0
674,91.0,88.0
675,93.0,94.0
676,94.0,87.0
677,87.0,89.0
678,96.0,95.0
679,93.0,87.0
680,97.0,91.0
681,83.0,96.0
682,97.0,94.0
683,88.0,92.0
684,-61.0,89.0
685,93.0,89.0
686,55.0,99.0
687,92.0,91.0
688,96.0,85.0
689,86.0,93.0
690,93.0,89.0
691,85.0,81.0
692,95.0,90.0
693,92.0,93.0
694,96.0,94.0
695,94.0,91.0
696,95.0,90.0
697,92.0,97.0
698,91.0,94.0
699,76.0,89.0
700,93.0,97.0
701,88.0,97.0
702,89.0,94.0
703,54.0,93.0
704,92.0,90.0
705,82.0,93.0
706,92.0,82.0
707,92.0,88.0
708,97.0,92.0
709,93.0,85.0
710,92.0,86.0
711,82.0,92.0
712,86.0,95.0
713,92.0,88.0
714,93.0,93.0
715,92.0,95.0
716,96.0,92.0
717,82.0,89.0
718,92.0,90.0
719,76.0,84.0
720,92.0,92.0
721,-60.0,87.0
722,85.0,96.0
723,80.0,88.0
724,92.0,92.0
725,97.0,83.0
726,89.0,91.0
727,94.0,89.0
728,87.0,83.0
729,92.0,92.0
730,88.0,90.0
731,89.0,89.0
732,93.0,88.0
733,85.0,94.0
734,54.0,90.0
735,69.0,89.0
736,95.0,99.0
737,52.0,90.0
738,95.0,79.0
739,94.0,91.0
740,93.0,92.0
741,91.0,88.0
742,94.0,78.0
743,96.0,88.0
744,93.0,97.0
745,82.0,93.0
746,98.0,95.0
747,88.0,96.0
748,90.0,84.0
749,72.0,88.0
750,-56.0,99.0
751,91.0,93.0
752,89.0,94.0
753,97.0,92.0
754,61.0,91.0
755,92.0,91.0
756,86.0,88.0
757,91.0,87.0
758,92.0,94.0
759,96.0,83.0
760,94.0,96.0
761,89.0,92.0
762,94.0,90.0
763,96.0,96.0
764,93.0,94.0
765,90.0,86.0
766,92.0,94.0
767,96.0,89.0
768,63.0,92.0
769,95.0,92.0
770,59.0,90.0
771,98.0,92.0
772,94.0,87.0
773,55.0,81.0
774,93.0,95.0
775,87.0,93.0
776,84.0,95.0
777,91.0,96.0
778,94.0,90.0
779,92.0,88.0
780,98.0,89.0
781,91.0,80.0
782,94.0,86.0
783,87.0,91.0
784,-65.0,92.0
785,-60.0,96.0
786,54.0,92.0
787,85.0,91.0
788,96.0,95.0
789,86.0,95.0
790,91.0,92.0
791,95.0,94.0
792,91.0,88.0
793,86.0,90.0
794,89.0,89.0
795,94.0,86.0
796,-55.0,98.0
797,-59.0,91.0
798,82.0,93.0
799,86.0,92.0
800,93.0,92.0
801,94.0,92.0
802,88.0,92.0
803,82.0,90.0
804,86.0,96.0
805,87.0,93.0
806,82.0,88.0
807,96.0,85.0
808,87.0,95.0
809,98.0,92.0
810,86.0,90.0
811,99.0,88.0
812,92.0,96.0
813,83.0,88.0
814,98.0,95.0
815,97.0,90.0
816,-53.0,91.0
817,95.0,88.0
818,86.0,89.0
819,94.0,94.0
820,79.0,91.0
821,93.0,87.0
822,96.0,96.0
823,93.0,85.0
824,97.0,82.0
825,88.0,81.0
826,95.0,93.0
827,86.0,88.0
828,95.0,92.0
829,-40.0,87.0
830,59.0,94.0
831,91.0,90.0
832,92.0,88.0
833,83.0,88.0
834,93.0,96.0
835,84.0,93.0
836,92.0,96.0
837,91.0,94.0
838,92.0,96.0
839,89.0,85.0
840,93.0,98.0
841,94.0,97.0
842,91.0,86.0
843,98.0,93.0
844,92.0,87.0
845,78.0,86.0
846,-45.0,99.0
847,98.0,95.0
848,-51.0,94.0
849,84.0,97.0
850,87.0,94.0
851,96.0,96.0
852,99.0,87.0
853,97.0,89.0
854,90.0,92.0
855,97.0,95.0
856,95.0,89.0
857,95.0,92.0
858,91.0,86.0
859,90.0,95.0
860,97.0,92.0
861,95.0,90.0
862,88.0,95.0
863,96.0,84.0
864,-56.0,94.0
865,56.0,86.0
866,94.0,95.0
867,87.0,95.0
868,92.0,79.0
869,85.0,93.0
870,91.0,98.0
871,96.0,92.0
872,82.0,88.0
873,91.0,94.0
874,93.0,97.0
875,88.0,90.0
876,90.0,94.0
877,94.0,91.0
878,90.0,91.0
879,-49.0,88.0
880,96.0,92.0
881,88.0,93.0
882,91.0,85.0
883,-51.0,84.0
884,88.0,86.0
885,86.0,90.0
886,83.0,99.0
887,94.0,88.0
888,92.0,87.0
889,88.0,91.0
890,90.0,93.0
891,92.0,93.0
892,90.0,92.0
893,77.0,88.0
894,90.0,90.0
895,-51.0,85.0
896,49.0,87.0
897,92.0,88.0
898,86.0,88.0
899,92.0,91.0
900,94.0,92.0
901,92.0,92.0
902,95.0,98.0
903,87.0,91.0
904,88.0,93.0
905,95.0,88.0
906,96.0,89.0
907,94.0,86.0
908,98.0,94.0
909,-65.0,86.0
910,92.0,94.0
911,96.0,93.0
912,91.0,91.0
913,98.0,89.0
914,62.0,93.0
915,88.0,86.0
916,91.0,90.0
917,96.0,96.0
918,84.0,93.0
919,87.0,93.0
920,86.0,94.0
921,91.0,86.0
922,86.0,91.0
923,93.0,87.0
924,90.0,98.0
925,94.0,91.0
926,76.0,85.0
927,61.0,93.0
928,-50.0,94.0
929,84.0,95.0
930,94.0,91.0
931,91.0,87.0
932,93.0,88.0
933,96.0,88.0
934,90.0,95.0
935,90.0,94.0
936,90.0,95.0
937,83.0,90.0
938,97.0,93.0
939,97.0,82.0
940,-48.0,92.0
941,90.0,87.0
942,96.0,85.0
943,-48.0,93.0
944,94.0,86.0
945,88.0,86.0
946,91.0,86.0
947,88.0,95.0
948,93.0,83.0
949,86.0,96.0
950,93.0,88.0
951,92.0,86.0
952,96.0,95.0
953,92.0,87.0
954,93.0,84.0
955,85.0,87.0
956,93.0,83.0
957,92.0,98.0
958,58.0,89.0
959,92.0,96.0
960,77.0,96.0
961,91.0,90.0
962,54.0,98.0
963,91.0,91.0
964,89.0,90.0
965,94.0,97.0
966,91.0,93.0
967,94.0,93.0
968,90.0,94.0
969,90.0,94.0
970,94.0,88.0
971,88.0,89.0
972,74.0,96.0
973,87.0,96.0
974,-59.0,93.0
975,-74.0,90.0
976,96.0,91.0
977,91.0,91.0
978,82.0,89.0
979,91.0,89.0
980,98.0,94.0
981,94.0,93.0
982,90.0,85.0
983,96.0,84.0
984,92.0,97.0
985,96.0,90.0
986,93.0,97.0
987,92.0,93.0
988,74.0,94.0
989,95.0,90.0
990,94.0,91.0
991,92.0,95.0
992,-55.0,89.0
993,50.0,96.0
994,90.0,89.0
995,97.0,93.0
996,90.0,86.0
997,97.0,93.0
998,98.0,92.0
999,98.0,98.0
