episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,2,4,False,0.0,0.023651204604510978
0,2,2,-1.0,-2.0,chase_x,chase_x,True,0,0,False,0.00697612306632267,0.02693238342593063
0,3,3,-1.0,-3.0,chase_x,chase_x,True,0,1,False,0.043149373194684815,0.03438982172380056
0,4,4,-1.0,-4.0,chase_x,chase_x,True,2,3,False,0.09289902046315801,0.09804096217338443
0,5,5,-1.0,-5.0,chase_x,chase_x,True,1,0,False,0.09728865329391312,0.10215419648829205
0,6,6,-1.0,-6.0,chase_x,chase_x,True,0,2,False,0.14372845345973562,0.04053871709283441
0,7,7,-1.0,-7.0,chase_x,chase_x,True,0,4,False,0.06384471010650516,0.06524670631282115
0,8,8,-1.0,-8.0,chase_x,chase_x,True,2,1,False,0.0984275064059249,0.07577438262917302
0,9,9,-1.0,-9.0,chase_x,chase_x,True,2,4,False,0.017636312050315794,0.10080182323597653
0,10,10,-1.0,-10.0,chase_x,chase_x,True,2,4,False,0.0,0.12499311635770216
0,11,11,-1.0,-11.0,chase_x,chase_x,True,0,3,False,0.049695791563623026,0.1914366780044714
0,12,12,-1.0,-12.0,chase_x,chase_x,True,1,4,False,0.0,0.21550304414150767
0,13,13,-1.0,-13.0,chase_x,chase_x,True,0,0,False,0.007431525535709249,0.21940038831061848
0,14,14,-1.0,-14.0,chase_x,chase_x,True,3,0,False,0.014863051071418498,0.22329773247972928
0,15,15,-1.0,-15.0,chase_x,chase_x,True,2,0,False,0.022088650272348853,0.2291081426528926
0,16,16,-1.0,-16.0,chase_x,chase_x,True,2,4,False,0.0,0.25458340943241364
0,17,17,-1.0,-17.0,chase_x,chase_x,True,2,1,False,0.025067140964155854,0.26855931040294245
0,18,18,-1.0,-18.0,chase_x,chase_x,True,0,3,False,0.06610057112386791,0.33007022646285256
0,19,19,-1.0,-19.0,chase_x,chase_x,True,3,2,False,0.11271615821203451,0.2604626083233088
0,20,20,-1.0,-20.0,chase_x,chase_x,True,4,4,False,0.0418444307875796,0.29205853928050496
0,21,21,-1.0,-21.0,chase_x,chase_x,True,2,4,False,0.0,0.3222814114984768
0,22,22,-1.0,-22.0,chase_x,chase_x,True,0,4,False,0.0,0.35279527425391766
0,23,23,-1.0,-23.0,chase_x,chase_x,True,2,4,False,0.0,0.3819996581146027
0,24,24,-1.0,-24.0,chase_x,chase_x,True,2,1,False,0.032157477410330704,0.4022697729311947
0,25,25,-1.0,-25.0,chase_x,chase_x,True,2,0,False,0.04053289198542287,0.40472648165871905
0,26,26,-1.0,-26.0,chase_x,chase_x,True,2,4,False,0.0,0.4335915981086341
0,27,27,-1.0,-27.0,chase_x,chase_x,True,4,4,False,0.0,0.4625858219827612
0,28,28,-1.0,-28.0,chase_x,chase_x,True,2,2,False,0.048117628972865756,0.3943375534564818
0,29,29,-1.0,-29.0,chase_x,chase_x,True,2,4,False,0.0,0.42241373406122906
0,30,30,-1.0,-30.0,chase_x,chase_x,True,2,4,False,0.0,0.45206457867076677
0,31,31,-1.0,-31.0,chase_x,chase_x,True,2,3,False,0.037973074142964136,0.5203416959694557
0,32,32,-1.0,-32.0,chase_x,chase_x,True,1,2,False,0.08871027981112156,0.45037050486039465
0,33,33,-1.0,-33.0,chase_x,chase_x,True,2,2,False,0.14043000568387465,0.38030451515737296
0,34,34,-1.0,-34.0,chase_x,chase_x,True,2,2,False,0.19569183696504477,0.3082194450598926
0,35,35,-1.0,-35.0,chase_x,chase_x,True,0,3,False,0.2361230208451469,0.37516802450847286
0,36,36,-1.0,-36.0,chase_x,chase_x,True,2,1,False,0.27110924678812376,0.39288975587013686
0,37,37,-1.0,-37.0,chase_x,chase_x,True,2,3,False,0.30982215217293374,0.4604849779104043
0,38,38,-1.0,-38.0,chase_x,chase_x,True,1,2,False,0.36599298973307626,0.39134450901775786
0,39,39,-1.0,-39.0,chase_x,chase_x,True,2,0,False,0.3749688292717688,0.39570641158476605
0,40,40,-1.0,-40.0,chase_x,chase_x,True,2,3,False,0.41505584405634166,0.4619587637527388
1,41,1,-1.0,-1.0,chase_x,chase_x,True,3,1,False,0.468427758776776,0.4647554900248614
1,42,2,-1.0,-2.0,chase_x,chase_x,True,0,3,False,0.48852115103301497,0.5265804104076439
1,43,3,-1.0,-3.0,chase_x,chase_x,True,2,4,False,0.41398089130550253,0.5412480524641549
1,44,4,-1.0,-4.0,chase_x,chase_x,True,0,1,False,0.4643527174400468,0.5454123244436694
1,45,5,-1.0,-5.0,chase_x,chase_x,True,0,0,False,0.47498792735736683,0.5302922299870324
1,46,6,-1.0,-6.0,chase_x,chase_x,True,2,1,False,0.5222530044022521,0.5361683245116605
1,47,7,-1.0,-7.0,chase_x,chase_x,True,2,2,False,0.5586666870620532,0.4948530715742705
1,48,8,-1.0,-8.0,chase_x,chase_x,True,0,1,False,0.6079846338706344,0.5001943136876873
1,49,9,-1.0,-9.0,chase_x,chase_x,True,1,4,False,0.5317539204271031,0.5145139148940676
1,50,10,-1.0,-10.0,chase_x,chase_x,True,2,0,False,0.5441082368762861,0.5004210557254171
1,51,11,-1.0,-11.0,chase_x,chase_x,True,1,3,False,0.5696282961788016,0.5668477859702794
1,52,12,-1.0,-12.0,chase_x,chase_x,True,0,1,False,0.6198024142397381,0.5711649001142639
1,53,13,-1.0,-13.0,chase_x,chase_x,True,3,1,False,0.6678708084335436,0.57561963492673
1,54,14,-1.0,-14.0,chase_x,chase_x,True,1,2,False,0.6909655813982779,0.5397940784309927
1,55,15,-1.0,-15.0,chase_x,chase_x,True,2,2,False,0.7120906711185502,0.5029026670051208
1,56,16,-1.0,-16.0,chase_x,chase_x,True,0,0,False,0.7230109186676114,0.49101109463768455
1,57,17,-1.0,-17.0,chase_x,chase_x,True,4,4,False,0.6623466562602977,0.503633764546373
1,58,18,-1.0,-18.0,chase_x,chase_x,True,2,2,False,0.6882682951618595,0.4625674883097288
1,59,19,-1.0,-19.0,chase_x,chase_x,True,1,2,False,0.7215561377153198,0.4181872797617421
1,60,20,-1.0,-20.0,chase_x,chase_x,True,0,3,False,0.7298428906604058,0.4799712858871372
1,61,21,-1.0,-21.0,chase_x,chase_x,True,3,4,False,0.665898499912834,0.4956627051149368
1,62,22,-1.0,-22.0,chase_x,chase_x,True,4,0,False,0.6766100131809886,0.48223138809816724
1,63,23,-1.0,-23.0,chase_x,chase_x,True,2,2,False,0.7151972449804704,0.43831507601970165
1,64,24,-1.0,-24.0,chase_x,chase_x,True,2,1,False,0.7614645505976855,0.4452395677143933
1,65,25,-1.0,-25.0,chase_x,chase_x,True,0,0,False,0.7740548710936677,0.4327828784490714
1,66,26,-1.0,-26.0,chase_x,chase_x,True,2,0,False,0.7880321831033181,0.4197146633440636
1,67,27,-1.0,-27.0,chase_x,chase_x,True,0,4,False,0.7216394611876236,0.43439176607895136
1,68,28,-1.0,-28.0,chase_x,chase_x,True,2,1,False,0.7720641900016127,0.440620573574503
1,69,29,-1.0,-29.0,chase_x,chase_x,True,2,4,False,0.7060124673558946,0.45422943614319256
1,70,30,-1.0,-30.0,chase_x,chase_x,True,2,1,False,0.7555248827879661,0.4615478229707666
1,71,31,-1.0,-31.0,chase_x,chase_x,True,2,3,False,0.7579900265422705,0.5270279085997409
1,72,32,-1.0,-32.0,chase_x,chase_x,True,0,0,False,0.7696618348737397,0.5143689662595796
