episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,11,-121.37078204870224,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-122.02474948883057,False,False
1,28,-121.3393348619342,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-126.5264155805111,False,False
2,21,-122.01385526776312,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-124.29868667244911,False,False
3,30,-124.6795185792446,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-127.99094879508019,False,False
4,29,-126.30394679188728,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-127.29232832670212,False,False
5,27,-121.54264209419487,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-126.08644011616707,False,False
6,12,-121.25949632942675,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-122.07969243645668,False,False
7,43,95.85012701362372,interceptor,intercepted_before_small_circle,detour,328,intruder,entered_big_circle,-215.4851684245467,True,False
8,36,96.63467009514572,interceptor,intercepted_before_small_circle,detour,16,intruder,entered_big_circle,-123.18277743577957,True,False
9,40,96.161261793077,interceptor,intercepted_before_small_circle,detour,22,intruder,entered_big_circle,-124.9678765296936,True,False
10,32,97.9682114237547,interceptor,intercepted_before_small_circle,detour,13,intruder,entered_big_circle,-121.94356122970581,True,False
11,80,-170.34235429763794,intruder,entered_small_circle,attack,31,intruder,entered_big_circle,-128.38990983366966,False,False
12,129,-128.0181419682503,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-121.54670585751533,False,False
13,23,-121.0986202582717,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-124.03160908818245,False,False
14,11,-121.7968720960617,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-122.03630675554275,False,False
15,24,-120.94714191287756,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-124.62873688817024,False,False
16,10,-121.09897909641266,intruder,entered_big_circle,direct,323,intruder,entered_big_circle,-206.09735945940017,False,False
17,21,-121.89331412672996,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-124.65220529198646,False,False
18,21,-122.00430290460586,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-124.2500583088398,False,False
19,48,96.496892112121,interceptor,intercepted_before_small_circle,detour,25,intruder,entered_big_circle,-125.99333919167519,True,False
20,28,98.5015581059456,interceptor,intercepted_before_small_circle,detour,5,intruder,entered_big_circle,-120.51967342197895,True,False
21,29,98.26899776875972,interceptor,intercepted_before_small_circle,detour,10,intruder,entered_big_circle,-121.34731121301651,True,False
22,38,97.10837132662536,interceptor,intercepted_before_small_circle,detour,17,intruder,entered_big_circle,-123.40347321152687,True,False
23,44,-222.6509425663948,intruder,active_collision,attack,26,intruder,entered_big_circle,-125.5342205286026,False,False
24,200,-129.13684633374214,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-121.58286175251007,False,False
25,11,-121.45921496272086,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-122.06611717462539,False,False
