episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
258,-110.634574,-236.618462,-125.983888,False,False,active_collision,entered_big_circle,attack,161,22,both_lose,baseline_advantage
220,-101.812882,-222.737153,-120.924271,False,False,active_collision,entered_big_circle,attack,34,6,both_lose,baseline_advantage
717,-101.80931,-222.276959,-120.467649,False,False,active_collision,entered_big_circle,attack,29,4,both_lose,baseline_advantage
56,-99.946422,-223.677172,-123.730749,False,False,active_collision,entered_big_circle,attack,37,16,both_lose,baseline_advantage
789,-99.376231,-222.318882,-122.942651,False,False,active_collision,entered_big_circle,attack,32,16,both_lose,baseline_advantage
546,-99.098307,-224.881893,-125.783586,False,False,active_collision,entered_big_circle,attack,43,23,both_lose,baseline_advantage
424,-98.973557,-223.393116,-124.419559,False,False,active_collision,entered_big_circle,attack,45,21,both_lose,baseline_advantage
574,-97.787581,-222.193818,-124.406237,False,False,active_collision,entered_big_circle,attack,40,24,both_lose,baseline_advantage
111,-97.463329,-222.915906,-125.452578,False,False,active_collision,entered_big_circle,attack,40,24,both_lose,baseline_advantage
23,-97.116722,-222.650943,-125.534221,False,False,active_collision,entered_big_circle,attack,44,26,both_lose,baseline_advantage
125,-96.582993,-221.708479,-125.125485,False,False,active_collision,entered_big_circle,attack,34,26,both_lose,baseline_advantage
728,-44.676629,-169.960853,-125.284225,False,False,entered_small_circle,entered_big_circle,attack,80,25,both_lose,baseline_advantage
112,-43.712035,-166.947337,-123.235303,False,False,entered_big_circle,entered_big_circle,direct,177,16,both_lose,baseline_advantage
11,-41.952444,-170.342354,-128.38991,False,False,entered_small_circle,entered_big_circle,attack,80,31,both_lose,baseline_advantage
547,-40.543154,-161.481727,-120.938573,False,False,entered_big_circle,entered_big_circle,direct,181,8,both_lose,baseline_advantage
704,-40.386885,-165.152145,-124.76526,False,False,entered_small_circle,entered_big_circle,attack,79,21,both_lose,baseline_advantage
449,-37.327937,-163.220872,-125.892935,False,False,entered_small_circle,entered_big_circle,attack,80,26,both_lose,baseline_advantage
382,-37.016542,-157.985803,-120.969261,False,False,entered_big_circle,entered_big_circle,direct,211,6,both_lose,baseline_advantage
159,-35.33553,-159.080461,-123.744931,False,False,entered_small_circle,entered_big_circle,attack,70,16,both_lose,baseline_advantage
463,-32.81957,-157.23743,-124.41786,False,False,entered_big_circle,entered_big_circle,direct,180,21,both_lose,baseline_advantage
306,325.410108,95.387002,-230.023106,True,False,intercepted_before_small_circle,entered_big_circle,detour,52,343,ops_only_win,ops_advantage
799,318.709236,97.013672,-221.695564,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,348,ops_only_win,ops_advantage
670,318.334318,97.115296,-221.219023,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,332,ops_only_win,ops_advantage
713,316.637413,95.469912,-221.167501,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,337,ops_only_win,ops_advantage
423,316.249835,97.107551,-219.142284,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,349,ops_only_win,ops_advantage
459,315.06007,96.474988,-218.585082,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,334,ops_only_win,ops_advantage
52,313.559163,98.162459,-215.396704,True,False,intercepted_before_small_circle,entered_big_circle,detour,34,348,ops_only_win,ops_advantage
486,313.134283,97.167582,-215.9667,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,349,ops_only_win,ops_advantage
369,312.787268,96.521254,-216.266015,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,334,ops_only_win,ops_advantage
148,312.14353,97.668253,-214.475277,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,344,ops_only_win,ops_advantage
388,312.128696,96.425891,-215.702806,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,333,ops_only_win,ops_advantage
679,311.917747,95.137865,-216.779882,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,330,ops_only_win,ops_advantage
99,311.631552,96.581576,-215.049977,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,323,ops_only_win,ops_advantage
7,311.335295,95.850127,-215.485168,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,328,ops_only_win,ops_advantage
545,310.208659,96.180652,-214.028007,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,330,ops_only_win,ops_advantage
533,310.157358,96.890617,-213.266742,True,False,intercepted_before_small_circle,entered_big_circle,detour,49,343,ops_only_win,ops_advantage
360,309.303576,97.637462,-211.666114,True,False,intercepted_before_small_circle,entered_big_circle,detour,34,337,ops_only_win,ops_advantage
723,309.234461,98.647922,-210.586539,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,328,ops_only_win,ops_advantage
108,308.767194,97.986205,-210.78099,True,False,intercepted_before_small_circle,entered_big_circle,detour,30,331,ops_only_win,ops_advantage
43,308.657953,94.744504,-213.913449,True,False,intercepted_before_small_circle,entered_big_circle,detour,49,331,ops_only_win,ops_advantage
