episode,global_step,episode_step,true_policy,new_assumed_policy
14,111,12,chase_y,chase_y
26,212,13,chase_x,chase_x
39,309,16,chase_y,chase_y
49,412,19,chase_x,chase_x
60,512,12,chase_y,chase_y
73,610,14,chase_x,chase_x
83,710,17,chase_y,chase_y
94,812,20,chase_x,chase_x
108,909,16,chase_y,chase_y
120,1020,17,chase_x,chase_x
129,1109,14,chase_y,chase_y
142,1214,16,chase_x,chase_x
152,1313,19,chase_y,chase_y
162,1414,9,chase_x,chase_x
174,1511,13,chase_y,chase_y
185,1616,19,chase_x,chase_x
196,1715,18,chase_y,chase_y
205,1812,13,chase_x,chase_x
217,1910,12,chase_y,chase_y
229,2011,15,chase_x,chase_x
241,2112,21,chase_y,chase_y
251,2210,27,chase_x,chase_x
261,2314,16,chase_y,chase_y
273,2417,17,chase_x,chase_x
285,2514,5,chase_y,chase_y
295,2609,17,chase_x,chase_x
304,2709,17,chase_y,chase_y
318,2812,13,chase_x,chase_x
327,2909,16,chase_y,chase_y
339,3020,8,chase_x,chase_x
348,3112,14,chase_y,chase_y
361,3210,11,chase_x,chase_x
370,3316,8,chase_y,chase_y
380,3415,22,chase_x,chase_x
390,3510,16,chase_y,chase_y
400,3614,15,chase_x,chase_x
411,3714,23,chase_y,chase_y
420,3812,16,chase_x,chase_x
432,3918,18,chase_y,chase_y
444,4011,13,chase_x,chase_x
457,4123,15,chase_y,chase_y
467,4212,20,chase_x,chase_x
481,4322,10,chase_y,chase_y
490,4413,16,chase_x,chase_x
501,4510,14,chase_y,chase_y
512,4610,14,chase_x,chase_x
523,4719,9,chase_y,chase_y
530,4814,23,chase_x,chase_x
539,4914,16,chase_y,chase_y
552,5014,7,chase_x,chase_x
564,5113,15,chase_y,chase_y
574,5213,13,chase_x,chase_x
585,5312,9,chase_y,chase_y
595,5409,14,chase_x,chase_x
607,5510,14,chase_y,chase_y
617,5609,22,chase_x,chase_x
626,5709,14,chase_y,chase_y
638,5816,15,chase_x,chase_x
651,5911,11,chase_y,chase_y
662,6014,15,chase_x,chase_x
673,6109,11,chase_y,chase_y
686,6222,14,chase_x,chase_x
696,6314,15,chase_y,chase_y
706,6409,14,chase_x,chase_x
718,6511,13,chase_y,chase_y
730,6610,18,chase_x,chase_x
743,6720,22,chase_y,chase_y
755,6815,19,chase_x,chase_x
766,6917,17,chase_y,chase_y
776,7010,14,chase_x,chase_x
786,7112,24,chase_y,chase_y
797,7211,19,chase_x,chase_x
810,7320,2,chase_y,chase_y
819,7411,20,chase_x,chase_x
828,7510,19,chase_y,chase_y
839,7610,15,chase_x,chase_x
850,7709,12,chase_y,chase_y
862,7809,6,chase_x,chase_x
873,7912,13,chase_y,chase_y
883,8014,29,chase_x,chase_x
897,8118,19,chase_y,chase_y
906,8209,19,chase_x,chase_x
916,8309,19,chase_y,chase_y
928,8411,11,chase_x,chase_x
937,8510,18,chase_y,chase_y
949,8619,12,chase_x,chase_x
961,8713,17,chase_y,chase_y
971,8812,20,chase_x,chase_x
982,8912,18,chase_y,chase_y
998,9013,12,chase_x,chase_x
