episode,global_step,episode_step,reward,episode_reward_so_far,intruder_policy,response_policy,response_policy_correct,winner,reason,collision,intruder_distance,agent_distance,interceptor_action_x,interceptor_action_y
0,1,1,-0.19545857667922972,-0.19545857667922972,direct,direct,True,,running,False,1.2566750049591064,1.2414616346359253,0.015217957086861134,0.015887536108493805
0,2,2,-0.18835856080055238,-0.3838171374797821,direct,direct,True,,running,False,1.2386749982833862,1.2014615535736084,0.015218165703117847,0.015887334942817688
0,3,3,-0.18125854492187501,-0.5650756824016571,direct,direct,True,,running,False,1.220674991607666,1.1614614725112915,0.015218385495245457,0.015887124463915825
0,4,4,-0.17415855288505558,-0.7392342352867126,direct,direct,True,,running,False,1.2026749849319458,1.1214615106582642,0.015218616463243961,0.015886904671788216
0,5,5,-0.16705856084823612,-0.9062927961349487,direct,direct,True,,running,False,1.1846749782562256,1.0814615488052368,0.015218857675790787,0.01588667370378971
0,6,6,-0.15995856881141665,-1.0662513649463654,direct,direct,True,,running,False,1.1666749715805054,1.0414615869522095,0.015219113789498806,0.015886427834630013
0,7,7,-0.1528585767745972,-1.2191099417209625,direct,direct,True,,running,False,1.1486749649047852,1.0014616250991821,0.015219382010400295,0.01588616892695427
0,8,8,-0.14575857281684879,-1.3648685145378114,direct,direct,True,,running,False,1.130674958229065,0.96146160364151,0.015219666995108128,0.01588589698076248
0,9,9,-0.13865856885910036,-1.5035270833969119,direct,direct,True,,running,False,1.1126749515533447,0.9214615821838379,0.015219969674944878,0.01588560827076435
0,10,10,-0.13155856490135195,-1.6350856482982639,direct,direct,True,,running,False,1.0946749448776245,0.8814615607261658,0.01522029098123312,0.01588529907166958
0,11,11,-0.12445857286453249,-1.7595442211627963,direct,direct,True,,running,False,1.0766749382019043,0.8414615988731384,0.015220632776618004,0.015884971246123314
0,12,12,-0.11735856890678409,-1.8769027900695803,direct,direct,True,,running,False,1.058674931526184,0.8014615774154663,0.015220998786389828,0.01588462106883526
0,13,13,-0.11025857686996463,-1.987161366939545,direct,direct,True,,running,False,1.0406749248504639,0.761461615562439,0.01522139087319374,0.015884244814515114
0,14,14,-0.1031585729122162,-2.090319939851761,direct,direct,True,,running,False,1.0226749181747437,0.7214615941047668,0.015221813693642616,0.01588384062051773
0,15,15,-0.09605858087539676,-2.1863785207271578,direct,direct,True,,running,False,1.0046749114990234,0.6814616322517395,0.015222270041704178,0.01588340289890766
0,16,16,-100.0,-102.18637852072716,direct,direct,True,intruder,entered_big_circle,False,0.9866749048233032,0.6414616107940674,0.015222763642668724,0.015882927924394608
1,17,1,-0.21756416916847232,-0.21756416916847232,direct,direct,True,,running,False,1.4496949911117554,1.4002445936203003,0.012983028776943684,0.017760658636689186
1,18,2,-0.2104643499851227,-0.428028519153595,direct,direct,True,,running,False,1.4316948652267456,1.3602454662322998,0.012980718165636063,0.01776234619319439
1,19,3,-0.2033645486831665,-0.6313930678367615,direct,direct,True,,running,False,1.4136948585510254,1.3202464580535889,0.012978308834135532,0.017764106392860413
1,20,4,-0.1962647294998169,-0.8276577973365784,direct,direct,True,,running,False,1.3956947326660156,1.2802473306655884,0.012975792400538921,0.017765944823622704
1,21,5,-0.18916495203971864,-1.0168227493762971,direct,direct,True,,running,False,1.3776947259902954,1.240248441696167,0.012973165139555931,0.01776786521077156
1,22,6,-0.18206512689590457,-1.1988878762722017,direct,direct,True,,running,False,1.3596947193145752,1.2002493143081665,0.012970411218702793,0.01776987500488758
1,23,7,-0.17496535539627078,-1.3738532316684724,direct,direct,True,,running,False,1.3416945934295654,1.1602504253387451,0.012967525981366634,0.01777198165655136
1,24,8,-0.16786557793617252,-1.541718809604645,direct,direct,True,,running,False,1.3236945867538452,1.1202515363693237,0.012964494526386261,0.017774192616343498
1,25,9,-0.16076580047607425,-1.7024846100807194,direct,direct,True,,running,False,1.305694580078125,1.0802526473999023,0.012961306609213352,0.01777651533484459
1,26,10,-0.15366605281829837,-1.8561506628990179,direct,direct,True,,running,False,1.2876944541931152,1.0402538776397705,0.012957947328686714,0.017778964713215828
1,27,11,-0.14656629920005798,-2.002716962099076,direct,direct,True,,running,False,1.269694447517395,1.0002551078796387,0.01295439898967743,0.01778154820203781
1,28,12,-0.13946654558181765,-2.1421835076808935,direct,direct,True,,running,False,1.2516944408416748,0.9602563381195068,0.012950644828379154,0.01778428442776203
1,29,13,-0.13236680388450625,-2.2745503115653998,direct,direct,True,,running,False,1.2336944341659546,0.9202576279640198,0.012946664355695248,0.017787182703614235
1,30,14,-0.12526709794998173,-2.3998174095153817,direct,direct,True,,running,False,1.2156944274902344,0.880259096622467,0.01294243149459362,0.017790263518691063
1,31,15,-0.11816739201545717,-2.517984801530839,direct,direct,True,,running,False,1.1976944208145142,0.8402605652809143,0.012937917374074459,0.017793545499444008
1,32,16,-0.11106768608093265,-2.6290524876117716,direct,direct,True,,running,False,1.179694414138794,0.8002620339393616,0.012933091260492802,0.01779705286026001
1,33,17,-0.10396801590919497,-2.7330205035209665,direct,direct,True,,running,False,1.1616944074630737,0.7602636814117432,0.012927915900945663,0.017800815403461456
1,34,18,-0.09686835765838625,-2.8298888611793527,direct,direct,True,,running,False,1.1436944007873535,0.7202653884887695,0.012922343797981739,0.017804861068725586
1,35,19,-0.0897687113285065,-2.9196575725078593,direct,direct,True,,running,False,1.1256943941116333,0.6802671551704407,0.0129163209348917,0.017809228971600533
1,36,20,-0.08266907691955569,-3.002326649427415,direct,direct,True,,running,False,1.107694387435913,0.6402689814567566,0.0129097830504179,0.017813967540860176
1,37,21,-0.07556947827339175,-3.077896127700807,direct,direct,True,,running,False,1.0896943807601929,0.6002709865570068,0.01290265191346407,0.017819136381149292
1,38,22,-0.06846990346908569,-3.1463660311698924,direct,direct,True,,running,False,1.0716943740844727,0.5602731108665466,0.0128948288038373,0.017824798822402954
