episode,global_step,episode_step,true_policy,new_assumed_policy
2,19,7,chase_x,chase_x
4,32,4,chase_x,chase_x
7,59,4,chase_x,chase_x
9,76,10,chase_x,chase_x
11,92,6,chase_x,chase_x
14,111,4,chase_y,chase_y
14,118,11,chase_y,chase_x
15,124,6,chase_y,chase_y
15,131,13,chase_y,chase_x
15,138,20,chase_y,chase_x
15,148,30,chase_y,chase_x
15,155,37,chase_y,chase_x
16,164,6,chase_y,chase_y
17,172,3,chase_y,chase_x
17,181,12,chase_y,chase_x
17,186,17,chase_y,chase_x
17,191,22,chase_y,chase_x
17,197,28,chase_y,chase_x
19,211,2,chase_x,chase_x
23,236,4,chase_x,chase_x
24,245,5,chase_x,chase_x
25,258,8,chase_x,chase_x
28,269,4,chase_x,chase_x
32,303,8,chase_y,chase_y
33,318,8,chase_y,chase_x
33,324,14,chase_y,chase_x
34,331,3,chase_y,chase_y
34,340,12,chase_y,chase_x
35,347,7,chase_y,chase_y
35,354,14,chase_y,chase_x
35,360,20,chase_y,chase_x
35,366,26,chase_y,chase_x
35,371,31,chase_y,chase_x
35,377,37,chase_y,chase_y
36,388,8,chase_y,chase_x
36,394,14,chase_y,chase_x
36,405,25,chase_x,chase_x
37,416,8,chase_x,chase_x
38,424,6,chase_x,chase_x
39,431,1,chase_x,chase_x
40,447,5,chase_x,chase_x
42,458,4,chase_x,chase_x
45,475,9,chase_x,chase_x
47,487,5,chase_x,chase_x
48,499,5,chase_x,chase_y
48,507,13,chase_y,chase_x
48,512,18,chase_y,chase_x
48,519,25,chase_y,chase_x
48,528,34,chase_y,chase_x
49,538,4,chase_y,chase_x
51,553,12,chase_y,chase_x
52,560,1,chase_y,chase_x
52,566,7,chase_y,chase_x
52,572,13,chase_y,chase_x
52,577,18,chase_y,chase_x
52,583,24,chase_y,chase_y
52,590,31,chase_y,chase_x
52,598,39,chase_y,chase_x
54,611,7,chase_x,chase_x
55,622,6,chase_x,chase_x
56,636,10,chase_x,chase_x
57,647,10,chase_x,chase_x
60,659,4,chase_x,chase_y
60,666,11,chase_x,chase_x
63,684,11,chase_x,chase_x
