episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
558,-241.536261,-144.456743,97.079518,False,True,entered_big_circle,intercepted_before_small_circle,direct,191,101,baseline_only_win,baseline_advantage
666,-239.953702,-121.770563,118.183139,False,True,entered_big_circle,passive_intercept,direct,16,60,baseline_only_win,baseline_advantage
559,-239.630644,-121.303117,118.327527,False,True,entered_big_circle,passive_intercept,direct,14,63,baseline_only_win,baseline_advantage
776,-238.564177,-140.041962,98.522216,False,True,entered_big_circle,intercepted_before_small_circle,direct,187,91,baseline_only_win,baseline_advantage
180,-238.031726,-121.976765,116.054961,False,True,entered_big_circle,passive_intercept,direct,25,81,baseline_only_win,baseline_advantage
50,-236.429877,-145.254026,91.175851,False,True,entered_big_circle,intercepted_in_big_circle,direct,181,385,baseline_only_win,baseline_advantage
372,-232.67245,-136.142196,96.530254,False,True,entered_big_circle,intercepted_before_small_circle,direct,131,83,baseline_only_win,baseline_advantage
156,-230.174983,-120.808419,109.366563,False,True,entered_big_circle,intercepted_in_big_circle,direct,9,188,baseline_only_win,baseline_advantage
510,-227.554565,-123.767202,103.787364,False,True,entered_big_circle,intercepted_in_big_circle,direct,27,386,baseline_only_win,baseline_advantage
67,-226.68624,-122.643683,104.042557,False,True,entered_big_circle,intercepted_in_big_circle,direct,21,296,baseline_only_win,baseline_advantage
585,-224.891218,-121.417794,103.473424,False,True,entered_big_circle,intercepted_in_big_circle,direct,16,154,baseline_only_win,baseline_advantage
92,-222.219382,-121.082495,101.136887,False,True,entered_big_circle,intercepted_before_small_circle,direct,20,98,baseline_only_win,baseline_advantage
568,-221.070358,-121.820152,99.250206,False,True,entered_big_circle,intercepted_before_small_circle,direct,19,102,baseline_only_win,baseline_advantage
66,-221.066936,-122.27148,98.795456,False,True,entered_big_circle,intercepted_before_small_circle,direct,22,94,baseline_only_win,baseline_advantage
21,-220.604739,-122.051076,98.553663,False,True,entered_big_circle,intercepted_before_small_circle,direct,18,88,baseline_only_win,baseline_advantage
728,-220.524317,-122.092308,98.432009,False,True,entered_big_circle,intercepted_before_small_circle,direct,21,77,baseline_only_win,baseline_advantage
190,-220.481179,-121.841891,98.639288,False,True,entered_big_circle,intercepted_before_small_circle,direct,16,80,baseline_only_win,baseline_advantage
739,-220.462394,-122.481659,97.980735,False,True,entered_big_circle,intercepted_before_small_circle,direct,25,106,baseline_only_win,baseline_advantage
502,-219.95387,-121.094644,98.859225,False,True,entered_big_circle,intercepted_before_small_circle,direct,10,92,baseline_only_win,baseline_advantage
117,-219.641256,-122.19332,97.447936,False,True,entered_big_circle,intercepted_before_small_circle,direct,23,43,baseline_only_win,baseline_advantage
316,279.418086,96.940657,-182.477428,True,False,intercepted_before_small_circle,active_collision,detour,38,272,ops_only_win,ops_advantage
541,273.781463,96.932518,-176.848946,True,False,intercepted_before_small_circle,active_collision,detour,47,197,ops_only_win,ops_advantage
248,272.386484,94.757205,-177.629279,True,False,intercepted_before_small_circle,active_collision,detour,46,317,ops_only_win,ops_advantage
72,272.255096,95.774231,-176.480865,True,False,intercepted_before_small_circle,active_collision,detour,43,331,ops_only_win,ops_advantage
11,267.192869,98.935119,-168.25775,True,False,intercepted_before_small_circle,active_collision,detour,25,253,ops_only_win,ops_advantage
517,266.683903,97.428042,-169.255861,True,False,intercepted_before_small_circle,active_collision,detour,33,201,ops_only_win,ops_advantage
339,262.078242,98.447568,-163.630674,True,False,intercepted_before_small_circle,active_collision,detour,31,148,ops_only_win,ops_advantage
593,259.551232,96.932816,-162.618416,True,False,intercepted_before_small_circle,active_collision,detour,37,237,ops_only_win,ops_advantage
22,258.323056,97.968341,-160.354715,True,False,intercepted_before_small_circle,active_collision,detour,32,213,ops_only_win,ops_advantage
328,257.547914,98.583607,-158.964307,True,False,intercepted_before_small_circle,active_collision,detour,26,182,ops_only_win,ops_advantage
620,257.359942,96.707336,-160.652606,True,False,intercepted_before_small_circle,active_collision,detour,37,133,ops_only_win,ops_advantage
492,254.448629,96.863801,-157.584829,True,False,intercepted_before_small_circle,active_collision,detour,37,184,ops_only_win,ops_advantage
421,251.85621,96.045734,-155.810475,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,203,ops_only_win,ops_advantage
447,246.745529,97.034565,-149.710965,True,False,intercepted_before_small_circle,active_collision,detour,38,174,ops_only_win,ops_advantage
631,246.408824,97.378747,-149.030076,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,389,ops_only_win,ops_advantage
458,244.954852,97.767427,-147.187425,True,False,intercepted_before_small_circle,entered_big_circle,detour,51,251,ops_only_win,ops_advantage
147,242.585678,97.003216,-145.582461,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,378,ops_only_win,ops_advantage
211,241.420148,95.745519,-145.674629,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,267,ops_only_win,ops_advantage
529,240.482769,97.182152,-143.300617,True,False,intercepted_before_small_circle,active_collision,detour,37,61,ops_only_win,ops_advantage
420,240.342027,95.860385,-144.481642,True,False,intercepted_before_small_circle,active_collision,detour,41,70,ops_only_win,ops_advantage
