episode,global_step,episode_step,true_policy,new_assumed_policy
1,11,4,chase_x,chase_x
3,23,7,chase_x,chase_x
4,27,4,chase_x,chase_x
5,31,3,chase_x,chase_y
5,35,7,chase_x,chase_x
6,43,5,chase_x,chase_x
6,47,9,chase_x,chase_x
7,51,1,chase_x,chase_x
8,55,4,chase_x,chase_x
9,62,3,chase_x,chase_y
9,65,6,chase_x,chase_x
9,71,12,chase_x,chase_y
9,74,15,chase_x,chase_x
10,85,8,chase_x,chase_x
12,95,7,chase_x,chase_x
13,100,5,chase_y,chase_x
13,103,8,chase_y,chase_y
13,107,12,chase_y,chase_x
13,110,15,chase_y,chase_x
13,114,19,chase_y,chase_y
13,119,24,chase_y,chase_x
13,122,27,chase_y,chase_x
13,127,32,chase_y,chase_x
13,130,35,chase_y,chase_x
13,133,38,chase_y,chase_x
14,137,2,chase_y,chase_y
14,141,6,chase_y,chase_x
14,147,12,chase_y,chase_x
14,152,17,chase_y,chase_x
15,155,2,chase_y,chase_x
15,158,5,chase_y,chase_x
15,161,8,chase_y,chase_y
15,166,13,chase_y,chase_x
15,169,16,chase_y,chase_x
15,172,19,chase_y,chase_x
15,176,23,chase_y,chase_x
15,179,26,chase_y,chase_x
15,183,30,chase_y,chase_x
15,187,34,chase_y,chase_x
15,190,37,chase_y,chase_x
16,200,7,chase_x,chase_y
16,203,10,chase_x,chase_x
16,206,13,chase_x,chase_x
16,209,16,chase_x,chase_x
17,218,9,chase_x,chase_x
17,223,14,chase_x,chase_x
18,227,3,chase_x,chase_x
18,230,6,chase_x,chase_y
18,234,10,chase_x,chase_x
18,237,13,chase_x,chase_x
18,240,16,chase_x,chase_x
19,243,1,chase_x,chase_x
21,253,2,chase_x,chase_x
23,262,3,chase_x,chase_x
23,268,9,chase_x,chase_x
24,271,3,chase_x,chase_x
25,276,2,chase_x,chase_y
25,282,8,chase_x,chase_x
27,295,8,chase_x,chase_x
29,303,3,chase_y,chase_x
30,309,5,chase_y,chase_y
31,314,5,chase_y,chase_x
31,317,8,chase_y,chase_y
31,321,12,chase_y,chase_x
31,325,16,chase_y,chase_x
31,331,22,chase_y,chase_x
31,335,26,chase_y,chase_x
31,340,31,chase_y,chase_x
31,343,34,chase_y,chase_x
31,346,37,chase_y,chase_x
31,349,40,chase_y,chase_x
32,352,3,chase_y,chase_y
33,359,2,chase_y,chase_x
34,363,4,chase_y,chase_y
35,368,2,chase_y,chase_x
35,372,6,chase_y,chase_y
36,380,5,chase_y,chase_x
36,383,8,chase_y,chase_x
36,386,11,chase_y,chase_x
36,389,14,chase_y,chase_x
36,392,17,chase_y,chase_x
36,396,21,chase_y,chase_x
36,400,25,chase_x,chase_x
36,405,30,chase_x,chase_x
36,409,34,chase_x,chase_y
36,413,38,chase_x,chase_x
37,417,2,chase_x,chase_x
39,430,6,chase_x,chase_x
40,434,3,chase_x,chase_x
41,439,1,chase_x,chase_x
42,444,1,chase_x,chase_x
42,448,5,chase_x,chase_x
43,458,7,chase_x,chase_x
45,473,6,chase_x,chase_x
46,481,7,chase_x,chase_x
47,488,1,chase_x,chase_x
49,495,2,chase_x,chase_y
49,498,5,chase_x,chase_x
49,501,8,chase_y,chase_y
50,509,3,chase_y,chase_x
50,515,9,chase_y,chase_y
51,522,4,chase_y,chase_x
52,527,5,chase_y,chase_y
52,530,8,chase_y,chase_x
52,533,11,chase_y,chase_x
52,536,14,chase_y,chase_x
52,539,17,chase_y,chase_x
53,544,3,chase_y,chase_y
53,552,11,chase_y,chase_x
54,557,5,chase_y,chase_y
54,561,9,chase_y,chase_x
55,564,3,chase_y,chase_y
56,572,3,chase_y,chase_x
56,575,6,chase_y,chase_y
56,578,9,chase_y,chase_x
56,582,13,chase_y,chase_x
56,587,18,chase_y,chase_x
56,591,22,chase_y,chase_x
56,595,26,chase_y,chase_x
57,602,4,chase_x,chase_y
57,605,7,chase_x,chase_x
57,608,10,chase_x,chase_x
58,612,4,chase_x,chase_x
58,615,7,chase_x,chase_x
59,622,7,chase_x,chase_y
60,627,5,chase_x,chase_x
61,636,6,chase_x,chase_x
62,639,1,chase_x,chase_x
63,643,1,chase_x,chase_x
63,648,6,chase_x,chase_y
63,652,10,chase_x,chase_x
63,655,13,chase_x,chase_x
66,668,2,chase_x,chase_x
67,675,6,chase_x,chase_x
67,678,9,chase_x,chase_y
67,681,12,chase_x,chase_x
67,686,17,chase_x,chase_x
68,690,3,chase_x,chase_x
68,693,6,chase_x,chase_x
69,697,3,chase_x,chase_x
69,701,7,chase_y,chase_x
70,705,2,chase_y,chase_x
70,708,5,chase_y,chase_y
70,712,9,chase_y,chase_x
70,715,12,chase_y,chase_x
70,718,15,chase_y,chase_x
70,723,20,chase_y,chase_x
70,727,24,chase_y,chase_x
70,731,28,chase_y,chase_x
70,735,32,chase_y,chase_x
70,739,36,chase_y,chase_x
70,742,39,chase_y,chase_x
71,745,2,chase_y,chase_y
72,754,2,chase_y,chase_x
72,757,5,chase_y,chase_x
72,760,8,chase_y,chase_x
72,764,12,chase_y,chase_y
74,776,4,chase_y,chase_x
74,779,7,chase_y,chase_y
74,782,10,chase_y,chase_x
75,785,1,chase_y,chase_y
75,789,5,chase_y,chase_x
76,793,4,chase_y,chase_y
76,796,7,chase_y,chase_x
76,799,10,chase_y,chase_x
77,808,2,chase_x,chase_x
79,817,2,chase_x,chase_x
79,820,5,chase_x,chase_x
79,823,8,chase_x,chase_x
80,827,3,chase_x,chase_x
81,832,1,chase_x,chase_y
81,839,8,chase_x,chase_x
81,844,13,chase_x,chase_x
82,847,2,chase_x,chase_x
82,850,5,chase_x,chase_x
83,856,3,chase_x,chase_x
83,863,10,chase_x,chase_x
84,875,11,chase_x,chase_x
86,882,3,chase_x,chase_x
87,887,5,chase_x,chase_x
88,894,7,chase_x,chase_x
89,897,2,chase_x,chase_x
89,901,6,chase_y,chase_y
90,909,5,chase_y,chase_x
91,917,8,chase_y,chase_x
91,921,12,chase_y,chase_y
91,924,15,chase_y,chase_x
91,927,18,chase_y,chase_x
91,930,21,chase_y,chase_y
91,934,25,chase_y,chase_x
92,937,1,chase_y,chase_y
92,945,9,chase_y,chase_x
93,948,3,chase_y,chase_y
94,958,4,chase_y,chase_x
94,961,7,chase_y,chase_y
94,965,11,chase_y,chase_x
94,968,14,chase_y,chase_y
95,976,5,chase_y,chase_x
95,980,9,chase_y,chase_x
95,984,13,chase_y,chase_x
95,987,16,chase_y,chase_x
95,990,19,chase_y,chase_x
95,994,23,chase_y,chase_x
95,997,26,chase_y,chase_x
95,1005,34,chase_x,chase_x
96,1011,6,chase_x,chase_x
96,1015,10,chase_x,chase_x
98,1027,8,chase_x,chase_x
98,1030,11,chase_x,chase_x
99,1033,2,chase_x,chase_x
100,1036,1,chase_x,chase_x
100,1043,8,chase_x,chase_x
102,1052,2,chase_x,chase_x
102,1055,5,chase_x,chase_y
103,1059,4,chase_x,chase_x
103,1064,9,chase_x,chase_x
104,1071,3,chase_x,chase_x
105,1079,7,chase_x,chase_x
105,1083,11,chase_x,chase_x
106,1087,4,chase_x,chase_x
107,1100,8,chase_y,chase_x
108,1105,4,chase_y,chase_x
108,1108,7,chase_y,chase_x
108,1111,10,chase_y,chase_y
109,1120,6,chase_y,chase_x
109,1123,9,chase_y,chase_y
109,1126,12,chase_y,chase_x
109,1130,16,chase_y,chase_x
109,1134,20,chase_y,chase_x
109,1137,23,chase_y,chase_x
109,1142,28,chase_y,chase_x
109,1145,31,chase_y,chase_y
109,1149,35,chase_y,chase_x
109,1153,39,chase_y,chase_y
110,1163,9,chase_y,chase_x
111,1166,3,chase_y,chase_y
112,1171,2,chase_y,chase_x
112,1175,6,chase_y,chase_y
112,1182,13,chase_y,chase_x
114,1190,1,chase_y,chase_y
114,1195,6,chase_y,chase_x
114,1198,9,chase_y,chase_x
115,1205,1,chase_x,chase_x
115,1211,7,chase_x,chase_x
116,1218,5,chase_x,chase_x
116,1223,10,chase_x,chase_x
116,1226,13,chase_x,chase_x
117,1232,6,chase_x,chase_x
118,1239,3,chase_x,chase_x
119,1249,6,chase_x,chase_x
120,1255,4,chase_x,chase_x
120,1258,7,chase_x,chase_x
122,1265,4,chase_x,chase_x
123,1276,4,chase_x,chase_x
124,1284,4,chase_x,chase_x
126,1293,2,chase_x,chase_x
128,1304,4,chase_y,chase_y
128,1308,8,chase_y,chase_x
129,1311,3,chase_y,chase_y
129,1321,13,chase_y,chase_x
129,1324,16,chase_y,chase_x
129,1328,20,chase_y,chase_x
129,1334,26,chase_y,chase_x
129,1337,29,chase_y,chase_y
129,1340,32,chase_y,chase_x
129,1344,36,chase_y,chase_x
129,1348,40,chase_y,chase_x
130,1351,3,chase_y,chase_y
130,1356,8,chase_y,chase_x
130,1359,11,chase_y,chase_y
130,1362,14,chase_y,chase_x
130,1365,17,chase_y,chase_x
130,1368,20,chase_y,chase_x
130,1371,23,chase_y,chase_x
130,1375,27,chase_y,chase_x
130,1378,30,chase_y,chase_y
130,1381,33,chase_y,chase_x
130,1384,36,chase_y,chase_y
131,1392,4,chase_y,chase_x
132,1396,3,chase_y,chase_y
132,1400,7,chase_x,chase_x
132,1410,17,chase_x,chase_x
133,1414,4,chase_x,chase_x
133,1418,8,chase_x,chase_x
134,1421,1,chase_x,chase_x
134,1427,7,chase_x,chase_x
135,1434,3,chase_x,chase_x
135,1438,7,chase_x,chase_x
135,1441,10,chase_x,chase_x
136,1445,2,chase_x,chase_x
136,1449,6,chase_x,chase_x
137,1452,2,chase_x,chase_y
137,1456,6,chase_x,chase_x
137,1459,9,chase_x,chase_x
137,1462,12,chase_x,chase_x
138,1468,6,chase_x,chase_x
138,1472,10,chase_x,chase_x
138,1475,13,chase_x,chase_x
140,1487,1,chase_x,chase_x
141,1493,2,chase_x,chase_x
142,1498,5,chase_x,chase_x
142,1502,9,chase_y,chase_y
143,1514,6,chase_y,chase_x
143,1517,9,chase_y,chase_x
143,1521,13,chase_y,chase_x
143,1524,16,chase_y,chase_x
143,1527,19,chase_y,chase_y
143,1537,29,chase_y,chase_x
143,1540,32,chase_y,chase_x
143,1543,35,chase_y,chase_x
143,1546,38,chase_y,chase_x
144,1550,2,chase_y,chase_y
144,1554,6,chase_y,chase_x
145,1559,4,chase_y,chase_y
145,1566,11,chase_y,chase_x
146,1569,2,chase_y,chase_y
147,1576,6,chase_y,chase_x
147,1579,9,chase_y,chase_y
148,1583,1,chase_y,chase_x
149,1586,3,chase_y,chase_x
149,1590,7,chase_y,chase_x
149,1594,11,chase_y,chase_x
149,1597,14,chase_y,chase_x
149,1600,17,chase_x,chase_x
149,1606,23,chase_x,chase_x
150,1612,3,chase_x,chase_y
150,1615,6,chase_x,chase_x
150,1619,10,chase_x,chase_x
150,1623,14,chase_x,chase_x
151,1629,5,chase_x,chase_x
151,1633,9,chase_x,chase_x
152,1640,3,chase_x,chase_x
153,1645,2,chase_x,chase_y
153,1648,5,chase_x,chase_x
153,1652,9,chase_x,chase_x
154,1658,5,chase_x,chase_y
155,1661,3,chase_x,chase_x
155,1665,7,chase_x,chase_x
156,1670,3,chase_x,chase_x
156,1677,10,chase_x,chase_x
157,1683,4,chase_x,chase_y
157,1687,8,chase_x,chase_x
158,1692,3,chase_x,chase_x
160,1701,4,chase_y,chase_y
160,1707,10,chase_y,chase_x
161,1712,5,chase_y,chase_x
161,1715,8,chase_y,chase_x
161,1718,11,chase_y,chase_x
161,1722,15,chase_y,chase_y
161,1725,18,chase_y,chase_x
161,1728,21,chase_y,chase_x
161,1732,25,chase_y,chase_x
161,1735,28,chase_y,chase_x
161,1740,33,chase_y,chase_x
161,1743,36,chase_y,chase_x
161,1746,39,chase_y,chase_x
162,1749,2,chase_y,chase_y
162,1752,5,chase_y,chase_x
163,1757,2,chase_y,chase_y
163,1763,8,chase_y,chase_x
163,1766,11,chase_y,chase_x
163,1769,14,chase_y,chase_x
163,1772,17,chase_y,chase_x
163,1775,20,chase_y,chase_x
163,1778,23,chase_y,chase_x
163,1781,26,chase_y,chase_y
163,1787,32,chase_y,chase_x
163,1790,35,chase_y,chase_y
163,1795,40,chase_y,chase_x
164,1799,4,chase_y,chase_y
164,1804,9,chase_x,chase_x
164,1809,14,chase_x,chase_x
165,1814,3,chase_x,chase_x
166,1820,3,chase_x,chase_x
166,1824,7,chase_x,chase_y
166,1827,10,chase_x,chase_x
167,1833,3,chase_x,chase_x
167,1841,11,chase_x,chase_x
168,1849,7,chase_x,chase_y
169,1854,5,chase_x,chase_x
169,1857,8,chase_x,chase_y
169,1860,11,chase_x,chase_x
169,1863,14,chase_x,chase_x
170,1869,4,chase_x,chase_x
171,1874,4,chase_x,chase_x
171,1879,9,chase_x,chase_y
172,1886,6,chase_x,chase_x
173,1894,6,chase_x,chase_y
173,1897,9,chase_x,chase_x
174,1902,2,chase_y,chase_x
175,1909,4,chase_y,chase_x
175,1912,7,chase_y,chase_y
176,1920,8,chase_y,chase_x
176,1923,11,chase_y,chase_x
176,1926,14,chase_y,chase_x
176,1929,17,chase_y,chase_x
176,1932,20,chase_y,chase_y
176,1935,23,chase_y,chase_x
177,1940,5,chase_y,chase_x
177,1943,8,chase_y,chase_x
177,1946,11,chase_y,chase_x
177,1949,14,chase_y,chase_x
177,1953,18,chase_y,chase_y
177,1956,21,chase_y,chase_x
177,1959,24,chase_y,chase_x
177,1962,27,chase_y,chase_y
177,1965,30,chase_y,chase_x
177,1968,33,chase_y,chase_x
177,1971,36,chase_y,chase_x
178,1976,1,chase_y,chase_x
178,1979,4,chase_y,chase_x
178,1982,7,chase_y,chase_y
178,1985,10,chase_y,chase_x
178,1989,14,chase_y,chase_y
178,1992,17,chase_y,chase_x
178,1995,20,chase_y,chase_x
178,1999,24,chase_y,chase_x
178,2006,31,chase_x,chase_x
179,2013,4,chase_x,chase_x
180,2020,2,chase_x,chase_x
180,2023,5,chase_x,chase_x
181,2030,7,chase_x,chase_x
182,2037,6,chase_x,chase_x
183,2041,4,chase_x,chase_y
183,2044,7,chase_x,chase_x
183,2050,13,chase_x,chase_x
185,2060,5,chase_x,chase_x
185,2066,11,chase_x,chase_x
186,2074,5,chase_x,chase_x
186,2078,9,chase_x,chase_x
187,2086,6,chase_x,chase_x
188,2097,10,chase_x,chase_x
190,2104,1,chase_y,chase_y
190,2111,8,chase_y,chase_x
191,2116,3,chase_y,chase_y
191,2120,7,chase_y,chase_x
191,2123,10,chase_y,chase_y
191,2126,13,chase_y,chase_x
191,2130,17,chase_y,chase_x
191,2136,23,chase_y,chase_x
191,2140,27,chase_y,chase_x
191,2143,30,chase_y,chase_x
191,2148,35,chase_y,chase_x
191,2153,40,chase_y,chase_x
192,2157,4,chase_y,chase_x
192,2161,8,chase_y,chase_x
192,2164,11,chase_y,chase_x
192,2168,15,chase_y,chase_x
192,2172,19,chase_y,chase_x
192,2175,22,chase_y,chase_x
192,2178,25,chase_y,chase_y
192,2182,29,chase_y,chase_x
192,2186,33,chase_y,chase_y
192,2189,36,chase_y,chase_x
192,2192,39,chase_y,chase_x
193,2195,2,chase_y,chase_y
193,2198,5,chase_y,chase_x
193,2202,9,chase_x,chase_x
194,2210,4,chase_x,chase_y
194,2214,8,chase_x,chase_x
194,2218,12,chase_x,chase_x
195,2224,6,chase_x,chase_x
195,2227,9,chase_x,chase_x
196,2231,2,chase_x,chase_x
196,2237,8,chase_x,chase_x
197,2242,2,chase_x,chase_x
197,2245,5,chase_x,chase_x
198,2251,3,chase_x,chase_y
198,2255,7,chase_x,chase_x
199,2261,2,chase_x,chase_x
199,2265,6,chase_x,chase_x
199,2270,11,chase_x,chase_x
200,2274,3,chase_x,chase_x
200,2278,7,chase_x,chase_y
201,2282,4,chase_x,chase_x
202,2293,6,chase_x,chase_x
204,2299,1,chase_x,chase_y
204,2304,6,chase_y,chase_x
204,2307,9,chase_y,chase_x
204,2312,14,chase_y,chase_x
204,2315,17,chase_y,chase_y
204,2318,20,chase_y,chase_x
204,2322,24,chase_y,chase_x
204,2325,27,chase_y,chase_x
204,2328,30,chase_y,chase_x
204,2332,34,chase_y,chase_x
204,2335,37,chase_y,chase_x
205,2342,4,chase_y,chase_y
206,2353,5,chase_y,chase_x
206,2356,8,chase_y,chase_y
206,2361,13,chase_y,chase_x
206,2365,17,chase_y,chase_x
206,2368,20,chase_y,chase_x
206,2371,23,chase_y,chase_x
206,2375,27,chase_y,chase_x
206,2379,31,chase_y,chase_x
206,2382,34,chase_y,chase_x
206,2385,37,chase_y,chase_x
206,2388,40,chase_y,chase_x
207,2394,6,chase_y,chase_x
207,2398,10,chase_y,chase_x
208,2405,4,chase_x,chase_x
209,2410,3,chase_x,chase_x
209,2418,11,chase_x,chase_x
210,2424,6,chase_x,chase_x
211,2432,3,chase_x,chase_x
212,2439,7,chase_x,chase_x
213,2444,5,chase_x,chase_x
214,2450,6,chase_x,chase_x
215,2457,5,chase_x,chase_y
216,2461,2,chase_x,chase_x
216,2464,5,chase_x,chase_x
216,2467,8,chase_x,chase_x
217,2470,1,chase_x,chase_y
217,2475,6,chase_x,chase_x
218,2479,4,chase_x,chase_x
