episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,203,direct,detour,detour,0.35145068168640137,0.0,detour,0.06854469329118729,0.3265112042427063,0.257966510951519
14,366,detour,direct,attack,0.697319746017456,0.0,direct,0.3568204939365387,0.6896024346351624,0.33278194069862366
15,427,direct,attack,attack,0.36020559072494507,0.0,attack,0.1296670287847519,0.3861832022666931,0.2565161734819412
24,640,attack,detour,detour,0.371786892414093,0.0,detour,0.09523947536945343,0.36323267221450806,0.2679931968450546
28,851,detour,direct,attack,0.5837736129760742,0.0,direct,0.3078705668449402,0.587946891784668,0.2800763249397278
29,921,direct,attack,attack,0.335750937461853,0.0,attack,0.0741913840174675,0.4089285433292389,0.3347371593117714
39,1187,attack,direct,detour,0.9184324741363525,0.0,direct,0.5833907723426819,0.9036411046981812,0.32025033235549927
39,1248,direct,detour,detour,0.9398717284202576,0.0,detour,0.5791966319084167,1.0120729207992554,0.4328762888908386
39,1316,detour,attack,attack,0.35260650515556335,0.0,attack,0.10586681962013245,0.37780189514160156,0.2719350755214691
39,1377,attack,direct,attack,0.6020572781562805,0.0,direct,0.3697727620601654,0.7171794176101685,0.34740665555000305
39,1437,direct,attack,attack,0.3763275146484375,0.0,attack,0.09633088111877441,0.37324315309524536,0.27691227197647095
48,1608,attack,detour,detour,0.26496702432632446,0.0,detour,0.029049713164567947,0.29695212841033936,0.2679024152457714
51,1786,detour,attack,attack,0.5431177616119385,0.0,attack,0.1493607759475708,0.4753422141075134,0.3259814381599426
51,1920,attack,direct,direct,0.5141963958740234,0.0,direct,0.2004024088382721,0.5421190857887268,0.3417166769504547
59,2124,direct,detour,detour,0.3582961857318878,0.0,detour,0.06381940841674805,0.3401493728160858,0.27632996439933777
61,2240,detour,direct,attack,0.6059315204620361,0.0,direct,0.35489001870155334,0.633709728717804,0.2788197100162506
63,2337,direct,detour,attack,0.44472402334213257,0.0,detour,0.10063491761684418,0.39842456579208374,0.29778964817523956
64,2399,detour,direct,attack,0.7406989336013794,0.0,direct,0.3669624626636505,0.6835049390792847,0.31654247641563416
72,2590,direct,detour,detour,0.291174054145813,0.0,detour,0.06123184412717819,0.3213144540786743,0.2600826099514961
76,2792,detour,attack,attack,0.42325809597969055,0.0,attack,0.15517160296440125,0.43823137879371643,0.2830597758293152
76,2880,attack,direct,direct,0.6050721406936646,0.0,direct,0.23676301538944244,0.6236634850502014,0.38690046966075897
83,3067,direct,detour,detour,0.3281538188457489,0.0,detour,0.062008555978536606,0.330608069896698,0.2685995139181614
87,3245,detour,attack,attack,0.38570302724838257,0.0,attack,0.1192939430475235,0.37226903438568115,0.25297509133815765
87,3360,attack,direct,direct,0.5481185913085938,0.0,direct,0.18249458074569702,0.5781906843185425,0.39569610357284546
93,3521,direct,detour,detour,0.3023841381072998,0.0,detour,0.06261671334505081,0.34704655408859253,0.2844298407435417
96,3680,detour,attack,attack,0.8587191700935364,0.0,attack,0.5438276529312134,0.8341388702392578,0.29031121730804443
97,3840,attack,direct,direct,0.8050374984741211,0.0,direct,0.3843730688095093,0.7910577058792114,0.40668463706970215
105,4002,direct,detour,detour,0.2640312910079956,0.0,detour,0.008616438135504723,0.2861587703227997,0.27754233218729496
109,4214,detour,attack,attack,0.27774304151535034,0.0,attack,0.030066510662436485,0.28700417280197144,0.25693766213953495
109,4320,attack,direct,direct,0.5955270528793335,0.0,direct,0.26922404766082764,0.6107259392738342,0.3415018916130066
119,4497,direct,detour,detour,0.3070374131202698,0.0,detour,0.0067180367186665535,0.349202036857605,0.3424840001389384
123,4664,detour,attack,attack,0.3187830150127411,0.0,attack,0.011840300634503365,0.2852214276790619,0.2733811270445585
133,5032,attack,detour,detour,0.9167564511299133,0.0,detour,0.48396360874176025,0.9250664114952087,0.4411028027534485
134,5120,detour,direct,attack,0.3921815752983093,0.0,direct,0.10236099362373352,0.39845576882362366,0.29609477519989014
135,5218,direct,attack,attack,0.3951277732849121,0.0,attack,0.07482932507991791,0.43628039956092834,0.36145107448101044
146,5442,attack,detour,detour,0.28161585330963135,0.0,detour,0.020566001534461975,0.2929424047470093,0.2723764032125473
150,5635,detour,direct,attack,0.31153517961502075,0.0,direct,0.030584506690502167,0.33203452825546265,0.3014500215649605
161,5921,direct,detour,detour,0.3183913230895996,0.0,detour,0.05087294429540634,0.32192981243133545,0.2710568681359291
