episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
11,224,direct,detour,detour,0.2853272259235382,0.0,detour,0.05005691945552826,0.3151760697364807,0.26511915028095245
14,345,detour,attack,attack,0.39283329248428345,0.0,attack,0.036061134189367294,0.37100839614868164,0.33494726195931435
14,480,attack,direct,direct,0.6657109260559082,0.0,direct,0.3751411437988281,0.6829383969306946,0.30779725313186646
22,640,direct,detour,detour,0.40375426411628723,0.0,detour,0.02310202084481716,0.39013156294822693,0.36702954210340977
26,827,detour,attack,attack,0.35277190804481506,0.0,attack,0.0770738497376442,0.3462413549423218,0.2691675052046776
27,962,attack,detour,direct,0.5438715219497681,0.0,detour,0.20374903082847595,0.6130245327949524,0.40927550196647644
30,1022,detour,attack,direct,0.3363296389579773,0.0,attack,0.018006298691034317,0.3097677230834961,0.2917614243924618
35,1192,attack,direct,detour,0.953847348690033,0.0,direct,0.48783978819847107,0.9166510105133057,0.4288112223148346
35,1252,direct,detour,detour,0.6978514790534973,0.0,detour,0.2937101423740387,0.731273889541626,0.4375637471675873
35,1324,detour,attack,attack,0.3178578019142151,0.0,attack,0.03136185556650162,0.30791959166526794,0.2765577360987663
44,1630,attack,direct,detour,0.45750945806503296,0.0,direct,0.18617019057273865,0.5570675134658813,0.3708973228931427
44,1719,direct,detour,detour,0.8065395355224609,0.0,detour,0.5674377083778381,0.8199113607406616,0.2524736523628235
44,1780,detour,attack,attack,0.4237486720085144,0.0,attack,0.12659966945648193,0.42772287130355835,0.3011232018470764
45,1926,attack,direct,direct,0.8932529091835022,0.0,direct,0.35576558113098145,0.8843615055084229,0.5285959243774414
55,2140,direct,detour,detour,0.32026273012161255,0.0,detour,0.036317598074674606,0.29873085021972656,0.26241325214505196
58,2323,detour,attack,attack,0.3369538486003876,0.0,attack,0.07697999477386475,0.33571991324424744,0.2587399184703827
58,2400,attack,direct,direct,0.6315977573394775,0.0,direct,0.20183664560317993,0.6261878609657288,0.42435121536254883
66,2562,direct,detour,detour,0.28502893447875977,0.0,detour,0.02344433218240738,0.28765273094177246,0.2642083987593651
70,2738,detour,attack,attack,0.34577441215515137,0.0,attack,0.05380714684724808,0.3248586058616638,0.27105145901441574
70,2880,attack,direct,direct,0.7642590403556824,0.0,direct,0.1312118023633957,0.7466455698013306,0.6154337674379349
80,3092,direct,detour,detour,0.35082653164863586,0.0,detour,0.12914353609085083,0.3939300775527954,0.2647865414619446
