episode,opsdemo_reward,response_policy_accuracy,baseline_reward
221,94.0,1.0,99.0
222,99.0,1.0,93.0
223,92.0,1.0,90.0
224,91.0,1.0,92.0
225,86.0,1.0,96.0
226,91.0,1.0,95.0
227,75.0,0.25,92.0
228,92.0,1.0,92.0
229,95.0,1.0,92.0
230,91.0,1.0,80.0
231,98.0,1.0,87.0
232,92.0,1.0,81.0
233,90.0,1.0,83.0
234,92.0,1.0,93.0
235,94.0,1.0,94.0
236,96.0,1.0,93.0
237,97.0,1.0,92.0
238,91.0,1.0,92.0
239,92.0,1.0,94.0
240,98.0,1.0,94.0
241,80.0,0.4,89.0
242,87.0,1.0,94.0
243,92.0,1.0,85.0
244,96.0,1.0,92.0
245,92.0,1.0,93.0
246,95.0,1.0,86.0
247,96.0,1.0,95.0
248,92.0,1.0,90.0
249,93.0,1.0,96.0
250,87.0,1.0,97.0
251,87.0,1.0,95.0
252,92.0,1.0,89.0
253,72.0,0.3888888888888889,93.0
254,95.0,1.0,90.0
255,93.0,1.0,92.0
256,92.0,1.0,94.0
257,93.0,1.0,94.0
258,90.0,1.0,91.0
259,87.0,1.0,93.0
260,92.0,1.0,84.0
261,99.0,1.0,88.0
262,98.0,1.0,90.0
263,97.0,1.0,88.0
264,96.0,1.0,94.0
265,87.0,1.0,79.0
266,71.0,0.5,91.0
267,92.0,1.0,92.0
268,89.0,1.0,92.0
269,90.0,1.0,95.0
270,92.0,1.0,98.0
271,91.0,1.0,91.0
272,93.0,1.0,96.0
273,93.0,1.0,99.0
274,96.0,1.0,95.0
275,91.0,1.0,97.0
276,93.0,1.0,90.0
277,78.0,0.4444444444444444,89.0
278,98.0,1.0,89.0
279,92.0,1.0,82.0
280,94.0,1.0,91.0
281,93.0,1.0,94.0
282,89.0,1.0,93.0
283,89.0,1.0,90.0
284,96.0,1.0,96.0
285,86.0,1.0,99.0
286,93.0,1.0,93.0
287,92.0,1.0,87.0
288,74.0,0.3333333333333333,93.0
289,96.0,1.0,93.0
290,94.0,1.0,90.0
291,89.0,1.0,97.0
292,95.0,1.0,86.0
293,96.0,1.0,79.0
294,95.0,1.0,92.0
295,92.0,1.0,96.0
296,91.0,1.0,92.0
297,92.0,1.0,96.0
298,95.0,1.0,90.0
299,95.0,1.0,89.0
300,89.0,1.0,92.0
301,66.0,0.4583333333333333,93.0
302,92.0,1.0,84.0
303,95.0,1.0,94.0
304,89.0,1.0,95.0
305,96.0,1.0,90.0
306,94.0,1.0,90.0
307,89.0,1.0,93.0
308,90.0,1.0,92.0
309,98.0,1.0,89.0
310,95.0,1.0,96.0
311,91.0,1.0,81.0
312,91.0,1.0,76.0
313,81.0,0.26666666666666666,87.0
314,88.0,1.0,91.0
315,90.0,1.0,93.0
316,96.0,1.0,88.0
317,92.0,1.0,96.0
318,91.0,1.0,91.0
319,91.0,1.0,99.0
320,92.0,1.0,87.0
321,96.0,1.0,95.0
322,89.0,1.0,93.0
323,94.0,1.0,91.0
324,93.0,1.0,90.0
325,76.0,0.45454545454545453,85.0
326,94.0,1.0,94.0
327,97.0,1.0,92.0
328,84.0,1.0,95.0
329,90.0,1.0,87.0
330,98.0,1.0,94.0
331,93.0,1.0,88.0
332,92.0,1.0,87.0
333,84.0,1.0,93.0
334,90.0,1.0,95.0
335,82.0,0.47058823529411764,97.0
336,96.0,1.0,88.0
337,97.0,1.0,93.0
338,95.0,1.0,93.0
339,89.0,1.0,89.0
340,92.0,1.0,97.0
341,93.0,1.0,94.0
342,95.0,1.0,90.0
343,88.0,1.0,87.0
344,94.0,1.0,94.0
345,89.0,1.0,91.0
346,89.0,1.0,89.0
347,98.0,0.0,90.0
348,80.0,0.3,95.0
349,84.0,1.0,92.0
350,90.0,1.0,96.0
351,90.0,1.0,96.0
352,92.0,1.0,92.0
353,90.0,1.0,85.0
354,96.0,1.0,86.0
355,87.0,1.0,89.0
356,84.0,0.625,95.0
357,90.0,1.0,87.0
358,93.0,1.0,92.0
359,86.0,1.0,85.0
360,90.0,1.0,95.0
361,95.0,1.0,94.0
362,93.0,1.0,98.0
363,96.0,1.0,96.0
364,96.0,1.0,87.0
365,91.0,1.0,90.0
366,90.0,1.0,94.0
367,99.0,1.0,90.0
368,94.0,1.0,94.0
369,77.0,0.3888888888888889,95.0
370,96.0,1.0,89.0
371,95.0,1.0,92.0
372,88.0,1.0,90.0
373,85.0,1.0,95.0
374,91.0,1.0,95.0
375,93.0,1.0,90.0
376,88.0,1.0,92.0
377,95.0,1.0,90.0
378,93.0,1.0,83.0
379,89.0,1.0,93.0
380,97.0,0.0,96.0
381,76.0,0.5238095238095238,90.0
382,93.0,1.0,89.0
383,89.0,1.0,84.0
384,96.0,1.0,93.0
385,95.0,1.0,94.0
386,90.0,1.0,88.0
387,92.0,1.0,98.0
388,87.0,1.0,87.0
389,87.0,1.0,93.0
390,72.0,0.6785714285714286,84.0
391,94.0,1.0,91.0
392,87.0,1.0,98.0
393,87.0,1.0,92.0
394,92.0,1.0,95.0
395,98.0,1.0,90.0
396,99.0,1.0,82.0
397,96.0,1.0,89.0
398,90.0,1.0,95.0
399,96.0,1.0,97.0
400,90.0,1.0,82.0
401,71.0,0.5416666666666666,97.0
402,89.0,1.0,94.0
403,84.0,1.0,96.0
404,85.0,1.0,89.0
405,93.0,1.0,90.0
406,94.0,1.0,94.0
407,92.0,1.0,97.0
408,89.0,1.0,88.0
409,95.0,1.0,90.0
410,92.0,0.5,89.0
411,92.0,0.0,89.0
412,95.0,0.8,91.0
413,91.0,1.0,88.0
414,87.0,1.0,93.0
415,97.0,1.0,92.0
416,91.0,1.0,96.0
417,90.0,1.0,90.0
418,99.0,1.0,87.0
419,96.0,1.0,88.0
420,89.0,1.0,91.0
421,89.0,1.0,77.0
422,94.0,1.0,97.0
423,70.0,0.6896551724137931,89.0
424,98.0,1.0,95.0
425,94.0,1.0,89.0
426,85.0,1.0,93.0
427,88.0,1.0,92.0
428,88.0,1.0,90.0
429,95.0,1.0,94.0
430,86.0,1.0,94.0
431,97.0,1.0,97.0
432,91.0,1.0,95.0
433,98.0,1.0,92.0
434,87.0,0.2,90.0
435,91.0,1.0,94.0
436,86.0,1.0,95.0
437,99.0,1.0,96.0
438,97.0,1.0,92.0
439,97.0,1.0,91.0
440,92.0,1.0,95.0
441,95.0,1.0,90.0
442,91.0,1.0,91.0
443,95.0,1.0,88.0
444,94.0,1.0,86.0
445,93.0,1.0,90.0
446,89.0,1.0,92.0
447,94.0,1.0,88.0
448,75.0,0.5909090909090909,89.0
449,97.0,1.0,90.0
450,95.0,1.0,92.0
451,93.0,1.0,94.0
452,88.0,1.0,90.0
453,86.0,1.0,98.0
454,91.0,1.0,95.0
455,91.0,1.0,88.0
456,94.0,1.0,93.0
457,90.0,1.0,98.0
458,83.0,0.5882352941176471,91.0
459,95.0,1.0,94.0
460,92.0,1.0,91.0
461,92.0,1.0,98.0
462,98.0,1.0,91.0
463,94.0,1.0,91.0
464,94.0,1.0,90.0
465,90.0,1.0,90.0
466,95.0,1.0,94.0
467,89.0,1.0,86.0
468,97.0,1.0,91.0
469,86.0,1.0,96.0
470,91.0,1.0,92.0
471,69.0,0.52,92.0
472,93.0,1.0,89.0
473,88.0,1.0,93.0
474,94.0,1.0,92.0
475,79.0,1.0,92.0
476,93.0,1.0,87.0
477,95.0,1.0,90.0
478,93.0,1.0,88.0
479,93.0,1.0,92.0
480,98.0,1.0,94.0
481,79.0,0.5714285714285714,95.0
482,88.0,1.0,99.0
483,94.0,1.0,90.0
484,86.0,1.0,93.0
485,89.0,1.0,86.0
486,87.0,1.0,93.0
487,92.0,1.0,87.0
488,88.0,1.0,88.0
489,91.0,1.0,85.0
490,72.0,0.2777777777777778,89.0
491,90.0,1.0,92.0
492,92.0,1.0,96.0
493,87.0,1.0,91.0
494,91.0,1.0,93.0
495,94.0,1.0,92.0
496,89.0,1.0,93.0
497,91.0,1.0,90.0
498,92.0,1.0,93.0
499,93.0,1.0,96.0
500,82.0,0.3333333333333333,87.0
501,90.0,1.0,89.0
502,91.0,1.0,99.0
503,89.0,1.0,87.0
504,94.0,1.0,95.0
505,89.0,1.0,97.0
506,88.0,1.0,93.0
507,97.0,1.0,96.0
508,93.0,1.0,92.0
509,92.0,1.0,92.0
510,74.0,0.6956521739130435,89.0
511,92.0,1.0,86.0
512,92.0,1.0,95.0
513,87.0,1.0,91.0
514,91.0,1.0,99.0
515,91.0,1.0,82.0
516,92.0,1.0,93.0
517,95.0,1.0,93.0
518,91.0,1.0,85.0
519,93.0,1.0,90.0
520,95.0,1.0,91.0
521,76.0,0.2222222222222222,86.0
522,90.0,1.0,93.0
523,92.0,1.0,90.0
524,92.0,1.0,90.0
525,93.0,1.0,91.0
526,93.0,1.0,90.0
527,91.0,1.0,86.0
528,91.0,1.0,93.0
529,92.0,1.0,88.0
530,87.0,1.0,91.0
531,75.0,0.5714285714285714,97.0
532,89.0,1.0,91.0
533,92.0,1.0,77.0
534,93.0,1.0,92.0
535,96.0,1.0,84.0
536,93.0,1.0,92.0
537,87.0,1.0,95.0
538,94.0,1.0,76.0
539,94.0,1.0,94.0
540,90.0,1.0,89.0
541,86.0,1.0,86.0
542,87.0,0.1111111111111111,98.0
543,89.0,0.5454545454545454,92.0
544,91.0,1.0,89.0
545,89.0,1.0,94.0
546,97.0,1.0,92.0
547,93.0,1.0,93.0
548,87.0,1.0,94.0
549,91.0,1.0,94.0
550,90.0,1.0,94.0
551,96.0,1.0,91.0
552,96.0,1.0,95.0
553,72.0,0.6428571428571429,95.0
554,91.0,1.0,81.0
555,92.0,1.0,91.0
556,96.0,1.0,93.0
557,94.0,1.0,86.0
558,90.0,1.0,78.0
559,95.0,1.0,92.0
560,89.0,1.0,96.0
561,94.0,1.0,96.0
562,92.0,1.0,89.0
563,93.0,1.0,86.0
564,93.0,1.0,83.0
565,74.0,0.4117647058823529,84.0
566,92.0,1.0,94.0
567,97.0,1.0,96.0
568,98.0,1.0,89.0
569,89.0,1.0,99.0
570,84.0,1.0,90.0
571,95.0,1.0,92.0
572,92.0,1.0,87.0
573,91.0,1.0,90.0
574,90.0,1.0,88.0
575,91.0,1.0,94.0
576,75.0,0.68,90.0
577,92.0,1.0,95.0
578,94.0,1.0,95.0
579,89.0,1.0,95.0
580,95.0,1.0,89.0
581,92.0,1.0,94.0
582,85.0,1.0,92.0
583,86.0,1.0,90.0
584,90.0,1.0,83.0
585,92.0,1.0,86.0
586,87.0,0.46153846153846156,96.0
587,92.0,1.0,87.0
588,93.0,1.0,84.0
589,99.0,1.0,98.0
590,91.0,1.0,89.0
591,89.0,1.0,95.0
592,88.0,1.0,85.0
593,98.0,1.0,93.0
594,88.0,1.0,92.0
595,87.0,1.0,86.0
596,98.0,1.0,92.0
597,60.0,0.6451612903225806,85.0
598,93.0,1.0,87.0
599,93.0,1.0,95.0
600,91.0,1.0,91.0
601,92.0,1.0,89.0
602,96.0,1.0,89.0
603,93.0,1.0,97.0
604,90.0,1.0,86.0
605,92.0,1.0,81.0
606,94.0,1.0,96.0
607,94.0,1.0,94.0
608,93.0,1.0,85.0
609,74.0,0.3,94.0
610,99.0,1.0,98.0
611,86.0,1.0,94.0
612,89.0,1.0,93.0
613,95.0,1.0,93.0
614,86.0,1.0,87.0
615,94.0,1.0,85.0
616,90.0,1.0,86.0
617,89.0,1.0,91.0
618,74.0,0.68,96.0
619,94.0,1.0,93.0
620,96.0,1.0,85.0
621,97.0,1.0,87.0
622,99.0,1.0,93.0
623,88.0,1.0,95.0
624,93.0,1.0,95.0
625,92.0,1.0,91.0
626,93.0,1.0,91.0
627,96.0,1.0,92.0
628,95.0,1.0,88.0
629,97.0,1.0,91.0
630,92.0,1.0,94.0
631,94.0,1.0,76.0
632,93.0,1.0,90.0
633,81.0,0.5882352941176471,92.0
634,91.0,1.0,96.0
635,91.0,1.0,90.0
636,94.0,1.0,98.0
637,93.0,1.0,93.0
638,95.0,1.0,93.0
639,97.0,1.0,86.0
640,83.0,1.0,92.0
641,91.0,1.0,88.0
642,93.0,1.0,91.0
643,95.0,1.0,99.0
644,94.0,1.0,91.0
645,78.0,0.375,94.0
646,90.0,0.7,89.0
647,93.0,1.0,92.0
648,92.0,1.0,98.0
649,93.0,1.0,90.0
650,93.0,1.0,90.0
651,84.0,1.0,96.0
652,86.0,1.0,97.0
653,94.0,1.0,90.0
654,89.0,1.0,88.0
655,96.0,1.0,78.0
656,96.0,0.5,86.0
657,94.0,0.0,93.0
658,86.0,0.7692307692307693,92.0
659,90.0,1.0,97.0
660,97.0,1.0,86.0
661,97.0,1.0,88.0
662,93.0,1.0,91.0
663,95.0,1.0,94.0
664,94.0,1.0,93.0
665,89.0,1.0,87.0
666,90.0,1.0,89.0
667,91.0,1.0,89.0
668,90.0,1.0,91.0
669,96.0,1.0,94.0
670,88.0,0.5,96.0
671,91.0,1.0,96.0
672,92.0,1.0,85.0
673,88.0,1.0,94.0
674,89.0,1.0,93.0
675,91.0,1.0,94.0
676,94.0,1.0,91.0
677,84.0,1.0,85.0
678,92.0,1.0,92.0
679,94.0,1.0,91.0
680,92.0,0.5,89.0
681,85.0,0.26666666666666666,93.0
682,96.0,1.0,86.0
683,92.0,1.0,91.0
684,92.0,1.0,90.0
685,93.0,1.0,90.0
686,98.0,1.0,93.0
687,90.0,1.0,92.0
688,90.0,1.0,98.0
689,99.0,1.0,89.0
690,95.0,1.0,89.0
691,89.0,1.0,90.0
692,91.0,1.0,94.0
693,77.0,0.5789473684210527,84.0
694,96.0,1.0,97.0
695,86.0,1.0,93.0
696,89.0,1.0,98.0
697,93.0,1.0,85.0
698,91.0,1.0,96.0
699,91.0,1.0,88.0
700,92.0,1.0,90.0
701,96.0,1.0,90.0
702,94.0,1.0,93.0
703,96.0,1.0,87.0
704,93.0,1.0,94.0
705,78.0,0.6190476190476191,92.0
706,91.0,1.0,94.0
707,98.0,1.0,94.0
708,94.0,1.0,95.0
709,93.0,1.0,88.0
710,91.0,1.0,98.0
711,91.0,1.0,70.0
712,95.0,1.0,86.0
713,87.0,1.0,94.0
714,88.0,1.0,95.0
715,90.0,1.0,91.0
716,88.0,0.5,87.0
717,92.0,1.0,86.0
718,93.0,1.0,87.0
719,93.0,1.0,93.0
720,94.0,1.0,83.0
721,95.0,1.0,86.0
722,95.0,1.0,88.0
723,98.0,1.0,90.0
724,93.0,1.0,94.0
725,92.0,1.0,85.0
726,96.0,1.0,94.0
727,94.0,1.0,93.0
728,95.0,1.0,98.0
729,93.0,1.0,99.0
730,94.0,1.0,90.0
731,72.0,0.7142857142857143,93.0
732,93.0,1.0,95.0
733,93.0,1.0,90.0
734,98.0,1.0,95.0
735,95.0,1.0,88.0
736,92.0,1.0,96.0
737,87.0,1.0,97.0
738,90.0,1.0,90.0
739,92.0,1.0,88.0
740,97.0,1.0,89.0
741,97.0,1.0,94.0
742,96.0,1.0,92.0
743,92.0,1.0,94.0
744,78.0,0.375,93.0
745,92.0,1.0,91.0
746,91.0,1.0,91.0
747,87.0,1.0,90.0
748,95.0,1.0,89.0
749,87.0,1.0,95.0
750,93.0,1.0,99.0
751,89.0,1.0,94.0
752,87.0,1.0,98.0
753,78.0,0.5,91.0
754,92.0,1.0,97.0
755,89.0,1.0,95.0
756,96.0,1.0,94.0
757,96.0,1.0,90.0
758,94.0,1.0,86.0
759,93.0,1.0,91.0
760,93.0,1.0,99.0
761,95.0,1.0,88.0
762,94.0,1.0,92.0
763,92.0,1.0,88.0
764,96.0,1.0,85.0
765,97.0,1.0,97.0
766,94.0,1.0,94.0
767,88.0,1.0,87.0
768,82.0,0.5,94.0
769,91.0,1.0,97.0
770,90.0,1.0,95.0
771,99.0,1.0,94.0
772,91.0,1.0,87.0
773,92.0,1.0,85.0
774,94.0,1.0,84.0
775,88.0,1.0,91.0
776,96.0,1.0,88.0
777,94.0,1.0,96.0
778,86.0,1.0,91.0
779,98.0,1.0,90.0
780,98.0,1.0,90.0
781,94.0,0.16666666666666666,90.0
782,93.0,0.0,92.0
783,94.0,0.3333333333333333,90.0
784,91.0,1.0,93.0
785,90.0,1.0,95.0
786,92.0,1.0,94.0
787,96.0,1.0,92.0
788,92.0,1.0,90.0
789,94.0,1.0,99.0
790,92.0,1.0,95.0
791,93.0,1.0,89.0
792,94.0,1.0,85.0
793,97.0,1.0,96.0
794,93.0,1.0,86.0
795,81.0,0.5,91.0
796,93.0,1.0,90.0
797,98.0,1.0,87.0
798,90.0,1.0,94.0
799,88.0,1.0,95.0
800,90.0,1.0,94.0
801,90.0,1.0,93.0
802,98.0,1.0,93.0
803,91.0,1.0,95.0
804,88.0,1.0,96.0
805,96.0,1.0,92.0
806,97.0,1.0,89.0
807,93.0,1.0,95.0
808,74.0,0.4444444444444444,88.0
809,91.0,1.0,91.0
810,93.0,1.0,95.0
811,91.0,1.0,91.0
812,89.0,1.0,82.0
813,93.0,1.0,90.0
814,97.0,1.0,96.0
815,96.0,1.0,87.0
816,97.0,1.0,87.0
817,93.0,1.0,90.0
818,85.0,1.0,88.0
819,93.0,1.0,91.0
820,94.0,0.5,84.0
821,80.0,0.16666666666666666,96.0
822,89.0,1.0,86.0
823,94.0,1.0,93.0
824,89.0,1.0,95.0
825,95.0,1.0,96.0
826,91.0,1.0,97.0
827,94.0,1.0,95.0
828,94.0,1.0,97.0
829,98.0,1.0,93.0
830,88.0,1.0,86.0
831,97.0,1.0,89.0
832,90.0,1.0,85.0
833,96.0,1.0,93.0
834,88.0,0.3333333333333333,97.0
835,92.0,1.0,90.0
836,99.0,1.0,91.0
837,90.0,1.0,90.0
838,93.0,1.0,92.0
839,93.0,1.0,92.0
840,93.0,1.0,90.0
841,89.0,1.0,92.0
842,86.0,1.0,93.0
843,90.0,1.0,91.0
844,90.0,1.0,97.0
845,77.0,0.3125,92.0
846,98.0,1.0,96.0
847,97.0,1.0,91.0
848,88.0,1.0,88.0
849,88.0,1.0,95.0
850,91.0,1.0,83.0
851,92.0,1.0,93.0
852,95.0,1.0,94.0
853,92.0,1.0,94.0
854,88.0,1.0,90.0
855,88.0,1.0,87.0
856,69.0,0.6071428571428571,86.0
857,93.0,1.0,90.0
858,92.0,1.0,92.0
859,95.0,1.0,93.0
860,90.0,1.0,94.0
861,91.0,1.0,85.0
862,86.0,1.0,91.0
863,93.0,1.0,99.0
864,92.0,1.0,93.0
865,80.0,0.65,89.0
866,94.0,1.0,86.0
867,93.0,1.0,93.0
868,94.0,1.0,87.0
869,93.0,1.0,86.0
870,95.0,1.0,99.0
871,95.0,1.0,95.0
872,91.0,1.0,94.0
873,93.0,1.0,97.0
874,94.0,1.0,88.0
875,98.0,1.0,96.0
876,91.0,1.0,95.0
877,86.0,1.0,90.0
878,96.0,1.0,91.0
879,94.0,0.5,93.0
880,87.0,0.5384615384615384,89.0
881,90.0,1.0,92.0
882,94.0,1.0,86.0
883,97.0,1.0,92.0
884,92.0,1.0,93.0
885,91.0,1.0,87.0
886,92.0,1.0,99.0
887,92.0,1.0,93.0
888,91.0,1.0,98.0
889,89.0,1.0,93.0
890,64.0,0.75,87.0
891,95.0,1.0,90.0
892,94.0,1.0,98.0
893,97.0,1.0,93.0
894,99.0,1.0,85.0
895,90.0,1.0,86.0
896,95.0,1.0,90.0
897,91.0,1.0,92.0
898,90.0,1.0,93.0
899,93.0,1.0,89.0
900,92.0,1.0,80.0
901,92.0,1.0,97.0
902,95.0,1.0,95.0
903,86.0,0.23076923076923078,95.0
904,89.0,1.0,86.0
905,93.0,1.0,89.0
906,91.0,1.0,91.0
907,96.0,1.0,89.0
908,92.0,1.0,90.0
909,91.0,1.0,91.0
910,90.0,1.0,91.0
911,98.0,1.0,96.0
912,89.0,1.0,90.0
913,84.0,1.0,89.0
914,75.0,0.21052631578947367,89.0
915,96.0,1.0,86.0
916,94.0,1.0,90.0
917,88.0,1.0,80.0
918,89.0,1.0,91.0
919,88.0,1.0,97.0
920,94.0,1.0,90.0
921,95.0,1.0,95.0
922,90.0,1.0,95.0
923,94.0,1.0,95.0
924,96.0,1.0,88.0
925,92.0,0.8571428571428571,88.0
926,76.0,0.45,89.0
927,90.0,1.0,89.0
928,88.0,1.0,93.0
929,89.0,1.0,87.0
930,93.0,1.0,96.0
931,89.0,1.0,97.0
932,88.0,1.0,94.0
933,94.0,1.0,76.0
934,98.0,1.0,81.0
935,92.0,1.0,91.0
936,90.0,0.0,90.0
937,82.0,0.5555555555555556,89.0
938,93.0,1.0,93.0
939,97.0,1.0,87.0
940,87.0,1.0,97.0
941,86.0,1.0,91.0
942,90.0,1.0,94.0
943,96.0,1.0,88.0
944,93.0,1.0,94.0
945,90.0,1.0,85.0
946,96.0,1.0,90.0
947,96.0,0.5,91.0
948,79.0,0.5789473684210527,93.0
949,85.0,1.0,94.0
950,98.0,1.0,88.0
951,96.0,1.0,89.0
952,93.0,1.0,94.0
953,91.0,1.0,93.0
954,91.0,1.0,97.0
955,92.0,1.0,89.0
956,90.0,1.0,85.0
957,85.0,1.0,97.0
958,83.0,0.3333333333333333,90.0
959,94.0,1.0,89.0
960,85.0,1.0,95.0
961,89.0,1.0,90.0
962,91.0,1.0,93.0
963,92.0,1.0,88.0
964,89.0,1.0,90.0
965,87.0,1.0,95.0
966,88.0,1.0,91.0
967,87.0,0.3076923076923077,88.0
968,92.0,1.0,94.0
969,91.0,1.0,89.0
970,88.0,1.0,92.0
971,91.0,1.0,91.0
972,93.0,1.0,92.0
973,93.0,1.0,92.0
974,94.0,1.0,93.0
