episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
576,-164.205811,-305.262719,-141.056908,False,False,active_collision,entered_big_circle,attack,161,17,both_lose,baseline_advantage
462,-163.370101,-303.546594,-140.176493,False,False,active_collision,entered_big_circle,attack,46,32,both_lose,baseline_advantage
369,-162.695927,-303.377253,-140.681327,False,False,active_collision,entered_big_circle,attack,36,15,both_lose,baseline_advantage
536,-162.224582,-303.252517,-141.027935,False,False,active_collision,entered_big_circle,attack,37,19,both_lose,baseline_advantage
622,-162.118287,-303.210661,-141.092374,False,False,active_collision,entered_big_circle,attack,56,30,both_lose,baseline_advantage
428,-161.422122,-303.267489,-141.845367,False,False,active_collision,entered_big_circle,attack,38,22,both_lose,baseline_advantage
477,-161.413957,-302.121808,-140.707851,False,False,active_collision,entered_big_circle,attack,31,28,both_lose,baseline_advantage
320,-161.24884,-302.089774,-140.840934,False,False,active_collision,entered_big_circle,attack,36,11,both_lose,baseline_advantage
150,-160.328827,-303.041495,-142.712667,False,False,active_collision,entered_big_circle,attack,38,26,both_lose,baseline_advantage
275,-159.269601,-302.175414,-142.905813,False,False,active_collision,entered_big_circle,attack,37,28,both_lose,baseline_advantage
673,-158.467761,-299.005125,-140.537364,False,False,active_collision,entered_big_circle,attack,171,18,both_lose,baseline_advantage
67,-158.130158,-298.640741,-140.510583,False,False,active_collision,entered_big_circle,attack,144,12,both_lose,baseline_advantage
417,-157.615543,-300.435637,-142.820094,False,False,active_collision,entered_big_circle,attack,168,27,both_lose,baseline_advantage
644,-157.531881,-300.455498,-142.923617,False,False,active_collision,entered_big_circle,attack,143,31,both_lose,baseline_advantage
136,-156.429428,-297.697356,-141.267928,False,False,active_collision,entered_big_circle,attack,105,26,both_lose,baseline_advantage
708,-156.359519,-296.881483,-140.521964,False,False,active_collision,entered_big_circle,attack,107,15,both_lose,baseline_advantage
204,-156.04618,-296.371222,-140.325043,False,False,active_collision,entered_big_circle,attack,107,12,both_lose,baseline_advantage
382,-155.725184,-295.966706,-140.241521,False,False,active_collision,entered_big_circle,attack,125,6,both_lose,baseline_advantage
355,-155.368846,-296.66923,-141.300383,False,False,active_collision,entered_big_circle,attack,114,20,both_lose,baseline_advantage
23,-153.967438,-294.973189,-141.00575,False,False,active_collision,entered_big_circle,attack,133,26,both_lose,baseline_advantage
600,477.239527,97.688665,-379.550862,True,False,intercepted_before_small_circle,active_collision,detour,33,301,ops_only_win,ops_advantage
77,475.227775,97.221474,-378.006301,True,False,intercepted_before_small_circle,active_collision,detour,36,292,ops_only_win,ops_advantage
351,474.451826,97.970285,-376.481542,True,False,intercepted_before_small_circle,active_collision,detour,40,301,ops_only_win,ops_advantage
115,474.145044,96.999181,-377.145863,True,False,intercepted_before_small_circle,active_collision,detour,45,292,ops_only_win,ops_advantage
783,473.912292,97.542018,-376.370275,True,False,intercepted_before_small_circle,active_collision,detour,33,293,ops_only_win,ops_advantage
610,473.890876,95.845947,-378.044929,True,False,intercepted_before_small_circle,active_collision,detour,45,309,ops_only_win,ops_advantage
773,472.25513,95.583301,-376.671829,True,False,intercepted_before_small_circle,active_collision,detour,44,290,ops_only_win,ops_advantage
257,469.392019,96.00801,-373.384009,True,False,intercepted_before_small_circle,active_collision,detour,40,286,ops_only_win,ops_advantage
246,466.301312,95.210905,-371.090407,True,False,intercepted_before_small_circle,active_collision,detour,46,285,ops_only_win,ops_advantage
104,462.628367,96.012544,-366.615823,True,False,intercepted_before_small_circle,active_collision,detour,43,298,ops_only_win,ops_advantage
642,457.871912,96.638795,-361.233117,True,False,intercepted_before_small_circle,active_collision,detour,38,285,ops_only_win,ops_advantage
489,453.15899,96.819037,-356.339953,True,False,intercepted_before_small_circle,active_collision,detour,44,299,ops_only_win,ops_advantage
286,449.245487,96.655815,-352.589671,True,False,intercepted_before_small_circle,active_collision,detour,45,312,ops_only_win,ops_advantage
522,448.70648,99.52598,-349.1805,True,False,intercepted_before_small_circle,active_collision,detour,30,302,ops_only_win,ops_advantage
502,418.93215,96.366857,-322.565292,True,False,intercepted_before_small_circle,active_collision,detour,44,219,ops_only_win,ops_advantage
175,310.606547,95.606274,-215.000273,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,362,ops_only_win,ops_advantage
620,310.233828,95.816818,-214.417009,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,371,ops_only_win,ops_advantage
88,308.583459,95.15499,-213.428469,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,347,ops_only_win,ops_advantage
513,303.623439,96.163817,-207.459622,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,360,ops_only_win,ops_advantage
148,299.090871,97.411494,-201.679377,True,False,intercepted_before_small_circle,entered_big_circle,detour,41,359,ops_only_win,ops_advantage
