episode,global_step,episode_step,reward,intruder_policy,winner,reason
9,426,139,-0.035646528601646424,attack,,running
9,427,140,-0.038100170940160744,attack,,running
9,428,141,-0.04111962452530861,attack,,running
9,429,142,-0.030826190710067747,attack,,running
9,430,143,-0.022467113882303234,attack,,running
9,431,144,-0.016681176647543903,attack,,running
9,432,145,-0.013787803649902342,attack,,running
9,433,146,-0.013465572744607919,attack,,running
9,434,147,-0.014973293840885159,attack,,running
9,435,148,-0.017611526176333422,attack,,running
9,436,149,-0.020910810530185696,attack,,running
9,437,150,-0.02459643691778183,attack,,running
9,438,151,-0.016548630446195603,attack,,running
9,439,152,-0.01137607455253601,attack,,running
9,440,153,-0.009320154637098309,attack,,running
9,441,154,-0.00995059855282307,attack,,running
9,442,155,-0.01245617963373661,attack,,running
9,443,156,-0.016108916550874708,attack,,running
9,444,157,-0.020429330170154573,attack,,running
9,445,158,-0.025138768404722213,attack,,running
9,446,159,-0.030080102980136865,attack,,running
9,447,160,-0.035163515657186506,attack,,running
9,448,161,-0.04033603653311728,attack,,running
9,449,162,-0.04556522727012633,attack,,running
9,450,163,-0.039811730235815045,attack,,running
9,451,164,-0.045253711789846406,attack,,running
9,452,165,-0.04127435594797134,attack,,running
9,453,166,-0.03911061197519302,attack,,running
9,454,167,-0.0386706767976284,attack,,running
9,455,168,-0.03973117008805275,attack,,running
9,456,169,-0.04200029209256172,attack,,running
9,457,170,-0.04518657311797142,attack,,running
9,458,171,-0.04904178291559218,attack,,running
9,459,172,-0.053374052643775934,attack,,running
9,460,173,-0.05804315716028213,attack,,running
9,461,174,-0.06294948816299437,attack,,running
9,462,175,-0.05511216580867766,attack,,running
9,463,176,-0.04878935948014259,attack,,running
9,464,177,-0.044206250309944156,attack,,running
9,465,178,-0.04146664723753929,attack,,running
9,466,179,-0.04048578798770904,attack,,running
9,467,180,-0.041002339720726005,attack,,running
9,468,181,-0.04267000913619994,attack,,running
9,469,182,-0.04515774682164192,attack,,running
9,470,183,-0.04820293024182319,attack,,running
9,471,184,-0.04173007816076278,attack,,running
9,472,185,-0.033345111310482026,attack,,running
9,473,186,-0.027273782938718794,attack,,running
9,474,187,-0.023838424906134602,attack,,running
9,475,188,-0.022874783948063845,attack,,running
9,476,189,-0.023811573758721345,attack,,running
9,477,190,-0.026013154014945028,attack,,running
9,478,191,-0.02899769306182861,attack,,running
9,479,192,-0.032457996755838395,attack,,running
9,480,193,-120.0,direct,intruder,entered_big_circle
10,481,1,-0.3043583607673645,direct,,running
10,482,2,-0.28995743453502654,direct,,running
10,483,3,-0.27563352942466735,direct,,running
10,484,4,-0.26139805674552913,direct,,running
10,485,5,-0.24726454973220824,direct,,running
10,486,6,-0.23324948608875273,direct,,running
10,487,7,-0.21937272906303407,direct,,running
10,488,8,-0.20565881788730617,direct,,running
10,489,9,-0.19591353893280028,direct,,running
10,490,10,-0.18642156183719633,direct,,running
10,491,11,-0.17721864342689514,direct,,running
10,492,12,-0.16834642350673676,direct,,running
10,493,13,-120.0,direct,intruder,entered_big_circle
11,494,1,-0.4662262237071991,direct,,running
11,495,2,-0.4558076000213623,direct,,running
11,496,3,-0.44553262352943424,direct,,running
11,497,4,-0.4354110276699066,direct,,running
11,498,5,-0.42545310020446775,direct,,running
11,499,6,-0.41566996335983275,direct,,running
11,500,7,-0.4060735738277435,direct,,running
11,501,8,-0.39667670488357537,direct,,running
11,502,9,-0.3874930834770203,direct,,running
11,503,10,-0.378537437915802,direct,,running
11,504,11,-0.3698254561424255,direct,,running
11,505,12,-0.3613737022876739,direct,,running
11,506,13,-0.35320008158683774,direct,,running
11,507,14,-0.3453232741355896,direct,,running
11,508,15,-0.3377631044387817,direct,,running
11,509,16,-0.33054035067558285,direct,,running
11,510,17,-0.3236767089366913,direct,,running
11,511,18,-0.31719462633132933,direct,,running
11,512,19,-0.31111730098724366,direct,,running
11,513,20,-0.30546822309494015,direct,,running
11,514,21,-0.3002712434530258,direct,,running
11,515,22,-0.2955501741170883,direct,,running
11,516,23,-0.3018876230716705,direct,,running
11,517,24,-0.29804774880409235,direct,,running
11,518,25,-0.29411335051059717,direct,,running
11,519,26,-0.3003384029865265,direct,,running
11,520,27,-0.28561789155006406,direct,,running
11,521,28,-0.2918870663642883,direct,,running
11,522,29,-0.28832956910133356,direct,,running
11,523,30,-0.2836051827669144,direct,,running
11,524,31,-120.0,direct,intruder,entered_big_circle
12,525,1,-0.31296659469604493,direct,,running
12,526,2,-0.3019841796159744,direct,,running
12,527,3,-0.2912136352062225,direct,,running
12,528,4,-0.2806775546073913,direct,,running
12,529,5,-0.2704011595249176,direct,,running
12,530,6,-0.26041288435459137,direct,,running
12,531,7,-0.25074442386627194,direct,,running
12,532,8,-0.24143112659454344,direct,,running
12,533,9,-0.23251238524913787,direct,,running
12,534,10,-0.22403161287307738,direct,,running
12,535,11,-120.0,direct,intruder,entered_big_circle
13,536,1,-0.3496596550941467,direct,,running
13,537,2,-0.3351039087772369,direct,,running
13,538,3,-0.3205953574180603,direct,,running
13,539,4,-0.3061399972438812,direct,,running
13,540,5,-0.2917449331283569,direct,,running
13,541,6,-0.27741839349269865,direct,,running
13,542,7,-0.2631702786684036,direct,,running
13,543,8,-0.24901232182979582,direct,,running
13,544,9,-0.23495869398117064,direct,,running
13,545,10,-0.2210265493392944,direct,,running
13,546,11,-0.2072367584705353,direct,,running
13,547,12,-0.19361509144306183,direct,,running
13,548,13,-0.18019348740577695,direct,,running
13,549,14,-0.16701179802417754,direct,,running
13,550,15,-0.15412021040916443,direct,,running
13,551,16,-0.1415825551748276,direct,,running
13,552,17,-0.14432517051696778,direct,,running
13,553,18,-0.14760067522525785,direct,,running
13,554,19,-0.15138868749141693,direct,,running
13,555,20,-0.15566600918769835,direct,,running
13,556,21,-0.1604073292016983,direct,,running
13,557,22,-0.165586040019989,direct,,running
13,558,23,-120.0,direct,intruder,entered_big_circle
14,559,1,-0.36349727272987364,direct,,running
14,560,2,-0.34842883110046385,direct,,running
14,561,3,-0.3333765423297882,direct,,running
14,562,4,-0.31834252834320065,direct,,running
14,563,5,-0.30332922995090483,direct,,running
14,564,6,-0.28833965122699734,direct,,running
14,565,7,-0.2733773326873779,direct,,running
14,566,8,-0.2584465420246124,direct,,running
14,567,9,-0.24355253040790553,direct,,running
14,568,10,-0.22870172321796414,direct,,running
14,569,11,-120.0,direct,intruder,entered_big_circle
15,570,1,-0.3504956638813018,direct,,running
15,571,2,-0.33568240165710445,direct,,running
15,572,3,-0.3208954727649688,direct,,running
15,573,4,-0.3061384117603302,direct,,running
15,574,5,-0.29141513168811795,direct,,running
15,575,6,-0.276730460524559,direct,,running
15,576,7,-0.26209005773067473,direct,,running
15,577,8,-0.24750075101852415,direct,,running
15,578,9,-0.2329708522558212,direct,,running
15,579,10,-0.22436465978622433,direct,,running
15,580,11,-0.21609150230884552,direct,,running
15,581,12,-0.20818658828735348,direct,,running
15,582,13,-0.2006884968280792,direct,,running
15,583,14,-0.19363929092884058,direct,,running
15,584,15,-0.18708404064178466,direct,,running
15,585,16,-0.17186045706272124,direct,,running
15,586,17,-0.15674562513828277,direct,,running
15,587,18,-0.14658991456031797,direct,,running
15,588,19,-0.14123173117637633,direct,,running
15,589,20,-0.1366502261161804,direct,,running
15,590,21,-0.13291711568832398,direct,,running
15,591,22,-0.13009968012571335,direct,,running
15,592,23,-0.12825685799121855,direct,,running
