episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,4,4,False,0.6253994276092223,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,4,2,False,0.42139573240373074,0.837489217620469
0,3,3,-1.0,-3.0,chase_x,chase_x,True,1,2,False,0.2134575593124467,1.677484028619463
0,4,4,-1.0,-4.0,chase_x,chase_x,True,4,2,False,1.0534343658469354,2.517479788342719
0,5,5,-1.0,-5.0,chase_x,chase_x,True,4,4,False,0.8919747758534227,2.357312384436396
0,6,6,-1.0,-6.0,chase_x,chase_x,True,4,4,False,0.7301456011313772,2.1971240264584244
0,7,7,99.0,93.0,chase_x,chase_x,True,4,4,False,1.2221905973546339,2.035071051911861
1,8,1,-1.0,-1.0,chase_x,chase_x,True,2,3,False,1.9975885560166955,2.875069734926184
1,9,2,-1.0,-2.0,chase_x,chase_x,True,3,0,False,2.8023632078175815,3.7150684452434817
1,10,3,-1.0,-3.0,chase_x,chase_x,True,2,3,False,2.631609131258357,4.5550192182281215
1,11,4,-1.0,-4.0,chase_x,chase_x,True,2,3,False,3.4195978832058658,5.3830676934716735
1,12,5,99.0,95.0,chase_x,chase_x,True,3,0,False,3.24196431718121,6.211186336314055
2,13,1,-1.0,-1.0,chase_x,chase_x,True,2,3,False,3.0819643157491625,7.050732999155848
2,14,2,-1.0,-2.0,chase_x,chase_x,True,2,3,False,2.9219642880966483,7.890300032033574
2,15,3,-1.0,-3.0,chase_x,chase_x,True,2,3,False,2.7619642561772135,8.0
2,16,4,99.0,96.0,chase_x,chase_x,True,2,3,False,2.5950621312579467,8.0
3,17,1,-1.0,-1.0,chase_x,chase_x,True,3,3,False,2.435033070948948,8.0
3,18,2,-1.0,-2.0,chase_x,chase_x,True,1,3,False,2.2749768911586146,8.0
3,19,3,-1.0,-3.0,chase_x,chase_x,True,1,3,False,2.114856623538163,8.0
3,20,4,-1.0,-4.0,chase_x,chase_x,True,3,3,False,2.9315780578579527,8.0
3,21,5,-1.0,-5.0,chase_x,chase_x,True,1,1,False,3.764614476453587,7.839999606323843
3,22,6,-1.0,-6.0,chase_x,chase_x,True,3,2,False,3.601870381806406,8.0
3,23,7,99.0,93.0,chase_x,chase_x,True,3,2,False,4.42460513668478,8.0
4,24,1,-1.0,-1.0,chase_x,chase_x,True,2,3,False,4.257058565084369,8.0
4,25,2,-1.0,-2.0,chase_x,chase_x,True,2,3,False,5.090833785964659,8.0
4,26,3,-1.0,-3.0,chase_x,chase_x,True,2,1,False,5.908995851481777,7.839349597639583
4,27,4,-1.0,-4.0,chase_x,chase_x,True,4,3,False,6.738126180719486,8.0
4,28,5,99.0,95.0,chase_x,chase_x,True,3,4,False,7.560913717712946,8.0
5,29,1,-1.0,-1.0,chase_x,chase_x,True,4,1,False,7.3855957150226,8.0
5,30,2,-1.0,-2.0,chase_x,chase_x,True,4,1,True,4.0,8.0
5,31,3,-1.0,-3.0,chase_x,chase_x,True,4,4,False,4.810654880937692,7.85868342481123
5,32,4,-1.0,-4.0,chase_x,chase_x,True,4,3,False,5.632674353896957,8.0
5,33,5,99.0,95.0,chase_x,chase_x,True,4,1,False,6.411624796995323,8.0
6,34,1,-1.0,-1.0,chase_x,chase_x,True,3,2,False,6.214630963710725,8.0
6,35,2,-1.0,-2.0,chase_x,chase_x,True,3,4,False,6.515690772153857,8.0
6,36,3,-1.0,-3.0,chase_x,chase_x,True,3,4,False,7.354321970226124,8.0
6,37,4,-1.0,-4.0,chase_x,chase_x,True,3,2,False,7.194027744890404,8.0
6,38,5,-1.0,-5.0,chase_x,chase_x,True,3,2,True,4.0,8.0
6,39,6,99.0,94.0,chase_x,chase_x,True,1,4,False,3.8159287736915037,8.0
7,40,1,-1.0,-1.0,chase_x,chase_x,True,3,2,False,4.655900461497995,7.839999993936304
7,41,2,-1.0,-2.0,chase_x,chase_x,True,3,4,False,4.495888123023717,8.0
7,42,3,-1.0,-3.0,chase_x,chase_x,True,3,4,False,4.320552580497525,8.0
7,43,4,-1.0,-4.0,chase_x,chase_x,True,3,4,False,5.132729315337393,8.0
7,44,5,99.0,95.0,chase_x,chase_x,True,3,2,False,5.960571846773893,7.839995046151833
8,45,1,-1.0,-1.0,chase_x,chase_x,True,4,1,False,5.800571052303118,8.0
8,46,2,-1.0,-2.0,chase_x,chase_x,True,4,1,False,5.6405703161131004,8.0
8,47,3,-1.0,-3.0,chase_x,chase_x,True,4,1,False,5.480553522107712,8.0
8,48,4,-1.0,-4.0,chase_x,chase_x,True,1,1,False,5.3192647197199605,8.0
8,49,5,-1.0,-5.0,chase_x,chase_x,True,1,1,False,5.155168554180308,8.0
8,50,6,-1.0,-6.0,chase_x,chase_x,True,4,3,False,5.207789230925737,8.0
8,51,7,-1.0,-7.0,chase_x,chase_x,True,4,1,False,5.064761590347179,8.0
8,52,8,-1.0,-8.0,chase_x,chase_x,True,3,1,False,5.904313189482293,8.0
8,53,9,-1.0,-9.0,chase_x,chase_x,True,1,3,False,5.875717614306682,8.0
8,54,10,-1.0,-10.0,chase_x,chase_x,True,2,1,False,6.009010786246611,8.0
8,55,11,-1.0,-11.0,chase_x,chase_x,True,1,1,False,6.642492078168761,8.0
8,56,12,-1.0,-12.0,chase_x,chase_x,True,0,3,False,7.482484733437423,8.0
8,57,13,-1.0,-13.0,chase_x,chase_x,True,3,2,False,7.279983173608709,7.839999727340344
8,58,14,99.0,86.0,chase_x,chase_y,False,3,2,True,8.0,3.839803273754267
9,59,1,-1.0,-1.0,chase_x,chase_y,False,1,4,False,8.0,4.37111772984483
9,60,2,-1.0,-2.0,chase_x,chase_y,False,3,1,False,7.781199065505445,5.211102607473923
9,61,3,-1.0,-3.0,chase_x,chase_y,False,1,1,False,8.0,6.050915351865684
9,62,4,-1.0,-4.0,chase_x,chase_y,False,3,4,False,7.821230344598315,6.889901213595913
9,63,5,-1.0,-5.0,chase_x,chase_y,False,1,4,False,8.0,7.727144485821653
9,64,6,-2.0,-7.0,chase_x,chase_x,True,1,0,True,3.902020097972529,8.0
9,65,7,-1.0,-8.0,chase_x,chase_x,True,2,3,False,4.665255419369927,8.0
9,66,8,-1.0,-9.0,chase_x,chase_x,True,2,1,False,4.476130392916327,8.0
9,67,9,-1.0,-10.0,chase_x,chase_x,True,2,1,False,5.24854601296532,8.0
9,68,10,-1.0,-11.0,chase_x,chase_x,True,3,4,False,5.060806470420402,8.0
9,69,11,-1.0,-12.0,chase_x,chase_x,True,2,0,False,5.481542302505529,8.0
9,70,12,-1.0,-13.0,chase_x,chase_x,True,3,2,False,5.531101281582932,7.839664710913484
9,71,13,-1.0,-14.0,chase_x,chase_x,True,2,4,False,5.445824200687199,8.0
9,72,14,-1.0,-15.0,chase_x,chase_x,True,3,4,False,6.230227797299424,8.0
9,73,15,-1.0,-16.0,chase_x,chase_x,True,3,2,False,7.05862772095807,7.790708438451894
9,74,16,99.0,83.0,chase_x,chase_x,True,2,1,False,6.892597628744931,8.0
10,75,1,-1.0,-1.0,chase_x,chase_x,True,1,4,False,7.732596803571354,7.839999999598711
