episode,global_step,episode_step,true_policy,new_assumed_policy
5,30,2,chase_x,chase_x
6,38,5,chase_x,chase_x
8,58,14,chase_x,chase_y
9,64,6,chase_x,chase_x
10,79,5,chase_x,chase_x
13,101,6,chase_y,chase_y
17,132,4,chase_y,chase_x
17,137,9,chase_y,chase_x
17,143,15,chase_y,chase_x
17,149,21,chase_y,chase_x
17,154,26,chase_y,chase_y
18,164,4,chase_y,chase_x
18,171,11,chase_y,chase_x
18,178,18,chase_y,chase_x
18,184,24,chase_y,chase_x
18,190,30,chase_y,chase_x
18,196,36,chase_y,chase_x
19,207,7,chase_x,chase_x
20,214,7,chase_x,chase_x
21,226,7,chase_x,chase_x
21,234,15,chase_x,chase_x
24,253,8,chase_x,chase_x
27,271,4,chase_x,chase_x
33,300,4,chase_y,chase_x
34,307,5,chase_y,chase_x
34,315,13,chase_y,chase_x
35,328,8,chase_y,chase_y
38,341,1,chase_y,chase_x
38,346,6,chase_y,chase_y
39,354,7,chase_y,chase_x
39,359,12,chase_y,chase_x
39,365,18,chase_y,chase_y
39,371,24,chase_y,chase_x
40,376,5,chase_y,chase_x
40,381,10,chase_y,chase_x
40,387,16,chase_y,chase_x
40,393,22,chase_y,chase_x
42,408,2,chase_x,chase_x
43,415,5,chase_x,chase_x
45,423,2,chase_x,chase_x
45,433,12,chase_x,chase_x
48,452,4,chase_x,chase_y
48,457,9,chase_x,chase_x
50,469,4,chase_x,chase_x
53,483,2,chase_x,chase_y
54,491,6,chase_x,chase_x
55,500,8,chase_y,chase_x
56,510,10,chase_y,chase_x
56,517,17,chase_y,chase_x
57,525,5,chase_y,chase_y
57,531,11,chase_y,chase_x
57,536,16,chase_y,chase_x
57,544,24,chase_y,chase_x
57,552,32,chase_y,chase_x
57,557,37,chase_y,chase_x
58,565,5,chase_y,chase_y
58,572,12,chase_y,chase_x
58,577,17,chase_y,chase_x
58,582,22,chase_y,chase_x
58,590,30,chase_y,chase_x
58,596,36,chase_y,chase_x
59,604,4,chase_x,chase_x
60,612,4,chase_x,chase_x
62,626,8,chase_x,chase_x
65,641,3,chase_x,chase_x
67,650,6,chase_x,chase_x
68,661,6,chase_x,chase_x
71,674,1,chase_x,chase_x
72,682,4,chase_x,chase_y
73,687,5,chase_x,chase_x
74,703,10,chase_y,chase_x
74,709,16,chase_y,chase_y
74,716,23,chase_y,chase_x
74,722,29,chase_y,chase_x
74,733,40,chase_y,chase_y
76,751,9,chase_y,chase_x
76,759,17,chase_y,chase_x
77,764,4,chase_y,chase_y
77,774,14,chase_y,chase_x
78,781,7,chase_y,chase_y
81,801,5,chase_x,chase_x
83,813,1,chase_x,chase_x
83,820,8,chase_x,chase_x
86,844,7,chase_x,chase_y
88,855,4,chase_x,chase_x
89,863,4,chase_x,chase_x
90,877,13,chase_x,chase_x
91,887,8,chase_x,chase_x
92,896,8,chase_x,chase_y
92,908,20,chase_y,chase_x
93,916,8,chase_y,chase_y
94,924,2,chase_y,chase_x
94,930,8,chase_y,chase_x
95,937,1,chase_y,chase_y
96,947,3,chase_y,chase_x
96,953,9,chase_y,chase_x
98,968,4,chase_y,chase_x
98,975,11,chase_y,chase_x
98,983,19,chase_y,chase_x
98,989,25,chase_y,chase_x
98,994,30,chase_y,chase_x
98,1004,40,chase_x,chase_x
100,1021,15,chase_x,chase_x
103,1031,5,chase_x,chase_x
106,1057,8,chase_x,chase_x
109,1073,4,chase_x,chase_x
110,1080,2,chase_x,chase_x
111,1090,6,chase_x,chase_x
113,1104,8,chase_y,chase_y
113,1115,19,chase_y,chase_x
113,1121,25,chase_y,chase_x
113,1126,30,chase_y,chase_x
113,1133,37,chase_y,chase_x
114,1140,4,chase_y,chase_y
114,1146,10,chase_y,chase_x
114,1152,16,chase_y,chase_x
114,1159,23,chase_y,chase_y
115,1170,5,chase_y,chase_x
115,1176,11,chase_y,chase_y
117,1188,2,chase_y,chase_x
117,1193,7,chase_y,chase_y
117,1201,15,chase_x,chase_x
118,1213,2,chase_x,chase_y
118,1220,9,chase_x,chase_x
119,1234,8,chase_x,chase_x
121,1248,1,chase_x,chase_x
123,1265,1,chase_x,chase_x
124,1275,2,chase_x,chase_x
127,1291,1,chase_x,chase_x
128,1299,3,chase_x,chase_x
129,1305,5,chase_y,chase_x
129,1311,11,chase_y,chase_x
129,1316,16,chase_y,chase_x
129,1324,24,chase_y,chase_x
129,1333,33,chase_y,chase_y
130,1342,7,chase_y,chase_x
130,1352,17,chase_y,chase_y
131,1362,6,chase_y,chase_x
131,1367,11,chase_y,chase_x
131,1375,19,chase_y,chase_x
131,1386,30,chase_y,chase_x
131,1392,36,chase_y,chase_x
132,1397,1,chase_y,chase_x
133,1416,3,chase_x,chase_x
133,1424,11,chase_x,chase_x
137,1449,7,chase_x,chase_x
142,1477,7,chase_x,chase_x
143,1487,7,chase_x,chase_x
144,1497,9,chase_x,chase_y
148,1510,3,chase_y,chase_x
149,1519,3,chase_y,chase_x
149,1524,8,chase_y,chase_y
151,1539,7,chase_y,chase_x
151,1544,12,chase_y,chase_x
151,1552,20,chase_y,chase_x
152,1560,1,chase_y,chase_x
152,1568,9,chase_y,chase_x
152,1574,15,chase_y,chase_x
152,1581,22,chase_y,chase_x
152,1589,30,chase_y,chase_x
152,1595,36,chase_y,chase_x
153,1602,3,chase_x,chase_x
154,1612,4,chase_x,chase_x
155,1617,2,chase_x,chase_x
157,1631,1,chase_x,chase_x
157,1637,7,chase_x,chase_x
158,1654,8,chase_x,chase_x
159,1662,5,chase_x,chase_x
165,1687,1,chase_x,chase_x
