episode,opsdemo_reward,response_policy_accuracy,baseline_reward
156,80.0,0.6470588235294118,93.0
157,90.0,1.0,97.0
158,87.0,1.0,93.0
159,99.0,1.0,96.0
160,94.0,1.0,97.0
161,90.0,1.0,93.0
162,99.0,1.0,93.0
163,92.0,1.0,93.0
164,97.0,1.0,82.0
165,94.0,1.0,93.0
166,88.0,1.0,92.0
167,96.0,1.0,88.0
168,89.0,1.0,96.0
169,80.0,0.4117647058823529,97.0
170,86.0,1.0,96.0
171,95.0,1.0,96.0
172,89.0,1.0,94.0
173,87.0,1.0,88.0
174,87.0,1.0,94.0
175,89.0,1.0,89.0
176,92.0,1.0,83.0
177,94.0,1.0,97.0
178,82.0,0.5625,90.0
179,90.0,1.0,83.0
180,94.0,1.0,92.0
181,91.0,1.0,92.0
182,91.0,1.0,88.0
183,95.0,1.0,92.0
184,96.0,1.0,86.0
185,91.0,1.0,83.0
186,97.0,1.0,87.0
187,88.0,1.0,87.0
188,98.0,1.0,89.0
189,97.0,1.0,95.0
190,89.0,1.0,98.0
191,74.0,0.72,93.0
192,93.0,1.0,90.0
193,93.0,1.0,97.0
194,95.0,1.0,93.0
195,93.0,1.0,88.0
196,98.0,1.0,94.0
197,93.0,1.0,82.0
198,94.0,1.0,91.0
199,94.0,1.0,91.0
200,93.0,1.0,89.0
201,90.0,1.0,88.0
202,93.0,1.0,83.0
203,93.0,1.0,92.0
204,80.0,0.65,90.0
205,91.0,1.0,89.0
206,94.0,1.0,92.0
207,97.0,1.0,89.0
208,98.0,1.0,92.0
209,88.0,1.0,88.0
210,94.0,1.0,88.0
211,88.0,1.0,94.0
212,96.0,1.0,97.0
213,96.0,1.0,95.0
214,92.0,1.0,88.0
215,96.0,1.0,89.0
216,95.0,1.0,86.0
217,72.0,0.75,92.0
218,88.0,1.0,91.0
219,94.0,1.0,92.0
220,98.0,1.0,94.0
221,94.0,1.0,95.0
222,88.0,1.0,89.0
223,90.0,1.0,96.0
224,93.0,1.0,87.0
225,95.0,1.0,90.0
226,94.0,1.0,93.0
227,92.0,1.0,86.0
228,97.0,1.0,95.0
229,75.0,0.55,97.0
230,88.0,1.0,87.0
231,99.0,1.0,85.0
232,88.0,1.0,89.0
233,90.0,1.0,94.0
234,94.0,1.0,93.0
235,93.0,1.0,89.0
236,88.0,1.0,89.0
237,92.0,1.0,93.0
238,95.0,1.0,90.0
239,93.0,1.0,95.0
240,93.0,0.7142857142857143,94.0
241,87.0,0.46153846153846156,94.0
242,96.0,1.0,84.0
243,80.0,1.0,95.0
244,91.0,1.0,86.0
245,96.0,1.0,87.0
246,83.0,1.0,94.0
247,87.0,1.0,80.0
248,88.0,1.0,95.0
249,77.0,0.782608695652174,90.0
250,94.0,1.0,91.0
251,94.0,1.0,95.0
252,92.0,1.0,92.0
253,95.0,1.0,94.0
254,94.0,1.0,93.0
255,89.0,1.0,83.0
256,90.0,1.0,94.0
257,81.0,1.0,92.0
258,91.0,1.0,86.0
259,96.0,1.0,96.0
260,95.0,0.6,93.0
261,87.0,0.5384615384615384,92.0
262,96.0,1.0,91.0
263,92.0,1.0,98.0
264,94.0,1.0,96.0
265,93.0,1.0,81.0
266,92.0,1.0,84.0
267,97.0,1.0,95.0
268,92.0,1.0,93.0
269,92.0,1.0,92.0
270,94.0,1.0,94.0
271,92.0,1.0,88.0
272,84.0,1.0,89.0
273,85.0,0.6153846153846154,98.0
274,96.0,1.0,93.0
275,94.0,1.0,89.0
276,94.0,1.0,92.0
277,90.0,1.0,90.0
278,91.0,1.0,86.0
279,87.0,1.0,92.0
280,89.0,1.0,91.0
281,94.0,1.0,89.0
282,95.0,1.0,94.0
283,93.0,1.0,90.0
284,72.0,0.7142857142857143,91.0
285,94.0,1.0,89.0
286,99.0,1.0,87.0
287,97.0,1.0,90.0
288,93.0,1.0,90.0
289,92.0,1.0,89.0
290,92.0,1.0,91.0
291,94.0,1.0,97.0
292,92.0,1.0,90.0
293,90.0,1.0,88.0
294,91.0,1.0,97.0
295,86.0,1.0,95.0
296,95.0,1.0,97.0
297,89.0,0.2857142857142857,85.0
298,97.0,0.0,92.0
299,92.0,0.625,93.0
300,95.0,1.0,94.0
301,90.0,1.0,96.0
302,94.0,1.0,88.0
303,94.0,1.0,91.0
304,87.0,1.0,88.0
305,90.0,1.0,87.0
306,95.0,1.0,95.0
307,89.0,1.0,93.0
308,88.0,1.0,96.0
309,81.0,0.7368421052631579,87.0
310,91.0,1.0,86.0
311,90.0,1.0,84.0
312,89.0,1.0,94.0
313,96.0,1.0,94.0
314,90.0,1.0,91.0
315,93.0,1.0,88.0
316,93.0,1.0,88.0
317,88.0,1.0,87.0
318,94.0,1.0,94.0
319,93.0,1.0,93.0
320,73.0,0.5,96.0
321,93.0,1.0,89.0
322,89.0,1.0,88.0
323,96.0,1.0,92.0
324,92.0,1.0,94.0
325,89.0,1.0,97.0
326,92.0,1.0,98.0
327,92.0,1.0,87.0
328,92.0,1.0,96.0
329,86.0,1.0,89.0
330,68.0,0.4838709677419355,95.0
331,89.0,1.0,96.0
332,90.0,1.0,88.0
333,89.0,1.0,98.0
334,89.0,1.0,95.0
335,95.0,1.0,92.0
336,93.0,1.0,93.0
337,96.0,1.0,91.0
338,91.0,1.0,95.0
339,80.0,0.6842105263157895,87.0
340,83.0,1.0,93.0
341,94.0,1.0,92.0
342,91.0,1.0,94.0
343,97.0,1.0,93.0
344,91.0,1.0,86.0
345,86.0,1.0,85.0
346,91.0,1.0,87.0
347,86.0,1.0,90.0
348,94.0,1.0,85.0
349,95.0,0.6,87.0
350,97.0,0.0,95.0
351,93.0,0.0,86.0
352,91.0,0.3333333333333333,93.0
353,95.0,1.0,88.0
354,96.0,1.0,91.0
355,91.0,1.0,91.0
356,94.0,1.0,91.0
357,88.0,1.0,87.0
358,97.0,1.0,93.0
359,93.0,1.0,87.0
360,93.0,1.0,92.0
361,92.0,1.0,91.0
362,92.0,1.0,93.0
363,78.0,0.6666666666666666,85.0
364,95.0,1.0,87.0
365,97.0,1.0,89.0
366,92.0,1.0,93.0
367,92.0,1.0,89.0
368,87.0,1.0,94.0
369,91.0,1.0,88.0
370,92.0,1.0,91.0
371,92.0,1.0,93.0
372,89.0,1.0,88.0
373,94.0,1.0,87.0
374,88.0,1.0,95.0
375,95.0,0.2,93.0
376,87.0,0.5384615384615384,91.0
377,87.0,1.0,89.0
378,93.0,1.0,93.0
379,86.0,1.0,86.0
380,97.0,1.0,93.0
381,95.0,1.0,91.0
382,94.0,1.0,89.0
383,92.0,1.0,84.0
384,94.0,1.0,95.0
385,90.0,1.0,94.0
386,91.0,1.0,96.0
387,98.0,1.0,86.0
388,90.0,0.3,83.0
389,99.0,1.0,98.0
390,89.0,1.0,92.0
391,87.0,1.0,89.0
392,94.0,1.0,93.0
393,97.0,1.0,90.0
394,94.0,1.0,91.0
395,89.0,1.0,83.0
396,90.0,1.0,93.0
397,86.0,1.0,92.0
398,90.0,1.0,99.0
399,94.0,0.8333333333333334,93.0
400,80.0,0.6111111111111112,88.0
401,91.0,1.0,95.0
402,92.0,1.0,98.0
403,89.0,1.0,89.0
404,91.0,1.0,92.0
405,97.0,1.0,92.0
406,97.0,1.0,93.0
407,87.0,1.0,90.0
408,92.0,1.0,96.0
409,89.0,1.0,96.0
410,98.0,1.0,92.0
411,93.0,0.8571428571428571,94.0
412,83.0,0.4117647058823529,91.0
413,88.0,1.0,87.0
414,91.0,1.0,89.0
415,96.0,1.0,94.0
416,89.0,1.0,92.0
417,91.0,1.0,90.0
418,95.0,1.0,91.0
419,92.0,1.0,90.0
420,91.0,1.0,88.0
421,87.0,1.0,92.0
422,98.0,1.0,90.0
423,78.0,0.47368421052631576,94.0
424,90.0,1.0,90.0
425,83.0,1.0,86.0
426,87.0,1.0,91.0
427,92.0,1.0,94.0
428,94.0,1.0,93.0
429,90.0,1.0,85.0
430,92.0,1.0,89.0
431,89.0,0.8181818181818182,77.0
432,86.0,0.21428571428571427,86.0
433,92.0,1.0,93.0
434,92.0,1.0,98.0
435,90.0,1.0,96.0
436,96.0,1.0,84.0
437,91.0,1.0,85.0
438,95.0,1.0,91.0
439,89.0,1.0,76.0
440,92.0,1.0,90.0
441,90.0,1.0,91.0
442,92.0,1.0,86.0
443,75.0,0.7142857142857143,89.0
444,89.0,1.0,88.0
445,93.0,1.0,83.0
446,86.0,1.0,97.0
447,98.0,1.0,92.0
448,96.0,1.0,96.0
449,91.0,1.0,81.0
450,91.0,1.0,86.0
451,92.0,1.0,86.0
452,88.0,1.0,92.0
453,95.0,1.0,90.0
454,83.0,0.375,95.0
455,89.0,1.0,90.0
456,88.0,1.0,91.0
457,91.0,1.0,98.0
458,88.0,1.0,92.0
459,98.0,1.0,97.0
460,94.0,1.0,97.0
461,91.0,1.0,84.0
462,95.0,1.0,93.0
463,92.0,1.0,96.0
464,90.0,1.0,97.0
465,97.0,1.0,93.0
466,76.0,0.6363636363636364,92.0
467,91.0,1.0,92.0
468,93.0,1.0,91.0
469,91.0,1.0,95.0
470,88.0,1.0,93.0
471,95.0,1.0,89.0
472,95.0,1.0,90.0
473,91.0,1.0,96.0
474,89.0,1.0,92.0
475,95.0,1.0,83.0
476,89.0,0.6363636363636364,91.0
477,98.0,0.0,94.0
478,91.0,0.6666666666666666,90.0
479,88.0,1.0,86.0
480,99.0,1.0,93.0
481,94.0,1.0,92.0
482,94.0,1.0,86.0
483,95.0,1.0,93.0
484,86.0,1.0,97.0
485,92.0,1.0,87.0
486,89.0,1.0,91.0
487,85.0,1.0,90.0
488,94.0,1.0,90.0
489,84.0,0.38461538461538464,91.0
490,94.0,1.0,97.0
491,90.0,1.0,88.0
492,92.0,1.0,83.0
493,94.0,1.0,82.0
494,86.0,1.0,89.0
495,97.0,1.0,89.0
496,89.0,1.0,89.0
497,94.0,1.0,93.0
498,90.0,1.0,89.0
499,91.0,1.0,92.0
500,77.0,0.6956521739130435,94.0
501,87.0,1.0,90.0
502,94.0,1.0,85.0
503,98.0,1.0,79.0
504,96.0,1.0,97.0
505,91.0,1.0,91.0
506,93.0,1.0,89.0
507,90.0,1.0,91.0
508,95.0,1.0,94.0
509,95.0,1.0,92.0
510,93.0,1.0,96.0
511,85.0,1.0,92.0
512,78.0,0.2631578947368421,90.0
513,91.0,1.0,87.0
514,93.0,1.0,92.0
515,96.0,1.0,94.0
516,96.0,1.0,86.0
517,96.0,1.0,93.0
518,96.0,1.0,91.0
519,90.0,1.0,90.0
520,92.0,1.0,95.0
521,90.0,1.0,89.0
522,92.0,1.0,94.0
523,90.0,1.0,91.0
524,98.0,1.0,92.0
525,97.0,0.3333333333333333,85.0
526,88.0,0.5,93.0
527,98.0,1.0,95.0
528,90.0,1.0,89.0
529,91.0,1.0,91.0
530,93.0,1.0,92.0
531,89.0,1.0,93.0
532,90.0,1.0,92.0
533,88.0,1.0,85.0
534,97.0,1.0,95.0
535,97.0,1.0,96.0
536,88.0,1.0,93.0
537,91.0,1.0,92.0
538,83.0,0.4,76.0
539,97.0,1.0,94.0
540,94.0,1.0,95.0
541,86.0,1.0,92.0
542,93.0,1.0,95.0
543,86.0,1.0,84.0
544,93.0,1.0,89.0
545,96.0,1.0,87.0
546,96.0,1.0,88.0
547,95.0,1.0,85.0
548,84.0,1.0,92.0
549,79.0,0.7142857142857143,86.0
550,96.0,1.0,92.0
551,92.0,1.0,95.0
552,91.0,1.0,84.0
553,92.0,1.0,96.0
554,89.0,1.0,92.0
555,89.0,1.0,95.0
556,89.0,1.0,91.0
557,91.0,1.0,96.0
558,94.0,1.0,92.0
559,88.0,1.0,96.0
560,90.0,0.2,90.0
561,91.0,1.0,97.0
562,94.0,1.0,96.0
563,96.0,1.0,92.0
564,96.0,1.0,93.0
565,92.0,1.0,89.0
566,93.0,1.0,93.0
567,98.0,1.0,92.0
568,92.0,1.0,87.0
569,89.0,1.0,88.0
570,91.0,1.0,93.0
571,92.0,1.0,89.0
572,96.0,1.0,91.0
573,77.0,0.6818181818181818,91.0
574,91.0,1.0,94.0
575,92.0,1.0,89.0
576,93.0,1.0,93.0
577,96.0,1.0,98.0
578,96.0,1.0,97.0
579,87.0,1.0,94.0
580,87.0,1.0,91.0
581,88.0,1.0,91.0
582,86.0,1.0,93.0
583,79.0,0.5625,91.0
584,94.0,1.0,91.0
585,98.0,1.0,82.0
586,99.0,1.0,88.0
587,92.0,1.0,97.0
588,92.0,1.0,97.0
589,86.0,1.0,90.0
590,93.0,1.0,90.0
591,99.0,1.0,85.0
592,92.0,1.0,92.0
593,92.0,1.0,91.0
594,91.0,1.0,85.0
595,91.0,1.0,93.0
596,74.0,0.6521739130434783,94.0
597,92.0,1.0,89.0
598,92.0,1.0,90.0
599,93.0,1.0,92.0
600,90.0,1.0,87.0
601,96.0,1.0,89.0
602,94.0,1.0,84.0
603,89.0,1.0,97.0
604,90.0,1.0,92.0
605,89.0,1.0,79.0
606,98.0,1.0,82.0
607,91.0,0.8888888888888888,86.0
608,84.0,0.5333333333333333,91.0
609,93.0,1.0,97.0
610,90.0,1.0,95.0
611,93.0,1.0,88.0
612,90.0,1.0,94.0
613,97.0,1.0,93.0
614,96.0,1.0,96.0
615,84.0,1.0,88.0
616,88.0,1.0,92.0
617,91.0,1.0,93.0
618,93.0,0.8571428571428571,92.0
619,84.0,0.625,92.0
620,96.0,1.0,94.0
621,97.0,1.0,94.0
622,94.0,1.0,89.0
623,87.0,1.0,89.0
624,94.0,1.0,97.0
625,91.0,1.0,98.0
626,95.0,1.0,97.0
627,88.0,1.0,90.0
628,91.0,1.0,99.0
629,91.0,1.0,94.0
630,93.0,1.0,93.0
631,78.0,0.6818181818181818,87.0
632,94.0,1.0,92.0
633,91.0,1.0,89.0
634,97.0,1.0,97.0
635,90.0,1.0,93.0
636,91.0,1.0,88.0
637,97.0,1.0,91.0
638,95.0,1.0,90.0
639,94.0,1.0,90.0
640,93.0,1.0,96.0
641,91.0,1.0,91.0
642,92.0,1.0,95.0
643,91.0,0.6666666666666666,83.0
644,89.0,0.09090909090909091,94.0
645,93.0,1.0,94.0
646,88.0,1.0,87.0
647,92.0,1.0,95.0
648,95.0,1.0,91.0
649,95.0,1.0,98.0
650,97.0,1.0,91.0
651,92.0,1.0,91.0
652,90.0,1.0,92.0
653,89.0,1.0,90.0
654,94.0,1.0,92.0
655,90.0,1.0,98.0
656,86.0,0.5,89.0
657,98.0,1.0,94.0
658,92.0,1.0,90.0
659,88.0,1.0,93.0
660,92.0,1.0,92.0
661,88.0,1.0,88.0
662,95.0,1.0,96.0
663,90.0,1.0,99.0
664,93.0,1.0,95.0
665,96.0,1.0,83.0
666,93.0,1.0,90.0
667,99.0,1.0,86.0
668,92.0,1.0,92.0
669,79.0,0.7142857142857143,95.0
670,93.0,1.0,88.0
671,92.0,1.0,98.0
672,97.0,1.0,94.0
673,94.0,1.0,89.0
674,97.0,1.0,94.0
675,91.0,1.0,96.0
676,91.0,1.0,86.0
677,92.0,1.0,89.0
678,85.0,1.0,92.0
679,86.0,1.0,82.0
680,80.0,0.6111111111111112,93.0
681,93.0,1.0,96.0
682,88.0,1.0,83.0
683,91.0,1.0,95.0
684,90.0,1.0,94.0
685,86.0,1.0,97.0
686,90.0,1.0,94.0
687,92.0,1.0,94.0
688,90.0,1.0,98.0
689,97.0,1.0,94.0
690,86.0,0.46153846153846156,87.0
691,91.0,1.0,84.0
692,95.0,1.0,99.0
693,92.0,1.0,89.0
694,92.0,1.0,89.0
695,92.0,1.0,94.0
696,94.0,1.0,94.0
697,97.0,1.0,88.0
698,89.0,1.0,89.0
699,92.0,1.0,94.0
700,92.0,1.0,92.0
701,89.0,1.0,89.0
702,82.0,0.4,88.0
703,88.0,1.0,92.0
704,92.0,1.0,95.0
705,90.0,1.0,95.0
706,93.0,1.0,90.0
707,96.0,1.0,82.0
708,88.0,1.0,87.0
709,92.0,1.0,98.0
710,91.0,1.0,88.0
711,97.0,1.0,95.0
712,95.0,1.0,95.0
713,89.0,1.0,88.0
714,87.0,0.07692307692307693,87.0
715,83.0,0.5,90.0
716,87.0,1.0,93.0
717,90.0,1.0,82.0
718,90.0,1.0,88.0
719,94.0,1.0,97.0
720,90.0,1.0,98.0
721,90.0,1.0,90.0
722,93.0,1.0,84.0
723,67.0,0.48,95.0
724,86.0,1.0,85.0
725,92.0,1.0,94.0
726,88.0,1.0,85.0
727,99.0,1.0,94.0
728,95.0,1.0,91.0
729,89.0,1.0,89.0
730,96.0,1.0,92.0
731,92.0,1.0,91.0
732,88.0,1.0,93.0
733,74.0,0.7083333333333334,94.0
734,96.0,1.0,89.0
735,92.0,1.0,92.0
736,96.0,1.0,99.0
737,93.0,1.0,94.0
738,93.0,1.0,87.0
739,91.0,1.0,93.0
740,88.0,1.0,92.0
741,90.0,1.0,90.0
742,95.0,1.0,97.0
743,90.0,1.0,95.0
744,94.0,1.0,87.0
745,69.0,0.3181818181818182,93.0
746,92.0,1.0,94.0
747,93.0,1.0,90.0
748,88.0,1.0,94.0
749,85.0,1.0,93.0
750,92.0,1.0,90.0
751,98.0,1.0,91.0
752,92.0,1.0,96.0
753,95.0,1.0,86.0
754,95.0,1.0,91.0
755,93.0,1.0,94.0
756,82.0,0.42857142857142855,88.0
757,90.0,1.0,93.0
758,94.0,1.0,88.0
759,84.0,1.0,95.0
760,92.0,1.0,83.0
761,90.0,1.0,93.0
762,96.0,1.0,89.0
763,93.0,1.0,96.0
764,92.0,1.0,93.0
765,93.0,1.0,87.0
766,94.0,1.0,92.0
767,95.0,1.0,87.0
768,83.0,0.6470588235294118,91.0
769,93.0,1.0,95.0
770,89.0,1.0,89.0
771,89.0,1.0,99.0
772,90.0,1.0,92.0
773,92.0,1.0,85.0
774,94.0,1.0,96.0
775,99.0,1.0,91.0
776,93.0,1.0,91.0
777,93.0,1.0,94.0
778,92.0,1.0,92.0
779,94.0,1.0,90.0
780,80.0,0.6842105263157895,91.0
781,96.0,1.0,98.0
782,92.0,1.0,94.0
783,94.0,1.0,87.0
784,92.0,1.0,92.0
785,88.0,1.0,85.0
786,92.0,1.0,85.0
787,88.0,1.0,89.0
788,97.0,1.0,92.0
789,89.0,1.0,89.0
790,69.0,0.7741935483870968,97.0
791,93.0,1.0,90.0
792,94.0,1.0,83.0
793,91.0,1.0,88.0
794,88.0,1.0,87.0
795,91.0,1.0,89.0
796,92.0,1.0,90.0
797,94.0,1.0,98.0
798,91.0,1.0,89.0
799,85.0,1.0,92.0
800,98.0,1.0,86.0
801,88.0,0.5,90.0
802,86.0,1.0,93.0
803,93.0,1.0,89.0
804,90.0,1.0,84.0
805,93.0,1.0,93.0
806,94.0,1.0,99.0
807,85.0,1.0,87.0
808,91.0,1.0,88.0
809,98.0,1.0,99.0
810,92.0,1.0,87.0
811,91.0,1.0,97.0
812,93.0,0.42857142857142855,89.0
813,72.0,0.44,92.0
814,94.0,1.0,94.0
815,99.0,1.0,96.0
816,87.0,1.0,96.0
817,97.0,1.0,86.0
818,89.0,1.0,88.0
819,96.0,1.0,97.0
820,97.0,1.0,93.0
821,89.0,1.0,88.0
822,92.0,1.0,97.0
823,92.0,1.0,90.0
824,80.0,0.35714285714285715,91.0
825,97.0,1.0,96.0
826,95.0,1.0,96.0
827,95.0,1.0,88.0
828,94.0,1.0,89.0
829,85.0,1.0,87.0
830,85.0,1.0,91.0
831,92.0,1.0,91.0
832,89.0,1.0,88.0
833,99.0,1.0,92.0
834,91.0,1.0,90.0
835,91.0,1.0,91.0
836,84.0,0.5,92.0
837,93.0,1.0,91.0
838,87.0,1.0,93.0
839,94.0,1.0,92.0
840,92.0,1.0,90.0
841,87.0,1.0,84.0
842,88.0,1.0,87.0
843,88.0,1.0,91.0
844,96.0,1.0,85.0
845,93.0,1.0,96.0
846,93.0,1.0,91.0
847,97.0,1.0,90.0
848,85.0,0.6,94.0
849,91.0,1.0,94.0
850,90.0,1.0,82.0
851,92.0,1.0,91.0
852,89.0,1.0,97.0
853,91.0,1.0,95.0
854,93.0,1.0,92.0
855,95.0,1.0,93.0
856,95.0,1.0,92.0
857,95.0,1.0,89.0
858,89.0,1.0,95.0
859,94.0,1.0,89.0
860,94.0,0.16666666666666666,91.0
861,85.0,0.4666666666666667,96.0
862,93.0,1.0,91.0
863,92.0,1.0,93.0
864,91.0,1.0,94.0
865,95.0,1.0,93.0
866,94.0,1.0,99.0
867,95.0,1.0,94.0
868,95.0,1.0,92.0
869,88.0,1.0,93.0
870,96.0,1.0,91.0
871,93.0,1.0,95.0
872,95.0,1.0,95.0
873,92.0,1.0,92.0
874,78.0,0.35294117647058826,94.0
875,93.0,1.0,87.0
876,88.0,1.0,88.0
877,97.0,1.0,89.0
878,92.0,1.0,92.0
879,93.0,1.0,93.0
880,89.0,1.0,91.0
881,85.0,1.0,88.0
882,87.0,1.0,90.0
883,96.0,1.0,96.0
884,96.0,1.0,87.0
885,99.0,0.0,94.0
886,90.0,0.3,96.0
887,95.0,1.0,90.0
888,90.0,1.0,82.0
889,90.0,1.0,94.0
890,97.0,1.0,88.0
891,95.0,1.0,94.0
892,92.0,1.0,93.0
893,92.0,1.0,88.0
894,91.0,1.0,95.0
895,95.0,1.0,98.0
896,90.0,1.0,91.0
897,94.0,1.0,91.0
898,94.0,1.0,95.0
899,81.0,0.5333333333333333,85.0
900,89.0,1.0,89.0
901,94.0,1.0,93.0
902,95.0,1.0,91.0
903,91.0,1.0,89.0
904,87.0,1.0,94.0
905,98.0,1.0,89.0
906,95.0,1.0,90.0
907,91.0,1.0,93.0
908,95.0,1.0,95.0
909,95.0,1.0,92.0
910,94.0,1.0,90.0
911,90.0,1.0,82.0
912,82.0,0.35714285714285715,89.0
913,95.0,1.0,89.0
914,95.0,1.0,95.0
915,91.0,1.0,90.0
916,98.0,1.0,97.0
917,94.0,1.0,85.0
918,94.0,1.0,95.0
919,91.0,1.0,82.0
920,90.0,1.0,94.0
921,93.0,1.0,83.0
922,93.0,1.0,94.0
923,93.0,1.0,94.0
924,90.0,1.0,97.0
925,91.0,0.8888888888888888,95.0
926,86.0,0.5,94.0
927,90.0,1.0,97.0
928,97.0,1.0,96.0
929,85.0,1.0,98.0
930,97.0,1.0,95.0
931,91.0,1.0,86.0
932,98.0,1.0,93.0
933,94.0,1.0,84.0
934,91.0,1.0,90.0
935,92.0,1.0,92.0
936,91.0,1.0,93.0
937,91.0,1.0,96.0
938,88.0,0.16666666666666666,92.0
939,88.0,0.8181818181818182,94.0
940,94.0,1.0,91.0
941,87.0,1.0,95.0
942,90.0,1.0,88.0
943,92.0,1.0,92.0
944,94.0,1.0,83.0
945,93.0,1.0,95.0
946,92.0,1.0,97.0
947,95.0,1.0,96.0
948,85.0,1.0,95.0
949,95.0,0.4,93.0
950,85.0,0.38461538461538464,94.0
951,86.0,1.0,89.0
952,94.0,1.0,93.0
953,93.0,1.0,99.0
954,93.0,1.0,84.0
955,80.0,1.0,91.0
956,90.0,1.0,95.0
957,92.0,1.0,83.0
958,95.0,1.0,98.0
959,81.0,0.6842105263157895,90.0
960,90.0,1.0,91.0
961,84.0,1.0,84.0
962,88.0,1.0,87.0
963,94.0,1.0,89.0
964,90.0,1.0,91.0
965,94.0,1.0,96.0
966,94.0,1.0,89.0
967,93.0,1.0,91.0
968,98.0,1.0,91.0
969,90.0,1.0,91.0
