episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
180,-83.029276,-224.733459,-141.704183,False,False,active_collision,entered_big_circle,attack,41,16,both_lose,baseline_advantage
238,-82.623479,-223.047277,-140.423798,False,False,active_collision,entered_big_circle,attack,153,8,both_lose,baseline_advantage
387,-82.358417,-222.724395,-140.365978,False,False,active_collision,entered_big_circle,attack,90,11,both_lose,baseline_advantage
55,-82.348751,-223.953396,-141.604645,False,False,active_collision,entered_big_circle,attack,39,17,both_lose,baseline_advantage
440,-82.261674,-222.571646,-140.309973,False,False,active_collision,entered_big_circle,attack,99,8,both_lose,baseline_advantage
320,-81.957131,-222.539659,-140.582528,False,False,active_collision,entered_big_circle,attack,90,15,both_lose,baseline_advantage
99,-81.878146,-222.593292,-140.715146,False,False,active_collision,entered_big_circle,attack,31,12,both_lose,baseline_advantage
399,-81.749229,-222.119581,-140.370352,False,False,active_collision,entered_big_circle,attack,134,9,both_lose,baseline_advantage
413,-81.632374,-221.91766,-140.285286,False,False,active_collision,entered_big_circle,attack,147,7,both_lose,baseline_advantage
166,-81.541347,-224.817882,-143.276535,False,False,active_collision,entered_big_circle,attack,98,24,both_lose,baseline_advantage
649,-81.390483,-221.829264,-140.438781,False,False,active_collision,entered_big_circle,attack,25,15,both_lose,baseline_advantage
544,-81.387505,-223.18871,-141.801205,False,False,active_collision,entered_big_circle,attack,39,27,both_lose,baseline_advantage
165,-81.160089,-223.830482,-142.670393,False,False,active_collision,entered_big_circle,attack,44,29,both_lose,baseline_advantage
306,-81.099716,-223.777568,-142.677851,False,False,active_collision,entered_big_circle,attack,109,29,both_lose,baseline_advantage
375,-80.826573,-224.520478,-143.693905,False,False,active_collision,entered_big_circle,attack,49,31,both_lose,baseline_advantage
650,-80.821923,-221.775261,-140.953338,False,False,active_collision,entered_big_circle,attack,98,22,both_lose,baseline_advantage
738,-80.671045,-223.563252,-142.892207,False,False,active_collision,entered_big_circle,attack,109,29,both_lose,baseline_advantage
613,-80.553243,-222.540998,-141.987755,False,False,active_collision,entered_big_circle,attack,102,26,both_lose,baseline_advantage
599,-80.253965,-220.481073,-140.227108,False,False,active_collision,entered_big_circle,attack,143,9,both_lose,baseline_advantage
361,-80.049986,-221.480257,-141.430271,False,False,active_collision,entered_big_circle,attack,142,20,both_lose,baseline_advantage
298,363.1649,142.022266,-221.142634,True,False,intercepted_in_big_circle,entered_big_circle,direct,31,332,ops_only_win,ops_advantage
282,332.955313,95.894069,-237.061244,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,346,ops_only_win,ops_advantage
751,330.047505,96.984886,-233.062619,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,359,ops_only_win,ops_advantage
596,329.437898,96.896511,-232.541388,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,366,ops_only_win,ops_advantage
98,329.259481,96.727795,-232.531685,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,367,ops_only_win,ops_advantage
637,329.097535,97.654844,-231.442691,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,353,ops_only_win,ops_advantage
43,327.396185,95.316978,-232.079207,True,False,intercepted_before_small_circle,entered_big_circle,detour,45,355,ops_only_win,ops_advantage
259,327.097418,97.790863,-229.306555,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,365,ops_only_win,ops_advantage
555,326.919547,97.814556,-229.104991,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,357,ops_only_win,ops_advantage
331,326.574668,94.946352,-231.628317,True,False,intercepted_before_small_circle,entered_big_circle,detour,54,373,ops_only_win,ops_advantage
438,324.699829,95.930805,-228.769024,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,345,ops_only_win,ops_advantage
660,324.694624,97.547406,-227.147219,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,348,ops_only_win,ops_advantage
681,324.475439,95.958767,-228.516672,True,False,intercepted_before_small_circle,entered_big_circle,detour,44,357,ops_only_win,ops_advantage
625,323.520306,97.831805,-225.6885,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,346,ops_only_win,ops_advantage
76,323.354241,97.239186,-226.115054,True,False,intercepted_before_small_circle,entered_big_circle,detour,39,339,ops_only_win,ops_advantage
85,322.777317,90.714354,-232.062963,True,False,intercepted_before_small_circle,entered_big_circle,detour,79,347,ops_only_win,ops_advantage
9,322.274262,98.03758,-224.236683,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,341,ops_only_win,ops_advantage
190,321.894125,97.364208,-224.529917,True,False,intercepted_before_small_circle,entered_big_circle,detour,33,339,ops_only_win,ops_advantage
736,321.760844,98.077279,-223.683565,True,False,intercepted_before_small_circle,entered_big_circle,detour,29,351,ops_only_win,ops_advantage
164,321.515009,97.656536,-223.858473,True,False,intercepted_before_small_circle,entered_big_circle,detour,34,335,ops_only_win,ops_advantage
