episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,16,-139.55263255596162,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-140.5836757040024,False,False
1,31,-142.15212454080583,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-143.30193647623062,False,False
2,16,-140.4941118121147,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-141.01471611261368,False,False
3,27,-138.87288508296012,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-142.71909249305725,False,False
4,5,-140.13334892272948,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-140.1998207139969,False,False
5,14,-140.01906799554826,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-140.79943238973618,False,False
6,9,-140.091653444767,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-140.39515424013138,False,False
7,23,-142.25495834350585,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-142.35073273181916,False,False
8,14,-140.86608541965484,intruder,entered_big_circle,direct,14,intruder,entered_big_circle,-140.71877561569215,False,False
9,37,98.03757955491542,interceptor,intercepted_before_small_circle,detour,341,intruder,entered_big_circle,-224.23668289721013,True,False
10,41,96.23843731433152,interceptor,intercepted_before_small_circle,detour,27,intruder,entered_big_circle,-142.4005210518837,True,False
11,41,96.67509258538485,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-141.9367190146446,True,False
12,33,97.6143694254756,interceptor,intercepted_before_small_circle,detour,8,intruder,entered_big_circle,-140.32478833198547,True,False
13,209,-145.73176884531975,intruder,entered_big_circle,direct,22,intruder,entered_big_circle,-140.8657471013069,False,False
14,20,-140.88285659313203,intruder,entered_big_circle,direct,20,intruder,entered_big_circle,-141.46023758411408,False,False
15,17,-139.60986173152924,intruder,entered_big_circle,direct,17,intruder,entered_big_circle,-140.72210334539415,False,False
16,19,-139.3426918900013,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-141.26935847759248,False,False
17,16,-140.0084851574898,intruder,entered_big_circle,direct,341,intruder,entered_big_circle,-223.6395782482624,False,False
