episode,ops_episode_len,ops_episode_reward,ops_winner,ops_reason,ops_final_intruder_policy,baseline_episode_len,baseline_winner,baseline_reason,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win
0,11,-121.37078204870224,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-121.70817807435989,False,False
1,28,-121.3393348619342,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-124.01124524474145,False,False
2,21,-122.01385526776312,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-122.00380388319492,False,False
3,30,-124.6795185792446,intruder,entered_big_circle,direct,30,intruder,entered_big_circle,-123.34554262340069,False,False
4,29,-126.30394679188728,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-122.38387838631868,False,False
5,27,-121.54264209419487,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-123.30002024769783,False,False
6,12,-121.25949632942675,intruder,entered_big_circle,direct,12,intruder,entered_big_circle,-121.55177931308747,False,False
7,43,95.85012701362372,interceptor,intercepted_before_small_circle,detour,45,interceptor,intercepted_before_small_circle,96.2234225475788,True,True
8,36,96.63467009514572,interceptor,intercepted_before_small_circle,detour,48,interceptor,intercepted_before_small_circle,96.93749516375362,True,True
9,40,96.161261793077,interceptor,intercepted_before_small_circle,detour,229,intruder,entered_big_circle,-115.26039002865554,True,False
10,32,97.9682114237547,interceptor,intercepted_before_small_circle,detour,13,intruder,entered_big_circle,-121.16902347266674,True,False
11,83,-127.76192410349846,intruder,entered_small_circle,attack,31,intruder,entered_big_circle,-124.5302241742611,False,False
12,91,-117.55798221766948,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-120.94846095204353,False,False
13,23,-121.07914076000452,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-123.04719495773315,False,False
14,11,-121.80932440042496,intruder,entered_big_circle,direct,11,intruder,entered_big_circle,-121.39370535492897,False,False
15,24,-120.94217812001703,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-122.57065228104591,False,False
16,10,-121.09897909641266,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-121.1860968130827,False,False
17,21,-121.89331412672996,intruder,entered_big_circle,direct,21,intruder,entered_big_circle,-123.0959792470932,False,False
18,21,-122.01215902030468,intruder,entered_big_circle,direct,139,interceptor,intercepted_before_small_circle,95.70752757381648,False,True
19,25,-123.09455163359642,intruder,entered_big_circle,direct,197,intruder,entered_big_circle,-113.02153028070927,False,False
20,5,-120.41508436203004,intruder,entered_big_circle,direct,5,intruder,entered_big_circle,-120.37756282091141,False,False
21,10,-120.93380697011948,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-120.90598183810711,False,False
22,36,97.44057695746422,interceptor,intercepted_before_small_circle,detour,17,intruder,entered_big_circle,-122.44428910136223,True,False
23,41,97.3692019265145,interceptor,intercepted_before_small_circle,detour,26,intruder,entered_big_circle,-123.28827556669712,True,False
24,30,98.38205968648197,interceptor,intercepted_before_small_circle,detour,11,intruder,entered_big_circle,-121.07001650452614,True,False
25,38,96.801873639524,interceptor,intercepted_before_small_circle,detour,11,intruder,entered_big_circle,-121.7872140777111,True,False
26,80,-120.34715647101402,intruder,entered_small_circle,attack,23,intruder,entered_big_circle,-123.54263786196708,False,False
27,102,-139.34571072220805,intruder,entered_big_circle,direct,6,intruder,entered_big_circle,-120.73395320296288,False,False
28,27,-121.56461472406984,intruder,entered_big_circle,direct,27,intruder,entered_big_circle,-121.53869876235723,False,False
29,27,-126.4749575328827,intruder,entered_big_circle,direct,56,interceptor,intercepted_before_small_circle,96.8146793346107,False,True
30,7,-120.76621414124966,intruder,entered_big_circle,direct,288,intruder,entered_big_circle,-115.38210209786892,False,False
31,31,-123.3130434858799,intruder,entered_big_circle,direct,31,intruder,entered_big_circle,-124.67058901071549,False,False
32,29,-126.7851380455494,intruder,entered_big_circle,direct,29,intruder,entered_big_circle,-122.79372318565845,False,False
33,9,-120.93816782057286,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-121.11280254542828,False,False
34,24,-121.87877078026531,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-121.84308907806873,False,False
35,42,95.67210837394,interceptor,intercepted_before_small_circle,detour,17,intruder,entered_big_circle,-122.52385557949543,True,False
36,41,96.64718617796898,interceptor,intercepted_before_small_circle,detour,28,intruder,entered_big_circle,-123.68705293834209,True,False
37,30,98.75584952145816,interceptor,intercepted_before_small_circle,detour,13,intruder,entered_big_circle,-120.61766275882721,True,False
38,30,98.138204280138,interceptor,intercepted_before_small_circle,detour,7,intruder,entered_big_circle,-120.80942207992076,True,False
39,222,-116.67898812830448,intruder,entered_big_circle,direct,44,interceptor,intercepted_before_small_circle,95.97980151504278,False,True
40,16,-121.73516591191292,intruder,entered_big_circle,direct,40,interceptor,intercepted_before_small_circle,96.97215894222259,False,True
41,26,-123.2433702468872,intruder,entered_big_circle,direct,256,intruder,entered_big_circle,-110.42145346790552,False,False
42,19,-122.48443342268467,intruder,entered_big_circle,direct,19,intruder,entered_big_circle,-123.03056382656098,False,False
43,28,-123.20762896627188,intruder,entered_big_circle,direct,28,intruder,entered_big_circle,-125.39996940732001,False,False
44,10,-121.00672171831133,intruder,entered_big_circle,direct,10,intruder,entered_big_circle,-120.99734178006649,False,False
45,9,-120.96841192960738,intruder,entered_big_circle,direct,9,intruder,entered_big_circle,-121.18032369732856,False,False
46,8,-121.32116926074028,intruder,entered_big_circle,direct,8,intruder,entered_big_circle,-121.2739109134674,False,False
47,45,95.71751002296806,interceptor,intercepted_before_small_circle,detour,28,intruder,entered_big_circle,-122.3987657660246,True,False
48,40,96.48646035254002,interceptor,intercepted_before_small_circle,detour,22,intruder,entered_big_circle,-123.01802997291088,True,False
49,39,96.73961313188076,interceptor,intercepted_before_small_circle,detour,62,interceptor,intercepted_before_small_circle,97.15825973503291,True,True
50,40,96.35473511725664,interceptor,intercepted_before_small_circle,detour,75,interceptor,intercepted_before_small_circle,96.98823889143765,True,True
51,220,-119.74536723852158,intruder,entered_big_circle,direct,47,intruder,active_collision,-163.29789848327636,False,False
52,23,-121.06046808838845,intruder,entered_big_circle,direct,160,intruder,entered_big_circle,-111.4432219196856,False,False
53,4,-120.3653123009205,intruder,entered_big_circle,direct,4,intruder,entered_big_circle,-120.32187507331372,False,False
54,24,-121.56031536340714,intruder,entered_big_circle,direct,24,intruder,entered_big_circle,-123.65012430429458,False,False
55,7,-120.99203151583671,intruder,entered_big_circle,direct,7,intruder,entered_big_circle,-121.09623766064644,False,False
56,16,-123.27841962695122,intruder,entered_big_circle,direct,16,intruder,entered_big_circle,-122.27035860538483,False,False
57,23,-121.6226897123456,intruder,entered_big_circle,direct,23,intruder,entered_big_circle,-123.74402601599694,False,False
58,34,96.80593818306924,interceptor,intercepted_before_small_circle,detour,11,intruder,entered_big_circle,-121.59751563429832,True,False
59,31,98.18742364794016,interceptor,intercepted_before_small_circle,detour,7,intruder,entered_big_circle,-120.74658577442169,True,False
