episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,365,direct,detour,attack,0.3961234390735626,0.0,detour,0.0677914172410965,0.4221002161502838,0.3543087989091873
38,1354,detour,attack,attack,0.5056604146957397,0.0,attack,0.11238424479961395,0.5599989891052246,0.44761474430561066
45,1862,attack,detour,attack,0.8415318131446838,0.0,detour,0.5582654476165771,0.9308534860610962,0.37258803844451904
59,2273,detour,attack,attack,0.4253253638744354,0.0,attack,0.03190107271075249,0.43377041816711426,0.40186934545636177
59,2359,attack,detour,attack,0.5997471213340759,0.0,detour,0.33121663331985474,0.6966673135757446,0.3654506802558899
74,2822,detour,attack,attack,0.60089510679245,0.0,attack,0.0757724791765213,0.6204732656478882,0.5447007864713669
94,3812,attack,detour,attack,0.6557913422584534,0.0,detour,0.2959204614162445,0.6511276364326477,0.3552071750164032
102,4229,detour,attack,attack,0.5714404582977295,0.0,attack,0.13656654953956604,0.520174503326416,0.38360795378685
121,5231,attack,detour,attack,0.704664945602417,0.0,detour,0.3787247836589813,0.7386959791183472,0.35997119545936584
136,5665,detour,attack,attack,0.3576864004135132,0.0,attack,0.04634507745504379,0.46958252787590027,0.4232374504208565
173,7648,attack,detour,attack,0.7311958074569702,0.0,detour,0.46178293228149414,0.8243247270584106,0.3625417947769165
205,8515,detour,attack,attack,0.4135395884513855,0.0,attack,0.04818953201174736,0.4062010943889618,0.35801156237721443
212,8946,attack,detour,detour,0.6555725932121277,0.0,detour,0.2621699869632721,0.6318457722663879,0.36967578530311584
212,9038,detour,attack,attack,0.5967592597007751,0.0,attack,0.152357280254364,0.636479377746582,0.484122097492218
230,10006,attack,detour,attack,0.828449010848999,0.0,detour,0.4804437756538391,0.8573987483978271,0.37695497274398804
245,10420,detour,attack,attack,0.5914850234985352,0.0,attack,0.06242634356021881,0.5117075443267822,0.4492812007665634
259,11010,attack,detour,attack,0.716846764087677,0.0,detour,0.39790669083595276,0.7574697136878967,0.35956302285194397
274,11465,detour,attack,attack,0.4909622073173523,0.0,attack,0.11878661811351776,0.5885893702507019,0.46980275213718414
291,12261,attack,detour,detour,0.6262547969818115,0.0,detour,0.28144288063049316,0.6587662696838379,0.3773233890533447
306,12889,detour,attack,attack,0.5536673665046692,0.0,attack,0.10242606699466705,0.49275946617126465,0.3903333991765976
315,13363,attack,detour,attack,0.7072815895080566,0.0,detour,0.38213878870010376,0.7497968673706055,0.3676580786705017
330,13877,detour,attack,attack,0.6140264868736267,0.0,attack,0.19247689843177795,0.5880889892578125,0.39561209082603455
352,14791,attack,detour,attack,0.5606569051742554,0.0,detour,0.2748004198074341,0.6301045417785645,0.35530412197113037
367,15321,detour,attack,attack,0.5433302521705627,0.0,attack,0.2093953937292099,0.6178277730941772,0.40843237936496735
385,16241,attack,detour,attack,0.5316091775894165,0.0,detour,0.29694315791130066,0.6510100960731506,0.35406693816185
398,16643,detour,attack,attack,0.348874032497406,0.0,attack,0.008830256760120392,0.38829344511032104,0.37946318835020065
442,19133,attack,detour,attack,0.7583276629447937,0.0,detour,0.44993463158607483,0.8050332069396973,0.35509857535362244
487,20595,detour,attack,attack,0.6133501529693604,0.0,attack,0.0918155312538147,0.6284869909286499,0.5366714596748352
511,21534,attack,detour,attack,0.7729959487915039,0.0,detour,0.47371959686279297,0.8445554971694946,0.37083590030670166
526,22029,detour,attack,attack,0.6455997228622437,0.0,attack,0.2436755895614624,0.6574795842170715,0.41380399465560913
554,23454,attack,detour,attack,0.8009825348854065,0.0,detour,0.5042456984519958,0.8622287511825562,0.3579830527305603
586,24434,detour,attack,attack,0.4656113386154175,0.0,attack,0.18060916662216187,0.5704917907714844,0.3898826241493225
623,26331,attack,detour,attack,0.7890910506248474,0.0,detour,0.5072210431098938,0.866430938243866,0.35920989513397217
640,26851,detour,attack,attack,0.9853686094284058,0.0,attack,0.5254333019256592,0.9227018356323242,0.39726853370666504
649,27290,attack,detour,attack,0.6981311440467834,0.0,detour,0.36639297008514404,0.7351182699203491,0.3687252998352051
663,27834,detour,attack,attack,0.5843386650085449,0.0,attack,0.15615776181221008,0.5308443307876587,0.3746865689754486
688,29195,attack,detour,attack,0.529545247554779,0.0,detour,0.3046368658542633,0.660027027130127,0.35539016127586365
718,30214,detour,attack,attack,0.46115362644195557,0.0,attack,0.06882904469966888,0.5127031803131104,0.44387413561344147
730,30673,attack,detour,attack,0.6875561475753784,0.0,detour,0.3816031217575073,0.7415564060211182,0.35995328426361084
772,32140,detour,attack,attack,0.5331915616989136,0.0,attack,0.13578656315803528,0.5424742698669434,0.4066877067089081
779,32430,attack,detour,detour,0.6320832967758179,0.0,detour,0.2760452330112457,0.668368935585022,0.39232370257377625
779,32534,detour,attack,attack,0.5344114899635315,0.0,attack,0.1504225879907608,0.5666956901550293,0.4162731021642685
792,33039,attack,detour,attack,0.7166844606399536,0.0,detour,0.35840919613838196,0.7093545198440552,0.3509453237056732
