episode,global_step,from_policy,to_policy,true_policy,normalized_error
122,4971,direct,direct,detour,0.7917820811271667
122,4986,direct,direct,detour,0.2733496129512787
122,5030,direct,detour,detour,1.5725706815719604
122,5044,detour,direct,detour,0.7532013654708862
122,5053,direct,attack,detour,1.1649967432022095
122,5062,attack,detour,detour,1.5478320121765137
122,5092,detour,detour,detour,0.7963199615478516
122,5104,detour,direct,detour,1.2644494771957397
122,5122,direct,direct,attack,0.4995839595794678
122,5196,direct,direct,attack,0.30571866035461426
123,5242,direct,direct,attack,0.19540487229824066
123,5280,direct,detour,direct,2.19899320602417
126,5324,detour,attack,direct,0.21436938643455505
127,5345,attack,detour,direct,1.1387877464294434
128,5371,detour,detour,direct,0.36759644746780396
130,5413,detour,detour,direct,0.2570416033267975
130,5453,detour,detour,detour,0.321877658367157
131,5477,detour,detour,detour,0.46724286675453186
132,5498,detour,direct,detour,0.3448363244533539
132,5528,direct,detour,detour,0.9624552726745605
133,5565,detour,detour,detour,0.23817987740039825
134,5588,detour,detour,detour,0.482289582490921
134,5608,detour,detour,attack,0.5574390888214111
134,5637,detour,detour,attack,0.19448469579219818
134,5653,detour,detour,attack,0.5380685925483704
134,5671,detour,detour,attack,0.5105599164962769
135,5714,detour,detour,attack,0.3397480249404907
135,5750,detour,detour,attack,0.47052037715911865
137,5773,detour,detour,direct,0.5418412089347839
140,5808,detour,attack,direct,0.4115781784057617
142,5850,attack,detour,direct,0.7742927074432373
143,5874,detour,detour,direct,0.14751113951206207
145,5891,detour,direct,direct,0.6539961695671082
146,5917,direct,detour,direct,0.8782399892807007
146,5950,detour,detour,detour,0.4045158624649048
148,6009,detour,attack,detour,0.13264815509319305
148,6050,attack,detour,detour,0.8294374942779541
148,6067,detour,detour,detour,1.1091676950454712
148,6074,detour,detour,detour,1.1809725761413574
149,6088,detour,direct,attack,0.9017252326011658
149,6160,direct,direct,attack,0.19884639978408813
149,6243,direct,attack,direct,0.9527490139007568
149,6274,attack,attack,direct,0.4530590772628784
152,6319,attack,detour,direct,0.4279574453830719
155,6356,detour,direct,direct,0.7619785070419312
157,6401,direct,detour,detour,0.3879900276660919
158,6435,detour,direct,detour,0.7308281660079956
158,6500,direct,direct,detour,0.1907685101032257
159,6556,direct,detour,detour,1.1091160774230957
159,6584,detour,direct,attack,0.32251256704330444
160,6621,direct,direct,attack,0.34378236532211304
160,6680,direct,direct,attack,0.24589821696281433
161,6718,direct,detour,attack,0.3859512507915497
163,6750,detour,direct,direct,1.142345666885376
165,6775,direct,direct,direct,0.6151189208030701
166,6820,direct,direct,direct,0.08530255407094955
169,6852,direct,direct,direct,0.9563251733779907
171,6883,direct,attack,detour,0.42012467980384827
171,6909,attack,attack,detour,0.33284473419189453
171,6995,attack,attack,detour,0.2521477937698364
171,7012,attack,detour,detour,0.8426246643066406
171,7021,detour,direct,detour,1.622211217880249
171,7030,direct,detour,detour,1.6643149852752686
171,7041,detour,attack,attack,0.3610638380050659
171,7093,attack,attack,attack,0.14466477930545807
171,7159,attack,attack,attack,0.29807281494140625
171,7188,attack,attack,attack,0.19042661786079407
171,7207,attack,direct,direct,0.5606986284255981
173,7238,direct,direct,direct,0.416160523891449
176,7282,direct,direct,direct,0.25258275866508484
178,7314,direct,detour,direct,0.5028809309005737
179,7334,detour,direct,direct,0.7763086557388306
180,7375,direct,direct,detour,0.17836107313632965
180,7389,direct,detour,detour,1.3083736896514893
180,7405,detour,direct,detour,0.862938642501831
180,7436,direct,detour,detour,1.2721593379974365
180,7444,detour,direct,detour,0.7313656806945801
180,7454,direct,detour,detour,1.8827831745147705
180,7464,detour,attack,detour,0.8229970335960388
180,7471,attack,attack,detour,1.5371363162994385
180,7480,attack,detour,detour,1.1805158853530884
180,7490,detour,detour,detour,0.3441375195980072
180,7500,detour,detour,detour,0.41997042298316956
180,7510,detour,direct,detour,0.9663408994674683
180,7523,direct,direct,attack,0.4230669140815735
182,7549,direct,attack,attack,0.7844418883323669
182,7567,attack,attack,attack,0.47828221321105957
182,7609,attack,attack,attack,0.12168420851230621
182,7672,attack,attack,attack,0.19932585954666138
182,7685,attack,direct,direct,1.2802867889404297
184,7732,direct,direct,direct,0.16050130128860474
189,7822,direct,direct,direct,0.07235442101955414
189,7858,direct,attack,detour,0.7565954923629761
189,7880,attack,direct,detour,1.6922953128814697
189,7891,direct,attack,detour,0.5790449380874634
189,7907,attack,detour,detour,0.8999999761581421
189,7929,detour,attack,detour,1.2278627157211304
189,7951,attack,attack,detour,0.17401176691055298
189,7965,attack,attack,detour,0.9677291512489319
189,7981,attack,attack,detour,0.5161871910095215
189,7996,attack,direct,detour,1.5939185619354248
189,8004,direct,detour,attack,0.8644730448722839
189,8027,detour,direct,attack,0.7674474716186523
189,8051,direct,direct,attack,0.12131543457508087
190,8104,direct,direct,attack,0.2834923267364502
191,8141,direct,direct,attack,0.5758565068244934
191,8160,direct,attack,direct,1.8688812255859375
193,8177,attack,direct,direct,0.7042056918144226
194,8205,direct,detour,direct,0.9678112268447876
195,8226,detour,attack,direct,1.2342884540557861
197,8259,attack,attack,direct,0.09578971564769745
199,8278,attack,detour,direct,0.3792390525341034
200,8293,detour,direct,direct,1.3024543523788452
202,8328,direct,direct,detour,0.282554566860199
203,8397,direct,direct,detour,0.6210101842880249
203,8423,direct,direct,detour,0.7842345237731934
203,8438,direct,direct,detour,1.1248313188552856
203,8445,direct,detour,detour,0.7753507494926453
203,8454,detour,direct,detour,1.292912483215332
203,8474,direct,attack,detour,1.075890064239502
203,8485,attack,direct,attack,0.6096659898757935
203,8501,direct,direct,attack,0.2924860715866089
204,8559,direct,direct,attack,0.617690920829773
204,8591,direct,direct,attack,0.31291359663009644
204,8637,direct,direct,attack,0.23087511956691742
205,8684,direct,attack,direct,1.1151102781295776
206,8701,attack,direct,direct,0.33173084259033203
208,8730,direct,direct,direct,0.17573948204517365
211,8768,direct,direct,direct,0.21291600167751312
213,8800,direct,direct,detour,0.7871655225753784
213,8834,direct,direct,detour,0.2784559428691864
214,8859,direct,attack,detour,0.4804098308086395
214,8919,attack,attack,detour,0.3300940990447998
214,8946,attack,attack,detour,1.0839040279388428
214,8993,attack,attack,attack,0.3609548807144165
214,9083,attack,attack,attack,0.17851629853248596
215,9137,attack,attack,direct,0.451660692691803
219,9176,attack,direct,direct,0.2882964313030243
224,9253,direct,attack,direct,0.6007808446884155
225,9281,attack,direct,detour,0.31112751364707947
225,9316,direct,attack,detour,0.975170373916626
225,9323,attack,direct,detour,0.921968936920166
225,9331,direct,direct,detour,1.0934003591537476
225,9341,direct,detour,detour,0.9708084464073181
225,9350,detour,detour,detour,1.1384097337722778
225,9359,detour,direct,detour,1.2038724422454834
225,9369,direct,detour,detour,1.1861073970794678
225,9379,detour,detour,detour,1.0448541641235352
225,9390,detour,attack,detour,1.6241185665130615
225,9402,attack,attack,detour,0.8820012807846069
225,9411,attack,direct,detour,0.889494001865387
225,9420,direct,direct,detour,0.6950798034667969
225,9429,direct,attack,detour,1.457127571105957
225,9440,attack,detour,attack,1.4492771625518799
225,9466,detour,detour,attack,0.41321319341659546
225,9481,detour,attack,attack,0.36074045300483704
226,9493,attack,detour,attack,0.5101629495620728
226,9546,detour,direct,attack,1.0218796730041504
226,9600,direct,detour,direct,2.1053409576416016
228,9634,detour,direct,direct,1.4342471361160278
231,9669,direct,direct,direct,0.6239895820617676
233,9716,direct,direct,direct,0.1787453442811966
236,9757,direct,detour,direct,0.15690156817436218
236,9775,detour,direct,detour,0.9559499025344849
237,9818,direct,detour,detour,0.5040331482887268
237,9829,detour,direct,detour,1.7202907800674438
237,9881,direct,attack,detour,1.9151865243911743
237,9892,attack,direct,detour,1.5514869689941406
237,9901,direct,direct,detour,0.9637738466262817
237,9911,direct,attack,detour,1.1270148754119873
237,9925,attack,attack,attack,0.39041227102279663
237,9980,attack,attack,attack,0.26059436798095703
237,10059,attack,attack,attack,0.1670258492231369
237,10086,attack,direct,direct,0.48397088050842285
238,10117,direct,detour,direct,0.4123722314834595
241,10144,detour,direct,direct,0.33539238572120667
243,10200,direct,direct,direct,0.20357584953308105
245,10269,direct,direct,detour,0.18137487769126892
246,10355,direct,attack,detour,1.3325214385986328
246,10364,attack,direct,detour,0.7178583145141602
246,10371,direct,attack,detour,1.0177485942840576
246,10387,attack,attack,detour,0.38302528858184814
246,10466,attack,attack,attack,0.17170566320419312
246,10558,attack,attack,attack,0.11742407828569412
247,10573,attack,direct,direct,0.7123872637748718
251,10640,direct,attack,direct,0.6154205203056335
253,10705,attack,detour,direct,0.20312654972076416
255,10750,detour,detour,detour,0.2116127610206604
256,10779,detour,direct,detour,0.6057618856430054
257,10846,direct,direct,detour,0.3312470614910126
257,10878,direct,detour,detour,1.5564345121383667
257,10889,detour,direct,attack,0.5002579689025879
257,10948,direct,direct,attack,0.1830291599035263
258,10966,direct,direct,attack,0.2585083544254303
258,10988,direct,direct,attack,0.8251824378967285
258,11024,direct,direct,attack,0.19711796939373016
258,11045,direct,detour,direct,0.9308149814605713
258,11060,detour,attack,direct,0.6425562500953674
258,11082,attack,attack,direct,0.3487219214439392
260,11131,attack,attack,direct,0.1566455215215683
264,11182,attack,attack,direct,0.0816354975104332
265,11246,attack,attack,detour,0.366155743598938
265,11255,attack,detour,detour,1.6221802234649658
265,11264,detour,detour,detour,1.1833558082580566
265,11285,detour,direct,detour,0.558497428894043
265,11295,direct,attack,detour,0.6086771488189697
265,11304,attack,direct,detour,1.2670649290084839
265,11314,direct,attack,detour,1.2054877281188965
265,11324,attack,direct,detour,1.094596028327942
265,11331,direct,attack,detour,1.3669899702072144
265,11341,attack,direct,detour,0.9335601925849915
265,11350,direct,detour,detour,1.0305737257003784
265,11360,detour,direct,attack,1.5851471424102783
265,11369,direct,direct,attack,0.8878227472305298
265,11415,direct,direct,attack,0.11680980026721954
266,11444,direct,attack,attack,1.2151356935501099
266,11460,attack,attack,attack,0.40523093938827515
266,11520,attack,detour,direct,1.480477213859558
267,11543,detour,detour,direct,0.25948911905288696
269,11581,detour,direct,direct,0.857144832611084
271,11607,direct,direct,direct,0.4083571135997772
273,11646,direct,detour,direct,0.6612733006477356
274,11688,detour,detour,detour,0.33496347069740295
275,11724,detour,detour,detour,0.4349639415740967
277,11782,detour,direct,detour,0.6803784370422363
277,11818,direct,attack,detour,0.75761878490448
277,11829,attack,direct,detour,0.42387720942497253
277,11838,direct,attack,detour,1.7611149549484253
277,11867,attack,attack,attack,0.15820960700511932
277,11946,attack,attack,attack,0.17551927268505096
277,12007,attack,attack,direct,0.38605552911758423
279,12052,attack,direct,direct,0.7395268678665161
281,12106,direct,direct,direct,0.14482378959655762
284,12164,direct,direct,detour,0.37177619338035583
284,12211,direct,detour,detour,2.0316545963287354
284,12218,detour,attack,detour,1.5174686908721924
284,12227,attack,direct,detour,0.7332034111022949
284,12235,direct,detour,detour,1.675132155418396
284,12244,detour,direct,detour,0.6035583019256592
284,12253,direct,direct,detour,0.5716730356216431
284,12261,direct,attack,detour,1.2154438495635986
284,12270,attack,attack,detour,0.7774797677993774
284,12280,attack,detour,detour,0.530255138874054
284,12290,detour,detour,detour,0.5811864137649536
284,12301,detour,detour,detour,0.5125720500946045
284,12319,detour,direct,detour,0.8915320634841919
284,12328,direct,detour,attack,0.9852957725524902
284,12345,detour,direct,attack,0.6408647298812866
285,12379,direct,direct,attack,0.42163413763046265
286,12454,direct,detour,attack,0.9889308214187622
286,12476,detour,attack,attack,0.4512588083744049
289,12528,attack,attack,direct,0.3460230231285095
291,12553,attack,detour,direct,0.41497087478637695
293,12570,detour,attack,direct,0.3877488076686859
295,12622,attack,detour,direct,0.4397435188293457
297,12646,detour,detour,detour,0.2541905343532562
298,12679,detour,detour,detour,0.5526546239852905
299,12714,detour,detour,detour,0.5821994543075562
299,12747,detour,attack,detour,0.4464666247367859
300,12813,attack,attack,attack,0.12404660135507584
300,12923,attack,attack,attack,0.3135709762573242
300,12961,attack,detour,direct,1.0154086351394653
300,12972,detour,detour,direct,0.3574947118759155
302,13023,detour,detour,direct,0.10736500471830368
305,13063,detour,detour,direct,0.19477301836013794
309,13087,detour,direct,direct,0.5402344465255737
310,13128,direct,direct,detour,0.44121283292770386
310,13165,direct,direct,detour,0.3275294303894043
310,13195,direct,attack,detour,0.5820275545120239
310,13203,attack,attack,detour,1.65928053855896
310,13212,attack,direct,detour,1.271949291229248
310,13218,direct,detour,detour,1.3974804878234863
310,13225,detour,direct,detour,1.1904048919677734
310,13232,direct,direct,detour,1.0427193641662598
310,13241,direct,direct,detour,0.8183406591415405
310,13258,direct,detour,detour,2.0773940086364746
310,13265,detour,direct,detour,1.2218265533447266
310,13273,direct,attack,detour,0.655633807182312
310,13283,attack,attack,attack,0.6306120157241821
310,13331,attack,attack,attack,0.20116665959358215
310,13427,attack,attack,attack,0.17286714911460876
310,13455,attack,attack,direct,0.26357129216194153
312,13488,attack,detour,direct,0.236798495054245
316,13549,detour,detour,direct,0.10467340052127838
318,13608,detour,attack,detour,0.5140326619148254
318,13651,attack,detour,detour,1.8952795267105103
318,13664,detour,attack,detour,1.2647285461425781
318,13694,attack,direct,detour,2.2743382453918457
318,13701,direct,detour,detour,1.2648882865905762
318,13709,detour,detour,detour,1.0131229162216187
318,13720,detour,detour,detour,0.8379632830619812
318,13736,detour,detour,detour,0.38093626499176025
318,13744,detour,detour,detour,0.7106830477714539
318,13759,detour,detour,detour,0.713980495929718
319,13823,detour,detour,attack,0.4529128074645996
320,13849,detour,detour,attack,0.4058363735675812
320,13883,detour,detour,attack,0.18425339460372925
321,13921,detour,detour,direct,0.24825820326805115
325,13958,detour,detour,direct,0.19273211061954498
329,14028,detour,detour,direct,0.2436920404434204
332,14081,detour,detour,detour,0.15095072984695435
333,14132,detour,direct,detour,0.27835017442703247
334,14190,direct,attack,detour,0.9921925067901611
334,14220,attack,detour,detour,0.21256263554096222
334,14247,detour,detour,attack,0.24726876616477966
334,14293,detour,attack,attack,0.510326087474823
335,14335,attack,attack,attack,0.16703957319259644
336,14404,attack,detour,direct,0.7496120929718018
339,14474,detour,detour,direct,0.16909903287887573
342,14524,detour,direct,direct,0.4151003956794739
345,14546,direct,detour,direct,0.7739539742469788
347,14588,detour,attack,detour,0.4461787939071655
347,14682,attack,attack,detour,0.17190539836883545
347,14722,attack,attack,attack,0.17454522848129272
347,14832,attack,attack,attack,0.2986971437931061
347,14881,attack,detour,direct,0.6402406096458435
351,14954,detour,detour,direct,0.21465173363685608
355,15006,detour,detour,direct,0.46113502979278564
356,15052,detour,detour,detour,0.262616366147995
357,15093,detour,direct,detour,0.16725629568099976
357,15129,direct,direct,detour,0.8175659775733948
357,15140,direct,detour,detour,1.0195555686950684
358,15160,detour,detour,detour,0.6149280071258545
359,15204,detour,attack,attack,0.6451104879379272
359,15219,attack,detour,attack,1.11106538772583
360,15241,detour,detour,attack,0.18656043708324432
360,15285,detour,attack,attack,0.5254790782928467
362,15361,attack,detour,direct,1.0599274635314941
364,15415,detour,detour,direct,0.29262667894363403
367,15461,detour,detour,direct,0.32074692845344543
369,15503,detour,direct,direct,0.4693523347377777
370,15574,direct,detour,detour,0.7868713736534119
371,15608,detour,detour,detour,0.2816893458366394
371,15646,detour,detour,detour,1.0229072570800781
372,15685,detour,attack,attack,0.6541140675544739
372,15709,attack,attack,attack,0.21625028550624847
372,15831,attack,attack,attack,0.09051042795181274
372,15852,attack,attack,direct,0.20745261013507843
374,15888,attack,detour,direct,0.3226768374443054
378,15984,detour,detour,direct,0.0787208080291748
380,16032,detour,detour,detour,0.20901893079280853
381,16091,detour,detour,detour,0.3836623728275299
383,16161,detour,attack,attack,0.5832019448280334
383,16183,attack,detour,attack,0.7064306735992432
383,16208,detour,direct,attack,0.7076412439346313
383,16320,direct,detour,direct,2.0372400283813477
385,16395,detour,attack,direct,0.6905920505523682
388,16479,attack,attack,direct,0.27499765157699585
388,16506,attack,attack,detour,0.12762340903282166
388,16546,attack,attack,detour,0.863998293876648
388,16567,attack,direct,detour,1.7848472595214844
388,16573,direct,attack,detour,1.6491960287094116
388,16588,attack,direct,detour,1.7867259979248047
388,16596,direct,direct,detour,0.8952047824859619
388,16605,direct,attack,detour,0.963727593421936
388,16618,attack,direct,detour,1.8474996089935303
388,16626,direct,detour,detour,1.3861021995544434
388,16633,detour,direct,detour,1.8673019409179688
388,16641,direct,attack,attack,1.395373821258545
388,16737,attack,attack,attack,0.12951841950416565
388,16807,attack,attack,direct,0.27545255422592163
390,16841,attack,detour,direct,0.1570262312889099
393,16877,detour,detour,direct,0.24382077157497406
397,16928,detour,detour,direct,0.4291045069694519
399,16982,detour,detour,detour,0.16759054362773895
401,17034,detour,detour,detour,0.46912309527397156
402,17105,detour,attack,detour,0.1912526786327362
403,17168,attack,attack,attack,0.23768195509910583
403,17250,attack,attack,attack,0.18957272171974182
404,17302,attack,detour,direct,0.9887266755104065
406,17349,detour,detour,direct,0.22960986196994781
411,17430,detour,detour,direct,0.6502557992935181
413,17477,detour,attack,detour,0.4958030581474304
413,17521,attack,detour,detour,1.2746117115020752
413,17543,detour,detour,detour,0.8564430475234985
413,17551,detour,direct,detour,1.636705994606018
413,17574,direct,direct,detour,0.31749987602233887
413,17589,direct,direct,detour,0.20942769944667816
413,17597,direct,attack,detour,1.6276111602783203
413,17612,attack,detour,attack,0.3328610062599182
413,17658,detour,attack,attack,0.8108466863632202
414,17692,attack,attack,attack,0.2829810082912445
414,17760,attack,detour,direct,1.4624613523483276
418,17812,detour,detour,direct,0.2776646912097931
421,17881,detour,detour,direct,0.6340423226356506
423,17949,detour,direct,detour,0.4967684745788574
423,17986,direct,direct,detour,0.30920228362083435
423,18042,direct,direct,detour,0.41182607412338257
424,18056,direct,detour,detour,0.7140325307846069
424,18094,detour,detour,attack,0.3603872060775757
425,18118,detour,detour,attack,0.4394475519657135
425,18185,detour,detour,attack,0.223990797996521
426,18240,detour,attack,direct,0.9429095983505249
429,18259,attack,detour,direct,0.8656692504882812
432,18297,detour,detour,direct,0.2735369801521301
437,18384,detour,detour,direct,0.14523428678512573
440,18441,detour,attack,detour,1.0345275402069092
440,18476,attack,attack,detour,0.2442164570093155
440,18696,attack,attack,attack,0.2592025101184845
441,18742,attack,attack,direct,0.33159318566322327
445,18790,attack,direct,direct,0.8720167875289917
446,18817,direct,attack,direct,0.6683850288391113
448,18876,attack,attack,direct,0.2032896727323532
448,18900,attack,detour,detour,1.7781016826629639
448,18914,detour,attack,detour,1.6146345138549805
448,18947,attack,detour,detour,2.130774974822998
448,18953,detour,direct,detour,2.031871795654297
448,18965,direct,detour,detour,0.5448489785194397
448,18977,detour,detour,detour,0.2773350477218628
448,18986,detour,attack,detour,0.9863886833190918
448,19000,attack,detour,detour,1.9905952215194702
448,19008,detour,attack,detour,1.568488597869873
448,19016,attack,attack,detour,0.7278376817703247
448,19027,attack,detour,detour,1.6238281726837158
448,19036,detour,detour,detour,0.5697226524353027
448,19043,detour,direct,attack,1.2306475639343262
448,19063,direct,direct,attack,0.24233844876289368
449,19123,direct,detour,attack,1.0274637937545776
449,19175,detour,detour,attack,0.2914622724056244
449,19193,detour,detour,attack,0.31830188632011414
450,19206,detour,direct,direct,0.784061849117279
451,19222,direct,detour,direct,0.6022257208824158
