episode,global_step,from_policy,to_policy,true_policy,normalized_error
171,6027,detour,direct,detour,1.305659294128418
171,6035,direct,attack,detour,1.3657735586166382
171,6044,attack,attack,detour,1.5601491928100586
171,6054,attack,attack,detour,0.7267128229141235
171,6063,attack,detour,detour,1.363434076309204
171,6070,detour,detour,detour,0.5554704666137695
171,6079,detour,detour,detour,1.0851556062698364
171,6094,detour,detour,attack,0.3601211905479431
172,6121,detour,direct,attack,0.5736943483352661
173,6176,direct,detour,attack,0.4844163656234741
173,6196,detour,detour,attack,0.4690622091293335
173,6229,detour,detour,attack,0.3554346561431885
174,6247,detour,direct,direct,0.7979408502578735
176,6291,direct,direct,direct,0.08562421798706055
177,6322,direct,direct,direct,0.16830892860889435
180,6349,direct,direct,direct,0.502449631690979
183,6399,direct,detour,direct,0.23994070291519165
184,6426,detour,direct,detour,1.0822875499725342
184,6472,direct,attack,detour,0.3328852355480194
185,6495,attack,detour,detour,0.652344286441803
186,6531,detour,detour,detour,0.171421617269516
186,6563,detour,direct,attack,1.1721172332763672
188,6611,direct,direct,attack,0.22161951661109924
189,6646,direct,direct,attack,0.22989249229431152
189,6721,direct,detour,direct,1.0335187911987305
190,6734,detour,direct,direct,0.6858009099960327
193,6765,direct,detour,direct,0.5970855355262756
195,6783,detour,direct,direct,1.062515377998352
196,6804,direct,detour,direct,0.5437238216400146
199,6836,detour,detour,direct,0.5011270642280579
200,6863,detour,direct,direct,0.26772570610046387
201,6903,direct,direct,detour,0.14395380020141602
202,6944,direct,direct,detour,0.23303046822547913
202,7006,direct,attack,detour,0.330353707075119
203,7040,attack,detour,attack,0.31311139464378357
203,7067,detour,attack,attack,0.6173036694526672
204,7104,attack,attack,attack,0.216066375374794
204,7131,attack,detour,attack,0.5484881401062012
205,7154,detour,direct,attack,0.2634755074977875
207,7218,direct,direct,direct,0.2888205647468567
212,7271,direct,direct,direct,0.462135910987854
215,7314,direct,direct,direct,0.14470770955085754
217,7383,direct,direct,detour,0.28161197900772095
218,7412,direct,direct,detour,0.6093140840530396
218,7444,direct,direct,detour,0.3101554214954376
219,7475,direct,detour,detour,0.7968478798866272
220,7503,detour,detour,detour,0.6390199661254883
220,7514,detour,detour,detour,0.16057851910591125
220,7526,detour,direct,attack,1.0324811935424805
221,7554,direct,direct,attack,0.31085801124572754
222,7583,direct,direct,attack,0.1503395140171051
223,7628,direct,direct,attack,0.1282954066991806
225,7680,direct,direct,direct,0.7147152423858643
227,7695,direct,direct,direct,0.476610004901886
229,7742,direct,detour,direct,0.3432469964027405
231,7776,detour,direct,direct,0.5500975847244263
234,7825,direct,direct,direct,0.19098621606826782
235,7872,direct,detour,detour,0.3288736939430237
236,7894,detour,detour,detour,0.4427260160446167
237,7928,detour,detour,detour,0.5025867223739624
238,7965,detour,direct,detour,0.8199461698532104
238,8003,direct,attack,attack,0.5215732455253601
238,8043,attack,attack,attack,0.2850545048713684
238,8089,attack,attack,attack,0.27427518367767334
238,8144,attack,attack,attack,0.258383572101593
238,8167,attack,direct,direct,0.9053225517272949
240,8228,direct,direct,direct,0.34881043434143066
243,8283,direct,direct,direct,0.2210198938846588
245,8313,direct,direct,direct,0.4373841881752014
246,8338,direct,detour,detour,0.42449700832366943
247,8360,detour,detour,detour,0.6741861701011658
248,8391,detour,direct,detour,0.6486227512359619
248,8455,direct,direct,detour,0.13523733615875244
249,8482,direct,attack,attack,0.41855090856552124
250,8528,attack,detour,attack,0.2724520266056061
251,8575,detour,attack,attack,0.5253841876983643
251,8628,attack,attack,attack,0.31459060311317444
252,8645,attack,detour,direct,1.0019729137420654
253,8662,detour,detour,direct,0.4747347831726074
255,8698,detour,direct,direct,0.4341484308242798
258,8730,direct,detour,direct,0.32065731287002563
260,8773,detour,direct,direct,0.6940319538116455
262,8830,direct,direct,detour,0.11842213571071625
262,8858,direct,detour,detour,0.6133296489715576
263,8899,detour,detour,detour,0.5365539789199829
264,8940,detour,direct,detour,0.3869997560977936
264,8964,direct,detour,attack,0.48629188537597656
264,8979,detour,attack,attack,0.47727805376052856
265,8995,attack,direct,attack,0.5555489659309387
266,9026,direct,detour,attack,0.5980369448661804
266,9063,detour,detour,attack,0.3438132405281067
267,9104,detour,detour,attack,0.4137709438800812
272,9152,detour,detour,direct,0.16081666946411133
274,9188,detour,direct,direct,0.4159206748008728
279,9265,direct,direct,direct,0.193783238530159
280,9314,direct,attack,detour,0.2612345218658447
280,9353,attack,direct,detour,0.6515572667121887
280,9368,direct,attack,detour,1.1131393909454346
280,9377,attack,direct,detour,0.6113225817680359
280,9384,direct,attack,detour,1.4824795722961426
280,9391,attack,attack,detour,0.9308233261108398
280,9399,attack,direct,detour,1.434354543685913
280,9405,direct,direct,detour,1.3967061042785645
280,9412,direct,detour,detour,1.2000504732131958
280,9419,detour,detour,detour,1.2572695016860962
280,9427,detour,attack,detour,1.7072783708572388
280,9434,attack,attack,detour,1.0770634412765503
280,9442,attack,detour,attack,0.8824655413627625
280,9472,detour,detour,attack,0.3349444270133972
281,9512,detour,detour,attack,0.4044734835624695
282,9547,detour,detour,attack,0.41414541006088257
283,9596,detour,direct,attack,0.3616603910923004
286,9666,direct,attack,direct,0.12583112716674805
287,9686,attack,detour,direct,0.4329131245613098
289,9716,detour,direct,direct,0.5396662354469299
291,9748,direct,detour,direct,0.6109435558319092
292,9772,detour,attack,detour,0.3053337335586548
292,9808,attack,detour,detour,1.0587129592895508
292,9817,detour,attack,detour,1.6309027671813965
292,9825,attack,detour,detour,0.9373547434806824
292,9838,detour,detour,detour,0.12731437385082245
292,9853,detour,direct,detour,0.7233453392982483
292,9891,direct,attack,detour,2.0746779441833496
292,9899,attack,attack,detour,1.1668894290924072
292,9907,attack,attack,detour,0.8247339725494385
292,9917,attack,attack,detour,0.7178274393081665
292,9925,attack,detour,attack,1.2023134231567383
293,9965,detour,detour,attack,0.4782763123512268
293,10003,detour,detour,attack,0.32965773344039917
294,10046,detour,detour,attack,0.2962920665740967
296,10081,detour,direct,direct,0.7851337790489197
300,10141,direct,direct,direct,0.08898860961198807
304,10209,direct,direct,direct,0.1757880300283432
305,10249,direct,direct,detour,0.2569740116596222
306,10304,direct,attack,detour,1.2822489738464355
306,10329,attack,attack,detour,0.38720765709877014
306,10437,attack,attack,attack,0.06651907414197922
306,10513,attack,attack,attack,0.3710523843765259
306,10541,attack,attack,attack,0.27044913172721863
306,10564,attack,direct,direct,1.0225292444229126
308,10618,direct,direct,direct,0.474256694316864
311,10670,direct,direct,direct,0.08882224559783936
314,10725,direct,direct,detour,0.3526850938796997
314,10804,direct,detour,detour,0.29892781376838684
315,10819,detour,detour,detour,0.5891004800796509
316,10853,detour,direct,detour,0.3353748023509979
316,10910,direct,direct,attack,0.2657713294029236
317,10949,direct,attack,attack,0.6635053157806396
317,10985,attack,detour,attack,0.3703542947769165
318,11024,detour,attack,attack,0.3174668252468109
319,11058,attack,detour,direct,0.4685432016849518
323,11116,detour,attack,direct,0.7240911722183228
324,11135,attack,detour,direct,1.1235723495483398
326,11171,detour,detour,direct,0.5032171010971069
328,11215,detour,detour,detour,0.13940180838108063
329,11259,detour,detour,detour,0.3484243154525757
330,11282,detour,detour,detour,0.2981809675693512
331,11330,detour,detour,detour,0.1746690273284912
332,11370,detour,detour,attack,0.13536377251148224
333,11425,detour,detour,attack,0.28122037649154663
334,11456,detour,detour,attack,0.41346049308776855
334,11505,detour,detour,attack,0.4891700744628906
337,11535,detour,direct,direct,0.5873680114746094
339,11567,direct,direct,direct,0.5249878168106079
340,11613,direct,direct,direct,0.168077290058136
343,11645,direct,detour,direct,0.36487671732902527
345,11684,detour,direct,detour,0.36235716938972473
345,11729,direct,detour,detour,0.5604168772697449
347,11781,detour,detour,detour,0.16631391644477844
348,11834,detour,detour,detour,0.08636540174484253
348,11873,detour,detour,attack,0.2682865560054779
349,11892,detour,direct,attack,0.35066643357276917
351,11959,direct,direct,attack,0.4334052801132202
352,11992,direct,detour,attack,0.32730937004089355
354,12027,detour,direct,direct,0.38697341084480286
357,12086,direct,direct,direct,0.16916683316230774
361,12138,direct,detour,direct,0.22110635042190552
362,12185,detour,detour,detour,0.22444367408752441
364,12231,detour,direct,detour,0.5068077445030212
365,12294,direct,detour,detour,0.5130264759063721
365,12339,detour,attack,attack,0.33506256341934204
366,12351,attack,direct,attack,0.9388349056243896
367,12396,direct,direct,attack,0.13922065496444702
369,12477,direct,direct,attack,0.2580608129501343
371,12507,direct,direct,direct,0.2543729841709137
374,12556,direct,direct,direct,0.3038736581802368
377,12597,direct,direct,direct,0.3997570872306824
381,12658,direct,direct,detour,0.13861851394176483
382,12708,direct,direct,detour,0.22662420570850372
383,12753,direct,detour,detour,0.8610460758209229
384,12805,detour,detour,attack,0.18751606345176697
385,12860,detour,detour,attack,0.08182081580162048
386,12914,detour,detour,attack,0.37289172410964966
387,12933,detour,direct,attack,0.5434638857841492
388,12976,direct,detour,direct,0.15682999789714813
393,13069,detour,detour,direct,0.35004574060440063
396,13120,detour,detour,detour,0.6967206001281738
398,13178,detour,attack,detour,0.6884011626243591
398,13222,attack,attack,detour,0.1701185405254364
399,13254,attack,attack,detour,0.19208690524101257
399,13287,attack,detour,attack,0.491757333278656
400,13340,detour,direct,attack,0.24688979983329773
401,13395,direct,direct,attack,0.1365985870361328
403,13463,direct,detour,direct,0.43814659118652344
407,13512,detour,detour,direct,0.3480854630470276
412,13585,detour,detour,direct,0.33422210812568665
413,13626,detour,detour,detour,0.342896044254303
414,13690,detour,direct,detour,0.38739705085754395
414,13734,direct,attack,detour,2.053345203399658
414,13742,attack,direct,detour,1.4266784191131592
414,13750,direct,attack,detour,1.8374838829040527
414,13760,attack,detour,attack,1.4806337356567383
415,13798,detour,direct,attack,0.5885196924209595
416,13860,direct,direct,attack,0.1780654489994049
419,13956,direct,direct,direct,0.14567193388938904
422,14014,direct,direct,direct,0.30617430806159973
424,14070,direct,direct,direct,0.21277441084384918
424,14103,direct,detour,detour,0.3169064521789551
425,14142,detour,detour,detour,0.1943533569574356
426,14199,detour,detour,detour,0.14767324924468994
427,14244,detour,direct,attack,0.5063796043395996
429,14308,direct,detour,attack,0.3641526699066162
430,14369,detour,detour,attack,0.41432762145996094
432,14405,detour,direct,direct,0.6369581818580627
434,14458,direct,direct,direct,0.11982708424329758
436,14495,direct,detour,direct,0.514553427696228
440,14543,detour,direct,direct,0.35947972536087036
441,14620,direct,detour,detour,0.3951907753944397
443,14683,detour,detour,detour,0.1540168672800064
444,14722,detour,detour,attack,0.4310314655303955
445,14763,detour,direct,attack,0.329502671957016
446,14818,direct,attack,attack,0.15815529227256775
446,14880,attack,direct,direct,1.822622299194336
450,14920,direct,detour,direct,0.5021212100982666
453,14972,detour,detour,direct,0.3646724820137024
458,15030,detour,detour,direct,0.2434016466140747
459,15075,detour,detour,detour,0.42625993490219116
461,15151,detour,direct,detour,0.8383188247680664
461,15201,direct,detour,attack,0.9664101600646973
461,15239,detour,direct,attack,0.3015190660953522
462,15307,direct,direct,attack,0.18818248808383942
463,15365,direct,direct,direct,0.06263993680477142
466,15403,direct,direct,direct,0.2196439653635025
472,15477,direct,direct,direct,0.17621394991874695
474,15525,direct,direct,detour,0.25628355145454407
474,15593,direct,attack,detour,2.2248592376708984
474,15602,attack,detour,detour,0.7004388570785522
474,15608,detour,attack,detour,1.571918249130249
474,15618,attack,direct,detour,1.538885474205017
474,15624,direct,direct,detour,1.0947024822235107
474,15631,direct,direct,detour,1.3297091722488403
474,15638,direct,attack,detour,1.1394996643066406
474,15648,attack,detour,detour,1.2479915618896484
474,15654,detour,attack,detour,1.5528934001922607
474,15664,attack,attack,detour,0.8352329730987549
474,15676,attack,detour,detour,0.9983302354812622
474,15683,detour,direct,attack,1.0752900838851929
474,15695,direct,direct,attack,0.46981409192085266
475,15769,direct,direct,attack,0.1158914640545845
475,15841,direct,detour,direct,0.9034551978111267
478,15887,detour,detour,direct,0.20061148703098297
480,15919,detour,detour,direct,0.26338887214660645
483,15963,detour,direct,direct,0.2604600489139557
485,15984,direct,detour,direct,0.5555128455162048
486,16048,detour,detour,detour,0.16783949732780457
487,16093,detour,detour,detour,0.3335567116737366
489,16151,detour,detour,detour,0.143027201294899
490,16184,detour,direct,attack,0.5139963626861572
491,16238,direct,detour,attack,0.1349962055683136
492,16304,detour,detour,attack,0.4688594341278076
494,16329,detour,direct,direct,1.0905120372772217
498,16387,direct,direct,direct,0.3944246172904968
501,16435,direct,direct,direct,0.26663148403167725
502,16464,direct,direct,direct,0.17118912935256958
505,16488,direct,attack,detour,0.2713216543197632
505,16569,attack,attack,detour,0.2641957104206085
505,16579,attack,attack,detour,1.6870520114898682
505,16589,attack,attack,detour,1.0879427194595337
505,16602,attack,attack,detour,0.6020568609237671
505,16642,attack,detour,attack,0.43777453899383545
505,16677,detour,detour,attack,0.11043180525302887
506,16698,detour,direct,attack,0.5721989870071411
507,16748,direct,detour,attack,0.3584226071834564
508,16790,detour,detour,attack,0.2530132234096527
510,16839,detour,direct,direct,0.23649032413959503
513,16882,direct,direct,direct,0.19320134818553925
518,16952,direct,direct,direct,0.11812171339988708
518,16995,direct,detour,detour,0.4678036868572235
519,17033,detour,detour,detour,0.22503849864006042
521,17088,detour,direct,detour,0.4272141754627228
521,17122,direct,detour,attack,1.010069727897644
522,17149,detour,detour,attack,0.37136679887771606
523,17184,detour,detour,attack,0.24763081967830658
524,17242,detour,detour,attack,0.2830789089202881
525,17280,detour,detour,direct,0.4409641623497009
530,17386,detour,detour,direct,0.13451571762561798
532,17425,detour,direct,direct,0.30534741282463074
533,17474,direct,direct,detour,0.575829803943634
533,17524,direct,direct,detour,0.22564579546451569
533,17533,direct,attack,detour,1.9555668830871582
533,17544,attack,detour,detour,1.114493727684021
533,17551,detour,attack,detour,1.677375078201294
533,17563,attack,attack,detour,1.0309603214263916
533,17576,attack,detour,detour,0.9279192090034485
533,17585,detour,attack,detour,1.2384483814239502
533,17599,attack,attack,detour,1.0352215766906738
533,17612,attack,attack,attack,0.5075264573097229
533,17687,attack,attack,attack,0.21623098850250244
533,17744,attack,attack,attack,0.30943673849105835
533,17771,attack,detour,direct,0.4797072410583496
535,17815,detour,detour,direct,0.5969619750976562
537,17855,detour,detour,direct,0.26418593525886536
542,17901,detour,detour,direct,0.19766506552696228
543,17955,detour,detour,detour,0.257379949092865
545,18020,detour,detour,detour,0.18569958209991455
546,18043,detour,detour,detour,0.5228679180145264
546,18080,detour,direct,attack,1.345662236213684
547,18100,direct,direct,attack,0.49046093225479126
548,18140,direct,direct,attack,0.41043514013290405
550,18167,direct,detour,attack,0.29117751121520996
551,18233,detour,detour,attack,0.2734518051147461
554,18272,detour,detour,direct,0.20002076029777527
559,18349,detour,detour,direct,0.10368640720844269
564,18403,detour,detour,detour,0.19735386967658997
564,18444,detour,direct,detour,0.9957385063171387
564,18485,direct,direct,detour,0.16626200079917908
564,18515,direct,attack,detour,2.234194755554199
564,18526,attack,direct,detour,1.0332578420639038
564,18533,direct,attack,detour,0.8440335392951965
564,18542,attack,detour,detour,1.2547121047973633
564,18550,detour,attack,detour,1.246274471282959
564,18561,attack,detour,attack,0.9805959463119507
564,18583,detour,detour,attack,0.28669893741607666
565,18645,detour,detour,attack,0.22625702619552612
566,18677,detour,detour,attack,0.35980916023254395
568,18729,detour,detour,direct,0.4617398977279663
572,18766,detour,detour,direct,0.19002553820610046
574,18814,detour,detour,direct,0.17569738626480103
578,18876,detour,detour,direct,0.2941209077835083
579,18905,detour,direct,detour,1.0372272729873657
579,18938,direct,direct,detour,0.08569467812776566
580,18988,direct,direct,detour,0.2566838264465332
581,19043,direct,detour,attack,0.8228707909584045
581,19083,detour,detour,attack,0.37334567308425903
582,19142,detour,attack,attack,0.3768079876899719
584,19201,attack,detour,direct,0.2711368799209595
587,19253,detour,direct,direct,0.3818373382091522
590,19298,direct,direct,direct,0.3078041970729828
593,19347,direct,detour,direct,0.7643506526947021
595,19386,detour,direct,detour,0.34187424182891846
596,19460,direct,detour,detour,0.36810529232025146
597,19494,detour,detour,detour,0.3191962242126465
598,19550,detour,detour,attack,0.19261832535266876
599,19590,detour,detour,attack,0.4110330641269684
600,19661,detour,detour,attack,0.2092483788728714
602,19695,detour,detour,direct,0.2101927548646927
606,19748,detour,detour,direct,0.3344225585460663
609,19793,detour,direct,direct,0.596646249294281
611,19841,direct,attack,detour,0.7406163215637207
611,19905,attack,attack,detour,0.06223854422569275
611,19918,attack,attack,detour,0.8547922372817993
611,19930,attack,attack,detour,0.3805582523345947
611,19968,attack,attack,detour,0.3759806156158447
611,20002,attack,detour,attack,0.9228061437606812
612,20047,detour,direct,attack,0.6665287017822266
613,20083,direct,detour,attack,0.5951836109161377
614,20136,detour,detour,attack,0.4144795536994934
617,20204,detour,detour,direct,0.22452902793884277
621,20267,detour,detour,direct,0.2328721135854721
623,20332,detour,detour,detour,0.11968088150024414
624,20357,detour,direct,detour,0.4064783751964569
624,20396,direct,direct,detour,0.4887871742248535
624,20426,direct,attack,detour,2.0602824687957764
624,20437,attack,direct,detour,2.019172191619873
624,20443,direct,direct,detour,1.1888452768325806
624,20449,direct,direct,detour,1.2177917957305908
624,20456,direct,direct,detour,1.2498743534088135
624,20463,direct,direct,detour,1.2493789196014404
624,20471,direct,direct,detour,1.1843771934509277
624,20479,direct,detour,detour,1.5119967460632324
625,20526,detour,detour,attack,0.39493420720100403
