episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,response_policy,response_policy_correct,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,0.9552158003877287
0,3,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,1.9152112744351784
0,4,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,1.875209945605454
0,5,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,2.835205954253873
0,6,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,3.7952059447672193
0,7,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,3.7552059402624614
0,8,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.6019816713137675,3.715205862684441
0,9,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.5619814657793049,4.6752056224280185
0,10,10,-1.0,-10.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.52191276371698,5.635205581889641
0,11,11,99.0,89.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.48182823056862556,6.593710865536901
1,12,1,99.0,99.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.4418262834954033,7.553366772511331
2,13,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.4018250724514535,8.0
2,14,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.26390415527285993,7.957217314227716
2,15,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.22315551878306064,8.0
2,16,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.1763694432959711,7.855721593096992
2,17,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.1346836656022087,7.785672034095034
2,18,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,3,0,False,0.041214214585164444,8.0
2,19,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
2,20,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,8.0
2,21,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,7.959996082166817
2,22,10,99.0,90.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,7.919488050712506
3,23,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,7.878559652896644
3,24,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,7.8376004165411715
3,25,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,2,False,0.0,7.76654887397482
3,26,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,8.0
3,27,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.0,7.857739907070965
3,28,6,99.0,94.0,chase_x,chase_x,True,chase_x,True,3,0,False,0.0,8.0
4,29,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.0,8.0
4,30,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.0,8.0
4,31,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
4,32,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,1,4,False,0.0,8.0
4,33,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
4,34,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,1,2,False,0.0,8.0
4,35,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,2,False,0.0,8.0
4,36,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,1,0,False,0.0,8.0
4,37,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,3,0,False,0.0,8.0
4,38,10,-1.0,-10.0,chase_x,chase_x,True,chase_x,True,1,0,False,0.0,8.0
4,39,11,-1.0,-11.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.8245364530330783,8.0
4,40,12,-1.0,-12.0,chase_x,chase_x,True,chase_x,True,1,0,False,0.7227951894366623,8.0
4,41,13,-1.0,-13.0,chase_x,chase_x,True,chase_x,True,3,0,False,0.6299046098298674,8.0
4,42,14,99.0,86.0,chase_x,chase_x,True,chase_x,True,1,0,False,0.5248839051108898,8.0
5,43,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.44711819566363664,8.0
5,44,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.40710205847594183,8.0
5,45,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.34332307615038105,8.0
5,46,4,99.0,96.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.2865816192657472,8.0
6,47,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.23578523245687097,7.871336291032079
6,48,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.18776695798844248,8.0
6,49,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.05076779899308009,8.0
6,50,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,7.9599999956238445
6,51,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,7.919999913307518
6,52,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.0,8.0
6,53,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.04974828408817733,8.0
6,54,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.009745228889638961,8.0
6,55,9,99.0,91.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,8.0
7,56,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.0,8.0
7,57,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,4,4,False,0.0,8.0
7,58,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,0,False,0.0,8.0
7,59,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.0,8.0
7,60,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,4,0,False,0.0,8.0
7,61,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,7.959999999938345
7,62,7,99.0,93.0,chase_x,chase_x,True,chase_x,True,4,1,False,0.0,7.9199999996196695
8,63,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,8.0
8,64,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,8.0
8,65,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,8.0
8,66,4,99.0,96.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,8.0
9,67,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,8.0
9,68,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,8.0
9,69,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,8.0
9,70,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,8.0
9,71,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,3,False,0.0,8.0
9,72,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.0,8.0
9,73,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,8.0
9,74,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.0,8.0
9,75,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.0,8.0
9,76,10,99.0,90.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.0,8.0
10,77,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.0,8.0
10,78,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.0,8.0
10,79,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.0,8.0
10,80,4,-1.0,-4.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.0,8.0
10,81,5,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,2,4,False,0.7306485240918046,8.0
10,82,6,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.690540876032431,8.0
10,83,7,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.575360897669787,8.0
10,84,8,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.5353405245146009,8.0
10,85,9,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,2,1,False,0.4245941524377974,8.0
10,86,10,99.0,90.0,chase_x,chase_x,True,chase_x,True,3,4,False,0.3590380961066727,8.0
11,87,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.319037333817108,8.0
11,88,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.27903642082627494,8.0
11,89,3,-2.0,-4.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.23867004854923637,8.0
11,90,4,-1.0,-5.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.1982211236579825,8.0
11,91,5,-1.0,-6.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.15807549729243142,8.0
11,92,6,-1.0,-7.0,chase_x,chase_x,True,chase_x,True,1,1,False,0.02231331227383443,8.0
11,93,7,-1.0,-8.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.0,8.0
11,94,8,-1.0,-9.0,chase_x,chase_x,True,chase_x,True,4,3,False,0.0,8.0
11,95,9,-1.0,-10.0,chase_x,chase_x,True,chase_x,True,1,3,False,0.2811277394193017,8.0
11,96,10,99.0,89.0,chase_x,chase_x,True,chase_x,True,3,3,False,0.47230154657075724,8.0
12,97,1,-1.0,-1.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.43230128187914896,7.9599999991127985
12,98,2,-1.0,-2.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.39230124573985714,7.919999999004979
12,99,3,-1.0,-3.0,chase_x,chase_x,True,chase_x,True,3,1,False,0.3523000594336334,7.879999997681691
12,100,4,99.0,96.0,chase_y,chase_x,False,chase_x,False,3,1,False,0.31229631052936324,7.8399999726484095
13,101,1,-1.0,-1.0,chase_y,chase_x,False,chase_x,False,3,2,False,0.2716145425175619,7.7689279748683715
13,102,2,-1.0,-2.0,chase_y,chase_x,False,chase_x,False,3,3,False,1.1911482608894137,7.66941374277526
13,103,3,-1.0,-3.0,chase_y,chase_x,False,chase_x,False,3,2,False,1.1509514703425976,7.541200420997796
13,104,4,-1.0,-4.0,chase_y,chase_x,False,chase_x,False,3,3,False,1.4760055391885607,7.460596044956175
13,105,5,-1.0,-5.0,chase_y,chase_x,False,chase_x,False,3,2,False,1.339707557707358,7.350845621183629
13,106,6,-1.0,-6.0,chase_y,chase_x,False,chase_x,False,2,3,False,1.2986872283895983,7.285887218927883
13,107,7,99.0,93.0,chase_y,chase_x,False,chase_x,False,3,3,False,1.257320058687394,7.344994340511392
14,108,1,-1.0,-1.0,chase_y,chase_x,False,chase_x,False,1,4,False,1.2159520995298054,7.302283002555575
14,109,2,-1.0,-2.0,chase_y,chase_x,False,chase_x,False,3,1,False,2.149450904240976,7.5404808112594965
14,110,3,-1.0,-3.0,chase_y,chase_x,False,chase_x,False,1,4,False,2.107628323163709,7.499935540172283
14,111,4,-1.0,-4.0,chase_y,chase_x,False,chase_x,False,1,1,False,3.0618001905340604,7.450306384460707
14,112,5,-1.0,-5.0,chase_y,chase_x,False,chase_x,False,3,1,False,4.020644544943959,7.404016999100179
14,113,6,-1.0,-6.0,chase_y,chase_x,False,chase_x,False,1,4,False,4.980644473427183,7.363998104818788
14,114,7,-2.0,-8.0,chase_y,chase_x,False,chase_x,False,3,4,False,5.940638151434675,7.2717410621795775
14,115,8,-2.0,-10.0,chase_y,chase_x,False,chase_x,False,0,0,False,6.8842235044648135,7.194116044375409
14,116,9,-2.0,-12.0,chase_y,chase_x,False,chase_x,False,2,2,False,6.834946971060024,7.144595408611231
14,117,10,-2.0,-14.0,chase_y,chase_x,False,chase_x,False,0,0,False,7.7948355905224656,7.071727933470121
14,118,11,-2.0,-16.0,chase_y,chase_x,False,chase_y,True,2,2,True,8.0,3.5098171839478702
14,119,12,-2.0,-18.0,chase_y,chase_y,True,chase_y,True,3,3,False,7.959750747769394,3.4518173376039853
14,120,13,-1.0,-19.0,chase_y,chase_y,True,chase_y,True,1,0,False,8.0,4.354813632556314
14,121,14,-1.0,-20.0,chase_y,chase_y,True,chase_y,True,1,3,False,8.0,4.314803651007795
14,122,15,-1.0,-21.0,chase_y,chase_y,True,chase_y,True,0,3,False,8.0,4.41977099853027
14,123,16,-1.0,-22.0,chase_y,chase_y,True,chase_y,True,1,4,False,8.0,4.297103847117134
14,124,17,-1.0,-23.0,chase_y,chase_y,True,chase_y,True,0,4,False,8.0,4.171112150798366
14,125,18,-1.0,-24.0,chase_y,chase_y,True,chase_y,True,0,4,False,8.0,4.044747619828897
14,126,19,-1.0,-25.0,chase_y,chase_y,True,chase_y,True,3,1,False,7.9588907424096185,4.004743656465406
14,127,20,-1.0,-26.0,chase_y,chase_y,True,chase_y,True,4,4,False,8.0,3.8908542247904694
14,128,21,99.0,73.0,chase_y,chase_y,True,chase_y,True,4,4,False,8.0,3.7764407707654346
15,129,1,-1.0,-1.0,chase_y,chase_y,True,chase_y,True,4,4,False,7.959999988990718,3.7364407702212237
15,130,2,-1.0,-2.0,chase_y,chase_y,True,chase_y,True,4,4,False,7.919969797260957,3.6964407689057026
15,131,3,-1.0,-3.0,chase_y,chase_y,True,chase_y,True,2,4,False,7.873807688083506,3.6564401419844743
15,132,4,-1.0,-4.0,chase_y,chase_y,True,chase_y,True,4,4,False,8.0,3.5528837973832923
15,133,5,-1.0,-5.0,chase_y,chase_y,True,chase_y,True,2,1,False,8.0,3.5110630029406624
15,134,6,-1.0,-6.0,chase_y,chase_y,True,chase_y,True,2,4,False,8.0,3.4267251674852575
