episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,0.870053110359427,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,2,3,False,0.8119474106688458,0.9919953485771321
0,3,3,-1.0,-3.0,chase_x,chase_x,True,4,3,False,1.8002172351159555,1.983990972120159
0,4,4,-1.0,-4.0,chase_x,chase_x,True,2,2,False,2.597040390400053,1.9759896157609707
0,5,5,-1.0,-5.0,chase_x,chase_x,True,2,3,False,2.5156711420070974,2.9679896058965567
0,6,6,-1.0,-6.0,chase_x,chase_x,True,4,3,False,3.507580634563898,3.9599895954847675
0,7,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,4.132190393984976,3.951989511010922
0,8,8,-1.0,-8.0,chase_x,chase_x,True,3,2,False,5.124189831324607,3.9439894231617276
0,9,9,-1.0,-9.0,chase_x,chase_x,True,2,3,False,5.116115021994913,4.93598938091729
0,10,10,-1.0,-10.0,chase_x,chase_x,True,4,3,False,5.108022974156037,5.926431729139174
0,11,11,99.0,89.0,chase_x,chase_x,True,4,3,False,5.066798697343305,6.777233919009617
1,12,1,99.0,99.0,chase_x,chase_x,True,1,2,False,5.055359389860667,7.429090105981154
2,13,1,-1.0,-1.0,chase_x,chase_x,True,3,4,False,5.599673144220034,8.0
2,14,2,-1.0,-2.0,chase_x,chase_x,True,3,1,False,6.589231148555274,7.871388894235777
2,15,3,-1.0,-3.0,chase_x,chase_x,True,3,4,False,7.566156127178804,8.0
2,16,4,-1.0,-4.0,chase_x,chase_x,True,3,1,True,4.0,8.0
2,17,5,-1.0,-5.0,chase_x,chase_x,True,3,3,False,4.826801086049624,8.0
2,18,6,-1.0,-6.0,chase_x,chase_x,True,3,0,False,5.795921625780549,8.0
2,19,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,6.7827212642767165,8.0
2,20,8,-1.0,-8.0,chase_x,chase_x,True,2,3,False,7.7649891455725575,8.0
2,21,9,-1.0,-9.0,chase_x,chase_x,True,2,1,False,7.751253336663479,7.991446781837902
2,22,10,99.0,90.0,chase_x,chase_x,True,2,1,False,7.735549810547016,7.983258107165707
3,23,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,7.727549720680805,7.974213503928243
3,24,2,-1.0,-2.0,chase_x,chase_x,True,2,2,False,7.692314179279413,7.932277059290087
3,25,3,-1.0,-3.0,chase_x,chase_y,False,2,2,True,8.0,3.9443902095447503
3,26,4,-1.0,-4.0,chase_x,chase_y,False,3,3,False,8.0,4.634321160147488
3,27,5,-1.0,-5.0,chase_x,chase_y,False,3,4,False,8.0,4.5176393476152
3,28,6,99.0,94.0,chase_x,chase_y,False,3,0,False,8.0,5.508644497764007
4,29,1,-1.0,-1.0,chase_x,chase_y,False,4,2,False,7.990578085300898,6.500623927351292
4,30,2,-1.0,-2.0,chase_x,chase_y,False,0,2,False,7.98185913405061,7.492523916967894
4,31,3,-1.0,-3.0,chase_x,chase_x,True,3,2,True,4.0,8.0
4,32,4,-1.0,-4.0,chase_x,chase_x,True,1,4,False,4.9913371500806845,8.0
4,33,5,-1.0,-5.0,chase_x,chase_x,True,3,2,False,4.919292592178958,8.0
4,34,6,-2.0,-7.0,chase_x,chase_x,True,3,2,False,4.843423922217658,8.0
4,35,7,-1.0,-8.0,chase_x,chase_x,True,3,2,False,5.638942761128607,8.0
4,36,8,-1.0,-9.0,chase_x,chase_x,True,1,0,False,5.56613504365769,8.0
4,37,9,-1.0,-10.0,chase_x,chase_x,True,3,0,False,5.4918632350936765,8.0
4,38,10,-1.0,-11.0,chase_x,chase_x,True,1,0,False,5.419089343973234,8.0
4,39,11,-1.0,-12.0,chase_x,chase_x,True,3,4,False,6.263583732713121,8.0
4,40,12,-1.0,-13.0,chase_x,chase_x,True,1,0,False,6.202717871578747,8.0
4,41,13,-1.0,-14.0,chase_x,chase_x,True,1,0,False,6.128153513267526,8.0
4,42,14,-1.0,-15.0,chase_x,chase_x,True,1,0,False,6.052539761775097,8.0
4,43,15,-1.0,-16.0,chase_x,chase_x,True,1,0,False,5.978800447841083,8.0
4,44,16,99.0,83.0,chase_x,chase_x,True,1,0,False,6.916478349899327,8.0
5,45,1,-1.0,-1.0,chase_x,chase_x,True,1,2,False,7.908388813100098,8.0
5,46,2,-1.0,-2.0,chase_x,chase_x,True,1,4,False,7.900376791925392,8.0
5,47,3,-1.0,-3.0,chase_x,chase_x,True,1,4,False,7.787365249963645,8.0
5,48,4,-1.0,-4.0,chase_x,chase_x,True,1,1,True,4.0,8.0
5,49,5,-1.0,-5.0,chase_x,chase_x,True,1,4,False,4.7047585173235325,8.0
5,50,6,-1.0,-6.0,chase_x,chase_x,True,1,3,False,5.65491844501636,7.99199055676574
5,51,7,-1.0,-7.0,chase_x,chase_x,True,1,4,False,5.618688462189535,8.0
5,52,8,99.0,92.0,chase_x,chase_x,True,4,4,False,6.607635175091741,8.0
6,53,1,-1.0,-1.0,chase_x,chase_x,True,3,1,False,6.599635174512086,8.0
6,54,2,-1.0,-2.0,chase_x,chase_x,True,3,1,False,6.591635173939364,8.0
6,55,3,-1.0,-3.0,chase_x,chase_x,True,3,1,False,6.583635172546424,8.0
6,56,4,-1.0,-4.0,chase_x,chase_x,True,3,1,False,6.575635167276002,8.0
6,57,5,-1.0,-5.0,chase_x,chase_x,True,3,1,False,6.567635124948209,8.0
6,58,6,-1.0,-6.0,chase_x,chase_x,True,3,1,False,6.55963374153643,8.0
6,59,7,-1.0,-7.0,chase_x,chase_x,True,0,1,False,6.551132533145417,8.0
6,60,8,99.0,92.0,chase_x,chase_x,True,1,1,False,6.531322258246958,8.0
7,61,1,99.0,99.0,chase_x,chase_x,True,1,2,False,7.491452809066841,8.0
8,62,1,-1.0,-1.0,chase_x,chase_x,True,4,1,True,4.0,8.0
8,63,2,-1.0,-2.0,chase_x,chase_x,True,1,3,False,3.99055914213149,8.0
8,64,3,-1.0,-3.0,chase_x,chase_x,True,1,3,False,4.980128353179902,8.0
8,65,4,-1.0,-4.0,chase_x,chase_x,True,4,1,False,4.971838542365751,8.0
8,66,5,-1.0,-5.0,chase_x,chase_x,True,4,1,False,5.0213716307710285,8.0
