episode,global_step,episode_step,true_policy,new_assumed_policy
3,23,7,chase_x,chase_x
4,27,4,chase_x,chase_x
5,31,3,chase_x,chase_y
5,36,8,chase_x,chase_x
6,45,6,chase_x,chase_x
8,53,1,chase_x,chase_x
9,58,3,chase_x,chase_x
9,68,13,chase_x,chase_x
10,72,4,chase_x,chase_x
11,82,4,chase_x,chase_y
12,86,2,chase_x,chase_x
13,89,1,chase_x,chase_x
15,102,2,chase_y,chase_y
16,109,7,chase_y,chase_x
16,112,10,chase_y,chase_x
16,115,13,chase_y,chase_y
16,118,16,chase_y,chase_x
16,121,19,chase_y,chase_x
16,126,24,chase_y,chase_x
16,129,27,chase_y,chase_y
16,133,31,chase_y,chase_x
16,136,34,chase_y,chase_y
17,145,4,chase_y,chase_x
17,148,7,chase_y,chase_y
17,152,11,chase_y,chase_x
18,160,8,chase_y,chase_x
18,163,11,chase_y,chase_x
18,166,14,chase_y,chase_y
18,169,17,chase_y,chase_x
18,173,21,chase_y,chase_x
18,177,25,chase_y,chase_x
18,181,29,chase_y,chase_y
19,189,5,chase_y,chase_x
19,193,9,chase_y,chase_x
19,196,12,chase_y,chase_x
19,199,15,chase_y,chase_x
20,209,5,chase_x,chase_x
21,215,5,chase_x,chase_x
22,220,5,chase_x,chase_y
22,223,8,chase_x,chase_x
22,227,12,chase_x,chase_x
25,249,10,chase_x,chase_x
26,253,3,chase_x,chase_x
26,261,11,chase_x,chase_x
27,270,7,chase_x,chase_x
32,296,7,chase_x,chase_x
33,300,4,chase_y,chase_x
34,304,2,chase_y,chase_y
34,309,7,chase_y,chase_x
34,314,12,chase_y,chase_x
34,320,18,chase_y,chase_x
35,328,8,chase_y,chase_y
35,332,12,chase_y,chase_x
37,335,1,chase_y,chase_y
38,343,3,chase_y,chase_x
38,346,6,chase_y,chase_y
39,350,3,chase_y,chase_x
39,353,6,chase_y,chase_x
39,356,9,chase_y,chase_x
39,359,12,chase_y,chase_x
39,362,15,chase_y,chase_x
39,366,19,chase_y,chase_x
39,369,22,chase_y,chase_x
39,373,26,chase_y,chase_x
39,376,29,chase_y,chase_x
39,379,32,chase_y,chase_x
39,382,35,chase_y,chase_x
39,385,38,chase_y,chase_y
40,389,2,chase_y,chase_x
41,392,2,chase_y,chase_y
42,403,7,chase_x,chase_x
42,409,13,chase_x,chase_x
44,420,6,chase_x,chase_x
45,427,5,chase_x,chase_x
46,432,5,chase_x,chase_y
46,436,9,chase_x,chase_x
47,443,2,chase_x,chase_x
49,460,7,chase_x,chase_x
50,463,3,chase_x,chase_x
50,466,6,chase_x,chase_x
51,479,13,chase_x,chase_x
52,484,5,chase_x,chase_x
52,489,10,chase_x,chase_x
52,494,15,chase_x,chase_x
53,501,5,chase_y,chase_y
53,505,9,chase_y,chase_x
53,509,13,chase_y,chase_x
53,513,17,chase_y,chase_x
53,516,20,chase_y,chase_x
53,519,23,chase_y,chase_x
53,523,27,chase_y,chase_x
53,526,30,chase_y,chase_x
53,531,35,chase_y,chase_x
53,534,38,chase_y,chase_x
54,539,3,chase_y,chase_y
54,545,9,chase_y,chase_x
54,550,14,chase_y,chase_x
54,554,18,chase_y,chase_x
54,558,22,chase_y,chase_x
54,561,25,chase_y,chase_x
54,566,30,chase_y,chase_y
55,569,2,chase_y,chase_x
55,573,6,chase_y,chase_x
55,576,9,chase_y,chase_y
55,581,14,chase_y,chase_x
56,586,5,chase_y,chase_x
57,592,3,chase_y,chase_y
58,601,2,chase_x,chase_x
58,606,7,chase_x,chase_y
58,611,12,chase_x,chase_x
58,614,15,chase_x,chase_y
58,621,22,chase_x,chase_x
58,624,25,chase_x,chase_x
59,628,1,chase_x,chase_x
59,633,6,chase_x,chase_x
59,636,9,chase_x,chase_y
60,640,4,chase_x,chase_x
61,647,3,chase_x,chase_x
61,650,6,chase_x,chase_x
62,653,3,chase_x,chase_y
62,658,8,chase_x,chase_x
62,662,12,chase_x,chase_x
62,665,15,chase_x,chase_x
64,680,6,chase_x,chase_y
64,685,11,chase_x,chase_x
66,695,2,chase_x,chase_x
66,701,8,chase_y,chase_y
68,715,3,chase_y,chase_x
68,718,6,chase_y,chase_y
68,724,12,chase_y,chase_x
69,727,3,chase_y,chase_y
69,732,8,chase_y,chase_x
69,736,12,chase_y,chase_y
69,739,15,chase_y,chase_x
69,742,18,chase_y,chase_y
69,745,21,chase_y,chase_x
69,748,24,chase_y,chase_x
69,753,29,chase_y,chase_x
69,756,32,chase_y,chase_x
69,759,35,chase_y,chase_x
69,763,39,chase_y,chase_x
70,767,3,chase_y,chase_y
71,778,3,chase_y,chase_x
72,782,2,chase_y,chase_y
73,790,8,chase_y,chase_x
73,793,11,chase_y,chase_x
73,796,14,chase_y,chase_x
73,800,18,chase_x,chase_x
74,810,4,chase_x,chase_y
74,814,8,chase_x,chase_x
74,820,14,chase_x,chase_x
75,827,7,chase_x,chase_x
75,830,10,chase_x,chase_x
78,843,7,chase_x,chase_x
79,846,3,chase_x,chase_x
79,850,7,chase_x,chase_x
81,863,4,chase_x,chase_x
81,866,7,chase_x,chase_y
81,869,10,chase_x,chase_x
81,872,13,chase_x,chase_y
81,875,16,chase_x,chase_x
81,879,20,chase_x,chase_x
84,891,1,chase_x,chase_x
85,896,2,chase_x,chase_x
85,899,5,chase_x,chase_y
86,907,4,chase_y,chase_x
86,911,8,chase_y,chase_x
86,914,11,chase_y,chase_x
86,919,16,chase_y,chase_x
86,922,19,chase_y,chase_x
86,925,22,chase_y,chase_x
