episode,global_step,episode_step,reward,episode_reward_so_far,intruder_policy,intruder_policy_before_step,response_policy,response_policy_correct,winner,reason,collision,intruder_distance,agent_distance,interceptor_action_x,interceptor_action_y,intruder_action_x,intruder_action_y,sam_pred_action_x,sam_pred_action_y,sam_uncertainty_x,sam_uncertainty_y,sam_uncertainty_mean,sam_normalized_error,sam_running_error,sam_switched,sam_candidate_error_direct,sam_candidate_error_detour,sam_candidate_error_attack
0,11,11,-0.16845017433166506,-1.9712289369106295,direct,direct,attack,False,,running,False,1.0766749382019043,1.0614196062088013,0.02199999988079071,-0.02199999988079071,-0.012439224869012833,-0.01301021408289671,-0.03354164585471153,0.03882589191198349,0.01977504976093769,0.03698759898543358,0.02838132530450821,1.2342846393585205,1.990035420656204,False,0.80461585521698,1.2338029146194458,0.5236870646476746
0,12,12,-0.16135433077812197,-2.1325832676887515,direct,direct,attack,False,,running,False,1.058674931526184,1.0214403867721558,0.02199999988079071,0.02199999988079071,-0.012439224869012833,-0.01301021408289671,-0.04894932731986046,0.019374925643205643,0.017930956557393074,0.039126839488744736,0.02852889895439148,1.4319227933883667,3.3719582140445707,False,0.6262974739074707,0.6299892067909241,1.938950777053833
0,13,13,-0.15425880908966066,-2.286842076778412,direct,direct,attack,False,,running,False,1.0406749248504639,0.9814627766609192,0.02199999988079071,0.02199999988079071,-0.012439223006367683,-0.01301021408289671,-0.03538935258984566,0.014832209795713425,0.018513862043619156,0.026540659368038177,0.022527260705828667,1.1443333625793457,4.466291576623917,False,0.9946435689926147,0.8101407289505005,2.7296009063720703
0,14,14,-0.1471636211872101,-2.434005697965622,direct,direct,attack,False,,running,False,1.0226749181747437,0.9414868354797363,0.02199999988079071,0.02199999988079071,-0.012439223006367683,-0.013010215014219284,-0.03692581132054329,0.012835275381803513,0.019306696951389313,0.039378903806209564,0.02934280037879944,0.9623116850852966,5.378603261709213,False,0.7949246764183044,1.0008618831634521,1.2079858779907227
0,15,15,-0.1400688147544861,-2.574074512720108,direct,direct,attack,False,,running,False,1.0046749114990234,0.9015128016471863,0.02199999988079071,0.02199999988079071,-0.012439223006367683,-0.013010215014219284,-0.026425227522850037,0.010749055072665215,0.028929896652698517,0.0311413686722517,0.030035633593797684,0.6231967210769653,5.951799982786179,False,1.106027364730835,0.9537760615348816,1.0432671308517456
0,16,16,-100.0,-102.5740745127201,direct,direct,attack,False,intruder,entered_big_circle,False,0.9866749048233032,0.8832374811172485,0.02199999988079071,-0.02199999988079071,-0.012439222075045109,-0.013010215014219284,-0.030408941209316254,0.004315625876188278,0.02240486815571785,0.04744534194469452,0.034925103187561035,0.5836100578308105,6.48541004061699,False,1.3393933773040771,1.0584371089935303,0.3782021701335907
1,17,1,-0.22132124066352848,-0.22132124066352848,direct,direct,attack,False,,running,False,1.4496949911117554,1.419029951095581,-0.02199999988079071,0.02199999988079071,-0.01076898816972971,-0.014423204585909843,0.016884880140423775,0.030237743631005287,0.020523419603705406,0.022265763953328133,0.02139459177851677,1.6766211986541748,0.0,True,0.5088135600090027,2.7049989700317383,0.983802855014801
1,18,2,-0.21426433682441715,-0.43558557748794563,direct,direct,direct,True,,running,False,1.4316948652267456,1.379245400428772,0.02199999988079071,0.02199999988079071,-0.01076898816972971,-0.014423204585909843,-0.029840435832738876,-0.009257277473807335,0.019996220245957375,0.02574312314391136,0.022869672626256943,0.577212393283844,0.527212393283844,False,0.6406921148300171,1.1908408403396606,0.5929720401763916
1,19,3,-0.21098056793212894,-0.6465661454200746,direct,direct,direct,True,,running,False,1.4136948585510254,1.3583265542984009,-0.02199999988079071,0.02199999988079071,-0.010768989101052284,-0.014423204585909843,-0.019081128761172295,-0.007140252739191055,0.020777318626642227,0.037210382521152496,0.028993850573897362,0.2978909909725189,0.7751033842563628,False,1.987051248550415,1.8627829551696777,1.0006284713745117
1,20,4,-0.20886436462402344,-0.8554305100440981,direct,direct,direct,True,,running,False,1.3956947326660156,1.343245506286621,0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423204585909843,-0.021135026589035988,-0.021163254976272583,0.017949309200048447,0.02623591385781765,0.022092610597610474,0.4172095060348511,1.1423128902912139,False,0.5462879538536072,1.7709312438964844,1.1841602325439453
1,21,5,-0.21052141547203065,-1.0659519255161287,direct,direct,direct,True,,running,False,1.3776947259902954,1.347030758857727,-0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423204585909843,-0.026532690972089767,-0.032774850726127625,0.03596854582428932,0.045559901744127274,0.0407642237842083,0.42053306102752686,1.5128459513187407,False,0.5155868530273438,1.525826334953308,0.7666300535202026
1,22,6,-0.21217994451522829,-1.278131870031357,direct,direct,direct,True,,running,False,1.3596947193145752,1.3508234024047852,-0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423204585909843,-0.002737587783485651,-0.04507867619395256,0.025574853643774986,0.03546393662691116,0.03051939606666565,0.5892238020896912,2.052069753408432,False,0.582145094871521,3.0957412719726562,1.075827717781067
1,23,7,-0.21011337995529178,-1.4882452499866488,direct,direct,direct,True,,running,False,1.3416945934295654,1.33599054813385,0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423203654587269,-0.017245786264538765,-0.022562729194760323,0.025389475747942924,0.029135247692465782,0.027262361720204353,0.26723405718803406,2.2693038105964662,False,0.678440272808075,1.386005163192749,0.7594677805900574
1,24,8,-0.21176313519477846,-1.7000083851814272,direct,direct,direct,True,,running,False,1.3236945867538452,1.3397393226623535,-0.02199999988079071,-0.02199999988079071,-0.010768990032374859,-0.014423204585909843,-0.03084665723145008,-0.029414786025881767,0.021574726328253746,0.037682730704545975,0.029628727585077286,0.6642237305641174,2.883527541160584,False,0.2596350312232971,3.3979272842407227,1.1561083793640137
1,25,9,-0.2134143924713135,-1.9134227776527406,direct,direct,direct,True,,running,False,1.305694580078125,1.3434956073760986,-0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423204585909843,0.0027154567651450634,-0.053421057760715485,0.01813506707549095,0.035515427589416504,0.026825247332453728,0.9208050966262817,3.7543326377868658,False,0.2160840481519699,0.5581591129302979,0.7647982239723206
1,26,10,-0.2113984203338623,-2.124821197986603,direct,direct,direct,True,,running,False,1.2876944541931152,1.3289157152175903,0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423203654587269,-0.0003110053949058056,-0.05535311624407768,0.026157036423683167,0.029940148815512657,0.028048593550920486,0.8834365606307983,4.587769198417664,False,0.6463336944580078,0.5900787115097046,0.7408528923988342
1,27,11,-0.2043596065044403,-2.329180804491043,direct,direct,direct,True,,running,False,1.269694447517395,1.2892216444015503,0.02199999988079071,0.02199999988079071,-0.010768990032374859,-0.014423204585909843,-0.03615700453519821,-0.029661260545253754,0.023086706176400185,0.05819888785481453,0.04064279794692993,0.6807541251182556,5.21852332353592,False,0.8609155416488647,2.512186050415039,0.9333423376083374
1,28,12,-0.19732339143753053,-2.526504195928574,direct,direct,direct,True,,running,False,1.2516944408416748,1.2495405673980713,0.02199999988079071,0.02199999988079071,-0.010768990032374859,-0.014423203654587269,-0.019143100827932358,-0.004336138255894184,0.02392653375864029,0.04047377035021782,0.032200150191783905,0.2996087074279785,5.468132030963899,False,0.2973962724208832,1.483416199684143,0.34655332565307617
1,29,13,-0.19028998970985414,-2.716794185638428,direct,direct,direct,True,,running,False,1.2336944341659546,1.2098735570907593,0.02199999988079071,0.02199999988079071,-0.010768990032374859,-0.014423203654587269,-0.027206003665924072,-0.014621762558817863,0.015929089859128,0.044130414724349976,0.030029751360416412,0.5181928873062134,5.936324918270112,False,0.5038697719573975,2.044417381286621,0.2029588520526886
1,30,14,-0.19192598819732667,-2.9087201738357544,direct,direct,direct,True,,running,False,1.2156944274902344,1.213553547859192,-0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423203654587269,-0.011542233638465405,-0.06090744957327843,0.021215196698904037,0.03366952762007713,0.027442362159490585,0.7085252404212952,6.594850158691408,False,0.4921340048313141,2.1817193031311035,0.7483066320419312
1,31,15,-0.1848933255672455,-3.093613499403,direct,direct,direct,True,,running,False,1.1976944208145142,1.173890233039856,0.02199999988079071,0.02199999988079071,-0.010768989101052284,-0.014423203654587269,-0.008216001093387604,-0.03838571906089783,0.028131725266575813,0.04187585785984993,0.035003792494535446,0.33148935437202454,6.876339513063432,False,1.1153515577316284,0.6550731658935547,0.3163546621799469
1,32,16,-0.18652877569198612,-3.280142275094986,direct,direct,direct,True,,running,False,1.179694414138794,1.177567481994629,-0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423204585909843,-0.028665481135249138,-0.017524797469377518,0.011749789118766785,0.0402737632393837,0.02601177617907524,0.8000729084014893,7.626412421464922,False,0.6475303173065186,3.7104482650756836,0.5184274911880493
1,33,17,-0.18816599011421206,-3.468308265209198,direct,direct,direct,True,,running,False,1.1616944074630737,1.1812535524368286,-0.02199999988079071,-0.02199999988079071,-0.010768989101052284,-0.014423204585909843,-0.006597644649446011,-0.039071716368198395,0.03022613190114498,0.022342218086123466,0.026284174993634224,0.6206151843070984,0.0,True,0.7861214876174927,0.7916871309280396,0.1740734726190567
1,34,18,-0.18476389408111574,-3.6530721592903137,direct,direct,attack,False,,running,False,1.1436944007873535,1.159743070602417,-0.02199999988079071,0.02199999988079071,-0.01076898816972971,-0.014423204585909843,-0.010199107229709625,-0.02090066485106945,0.017639007419347763,0.03786880522966385,0.027753906324505806,0.1016790121793747,0.05167901217937469,False,0.722127377986908,0.7322632074356079,0.22481021285057068
1,35,19,-0.18276839613914492,-3.8358405554294586,direct,direct,attack,False,,running,False,1.1256943941116333,1.1452655792236328,0.02199999988079071,-0.02199999988079071,-0.01076898816972971,-0.014423204585909843,-0.01666691154241562,0.045995377004146576,0.012731609866023064,0.01628986932337284,0.014510739594697952,2.086108684539795,2.08778769671917,False,0.35644757747650146,1.1834198236465454,0.5119707584381104
1,36,20,-0.18440692186355592,-4.020247477293014,direct,direct,attack,False,,running,False,1.107694387435913,1.1489582061767578,-0.02199999988079071,-0.02199999988079071,-0.01076898816972971,-0.014423206448554993,-0.01747671328485012,0.020288478583097458,0.0198309738188982,0.023383671417832375,0.021607322618365288,0.911342978477478,2.949130675196648,False,0.2855552136898041,1.0418411493301392,0.3849622309207916
1,37,21,-0.18604728341102603,-4.20629476070404,direct,direct,attack,False,,running,False,1.0896943807601929,1.1526600122451782,-0.02199999988079071,-0.02199999988079071,-0.01076898816972971,-0.014423206448554993,0.015499651432037354,-0.00973636656999588,0.023325849324464798,0.03094530664384365,0.02713557705283165,0.6388078331947327,3.537938508391381,False,0.5119948387145996,0.5595380067825317,0.3135763704776764
1,38,22,-0.17900894641876222,-4.3853037071228025,direct,direct,attack,False,,running,False,1.0716943740844727,1.1129683256149292,0.02199999988079071,0.02199999988079071,-0.010768987238407135,-0.014423206448554993,0.0025390484370291233,-0.016916271299123764,0.03239406272768974,0.03623804822564125,0.0343160554766655,0.23980700969696045,3.7277455180883416,False,0.6206108331680298,0.8079131245613098,0.38670942187309265
1,39,23,-0.17561481356620792,-4.56091852068901,direct,direct,attack,False,,running,False,1.0536943674087524,1.0914976596832275,-0.02199999988079071,0.02199999988079071,-0.010768987238407135,-0.014423207379877567,-0.024004820734262466,0.0036236513406038284,0.03184019774198532,0.061147671192884445,0.046493932604789734,0.3554157018661499,4.033161219954492,False,0.40483611822128296,1.3752881288528442,0.9259725213050842
1,40,24,-0.16856450796127323,-4.729483028650283,direct,direct,attack,False,,running,False,1.0356943607330322,1.051746129989624,0.02199999988079071,0.02199999988079071,-0.010768987238407135,-0.014423207379877567,-0.007379659451544285,-0.01006724126636982,0.02005726471543312,0.04621433839201927,0.033135801553726196,0.1316191405057907,4.114780360460283,False,0.5514994859695435,4.224443435668945,0.5155776739120483
1,41,25,-0.1652440941333771,-4.89472712278366,direct,direct,attack,False,,running,False,1.017694354057312,1.0306440591812134,-0.02199999988079071,0.02199999988079071,-0.010768987238407135,-0.014423207379877567,-0.02138582430779934,0.0010668588802218437,0.024690033867955208,0.042763374745845795,0.03372670337557793,0.3961161971092224,4.460896557569505,False,0.11149804294109344,1.2582497596740723,0.1056055948138237
1,42,26,-100.0,-104.89472712278366,direct,direct,attack,False,intruder,entered_big_circle,False,0.9996944069862366,1.0100139379501343,-0.02199999988079071,0.02199999988079071,-0.01076898630708456,-0.014423208311200142,-0.020157579332590103,-0.01126602478325367,0.01654072478413582,0.04126079007983208,0.028900757431983948,0.3220612406730652,4.732957798242571,False,0.5889747142791748,0.9276919960975647,0.5206982493400574
2,43,1,-0.22456633210182192,-0.22456633210182192,direct,direct,attack,False,,running,False,1.3118475675582886,1.4007935523986816,0.02199999988079071,-0.02199999988079071,-0.017059655860066414,0.005741790868341923,-0.016706343740224838,0.020516209304332733,0.0244330782443285,0.02534806914627552,0.02489057369530201,0.2986610233783722,4.981618821620943,False,0.6140822172164917,1.8507261276245117,0.14380288124084473
2,44,2,-0.21786669254302982,-0.44243302464485174,direct,direct,attack,False,,running,False,1.2938475608825684,1.362795352935791,0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741790868341923,-0.05897199735045433,0.024011360481381416,0.017322460189461708,0.02010297030210495,0.018712714314460754,1.6641684770584106,6.595787298679354,False,1.3579752445220947,2.4776525497436523,0.40496760606765747
2,45,3,-0.2111781632900238,-0.6536111879348756,direct,direct,attack,False,,running,False,1.2758475542068481,1.324852705001831,0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741789937019348,-0.029338346794247627,-0.030987437814474106,0.022597800940275192,0.03819121792912483,0.030394509434700012,0.7525385618209839,7.298325860500338,False,0.5112128257751465,1.5132019519805908,1.5933136940002441
2,46,4,-0.21246974825859072,-0.8660809361934663,direct,direct,attack,False,,running,False,1.2578474283218384,1.326810598373413,-0.02199999988079071,0.02199999988079071,-0.017059653997421265,0.005741789937019348,-0.05173933878540993,0.0024772649630904198,0.025045976042747498,0.026433730497956276,0.025739852339029312,0.7540696859359741,0.0,True,1.0395238399505615,1.1860754489898682,0.48796412348747253
2,47,5,-0.20796445965766908,-1.0740453958511353,direct,direct,attack,False,,running,False,1.2398475408554077,1.2997841835021973,0.02199999988079071,0.02199999988079071,-0.017059655860066414,0.00574179133400321,-0.006219897884875536,-0.0151399876922369,0.023081384599208832,0.026289574801921844,0.024685479700565338,0.6319654583930969,0.5819654583930969,False,0.46930432319641113,0.7104548811912537,0.4503856301307678
2,48,6,-0.20124761223793033,-1.2752930080890656,direct,direct,attack,False,,running,False,1.221847414970398,1.261699914932251,0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741789937019348,-0.028462916612625122,-0.012112644501030445,0.020417841151356697,0.02632077783346176,0.023369308561086655,0.618417501449585,1.1503829598426818,False,0.8716545104980469,0.9985452890396118,0.6950314044952393
2,49,7,-0.202572021484375,-1.4778650295734406,direct,direct,attack,False,,running,False,1.2038474082946777,1.2638219594955444,-0.02199999988079071,0.02199999988079071,-0.017059653997421265,0.005741790868341923,-0.038719646632671356,-0.01180633157491684,0.037848763167858124,0.033976517617702484,0.035912640392780304,0.5443776845932007,1.6447606444358824,False,0.6204347014427185,1.1206661462783813,0.9611477255821228
2,50,8,-0.20167633056640627,-1.6795413601398468,direct,direct,attack,False,,running,False,1.185847282409668,1.2548434734344482,-0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741790868341923,-0.0031779336277395487,-0.027397753670811653,0.016690630465745926,0.029091455042362213,0.02289104275405407,0.9854289293289185,2.580189573764801,False,0.4812048673629761,0.09525071829557419,1.0092436075210571
2,51,9,-0.19498391509056096,-1.8745252752304078,direct,direct,attack,False,,running,False,1.1678472757339478,1.2168813943862915,0.02199999988079071,-0.02199999988079071,-0.017059655860066414,0.005741790868341923,-0.015668150037527084,-0.00639859214425087,0.016289152204990387,0.019921347498893738,0.018105249851942062,0.3474205434322357,2.8776101171970367,False,0.4004805088043213,0.7874708771705627,0.894487738609314
2,52,10,-0.1941771245002747,-2.0687023997306824,direct,direct,attack,False,,running,False,1.1498472690582275,1.2083474397659302,-0.02199999988079071,-0.02199999988079071,-0.017059655860066414,0.005741790868341923,-0.03811367601156235,-0.007922305725514889,0.019344618543982506,0.03670487552881241,0.028024747967720032,0.7303175330162048,3.5579276502132418,False,0.555243968963623,1.2993288040161133,1.3038843870162964
2,53,11,-0.1954417622089386,-2.2641441619396208,direct,direct,attack,False,,running,False,1.1318472623825073,1.2101706266403198,-0.02199999988079071,0.02199999988079071,-0.017059655860066414,0.005741790868341923,-0.012200423516333103,-0.003387210890650749,0.022201886400580406,0.026193970814347267,0.024197928607463837,0.28369057178497314,3.791618221998215,False,0.7571653127670288,1.3399118185043335,1.6285351514816284
2,54,12,-0.19466691970825195,-2.4588110816478728,direct,direct,attack,False,,running,False,1.113847255706787,1.2017964124679565,-0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741789937019348,-0.0040383064188063145,-0.027246244251728058,0.019916893914341927,0.02628806047141552,0.023102477192878723,0.954325795173645,4.69594401717186,False,0.7367762923240662,0.4708881974220276,0.8895491361618042
2,55,13,-0.19004271388053895,-2.648853795528412,direct,direct,attack,False,,running,False,1.095847249031067,1.1741753816604614,0.02199999988079071,0.02199999988079071,-0.017059653997421265,0.005741789937019348,0.000312156043946743,-0.0326506607234478,0.03610936179757118,0.023100676015019417,0.029605019837617874,1.0715255737304688,5.717469590902329,False,0.5619561672210693,0.6978569030761719,0.880845308303833
2,56,14,-0.18337759733200076,-2.832231392860413,direct,direct,attack,False,,running,False,1.0778472423553467,1.1363497972488403,0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741790868341923,-0.031236043199896812,-0.010877620428800583,0.011893738061189651,0.011372211389243603,0.011632975190877914,1.3266627788543701,6.9941323697566995,False,1.3471415042877197,0.3857493996620178,1.19857656955719
2,57,15,-0.1767282462120056,-3.0089596390724185,direct,direct,attack,False,,running,False,1.059847116470337,1.0986030101776123,0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741789937019348,-0.04247317463159561,-0.0064126430079340935,0.016654368489980698,0.01887575164437294,0.01776506006717682,1.0849275588989258,0.0,True,0.6551228761672974,1.166404128074646,0.9284986257553101
2,58,16,-0.17009636521339416,-3.1790560042858127,direct,direct,direct,True,,running,False,1.0418471097946167,1.060943603515625,0.02199999988079071,-0.02199999988079071,-0.017059655860066414,0.005741790868341923,-0.04843573272228241,0.00774073600769043,0.017902899533510208,0.021401474252343178,0.019652187824249268,0.9229859709739685,0.8729859709739685,False,0.9169477820396423,1.6880216598510742,0.571574330329895
2,59,17,-0.16942676067352297,-3.3484827649593356,direct,direct,direct,True,,running,False,1.0238471031188965,1.0530955791473389,-0.02199999988079071,-0.02199999988079071,-0.017059655860066414,0.005741790868341923,-0.051444023847579956,0.0008038152009248734,0.022604476660490036,0.02588125504553318,0.024242866784334183,0.8559622764587402,1.6789482474327087,False,0.4862726926803589,0.715279221534729,0.9778494834899902
2,60,18,-0.16469667315483094,-3.5131794381141663,direct,direct,direct,True,,running,False,1.0058470964431763,1.0249451398849487,0.02199999988079071,0.02199999988079071,-0.017059653997421265,0.005741789937019348,-0.005331617780029774,-0.011421065777540207,0.02118777111172676,0.024618420749902725,0.022903095930814743,0.6253417730331421,2.254290020465851,False,0.6279052495956421,0.031780265271663666,0.9196905493736267
2,61,19,-100.0,-103.51317943811416,direct,direct,direct,True,intruder,entered_big_circle,False,0.9878470301628113,1.0171102285385132,-0.02199999988079071,-0.02199999988079071,-0.017059653997421265,0.005741790868341923,-0.03209644928574562,-0.03444138169288635,0.018112648278474808,0.02059287391602993,0.019352760165929794,1.3907482624053955,3.5950382828712466,False,1.769057035446167,1.0896142721176147,1.472089409828186
3,62,1,-0.22496561169624332,-0.22496561169624332,direct,direct,direct,True,,running,False,1.1558889150619507,1.363800287246704,0.02199999988079071,0.017138317227363586,0.009371881373226643,0.015367753803730011,0.00431295158341527,-0.01780511438846588,0.02894182689487934,0.04259408265352249,0.03576795384287834,0.47680526971817017,4.021843552589417,False,0.7492268681526184,0.7615993022918701,0.2857741117477417
3,63,2,-0.22007229685783386,-0.4450379085540772,direct,direct,direct,True,,running,False,1.13788902759552,1.3348337411880493,0.01107075810432434,-0.02199999988079071,0.009371881373226643,0.015367753803730011,-0.010427854023873806,-0.014519517309963703,0.014240596443414688,0.026376746594905853,0.02030867151916027,1.2617321014404297,5.233575654029847,False,1.0965909957885742,0.44874992966651917,0.1977248638868332
3,64,3,-0.21826469659805298,-0.6633026051521302,direct,direct,direct,True,,running,False,1.1198890209197998,1.3212957382202148,-0.02199999988079071,0.02199999988079071,0.009371880441904068,0.015367751009762287,0.013391842134296894,0.021437928080558777,0.02245532162487507,0.021575715392827988,0.022015519440174103,0.2301817238330841,5.4137573778629315,False,0.9333370923995972,0.8640029430389404,0.41402798891067505
3,65,4,-0.21126546025276188,-0.8745680654048922,direct,direct,direct,True,,running,False,1.1018890142440796,1.281799554824829,-0.02199999988079071,-0.02199999988079071,0.009371880441904068,0.015367751941084862,-0.0018820541445165873,0.041578762233257294,0.016415541991591454,0.022910235449671745,0.0196628887206316,0.9148200154304504,6.278577393293382,False,0.5787463188171387,0.6489540338516235,0.4637468755245209
3,66,5,-0.2128672218322754,-1.0874352872371675,direct,direct,direct,True,,running,False,1.0838890075683594,1.2853083610534668,0.02199999988079071,0.02199999988079071,0.009371880441904068,0.015367751941084862,0.002658907789736986,0.017581593245267868,0.024363340809941292,0.04130624607205391,0.032834794372320175,0.1645658016204834,6.393143194913866,False,0.1010255217552185,0.9318989515304565,0.8670312166213989
3,67,6,-0.21442180037498476,-1.3018570876121522,direct,direct,direct,True,,running,False,1.0658890008926392,1.2885812520980835,0.02199999988079071,0.01987597346305847,0.009371881373226643,0.015367751941084862,0.01461651362478733,-0.03813570737838745,0.019854480400681496,0.025398867204785347,0.02262667380273342,1.1853415966033936,7.5284847915172595,False,1.2401219606399536,0.8726377487182617,0.4221072494983673
3,68,7,-0.2108616328239441,-1.5127187204360963,direct,direct,direct,True,,running,False,1.047888994216919,1.2662804126739502,0.02199999988079071,-0.02199999988079071,0.009371881373226643,0.015367751941084862,0.0013168496079742908,-0.03727184236049652,0.022243518382310867,0.035216402262449265,0.028729960322380066,0.9284379482269287,0.0,True,1.1159719228744507,0.3707626461982727,0.7307352423667908
3,69,8,-0.21248985886573796,-1.7252085793018344,direct,direct,detour,False,,running,False,1.0298889875411987,1.2699215412139893,0.02199999988079071,0.02199999988079071,0.009371881373226643,0.015367751941084862,0.008499445393681526,0.04213273897767067,0.023723669350147247,0.04295898973941803,0.03334132954478264,0.32990536093711853,0.27990536093711854,False,0.3662923276424408,1.5185871124267578,0.6823163032531738
3,70,9,-0.21063712000846865,-1.935845699310303,direct,direct,detour,False,,running,False,1.011889100074768,1.2561578750610352,-0.02199999988079071,0.02199999988079071,0.009371881373226643,0.015367753803730011,0.003482929663732648,0.017687249928712845,0.017544502392411232,0.04005613923072815,0.028800319880247116,0.19678203761577606,0.4266873985528946,False,1.0104782581329346,0.9377172589302063,0.4275132417678833
3,71,10,-100.0,-101.9358456993103,direct,direct,detour,False,intruder,entered_big_circle,False,0.9938890337944031,1.233973741531372,0.02199999988079071,-0.02199999988079071,0.009371880441904068,0.015367751009762287,0.026604533195495605,0.027323797345161438,0.029803210869431496,0.04379555583000183,0.03679938241839409,0.4256057143211365,0.802293112874031,False,0.5057551860809326,0.6520811915397644,0.9245706796646118
