episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
9,171,direct,detour,detour,0.493595153093338,0.0,detour,0.023538323119282722,0.45457231998443604,0.4310339968651533
13,336,detour,direct,attack,0.4075106978416443,0.0,direct,0.0352892205119133,0.43880677223205566,0.40351755172014236
13,417,direct,attack,attack,0.569202184677124,0.0,attack,0.17272616922855377,0.5254532694816589,0.35272710025310516
23,665,attack,detour,detour,0.3305544853210449,0.0,detour,0.030461527407169342,0.40153831243515015,0.3710767850279808
26,835,detour,attack,attack,0.554709792137146,0.0,attack,0.1710757315158844,0.5677965879440308,0.39672085642814636
27,960,attack,direct,direct,1.004345178604126,0.0,direct,0.5220137238502502,0.9156812429428101,0.3936675190925598
36,1232,direct,detour,detour,0.6412198543548584,0.0,detour,0.2287243902683258,0.6154643297195435,0.38673993945121765
36,1340,detour,attack,attack,0.7012158632278442,0.0,attack,0.3140241503715515,0.7746058106422424,0.4605816602706909
37,1440,attack,detour,direct,0.6088843941688538,0.0,detour,0.12720032036304474,0.6833439469337463,0.5561436265707016
48,1804,detour,attack,attack,0.7283750772476196,0.0,attack,0.167252317070961,0.676272988319397,0.509020671248436
48,1920,attack,direct,direct,0.7171337008476257,0.0,direct,0.2172667235136032,0.7859786152839661,0.5687118917703629
53,2081,direct,detour,detour,0.5581722259521484,0.0,detour,0.04460129141807556,0.5549431443214417,0.5103418529033661
57,2320,detour,attack,attack,0.7496500611305237,0.0,attack,0.3161989748477936,0.8094855546951294,0.4932865798473358
57,2400,attack,direct,direct,1.1559009552001953,0.0,direct,0.5163425207138062,1.0716081857681274,0.5552656650543213
65,2561,direct,detour,detour,0.5896521806716919,0.0,detour,0.03395653888583183,0.644199013710022,0.6102424748241901
69,2762,detour,attack,attack,0.6111511588096619,0.0,attack,0.09303577989339828,0.5605529546737671,0.4675171747803688
82,3042,attack,detour,detour,0.3435061573982239,0.0,detour,0.013362020254135132,0.36394286155700684,0.3505808413028717
85,3230,detour,attack,attack,0.9675576686859131,0.0,attack,0.2829345166683197,0.8807170391082764,0.5977825224399567
86,3382,attack,detour,direct,0.7072511911392212,0.0,detour,0.38112035393714905,0.7414937019348145,0.3603733479976654
99,3776,detour,attack,attack,0.5825802683830261,0.0,attack,0.1743544340133667,0.591147780418396,0.4167933464050293
107,4018,attack,detour,detour,0.4690655469894409,0.0,detour,0.028770629316568375,0.48523616790771484,0.45646553859114647
110,4184,detour,attack,attack,0.798986554145813,0.0,attack,0.09439612179994583,0.7795364260673523,0.6851403042674065
111,4321,attack,direct,direct,0.6163511276245117,0.0,direct,0.24219709634780884,0.5924801826477051,0.35028308629989624
119,4544,direct,detour,detour,0.6610758304595947,0.0,detour,0.12812325358390808,0.6339340209960938,0.5058107674121857
120,4640,detour,direct,attack,0.5342389345169067,0.0,direct,0.0866103321313858,0.5296137928962708,0.44300346076488495
131,4961,direct,detour,detour,0.5641675591468811,0.0,detour,0.027613405138254166,0.4915964603424072,0.46398305520415306
135,5161,detour,attack,attack,0.6191494464874268,0.0,attack,0.08104287087917328,0.568943440914154,0.4879005700349808
135,5281,attack,direct,direct,0.7531509399414062,0.0,direct,0.21773980557918549,0.7477129697799683,0.5299731642007828
143,5488,direct,attack,detour,0.31719934940338135,0.0,attack,0.056848347187042236,0.4197182059288025,0.36286985874176025
143,5576,attack,direct,detour,0.8049883842468262,0.0,direct,0.4298180639743805,0.793070912361145,0.3632528483867645
153,5921,direct,detour,detour,0.47448551654815674,0.0,detour,0.11302853375673294,0.4737849831581116,0.36075644940137863
157,6148,detour,attack,attack,0.7682506442070007,0.0,attack,0.31555312871932983,0.7638170719146729,0.448263943195343
157,6240,attack,direct,direct,0.8120828866958618,0.0,direct,0.34226205945014954,0.8332093358039856,0.49094727635383606
165,6408,direct,detour,detour,0.446323961019516,0.0,detour,0.03845662623643875,0.42787468433380127,0.3894180580973625
168,6593,detour,attack,attack,0.5716059803962708,0.0,attack,0.1311037689447403,0.5779627561569214,0.4468589872121811
168,6720,attack,direct,direct,0.9412543773651123,0.0,direct,0.37488311529159546,0.8589933514595032,0.4841102361679077
176,6882,direct,detour,detour,0.4243587255477905,0.0,detour,0.10095791518688202,0.4632904529571533,0.3623325377702713
180,7121,detour,attack,attack,0.7644343376159668,0.0,attack,0.4496890902519226,0.8056758046150208,0.35598671436309814
192,7361,attack,detour,detour,0.42748716473579407,0.0,detour,0.04470028728246689,0.41256579756736755,0.36786551028490067
196,7539,detour,attack,attack,0.39200258255004883,0.0,attack,0.02511000633239746,0.37887096405029297,0.3537609577178955
209,7936,attack,detour,detour,0.38788631558418274,0.0,detour,0.03221571445465088,0.39853307604789734,0.36631736159324646
210,8033,detour,direct,attack,0.8659178018569946,0.0,direct,0.08517061173915863,0.8901994228363037,0.8050288110971451
211,8118,direct,detour,attack,0.40355151891708374,0.0,detour,0.12107779085636139,0.4880576729774475,0.3669798821210861
214,8227,detour,attack,direct,0.4042855501174927,0.0,attack,0.013400901108980179,0.41138529777526855,0.3979843966662884
218,8369,attack,detour,detour,0.47820717096328735,0.0,detour,0.14126154780387878,0.5086760520935059,0.3674145042896271
220,8525,detour,attack,attack,0.7290371656417847,0.0,attack,0.24918124079704285,0.6126440763473511,0.3634628355503082
230,8801,attack,detour,detour,0.3610736131668091,0.0,detour,0.022280102595686913,0.39256033301353455,0.37028023041784763
234,8991,detour,direct,attack,0.416618287563324,0.0,direct,0.08441870659589767,0.46113312244415283,0.37671441584825516
235,9108,direct,attack,attack,0.5671932101249695,0.0,attack,0.23344644904136658,0.6450945138931274,0.41164806485176086
245,9281,attack,detour,detour,0.3884418308734894,0.0,detour,0.032609086483716965,0.40196001529693604,0.36935092881321907
249,9490,detour,direct,attack,0.5177714228630066,0.0,direct,0.0653262734413147,0.485328733921051,0.42000246047973633
250,9605,direct,detour,direct,1.0499827861785889,0.0,detour,0.6270624399185181,0.9970632195472717,0.37000077962875366
254,9695,detour,direct,direct,0.43488121032714844,0.0,direct,0.05187569558620453,0.43815961480140686,0.38628391921520233
258,9857,direct,detour,detour,0.41072994470596313,0.0,detour,0.020440485328435898,0.4203324019908905,0.3998919166624546
260,9986,detour,attack,attack,0.5154839158058167,0.0,attack,0.09415250271558762,0.4935414493083954,0.39938894659280777
260,10080,attack,direct,direct,0.8834342956542969,0.0,direct,0.49511605501174927,0.9648170471191406,0.46970099210739136
268,10265,direct,detour,detour,0.4839825928211212,0.0,detour,0.083401158452034,0.4890764653682709,0.4056753069162369
271,10431,detour,attack,attack,0.6958749294281006,0.0,attack,0.08966763317584991,0.7109111547470093,0.6212435215711594
272,10561,attack,direct,direct,0.8301615715026855,0.0,direct,0.2925586700439453,0.8180095553398132,0.5254508852958679
279,10721,direct,detour,detour,0.5496113300323486,0.0,detour,0.061646439135074615,0.5271611213684082,0.4655146822333336
283,10928,detour,attack,attack,0.5684082508087158,0.0,attack,0.0937204658985138,0.5507434010505676,0.45702293515205383
283,11040,attack,direct,direct,0.9368337392807007,0.0,direct,0.3488786518573761,0.8534559011459351,0.504577249288559
290,11202,direct,detour,detour,0.5478956699371338,0.0,detour,0.03819238021969795,0.5948152542114258,0.5566228739917278
294,11415,detour,attack,attack,0.8067701458930969,0.0,attack,0.4389633238315582,0.8284167051315308,0.38945338129997253
294,11516,attack,detour,attack,0.6296918392181396,0.0,detour,0.22492262721061707,0.6554273366928101,0.430504709482193
299,11608,detour,direct,direct,0.38448071479797363,0.0,direct,0.010957060381770134,0.37214815616607666,0.3611910957843065
