episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,predator_a_action,predator_b_action
235,2044,7,-1.0,-7.0,chase_x,3,0
235,2045,8,-1.0,-8.0,chase_x,3,1
235,2046,9,-1.0,-9.0,chase_x,4,1
235,2047,10,-1.0,-10.0,chase_x,2,3
235,2048,11,-1.0,-11.0,chase_x,2,4
235,2049,12,99.0,88.0,chase_x,2,2
236,2050,1,-1.0,-1.0,chase_x,3,3
236,2051,2,-1.0,-2.0,chase_x,3,1
236,2052,3,-1.0,-3.0,chase_x,2,3
236,2053,4,-1.0,-4.0,chase_x,2,1
236,2054,5,-1.0,-5.0,chase_x,3,3
236,2055,6,99.0,94.0,chase_x,2,0
237,2056,1,-1.0,-1.0,chase_x,1,1
237,2057,2,-1.0,-2.0,chase_x,3,1
237,2058,3,-1.0,-3.0,chase_x,3,3
237,2059,4,-1.0,-4.0,chase_x,3,1
237,2060,5,-1.0,-5.0,chase_x,3,3
237,2061,6,-1.0,-6.0,chase_x,3,1
237,2062,7,-1.0,-7.0,chase_x,3,3
237,2063,8,-1.0,-8.0,chase_x,4,3
237,2064,9,-1.0,-9.0,chase_x,4,2
237,2065,10,-1.0,-10.0,chase_x,4,4
237,2066,11,-1.0,-11.0,chase_x,2,1
237,2067,12,99.0,88.0,chase_x,4,4
238,2068,1,-1.0,-1.0,chase_x,3,2
238,2069,2,-1.0,-2.0,chase_x,3,3
238,2070,3,-1.0,-3.0,chase_x,3,3
238,2071,4,-1.0,-4.0,chase_x,3,3
238,2072,5,-1.0,-5.0,chase_x,3,3
238,2073,6,-1.0,-6.0,chase_x,3,3
238,2074,7,-1.0,-7.0,chase_x,2,3
238,2075,8,-1.0,-8.0,chase_x,2,1
238,2076,9,99.0,91.0,chase_x,2,2
239,2077,1,-1.0,-1.0,chase_x,3,1
239,2078,2,-1.0,-2.0,chase_x,3,1
239,2079,3,-1.0,-3.0,chase_x,3,3
239,2080,4,-1.0,-4.0,chase_x,3,1
239,2081,5,-1.0,-5.0,chase_x,3,3
239,2082,6,-1.0,-6.0,chase_x,3,1
239,2083,7,-1.0,-7.0,chase_x,3,1
239,2084,8,-1.0,-8.0,chase_x,3,3
239,2085,9,-1.0,-9.0,chase_x,3,1
239,2086,10,-1.0,-10.0,chase_x,2,3
239,2087,11,-1.0,-11.0,chase_x,2,3
239,2088,12,-1.0,-12.0,chase_x,2,3
239,2089,13,-1.0,-13.0,chase_x,2,1
239,2090,14,99.0,86.0,chase_x,2,1
240,2091,1,-1.0,-1.0,chase_x,4,4
240,2092,2,-1.0,-2.0,chase_x,4,4
240,2093,3,-1.0,-3.0,chase_x,1,4
240,2094,4,-1.0,-4.0,chase_x,1,1
240,2095,5,-1.0,-5.0,chase_x,4,4
240,2096,6,-1.0,-6.0,chase_x,1,4
240,2097,7,-1.0,-7.0,chase_x,4,4
240,2098,8,-1.0,-8.0,chase_x,1,1
240,2099,9,-1.0,-9.0,chase_x,1,1
240,2100,10,-1.0,-10.0,chase_y,1,1
240,2101,11,99.0,89.0,chase_y,2,2
241,2102,1,-1.0,-1.0,chase_y,2,2
241,2103,2,-1.0,-2.0,chase_y,3,2
241,2104,3,-1.0,-3.0,chase_y,2,2
241,2105,4,-1.0,-4.0,chase_y,4,4
241,2106,5,-1.0,-5.0,chase_y,4,2
241,2107,6,-1.0,-6.0,chase_y,3,2
241,2108,7,99.0,93.0,chase_y,1,3
242,2109,1,-1.0,-1.0,chase_y,1,2
242,2110,2,-1.0,-2.0,chase_y,1,0
242,2111,3,-1.0,-3.0,chase_y,4,2
242,2112,4,-1.0,-4.0,chase_y,1,1
242,2113,5,-1.0,-5.0,chase_y,1,4
242,2114,6,-1.0,-6.0,chase_y,1,2
242,2115,7,99.0,93.0,chase_y,3,3
243,2116,1,-1.0,-1.0,chase_y,2,1
243,2117,2,-1.0,-2.0,chase_y,2,1
243,2118,3,-1.0,-3.0,chase_y,2,4
243,2119,4,-1.0,-4.0,chase_y,2,0
243,2120,5,-1.0,-5.0,chase_y,2,3
243,2121,6,-1.0,-6.0,chase_y,2,0
243,2122,7,-1.0,-7.0,chase_y,4,0
243,2123,8,-1.0,-8.0,chase_y,4,1
243,2124,9,99.0,91.0,chase_y,2,0
244,2125,1,-1.0,-1.0,chase_y,2,2
244,2126,2,-1.0,-2.0,chase_y,2,3
244,2127,3,-1.0,-3.0,chase_y,2,2
244,2128,4,-1.0,-4.0,chase_y,2,2
244,2129,5,-1.0,-5.0,chase_y,2,2
244,2130,6,-1.0,-6.0,chase_y,3,0
244,2131,7,99.0,93.0,chase_y,2,0
245,2132,1,-1.0,-1.0,chase_y,1,1
245,2133,2,-1.0,-2.0,chase_y,1,1
245,2134,3,-1.0,-3.0,chase_y,1,1
245,2135,4,-1.0,-4.0,chase_y,2,1
245,2136,5,-1.0,-5.0,chase_y,2,1
245,2137,6,-1.0,-6.0,chase_y,2,1
245,2138,7,99.0,93.0,chase_y,1,4
246,2139,1,-1.0,-1.0,chase_y,2,2
246,2140,2,-1.0,-2.0,chase_y,2,2
246,2141,3,-1.0,-3.0,chase_y,2,2
246,2142,4,-1.0,-4.0,chase_y,4,2
246,2143,5,-1.0,-5.0,chase_y,4,3
246,2144,6,-1.0,-6.0,chase_y,4,3
246,2145,7,-1.0,-7.0,chase_y,4,3
246,2146,8,-1.0,-8.0,chase_y,1,2
246,2147,9,-1.0,-9.0,chase_y,3,3
246,2148,10,-1.0,-10.0,chase_y,4,2
246,2149,11,-1.0,-11.0,chase_y,4,3
246,2150,12,-1.0,-12.0,chase_y,4,2
246,2151,13,-1.0,-13.0,chase_y,1,1
246,2152,14,-1.0,-14.0,chase_y,1,0
246,2153,15,99.0,85.0,chase_y,1,1
247,2154,1,-1.0,-1.0,chase_y,3,3
247,2155,2,-1.0,-2.0,chase_y,3,3
247,2156,3,99.0,97.0,chase_y,2,2
248,2157,1,-1.0,-1.0,chase_y,1,4
248,2158,2,-1.0,-2.0,chase_y,4,4
248,2159,3,-1.0,-3.0,chase_y,1,1
248,2160,4,-1.0,-4.0,chase_y,4,4
248,2161,5,-1.0,-5.0,chase_y,1,1
248,2162,6,-1.0,-6.0,chase_y,1,1
248,2163,7,99.0,93.0,chase_y,4,1
249,2164,1,-1.0,-1.0,chase_y,3,3
249,2165,2,-1.0,-2.0,chase_y,3,3
249,2166,3,-1.0,-3.0,chase_y,3,3
249,2167,4,-1.0,-4.0,chase_y,2,0
249,2168,5,-1.0,-5.0,chase_y,3,2
249,2169,6,-1.0,-6.0,chase_y,2,4
249,2170,7,99.0,93.0,chase_y,2,1
250,2171,1,-1.0,-1.0,chase_y,1,4
250,2172,2,-1.0,-2.0,chase_y,1,4
250,2173,3,-1.0,-3.0,chase_y,1,4
250,2174,4,-1.0,-4.0,chase_y,3,0
250,2175,5,-1.0,-5.0,chase_y,1,4
250,2176,6,-1.0,-6.0,chase_y,3,3
250,2177,7,99.0,93.0,chase_y,3,0
251,2178,1,-1.0,-1.0,chase_y,4,4
251,2179,2,-1.0,-2.0,chase_y,4,2
251,2180,3,-1.0,-3.0,chase_y,4,4
251,2181,4,-1.0,-4.0,chase_y,1,2
251,2182,5,-1.0,-5.0,chase_y,4,2
251,2183,6,-1.0,-6.0,chase_y,1,4
251,2184,7,-1.0,-7.0,chase_y,4,4
251,2185,8,-1.0,-8.0,chase_y,3,2
251,2186,9,-1.0,-9.0,chase_y,2,2
251,2187,10,-1.0,-10.0,chase_y,1,4
251,2188,11,-1.0,-11.0,chase_y,1,4
251,2189,12,-1.0,-12.0,chase_y,3,4
251,2190,13,-1.0,-13.0,chase_y,3,0
251,2191,14,-1.0,-14.0,chase_y,3,1
251,2192,15,99.0,85.0,chase_y,3,3
252,2193,1,-1.0,-1.0,chase_y,1,1
252,2194,2,-1.0,-2.0,chase_y,1,4
252,2195,3,-1.0,-3.0,chase_y,1,1
252,2196,4,-1.0,-4.0,chase_y,1,1
252,2197,5,-1.0,-5.0,chase_y,1,4
252,2198,6,-1.0,-6.0,chase_y,3,4
252,2199,7,-1.0,-7.0,chase_y,3,1
252,2200,8,-1.0,-8.0,chase_x,4,1
252,2201,9,-1.0,-9.0,chase_x,2,2
252,2202,10,-1.0,-10.0,chase_x,2,3
252,2203,11,-1.0,-11.0,chase_x,2,3
252,2204,12,99.0,88.0,chase_x,4,2
253,2205,1,-1.0,-1.0,chase_x,4,4
253,2206,2,-1.0,-2.0,chase_x,4,4
253,2207,3,-1.0,-3.0,chase_x,1,0
253,2208,4,99.0,96.0,chase_x,3,3
254,2209,1,-1.0,-1.0,chase_x,3,4
254,2210,2,-1.0,-2.0,chase_x,3,4
254,2211,3,-1.0,-3.0,chase_x,3,4
254,2212,4,-1.0,-4.0,chase_x,3,2
254,2213,5,-1.0,-5.0,chase_x,3,1
254,2214,6,-1.0,-6.0,chase_x,2,1
254,2215,7,-1.0,-7.0,chase_x,2,4
254,2216,8,99.0,92.0,chase_x,3,1
255,2217,1,-1.0,-1.0,chase_x,4,2
255,2218,2,-1.0,-2.0,chase_x,4,2
255,2219,3,-1.0,-3.0,chase_x,4,3
255,2220,4,99.0,96.0,chase_x,4,2
256,2221,1,-1.0,-1.0,chase_x,3,2
256,2222,2,-1.0,-2.0,chase_x,2,2
256,2223,3,-1.0,-3.0,chase_x,3,2
256,2224,4,-1.0,-4.0,chase_x,2,4
256,2225,5,-1.0,-5.0,chase_x,2,4
256,2226,6,-1.0,-6.0,chase_x,3,4
256,2227,7,99.0,93.0,chase_x,3,4
257,2228,1,-1.0,-1.0,chase_x,3,3
257,2229,2,-1.0,-2.0,chase_x,3,2
257,2230,3,-1.0,-3.0,chase_x,3,3
257,2231,4,-1.0,-4.0,chase_x,1,3
257,2232,5,-1.0,-5.0,chase_x,1,3
257,2233,6,-1.0,-6.0,chase_x,3,2
257,2234,7,99.0,93.0,chase_x,4,0
258,2235,1,-1.0,-1.0,chase_x,1,2
258,2236,2,-1.0,-2.0,chase_x,1,3
258,2237,3,-1.0,-3.0,chase_x,1,3
258,2238,4,-1.0,-4.0,chase_x,3,0
258,2239,5,-1.0,-5.0,chase_x,3,3
258,2240,6,-1.0,-6.0,chase_x,1,1
258,2241,7,-1.0,-7.0,chase_x,3,0
258,2242,8,-1.0,-8.0,chase_x,1,4
258,2243,9,-1.0,-9.0,chase_x,1,0
258,2244,10,-1.0,-10.0,chase_x,1,4
258,2245,11,-1.0,-11.0,chase_x,3,4
258,2246,12,-1.0,-12.0,chase_x,2,2
258,2247,13,-1.0,-13.0,chase_x,0,4
258,2248,14,-1.0,-14.0,chase_x,3,3
258,2249,15,99.0,85.0,chase_x,1,1
259,2250,1,-1.0,-1.0,chase_x,3,1
259,2251,2,-1.0,-2.0,chase_x,1,1
259,2252,3,-1.0,-3.0,chase_x,3,3
259,2253,4,-1.0,-4.0,chase_x,2,3
259,2254,5,-1.0,-5.0,chase_x,4,3
259,2255,6,99.0,94.0,chase_x,4,2
260,2256,1,-1.0,-1.0,chase_x,4,2
260,2257,2,-1.0,-2.0,chase_x,4,2
260,2258,3,-1.0,-3.0,chase_x,4,2
260,2259,4,-1.0,-4.0,chase_x,4,2
260,2260,5,-1.0,-5.0,chase_x,4,2
260,2261,6,-1.0,-6.0,chase_x,4,2
260,2262,7,-1.0,-7.0,chase_x,1,2
260,2263,8,-1.0,-8.0,chase_x,1,4
260,2264,9,-1.0,-9.0,chase_x,1,2
260,2265,10,-1.0,-10.0,chase_x,3,2
260,2266,11,-1.0,-11.0,chase_x,1,4
260,2267,12,99.0,88.0,chase_x,1,1
261,2268,1,-1.0,-1.0,chase_x,4,1
261,2269,2,-1.0,-2.0,chase_x,4,1
261,2270,3,-1.0,-3.0,chase_x,1,1
261,2271,4,-1.0,-4.0,chase_x,4,4
261,2272,5,-1.0,-5.0,chase_x,1,4
261,2273,6,-1.0,-6.0,chase_x,4,4
261,2274,7,-1.0,-7.0,chase_x,3,4
261,2275,8,-1.0,-8.0,chase_x,2,1
261,2276,9,99.0,91.0,chase_x,2,0
262,2277,1,-1.0,-1.0,chase_x,4,1
262,2278,2,-1.0,-2.0,chase_x,2,1
262,2279,3,-1.0,-3.0,chase_x,2,1
262,2280,4,-1.0,-4.0,chase_x,2,2
262,2281,5,-1.0,-5.0,chase_x,4,0
262,2282,6,-1.0,-6.0,chase_x,2,1
262,2283,7,-1.0,-7.0,chase_x,4,1
262,2284,8,-1.0,-8.0,chase_x,4,3
262,2285,9,-1.0,-9.0,chase_x,2,3
262,2286,10,99.0,90.0,chase_x,4,0
263,2287,1,-1.0,-1.0,chase_x,1,1
263,2288,2,-1.0,-2.0,chase_x,4,1
263,2289,3,-1.0,-3.0,chase_x,1,1
263,2290,4,-1.0,-4.0,chase_x,4,1
263,2291,5,-1.0,-5.0,chase_x,4,3
263,2292,6,-1.0,-6.0,chase_x,1,4
263,2293,7,-1.0,-7.0,chase_x,1,0
263,2294,8,-1.0,-8.0,chase_x,4,3
263,2295,9,99.0,91.0,chase_x,4,0
264,2296,1,-1.0,-1.0,chase_x,1,1
264,2297,2,-1.0,-2.0,chase_x,1,3
264,2298,3,-1.0,-3.0,chase_x,1,1
264,2299,4,-1.0,-4.0,chase_x,1,1
264,2300,5,-1.0,-5.0,chase_y,3,3
264,2301,6,-1.0,-6.0,chase_y,1,3
264,2302,7,-1.0,-7.0,chase_y,1,3
264,2303,8,-1.0,-8.0,chase_y,1,3
264,2304,9,-1.0,-9.0,chase_y,1,1
264,2305,10,-1.0,-10.0,chase_y,1,3
264,2306,11,99.0,89.0,chase_y,1,3
265,2307,1,-1.0,-1.0,chase_y,3,3
265,2308,2,-1.0,-2.0,chase_y,2,3
265,2309,3,-1.0,-3.0,chase_y,2,3
265,2310,4,-1.0,-4.0,chase_y,2,3
265,2311,5,-1.0,-5.0,chase_y,4,3
265,2312,6,-1.0,-6.0,chase_y,1,2
265,2313,7,-1.0,-7.0,chase_y,3,2
265,2314,8,-1.0,-8.0,chase_y,2,2
265,2315,9,99.0,91.0,chase_y,4,3
266,2316,1,-1.0,-1.0,chase_y,1,1
266,2317,2,-1.0,-2.0,chase_y,1,1
266,2318,3,-1.0,-3.0,chase_y,1,1
266,2319,4,-1.0,-4.0,chase_y,1,1
266,2320,5,-1.0,-5.0,chase_y,3,3
266,2321,6,-1.0,-6.0,chase_y,1,4
266,2322,7,-1.0,-7.0,chase_y,1,1
266,2323,8,99.0,92.0,chase_y,3,1
267,2324,1,-1.0,-1.0,chase_y,4,1
267,2325,2,-1.0,-2.0,chase_y,4,1
267,2326,3,-1.0,-3.0,chase_y,4,0
267,2327,4,-1.0,-4.0,chase_y,4,0
267,2328,5,-1.0,-5.0,chase_y,2,4
267,2329,6,-1.0,-6.0,chase_y,3,3
267,2330,7,99.0,93.0,chase_y,2,2
268,2331,1,-1.0,-1.0,chase_y,4,1
268,2332,2,-1.0,-2.0,chase_y,4,1
268,2333,3,-1.0,-3.0,chase_y,3,1
268,2334,4,-1.0,-4.0,chase_y,2,1
268,2335,5,-1.0,-5.0,chase_y,4,4
268,2336,6,-1.0,-6.0,chase_y,3,1
268,2337,7,-1.0,-7.0,chase_y,2,2
268,2338,8,-1.0,-8.0,chase_y,2,1
268,2339,9,99.0,91.0,chase_y,4,0
269,2340,1,-1.0,-1.0,chase_y,1,1
269,2341,2,-1.0,-2.0,chase_y,3,1
269,2342,3,-1.0,-3.0,chase_y,3,1
269,2343,4,-1.0,-4.0,chase_y,3,1
269,2344,5,-1.0,-5.0,chase_y,2,3
269,2345,6,-1.0,-6.0,chase_y,2,1
269,2346,7,-1.0,-7.0,chase_y,2,1
269,2347,8,-1.0,-8.0,chase_y,2,4
269,2348,9,99.0,91.0,chase_y,2,3
270,2349,1,-1.0,-1.0,chase_y,1,2
270,2350,2,-1.0,-2.0,chase_y,1,0
270,2351,3,-1.0,-3.0,chase_y,1,0
270,2352,4,-1.0,-4.0,chase_y,1,0
270,2353,5,-1.0,-5.0,chase_y,4,4
270,2354,6,-1.0,-6.0,chase_y,1,1
270,2355,7,-1.0,-7.0,chase_y,4,1
270,2356,8,-2.0,-9.0,chase_y,4,0
270,2357,9,-1.0,-10.0,chase_y,1,2
270,2358,10,-1.0,-11.0,chase_y,4,2
270,2359,11,99.0,88.0,chase_y,1,1
271,2360,1,-1.0,-1.0,chase_y,1,4
271,2361,2,-1.0,-2.0,chase_y,1,4
271,2362,3,-1.0,-3.0,chase_y,1,4
271,2363,4,-1.0,-4.0,chase_y,1,4
271,2364,5,-1.0,-5.0,chase_y,1,4
271,2365,6,-1.0,-6.0,chase_y,1,4
271,2366,7,-1.0,-7.0,chase_y,1,1
271,2367,8,-1.0,-8.0,chase_y,3,4
271,2368,9,-1.0,-9.0,chase_y,3,1
271,2369,10,-1.0,-10.0,chase_y,3,4
271,2370,11,-1.0,-11.0,chase_y,1,1
271,2371,12,-1.0,-12.0,chase_y,3,1
271,2372,13,99.0,87.0,chase_y,3,3
272,2373,1,-1.0,-1.0,chase_y,3,3
272,2374,2,-1.0,-2.0,chase_y,3,3
272,2375,3,-1.0,-3.0,chase_y,3,3
272,2376,4,-1.0,-4.0,chase_y,3,3
272,2377,5,-1.0,-5.0,chase_y,1,3
272,2378,6,-1.0,-6.0,chase_y,1,3
272,2379,7,-1.0,-7.0,chase_y,4,1
272,2380,8,99.0,92.0,chase_y,4,1
273,2381,1,-1.0,-1.0,chase_y,1,1
273,2382,2,-1.0,-2.0,chase_y,1,1
273,2383,3,-1.0,-3.0,chase_y,1,1
273,2384,4,-1.0,-4.0,chase_y,1,1
273,2385,5,-1.0,-5.0,chase_y,3,1
273,2386,6,-1.0,-6.0,chase_y,1,4
273,2387,7,-1.0,-7.0,chase_y,3,4
273,2388,8,-1.0,-8.0,chase_y,1,1
273,2389,9,-1.0,-9.0,chase_y,3,4
273,2390,10,-1.0,-10.0,chase_y,1,4
273,2391,11,-1.0,-11.0,chase_y,3,1
273,2392,12,99.0,88.0,chase_y,3,3
274,2393,1,-1.0,-1.0,chase_y,4,3
274,2394,2,-1.0,-2.0,chase_y,1,3
274,2395,3,-1.0,-3.0,chase_y,1,3
274,2396,4,99.0,96.0,chase_y,4,1
275,2397,1,-1.0,-1.0,chase_y,3,3
275,2398,2,-1.0,-2.0,chase_y,3,3
275,2399,3,-1.0,-3.0,chase_y,3,3
275,2400,4,-1.0,-4.0,chase_x,3,3
275,2401,5,-1.0,-5.0,chase_x,3,1
275,2402,6,-1.0,-6.0,chase_x,3,3
275,2403,7,-1.0,-7.0,chase_x,1,1
275,2404,8,-1.0,-8.0,chase_x,2,1
275,2405,9,-1.0,-9.0,chase_x,3,3
275,2406,10,-1.0,-10.0,chase_x,1,1
275,2407,11,-1.0,-11.0,chase_x,2,0
275,2408,12,99.0,88.0,chase_x,4,0
276,2409,1,-1.0,-1.0,chase_x,1,2
276,2410,2,-1.0,-2.0,chase_x,1,2
276,2411,3,-1.0,-3.0,chase_x,1,0
276,2412,4,-1.0,-4.0,chase_x,1,0
276,2413,5,-1.0,-5.0,chase_x,1,1
276,2414,6,-1.0,-6.0,chase_x,1,1
276,2415,7,-1.0,-7.0,chase_x,1,1
276,2416,8,-1.0,-8.0,chase_x,1,0
276,2417,9,-1.0,-9.0,chase_x,1,1
276,2418,10,99.0,90.0,chase_x,4,2
277,2419,1,-1.0,-1.0,chase_x,4,3
277,2420,2,-1.0,-2.0,chase_x,4,3
277,2421,3,-1.0,-3.0,chase_x,4,2
277,2422,4,-1.0,-4.0,chase_x,4,2
277,2423,5,-1.0,-5.0,chase_x,4,1
277,2424,6,-1.0,-6.0,chase_x,2,4
277,2425,7,-1.0,-7.0,chase_x,4,1
277,2426,8,-1.0,-8.0,chase_x,2,2
277,2427,9,99.0,91.0,chase_x,4,0
278,2428,1,-1.0,-1.0,chase_x,3,3
278,2429,2,-1.0,-2.0,chase_x,3,3
278,2430,3,-1.0,-3.0,chase_x,3,1
278,2431,4,-1.0,-4.0,chase_x,3,1
278,2432,5,-1.0,-5.0,chase_x,2,1
278,2433,6,-1.0,-6.0,chase_x,2,3
278,2434,7,-1.0,-7.0,chase_x,2,1
278,2435,8,-1.0,-8.0,chase_x,2,1
278,2436,9,-1.0,-9.0,chase_x,2,1
278,2437,10,-1.0,-10.0,chase_x,2,2
278,2438,11,-1.0,-11.0,chase_x,2,0
278,2439,12,-1.0,-12.0,chase_x,4,4
278,2440,13,-1.0,-13.0,chase_x,3,3
278,2441,14,99.0,86.0,chase_x,4,0
279,2442,1,-1.0,-1.0,chase_x,2,4
279,2443,2,-1.0,-2.0,chase_x,2,4
279,2444,3,-1.0,-3.0,chase_x,2,2
279,2445,4,-1.0,-4.0,chase_x,2,4
279,2446,5,-1.0,-5.0,chase_x,2,2
279,2447,6,-1.0,-6.0,chase_x,4,4
279,2448,7,-1.0,-7.0,chase_x,2,4
279,2449,8,-1.0,-8.0,chase_x,4,2
279,2450,9,-1.0,-9.0,chase_x,2,0
279,2451,10,99.0,90.0,chase_x,4,3
280,2452,1,-1.0,-1.0,chase_x,4,1
280,2453,2,-1.0,-2.0,chase_x,4,1
280,2454,3,-1.0,-3.0,chase_x,4,1
280,2455,4,99.0,96.0,chase_x,4,3
281,2456,1,-1.0,-1.0,chase_x,2,3
281,2457,2,-1.0,-2.0,chase_x,2,3
281,2458,3,-1.0,-3.0,chase_x,3,3
281,2459,4,-1.0,-4.0,chase_x,2,3
281,2460,5,-1.0,-5.0,chase_x,2,3
281,2461,6,-1.0,-6.0,chase_x,2,2
281,2462,7,-1.0,-7.0,chase_x,2,4
281,2463,8,-1.0,-8.0,chase_x,2,2
281,2464,9,99.0,91.0,chase_x,2,0
282,2465,1,-1.0,-1.0,chase_x,3,3
282,2466,2,-1.0,-2.0,chase_x,3,3
282,2467,3,-1.0,-3.0,chase_x,1,3
282,2468,4,-1.0,-4.0,chase_x,3,3
282,2469,5,-1.0,-5.0,chase_x,4,3
282,2470,6,-1.0,-6.0,chase_x,4,3
282,2471,7,-1.0,-7.0,chase_x,3,3
282,2472,8,-1.0,-8.0,chase_x,2,3
282,2473,9,-1.0,-9.0,chase_x,4,2
282,2474,10,-1.0,-10.0,chase_x,4,2
282,2475,11,-1.0,-11.0,chase_x,1,3
282,2476,12,99.0,88.0,chase_x,1,0
283,2477,1,-1.0,-1.0,chase_x,3,2
283,2478,2,-1.0,-2.0,chase_x,3,3
283,2479,3,-1.0,-3.0,chase_x,3,2
283,2480,4,-1.0,-4.0,chase_x,3,3
283,2481,5,-1.0,-5.0,chase_x,2,2
283,2482,6,-1.0,-6.0,chase_x,3,3
283,2483,7,-1.0,-7.0,chase_x,2,2
283,2484,8,-1.0,-8.0,chase_x,4,2
283,2485,9,-1.0,-9.0,chase_x,1,4
283,2486,10,-1.0,-10.0,chase_x,1,3
283,2487,11,-1.0,-11.0,chase_x,4,4
283,2488,12,-1.0,-12.0,chase_x,4,1
283,2489,13,-1.0,-13.0,chase_x,4,0
283,2490,14,-1.0,-14.0,chase_x,3,3
283,2491,15,-1.0,-15.0,chase_x,2,0
283,2492,16,-1.0,-16.0,chase_x,2,2
283,2493,17,-1.0,-17.0,chase_x,4,3
283,2494,18,99.0,82.0,chase_x,4,1
284,2495,1,-1.0,-1.0,chase_x,1,1
284,2496,2,-1.0,-2.0,chase_x,4,3
284,2497,3,-1.0,-3.0,chase_x,4,1
284,2498,4,-1.0,-4.0,chase_x,4,1
284,2499,5,-1.0,-5.0,chase_x,2,0
284,2500,6,99.0,94.0,chase_y,4,4
285,2501,1,-1.0,-1.0,chase_y,2,2
285,2502,2,-1.0,-2.0,chase_y,2,2
285,2503,3,-1.0,-3.0,chase_y,2,4
285,2504,4,-1.0,-4.0,chase_y,2,4
285,2505,5,-1.0,-5.0,chase_y,2,2
285,2506,6,-1.0,-6.0,chase_y,1,4
285,2507,7,99.0,93.0,chase_y,1,2
286,2508,1,-1.0,-1.0,chase_y,2,2
286,2509,2,-1.0,-2.0,chase_y,2,2
286,2510,3,-1.0,-3.0,chase_y,2,3
286,2511,4,-1.0,-4.0,chase_y,2,2
286,2512,5,-1.0,-5.0,chase_y,3,3
286,2513,6,-1.0,-6.0,chase_y,4,3
286,2514,7,-1.0,-7.0,chase_y,4,4
286,2515,8,-1.0,-8.0,chase_y,4,2
286,2516,9,-1.0,-9.0,chase_y,3,0
286,2517,10,-1.0,-10.0,chase_y,1,1
286,2518,11,99.0,89.0,chase_y,3,4
287,2519,1,-1.0,-1.0,chase_y,2,2
287,2520,2,-1.0,-2.0,chase_y,2,2
287,2521,3,-1.0,-3.0,chase_y,2,2
287,2522,4,-1.0,-4.0,chase_y,2,2
287,2523,5,99.0,95.0,chase_y,4,2
288,2524,1,-1.0,-1.0,chase_y,3,3
288,2525,2,-1.0,-2.0,chase_y,2,3
288,2526,3,-1.0,-3.0,chase_y,2,3
288,2527,4,-1.0,-4.0,chase_y,2,2
288,2528,5,-1.0,-5.0,chase_y,3,3
288,2529,6,-1.0,-6.0,chase_y,2,3
288,2530,7,-1.0,-7.0,chase_y,3,3
288,2531,8,-1.0,-8.0,chase_y,2,2
288,2532,9,-1.0,-9.0,chase_y,3,2
288,2533,10,99.0,90.0,chase_y,3,3
289,2534,1,-1.0,-1.0,chase_y,2,2
289,2535,2,-1.0,-2.0,chase_y,2,2
289,2536,3,-1.0,-3.0,chase_y,3,2
289,2537,4,-1.0,-4.0,chase_y,3,3
289,2538,5,-1.0,-5.0,chase_y,3,3
289,2539,6,-1.0,-6.0,chase_y,3,2
289,2540,7,-1.0,-7.0,chase_y,2,2
289,2541,8,99.0,92.0,chase_y,3,3
290,2542,1,-1.0,-1.0,chase_y,2,1
290,2543,2,-1.0,-2.0,chase_y,2,1
290,2544,3,-1.0,-3.0,chase_y,2,1
290,2545,4,-1.0,-4.0,chase_y,2,1
290,2546,5,-1.0,-5.0,chase_y,2,3
290,2547,6,99.0,94.0,chase_y,4,0
291,2548,1,-1.0,-1.0,chase_y,1,3
291,2549,2,-1.0,-2.0,chase_y,4,3
291,2550,3,-1.0,-3.0,chase_y,2,3
291,2551,4,-1.0,-4.0,chase_y,4,3
291,2552,5,-1.0,-5.0,chase_y,4,3
291,2553,6,99.0,94.0,chase_y,4,3
292,2554,1,-1.0,-1.0,chase_y,3,4
292,2555,2,-1.0,-2.0,chase_y,3,2
292,2556,3,-1.0,-3.0,chase_y,3,2
292,2557,4,-1.0,-4.0,chase_y,3,3
292,2558,5,-1.0,-5.0,chase_y,1,1
292,2559,6,-1.0,-6.0,chase_y,3,1
292,2560,7,-1.0,-7.0,chase_y,3,2
292,2561,8,99.0,92.0,chase_y,1,0
293,2562,1,-1.0,-1.0,chase_y,4,2
293,2563,2,-1.0,-2.0,chase_y,4,2
293,2564,3,-1.0,-3.0,chase_y,1,2
293,2565,4,-1.0,-4.0,chase_y,4,0
293,2566,5,-1.0,-5.0,chase_y,4,3
293,2567,6,-1.0,-6.0,chase_y,4,4
293,2568,7,-1.0,-7.0,chase_y,1,0
293,2569,8,-1.0,-8.0,chase_y,4,2
293,2570,9,-1.0,-9.0,chase_y,1,3
293,2571,10,99.0,90.0,chase_y,1,1
294,2572,1,-1.0,-1.0,chase_y,4,4
294,2573,2,-1.0,-2.0,chase_y,4,4
294,2574,3,-1.0,-3.0,chase_y,4,4
294,2575,4,-1.0,-4.0,chase_y,1,4
294,2576,5,-1.0,-5.0,chase_y,4,4
294,2577,6,-1.0,-6.0,chase_y,3,2
294,2578,7,-1.0,-7.0,chase_y,3,4
294,2579,8,-1.0,-8.0,chase_y,3,4
294,2580,9,-1.0,-9.0,chase_y,3,3
294,2581,10,-1.0,-10.0,chase_y,3,2
294,2582,11,99.0,89.0,chase_y,1,0
295,2583,1,-1.0,-1.0,chase_y,3,1
295,2584,2,-1.0,-2.0,chase_y,1,1
