episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,assumed_policy,assumption_correct,predator_a_action,predator_b_action,switched,running_error_chase_x,running_error_chase_y
0,1,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,0.8053121534496437,0.0
0,2,2,-1.0,-2.0,chase_x,chase_x,True,2,3,False,0.6850252803585513,0.9199956308812086
0,3,3,-1.0,-3.0,chase_x,chase_x,True,4,3,False,1.601520335673066,1.839991520202149
0,4,4,-1.0,-4.0,chase_x,chase_x,True,2,2,False,2.3378483446905736,1.7599904129673445
0,5,5,-1.0,-5.0,chase_x,chase_x,True,2,3,False,2.1995077823048,2.679990403952894
0,6,6,-1.0,-6.0,chase_x,chase_x,True,4,3,False,3.119422751045372,3.5999903944420564
0,7,7,-1.0,-7.0,chase_x,chase_x,True,3,2,False,3.693119822737763,3.519990325484051
0,8,8,-1.0,-8.0,chase_x,chase_x,True,3,2,False,4.613119301184294,3.43999025377067
0,9,9,-1.0,-9.0,chase_x,chase_x,True,2,3,False,4.533058233089806,4.359990215364869
0,10,10,-1.0,-10.0,chase_x,chase_x,True,4,3,False,4.452983093356967,5.278574168293848
0,11,11,99.0,89.0,chase_x,chase_x,True,4,3,False,4.346100254633552,6.0
1,12,1,99.0,99.0,chase_x,chase_x,True,1,2,False,4.263294768103616,6.0
2,13,1,-1.0,-1.0,chase_x,chase_x,True,3,4,False,4.760922633574987,6.0
2,14,2,-1.0,-2.0,chase_x,chase_x,True,3,1,False,5.678630494670037,5.83120114921462
2,15,3,-1.0,-3.0,chase_x,chase_x,True,3,4,True,3.0,6.0
2,16,4,-1.0,-4.0,chase_x,chase_x,True,3,1,False,3.916597884741006,6.0
2,17,5,-1.0,-5.0,chase_x,chase_x,True,3,3,False,4.682718001709667,6.0
2,18,6,-1.0,-6.0,chase_x,chase_x,True,3,0,False,5.581244457666242,6.0
2,19,7,-1.0,-7.0,chase_x,chase_x,True,3,2,True,3.0,6.0
2,20,8,-1.0,-8.0,chase_x,chase_x,True,2,3,False,3.9111410292115023,6.0
2,21,9,-1.0,-9.0,chase_x,chase_x,True,2,1,False,3.826464988649343,5.919548452394638
2,22,10,99.0,90.0,chase_x,chase_x,True,2,1,False,3.7401878069547925,5.83939443877932
3,23,1,-1.0,-1.0,chase_x,chase_x,True,2,2,False,3.660187733594621,5.758541910193065
3,24,2,-1.0,-2.0,chase_x,chase_x,True,2,2,False,3.5581108290448062,5.65109649521647
3,25,3,-1.0,-3.0,chase_x,chase_x,True,2,2,False,4.441203174293913,5.542404086458846
3,26,4,-1.0,-4.0,chase_x,chase_x,True,2,3,False,5.345873510625302,6.0
3,27,5,-1.0,-5.0,chase_x,chase_y,False,3,4,True,6.0,2.9183923075430775
