episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
533,-44.3309,-149.443567,-105.112667,False,False,entered_big_circle,entered_big_circle,direct,189,30,both_lose,baseline_advantage
735,-29.436959,-130.858657,-101.421699,False,False,entered_big_circle,entered_big_circle,direct,224,10,both_lose,baseline_advantage
796,-28.694656,-129.665754,-100.971098,False,False,entered_big_circle,entered_big_circle,direct,126,6,both_lose,baseline_advantage
158,-28.376114,-130.768265,-102.392151,False,False,entered_big_circle,entered_big_circle,direct,224,14,both_lose,baseline_advantage
102,-27.677712,-135.556222,-107.87851,False,False,entered_big_circle,entered_big_circle,direct,209,32,both_lose,baseline_advantage
135,-25.047759,-127.660779,-102.613021,False,False,entered_big_circle,entered_big_circle,direct,231,19,both_lose,baseline_advantage
245,-23.649993,-128.316849,-104.666857,False,False,entered_big_circle,entered_big_circle,direct,239,39,both_lose,baseline_advantage
67,-23.242504,-123.714444,-100.47194,False,False,entered_big_circle,entered_big_circle,direct,145,4,both_lose,baseline_advantage
170,-22.989674,-124.273532,-101.283857,False,False,entered_big_circle,entered_big_circle,direct,108,9,both_lose,baseline_advantage
358,-22.718826,-123.806251,-101.087425,False,False,entered_big_circle,entered_big_circle,direct,230,8,both_lose,baseline_advantage
558,-21.284034,-128.423129,-107.139095,False,False,entered_big_circle,entered_big_circle,direct,220,30,both_lose,baseline_advantage
37,-17.673606,-118.238626,-100.565021,False,False,entered_big_circle,entered_big_circle,direct,149,4,both_lose,baseline_advantage
674,-17.525682,-118.29023,-100.764548,False,False,entered_big_circle,entered_big_circle,direct,194,5,both_lose,baseline_advantage
625,-16.826226,-120.695637,-103.869411,False,False,entered_big_circle,entered_big_circle,direct,80,23,both_lose,baseline_advantage
307,-16.292586,-122.526583,-106.233997,False,False,entered_big_circle,entered_big_circle,direct,241,48,both_lose,baseline_advantage
505,-15.842117,-116.886298,-101.044182,False,False,entered_big_circle,entered_big_circle,direct,178,7,both_lose,baseline_advantage
427,-14.560012,-116.077675,-101.517663,False,False,entered_big_circle,entered_big_circle,direct,210,12,both_lose,baseline_advantage
441,-14.058967,-114.878977,-100.82001,False,False,entered_big_circle,entered_big_circle,direct,208,6,both_lose,baseline_advantage
708,-13.513945,-117.77896,-104.265014,False,False,entered_big_circle,entered_big_circle,direct,199,27,both_lose,baseline_advantage
758,-13.360092,-114.753648,-101.393556,False,False,entered_big_circle,entered_big_circle,direct,205,10,both_lose,baseline_advantage
623,275.504819,97.164682,-178.340136,True,False,intercepted_before_small_circle,active_collision,detour,46,305,ops_only_win,ops_advantage
378,274.461884,96.999378,-177.462506,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,369,ops_only_win,ops_advantage
450,271.497747,89.699851,-181.797896,True,False,intercepted_in_big_circle,entered_big_circle,direct,190,375,ops_only_win,ops_advantage
306,268.092871,96.163762,-171.929109,True,False,intercepted_before_small_circle,active_collision,detour,42,301,ops_only_win,ops_advantage
443,267.496859,97.717061,-169.779798,True,False,intercepted_in_big_circle,entered_big_circle,direct,28,362,ops_only_win,ops_advantage
792,266.829541,97.990228,-168.839313,True,False,intercepted_before_small_circle,active_collision,detour,32,290,ops_only_win,ops_advantage
215,264.447037,96.99972,-167.447317,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,372,ops_only_win,ops_advantage
765,264.414423,96.888577,-167.525846,True,False,intercepted_before_small_circle,entered_big_circle,detour,37,363,ops_only_win,ops_advantage
254,263.914793,95.850812,-168.063981,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,367,ops_only_win,ops_advantage
316,262.181392,95.658719,-166.522673,True,False,intercepted_before_small_circle,entered_big_circle,detour,43,348,ops_only_win,ops_advantage
65,260.360299,96.794625,-163.565674,True,False,intercepted_before_small_circle,active_collision,detour,39,285,ops_only_win,ops_advantage
568,259.748962,95.784239,-163.964723,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,381,ops_only_win,ops_advantage
9,258.219735,97.401065,-160.81867,True,False,intercepted_before_small_circle,active_collision,detour,37,276,ops_only_win,ops_advantage
501,256.524787,96.682771,-159.842016,True,False,intercepted_before_small_circle,active_collision,detour,41,271,ops_only_win,ops_advantage
416,250.063047,96.647154,-153.415893,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,352,ops_only_win,ops_advantage
244,249.050337,97.257764,-151.792573,True,False,intercepted_before_small_circle,active_collision,detour,35,293,ops_only_win,ops_advantage
79,248.748042,97.934219,-150.813823,True,False,intercepted_before_small_circle,active_collision,detour,35,288,ops_only_win,ops_advantage
707,247.884111,96.37981,-151.504301,True,False,passive_intercept,entered_big_circle,attack,44,355,ops_only_win,ops_advantage
280,246.776831,97.98238,-148.794451,True,False,intercepted_before_small_circle,entered_big_circle,detour,31,349,ops_only_win,ops_advantage
155,246.725891,96.922897,-149.802995,True,False,intercepted_before_small_circle,entered_big_circle,detour,35,351,ops_only_win,ops_advantage
