episode,reward_gap,ops_episode_reward,baseline_episode_reward,ops_interceptor_win,baseline_interceptor_win,ops_reason,baseline_reason,ops_final_intruder_policy,ops_episode_len,baseline_episode_len,outcome_pair,rank_type
694,-100.819632,-223.168739,-122.349107,False,False,active_collision,entered_big_circle,attack,36,13,both_lose,baseline_advantage
134,-100.20869,-223.481742,-123.273051,False,False,active_collision,entered_big_circle,attack,39,23,both_lose,baseline_advantage
272,-100.06434,-222.116672,-122.052332,False,False,active_collision,entered_big_circle,attack,30,12,both_lose,baseline_advantage
762,-99.470786,-222.925501,-123.454715,False,False,active_collision,entered_big_circle,attack,36,18,both_lose,baseline_advantage
534,-99.103486,-221.949437,-122.845951,False,False,active_collision,entered_big_circle,attack,30,17,both_lose,baseline_advantage
749,-34.642792,-161.833322,-127.19053,False,False,entered_big_circle,entered_big_circle,direct,160,34,both_lose,baseline_advantage
273,-31.729817,-159.028453,-127.298635,False,False,entered_big_circle,entered_big_circle,direct,160,26,both_lose,baseline_advantage
696,-31.037093,-152.955611,-121.918518,False,False,entered_big_circle,entered_big_circle,direct,110,13,both_lose,baseline_advantage
135,-30.719996,-158.160425,-127.440429,False,False,entered_big_circle,entered_big_circle,direct,189,27,both_lose,baseline_advantage
695,-29.010345,-149.628203,-120.617859,False,False,entered_small_circle,entered_big_circle,attack,50,5,both_lose,baseline_advantage
763,-28.139693,-149.437864,-121.298171,False,False,entered_big_circle,entered_big_circle,direct,164,9,both_lose,baseline_advantage
326,-19.974806,-141.645255,-121.670449,False,False,entered_big_circle,entered_big_circle,direct,180,10,both_lose,baseline_advantage
655,-19.133086,-140.350677,-121.217591,False,False,entered_big_circle,entered_big_circle,direct,184,8,both_lose,baseline_advantage
440,-16.161676,-143.613194,-127.451518,False,False,entered_big_circle,entered_big_circle,direct,182,31,both_lose,baseline_advantage
207,-12.963265,-138.213961,-125.250696,False,False,entered_big_circle,entered_big_circle,direct,211,23,both_lose,baseline_advantage
391,-12.5673,-134.764911,-122.197611,False,False,entered_big_circle,entered_big_circle,direct,213,12,both_lose,baseline_advantage
110,-11.392187,-134.590944,-123.198756,False,False,entered_big_circle,entered_big_circle,direct,178,18,both_lose,baseline_advantage
26,-8.340843,-130.123055,-121.782213,False,False,entered_big_circle,entered_big_circle,direct,196,9,both_lose,baseline_advantage
15,-7.820132,-130.147647,-122.327515,False,False,entered_big_circle,entered_big_circle,direct,196,13,both_lose,baseline_advantage
286,-7.18602,-127.604026,-120.418005,False,False,entered_big_circle,entered_big_circle,direct,204,4,both_lose,baseline_advantage
748,408.808842,118.075742,-290.733099,True,False,passive_intercept,active_collision,attack,38,291,ops_only_win,ops_advantage
652,392.432339,96.575518,-295.856821,True,False,intercepted_before_small_circle,active_collision,detour,45,300,ops_only_win,ops_advantage
449,392.306503,96.956691,-295.349812,True,False,intercepted_before_small_circle,active_collision,detour,40,302,ops_only_win,ops_advantage
387,390.295916,96.154312,-294.141603,True,False,intercepted_before_small_circle,active_collision,detour,43,296,ops_only_win,ops_advantage
399,389.244451,96.218529,-293.025921,True,False,intercepted_before_small_circle,active_collision,detour,44,304,ops_only_win,ops_advantage
556,386.784423,97.842144,-288.942279,True,False,intercepted_before_small_circle,active_collision,detour,33,293,ops_only_win,ops_advantage
10,384.818849,98.023937,-286.794911,True,False,intercepted_before_small_circle,active_collision,detour,33,298,ops_only_win,ops_advantage
256,383.394711,96.860321,-286.53439,True,False,intercepted_before_small_circle,active_collision,detour,37,292,ops_only_win,ops_advantage
692,382.252734,97.483439,-284.769295,True,False,intercepted_before_small_circle,active_collision,detour,34,290,ops_only_win,ops_advantage
203,372.86219,97.950091,-274.912099,True,False,intercepted_before_small_circle,active_collision,detour,32,300,ops_only_win,ops_advantage
507,370.269745,96.727515,-273.542229,True,False,intercepted_before_small_circle,active_collision,detour,37,290,ops_only_win,ops_advantage
93,369.674929,98.04255,-271.632378,True,False,intercepted_before_small_circle,active_collision,detour,29,328,ops_only_win,ops_advantage
122,368.866336,96.823273,-272.043063,True,False,intercepted_before_small_circle,active_collision,detour,41,326,ops_only_win,ops_advantage
594,354.629648,96.727962,-257.901687,True,False,intercepted_before_small_circle,active_collision,detour,38,298,ops_only_win,ops_advantage
483,278.288716,97.700646,-180.58807,True,False,intercepted_before_small_circle,entered_big_circle,detour,32,366,ops_only_win,ops_advantage
248,276.282221,94.705667,-181.576554,True,False,intercepted_before_small_circle,entered_big_circle,detour,46,352,ops_only_win,ops_advantage
425,274.066634,95.871781,-178.194854,True,False,intercepted_before_small_circle,entered_big_circle,detour,42,375,ops_only_win,ops_advantage
334,273.126665,96.717724,-176.408942,True,False,intercepted_before_small_circle,entered_big_circle,detour,38,362,ops_only_win,ops_advantage
605,270.709763,97.06673,-173.643033,True,False,intercepted_before_small_circle,entered_big_circle,detour,36,363,ops_only_win,ops_advantage
194,269.286142,95.911405,-173.374738,True,False,intercepted_before_small_circle,entered_big_circle,detour,40,357,ops_only_win,ops_advantage
