episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.19106873631477356,direct,,running
0,2,2,-0.18905063033103944,direct,,running
0,3,3,-0.18717161774635316,direct,,running
0,4,4,-0.185436681509018,direct,,running
0,5,5,-100.0,direct,intruder,entered_big_circle
1,6,1,-0.17244496107101442,direct,,running
1,7,2,-0.1685744559764862,direct,,running
1,8,3,-0.16486343502998355,direct,,running
1,9,4,-0.16132232904434204,direct,,running
1,10,5,-0.15796214103698733,direct,,running
1,11,6,-0.1547943091392517,direct,,running
1,12,7,-0.15525735378265382,direct,,running
1,13,8,-0.15248321056365968,direct,,running
1,14,9,-0.14993261456489565,direct,,running
1,15,10,-100.0,direct,intruder,entered_big_circle
2,16,1,-0.23176035046577453,direct,,running
2,17,2,-0.22367816329002385,direct,,running
2,18,3,-0.2156118488311768,direct,,running
2,19,4,-0.2075630640983582,direct,,running
2,20,5,-0.19953370451927183,direct,,running
2,21,6,-0.19152585625648502,direct,,running
2,22,7,-0.1835420882701874,direct,,running
2,23,8,-0.17558516621589665,direct,,running
2,24,9,-0.16765842199325562,direct,,running
2,25,10,-0.15976575374603275,direct,,running
2,26,11,-0.15191167354583743,direct,,running
2,27,12,-0.14410152792930603,direct,,running
2,28,13,-0.1363416945934296,direct,,running
2,29,14,-0.12863976120948792,direct,,running
2,30,15,-0.1210048592090607,direct,,running
2,31,16,-100.0,direct,intruder,entered_big_circle
3,32,1,-0.17887423992156984,direct,,running
3,33,2,-0.17162430644035342,direct,,running
3,34,3,-0.1644360935688019,direct,,running
3,35,4,-0.15731692671775818,direct,,running
3,36,5,-0.1502751982212067,direct,,running
3,37,6,-0.1433206117153168,direct,,running
3,38,7,-0.13646449804306032,direct,,running
3,39,8,-0.12971997022628787,direct,,running
3,40,9,-0.12310236454010012,direct,,running
3,41,10,-0.1166296458244324,direct,,running
3,42,11,-100.0,direct,intruder,entered_big_circle
4,43,1,-0.24911409378051758,direct,,running
4,44,2,-0.24121551871299746,direct,,running
4,45,3,-0.23333629727363586,direct,,running
4,46,4,-0.2254782474040985,direct,,running
4,47,5,-0.2176433002948761,direct,,running
4,48,6,-0.20983367323875426,direct,,running
4,49,7,-0.20205194115638736,direct,,running
4,50,8,-0.1943008875846863,direct,,running
4,51,9,-0.1865837907791138,direct,,running
4,52,10,-0.1789043402671814,direct,,running
4,53,11,-0.17126673817634583,direct,,running
4,54,12,-0.16367585420608521,direct,,running
4,55,13,-0.15613733291625978,direct,,running
4,56,14,-0.1486576354503632,direct,,running
4,57,15,-0.14124432563781741,direct,,running
4,58,16,-0.13390629053115846,direct,,running
4,59,17,-0.12665388345718387,direct,,running
4,60,18,-0.11949933528900147,direct,,running
4,61,19,-0.11245715379714967,direct,,running
4,62,20,-0.10554456472396853,direct,,running
4,63,21,-0.09878210783004762,direct,,running
4,64,22,-0.09219438791275025,direct,,running
4,65,23,-0.08581089735031128,direct,,running
4,66,24,-0.07966704130172729,direct,,running
4,67,25,-0.07380519866943361,direct,,running
4,68,26,-0.06827600955963134,direct,,running
4,69,27,-0.06313937067985535,direct,,running
4,70,28,-0.05619240760803223,direct,,running
4,71,29,-0.05757197499275207,direct,,running
4,72,30,-100.0,direct,intruder,entered_big_circle
5,73,1,-0.19018559217453002,direct,,running
5,74,2,-0.18285861372947693,direct,,running
5,75,3,-0.17557260155677795,direct,,running
5,76,4,-0.16833188295364382,direct,,running
5,77,5,-0.16114142894744876,direct,,running
5,78,6,-0.1540068304538727,direct,,running
5,79,7,-0.14693467974662783,direct,,running
5,80,8,-0.1399323678016663,direct,,running
5,81,9,-0.13300854921340943,direct,,running
5,82,10,-0.12617320179939273,direct,,running
5,83,11,-0.11943799614906313,direct,,running
5,84,12,-0.11281642675399782,direct,,running
5,85,13,-0.10632436037063599,direct,,running
5,86,14,-0.0999803698062897,direct,,running
5,87,15,-0.09380629420280459,direct,,running
5,88,16,-0.0878277039527893,direct,,running
5,89,17,-0.08207467555999759,direct,,running
5,90,18,-0.07658242344856261,direct,,running
5,91,19,-0.07139199137687685,direct,,running
5,92,20,-0.06395581722259522,direct,,running
5,93,21,-0.05654836654663086,direct,,running
5,94,22,-0.04917704820632934,direct,,running
5,95,23,-0.04185204863548279,direct,,running
5,96,24,-0.04294278979301452,direct,,running
5,97,25,-0.04422289490699768,direct,,running
5,98,26,-0.037230149507522584,direct,,running
5,99,27,-0.030376497507095333,direct,,running
5,100,28,-0.02371104717254638,direct,,running
5,101,29,-0.01730666518211365,direct,,running
5,102,30,-100.0,direct,intruder,entered_big_circle
6,103,1,-0.13777305841445925,direct,,running
6,104,2,-0.1306701397895813,direct,,running
6,105,3,-0.12363589763641358,direct,,running
6,106,4,-0.11668065547943118,direct,,running
6,107,5,-100.0,direct,intruder,entered_big_circle
7,108,1,-0.1712496912479401,direct,,running
7,109,2,-0.16289942622184755,direct,,running
7,110,3,-0.15455364346504213,direct,,running
7,111,4,-0.14621302843093872,direct,,running
7,112,5,-0.14323713541030886,direct,,running
7,113,6,-0.1404319441318512,direct,,running
7,114,7,-0.1378075993061066,direct,,running
7,115,8,-0.12941055655479433,direct,,running
7,116,9,-0.12101384758949281,direct,,running
7,117,10,-0.11261750221252442,direct,,running
7,118,11,-0.10422160983085635,direct,,running
7,119,12,-0.09582628369331361,direct,,running
7,120,13,-100.0,direct,intruder,entered_big_circle
