episode,global_step,episode_step,reward,episode_reward_so_far,intruder_policy,response_policy,response_policy_correct,winner,reason,collision,intruder_distance,agent_distance,interceptor_action_x,interceptor_action_y
0,1,1,-0.1626283323764801,-0.1626283323764801,direct,direct,True,,running,False,1.2314952611923218,1.071015477180481,0.026000000536441803,-0.026000000536441803
0,2,2,-0.16414525270462038,-0.3267735850811005,direct,direct,True,,running,False,1.2154953479766846,1.074600100517273,-0.026000000536441803,0.026000000536441803
0,3,3,-0.15838263988494874,-0.48515622496604927,direct,direct,True,,running,False,1.1994953155517578,1.041787028312683,-0.026000000536441803,-0.026000000536441803
0,4,4,-0.1526891386508942,-0.6378453636169434,direct,direct,True,,running,False,1.1834954023361206,1.009319543838501,-0.026000000536441803,-0.026000000536441803
0,5,5,-0.1470716631412506,-0.7849170267581941,direct,direct,True,,running,False,1.1674953699111938,0.9772321581840515,-0.026000000536441803,-0.026000000536441803
0,6,6,-0.14881306648254397,-0.9337300932407381,direct,direct,True,,running,False,1.1514954566955566,0.9819391965866089,-0.026000000536441803,0.026000000536441803
0,7,7,-0.14322707414627076,-1.0769571673870089,direct,direct,True,,running,False,1.1354954242706299,0.9500092267990112,0.026000000536441803,-0.015112817287445068
0,8,8,-0.13767069339752197,-1.2146278607845309,direct,direct,True,,running,False,1.1194953918457031,0.9182273149490356,-0.026000000536441803,-0.026000000536441803
0,9,9,-0.13946318984031678,-1.3540910506248476,direct,direct,True,,running,False,1.103495478630066,0.9231898188591003,-0.026000000536441803,0.026000000536441803
0,10,10,-0.13407295107841494,-1.4881640017032625,direct,direct,True,,running,False,1.0874954462051392,0.8922386169433594,-0.026000000536441803,-0.026000000536441803
0,11,11,-0.13598997950553895,-1.6241539812088015,direct,direct,True,,running,False,1.0714954137802124,0.8978237509727478,-0.026000000536441803,0.026000000536441803
0,12,12,-0.1307860827445984,-1.7549400639533999,direct,direct,True,,running,False,1.0554955005645752,0.8678042888641357,-0.026000000536441803,-0.026000000536441803
0,13,13,-0.13283276319503787,-1.8877728271484377,direct,direct,True,,running,False,1.0394954681396484,0.8740376830101013,-0.026000000536441803,0.026000000536441803
0,14,14,-0.12783706545829776,-2.0156098926067356,direct,direct,True,,running,False,1.0234955549240112,0.8450592160224915,-0.026000000536441803,-0.026000000536441803
0,15,15,-0.12298483014106754,-2.1385947227478033,direct,direct,True,,running,False,1.0074955224990845,0.8167980313301086,-0.026000000536441803,-0.026000000536441803
0,16,16,-100.0,-102.1385947227478,direct,direct,True,intruder,entered_big_circle,False,0.9914956092834473,0.789331316947937,-0.026000000536441803,-0.026000000536441803
1,17,1,-0.2566412127017975,-0.2566412127017975,direct,direct,True,,running,False,1.4730299711227417,1.6014635562896729,-0.026000000536441803,-0.026000000536441803
1,18,2,-0.2538489079475403,-0.5104901206493377,direct,direct,True,,running,False,1.4570300579071045,1.5835020542144775,0.026000000536441803,-0.026000000536441803
1,19,3,-0.2511548554897309,-0.7616449761390687,direct,direct,True,,running,False,1.4410301446914673,1.566031813621521,0.026000000536441803,-0.026000000536441803
1,20,4,-0.24856247067451476,-1.0102074468135833,direct,direct,True,,running,False,1.4250301122665405,1.549069881439209,0.026000000536441803,-0.026000000536441803
1,21,5,-0.2460750794410706,-1.256282526254654,direct,direct,True,,running,False,1.4090301990509033,1.5326329469680786,0.026000000536441803,-0.026000000536441803
1,22,6,-0.24369607925415038,-1.4999786055088045,direct,direct,True,,running,False,1.3930301666259766,1.516737937927246,0.026000000536441803,-0.026000000536441803
1,23,7,-0.2414289212226868,-1.7414075267314912,direct,direct,True,,running,False,1.3770301342010498,1.5014021396636963,0.026000000536441803,-0.026000000536441803
1,24,8,-0.2392770564556122,-1.9806845831871034,direct,direct,True,,running,False,1.3610302209854126,1.486642837524414,0.026000000536441803,-0.026000000536441803
1,25,9,-0.2372439956665039,-2.2179285788536074,direct,direct,True,,running,False,1.3450303077697754,1.4724775552749634,0.026000000536441803,-0.026000000536441803
1,26,10,-0.235333172082901,-2.4532617509365084,direct,direct,True,,running,False,1.3290303945541382,1.4589234590530396,0.026000000536441803,-0.026000000536441803
1,27,11,-0.23354800105094908,-2.6868097519874574,direct,direct,True,,running,False,1.3130303621292114,1.4459975957870483,0.026000000536441803,-0.026000000536441803
