episode,global_step,episode_step,reward,intruder_policy,winner,reason
0,1,1,-0.16957570910453798,direct,,running
0,2,2,-0.16024083614349366,direct,,running
0,3,3,-0.15092621445655824,direct,,running
0,4,4,-0.1416344654560089,direct,,running
0,5,5,-0.13236858487129213,direct,,running
0,6,6,-0.12313217878341676,direct,,running
0,7,7,-0.11392950952053071,direct,,running
0,8,8,-0.10476574659347536,direct,,running
0,9,9,-0.09564708948135377,direct,,running
0,10,10,-0.08658109307289125,direct,,running
0,11,11,-120.0,direct,intruder,entered_big_circle
1,12,1,-0.1670035493373871,direct,,running
1,13,2,-0.15764280796051028,direct,,running
1,14,3,-0.1482930636405945,direct,,running
1,15,4,-0.13895559787750245,direct,,running
1,16,5,-0.12963187098503115,direct,,running
1,17,6,-0.12032358169555665,direct,,running
1,18,7,-0.11632074713706972,direct,,running
1,19,8,-0.11039373993873597,direct,,running
1,20,9,-0.10100227236747744,direct,,running
1,21,10,-0.09263466358184816,direct,,running
1,22,11,-0.08910757780075074,direct,,running
1,23,12,-0.07965564131736758,direct,,running
1,24,13,-0.07020991861820222,direct,,running
1,25,14,-0.06077149748802185,direct,,running
1,26,15,-0.05738715052604676,direct,,running
1,27,16,-0.04791247487068179,direct,,running
1,28,17,-0.044813618063926725,direct,,running
1,29,18,-0.04207435727119446,direct,,running
1,30,19,-0.032566779851913474,direct,,running
1,31,20,-0.030239312052726758,direct,,running
1,32,21,-0.022497507333755495,direct,,running
1,33,22,-0.020972273349761983,direct,,running
1,34,23,-0.019986178278923045,direct,,running
1,35,24,-0.019573822617530823,direct,,running
1,36,25,-0.019765187501907366,direct,,running
1,37,26,-0.020583801865577706,direct,,running
1,38,27,-0.022045297622680676,direct,,running
1,39,28,-120.0,direct,intruder,entered_big_circle
2,40,1,-0.17833119630813601,direct,,running
2,41,2,-0.16902467966079712,direct,,running
2,42,3,-0.15972784996032716,direct,,running
2,43,4,-0.15044191241264346,direct,,running
2,44,5,-0.1411681342124939,direct,,running
2,45,6,-0.13190800547599793,direct,,running
2,46,7,-0.12266334414482119,direct,,running
2,47,8,-0.11343620657920839,direct,,running
2,48,9,-0.10422911107540131,direct,,running
2,49,10,-0.09504499316215517,direct,,running
2,50,11,-0.08588744401931764,direct,,running
2,51,12,-0.08140403151512146,direct,,running
2,52,13,-0.07717268705368044,direct,,running
2,53,14,-0.06788619816303254,direct,,running
2,54,15,-0.05861869335174563,direct,,running
2,55,16,-0.05452849268913271,direct,,running
2,56,17,-0.045203648209571845,direct,,running
2,57,18,-0.04138388931751252,direct,,running
2,58,19,-0.03795479357242586,direct,,running
2,59,20,-0.03495932161808016,direct,,running
2,60,21,-120.0,direct,intruder,entered_big_circle
3,61,1,-0.19157933950424197,direct,,running
3,62,2,-0.18265837550163272,direct,,running
3,63,3,-0.17754263281822205,direct,,running
3,64,4,-0.172567332983017,direct,,running
3,65,5,-0.1677413880825043,direct,,running
3,66,6,-0.16307430386543276,direct,,running
3,67,7,-0.15857619881629945,direct,,running
3,68,8,-0.15425772786140443,direct,,running
3,69,9,-0.15013018488883972,direct,,running
3,70,10,-0.14620529770851137,direct,,running
3,71,11,-0.142495493888855,direct,,running
3,72,12,-0.13901364803314212,direct,,running
3,73,13,-0.13577309727668763,direct,,running
3,74,14,-0.13278754949569704,direct,,running
3,75,15,-0.13007111668586732,direct,,running
3,76,16,-0.1276379704475403,direct,,running
3,77,17,-0.12550241470336915,direct,,running
3,78,18,-0.1236786210536957,direct,,running
3,79,19,-0.12218055248260498,direct,,running
3,80,20,-0.12102160394191744,direct,,running
3,81,21,-0.12021451652050019,direct,,running
3,82,22,-0.11977110683918002,direct,,running
3,83,23,-0.11970207393169405,direct,,running
3,84,24,-0.12001667201519015,direct,,running
3,85,25,-0.12602890729904176,direct,,running
3,86,26,-0.12513630211353302,direct,,running
3,87,27,-0.13117154538631443,direct,,running
3,88,28,-0.12286059081554414,direct,,running
3,89,29,-0.1242088669538498,direct,,running
3,90,30,-120.0,direct,intruder,entered_big_circle
4,91,1,-0.19581223964691163,direct,,running
4,92,2,-0.18695317625999452,direct,,running
4,93,3,-0.17812100887298585,direct,,running
4,94,4,-0.1693184506893158,direct,,running
4,95,5,-0.16054842114448548,direct,,running
4,96,6,-0.15181445240974428,direct,,running
4,97,7,-0.14312037467956545,direct,,running
4,98,8,-0.13447073221206665,direct,,running
4,99,9,-0.12587063550949099,direct,,running
4,100,10,-0.11732604622840884,direct,,running
4,101,11,-0.10884390711784364,direct,,running
4,102,12,-0.10043222129344942,direct,,running
4,103,13,-0.09210043489933015,direct,,running
4,104,14,-0.08385959088802339,direct,,running
4,105,15,-0.07572287619113924,direct,,running
4,106,16,-0.06770581722259522,direct,,running
4,107,17,-0.05982699692249299,direct,,running
4,108,18,-0.0521087658405304,direct,,running
4,109,19,-0.04457799196243287,direct,,running
4,110,20,-0.03726717352867129,direct,,running
4,111,21,-0.030215725302696228,direct,,running
4,112,22,-0.023471509218215947,direct,,running
4,113,23,-0.017092639207839988,direct,,running
4,114,24,-0.011149181723594692,direct,,running
4,115,25,-0.00572514891624451,direct,,running
4,116,26,-0.0009195360541343761,direct,,running
4,117,27,-0.006564830243587505,direct,,running
4,118,28,-0.008346446454525008,direct,,running
4,119,29,-120.0,direct,intruder,entered_big_circle
5,120,1,-0.16023336172103883,direct,,running
5,121,2,-0.1552043879032135,direct,,running
5,122,3,-0.14621939420700075,direct,,running
5,123,4,-0.13726761579513552,direct,,running
5,124,5,-0.1283529555797577,direct,,running
5,125,6,-0.12325586915016176,direct,,running
5,126,7,-0.11832253098487855,direct,,running
5,127,8,-0.10929009199142459,direct,,running
5,128,9,-0.10445843994617462,direct,,running
5,129,10,-0.0953804486989975,direct,,running
5,130,11,-0.09056934475898745,direct,,running
5,131,12,-0.08144264101982118,direct,,running
5,132,13,-0.07686955392360689,direct,,running
5,133,14,-0.07254114329814912,direct,,running
5,134,15,-0.06848020911216737,direct,,running
5,135,16,-0.059159909486770634,direct,,running
5,136,17,-0.05533959925174714,direct,,running
5,137,18,-0.0459743130207062,direct,,running
5,138,19,-0.04245020747184755,direct,,running
5,139,20,-0.03304833948612215,direct,,running
5,140,21,-0.02989536225795747,direct,,running
5,141,22,-0.027200923562049867,direct,,running
5,142,23,-0.02500953376293183,direct,,running
5,143,24,-0.023365910053253197,direct,,running
5,144,25,-0.022313088178634657,direct,,running
5,145,26,-0.021890525221824664,direct,,running
5,146,27,-120.0,direct,intruder,entered_big_circle
6,147,1,-0.15367386221885682,direct,,running
6,148,2,-0.14766677618026736,direct,,running
6,149,3,-0.1418005955219269,direct,,running
6,150,4,-0.13243876695632936,direct,,running
6,151,5,-0.12668193161487581,direct,,running
6,152,6,-0.12109759211540225,direct,,running
6,153,7,-0.11570230305194856,direct,,running
6,154,8,-0.1105142742395401,direct,,running
6,155,9,-0.10555356323719026,direct,,running
