episode,opsdemo_reward,baseline_reward
115,91.0,96.0
116,51.0,94.0
117,74.0,92.0
118,95.0,90.0
119,89.0,85.0
120,94.0,88.0
121,98.0,99.0
122,93.0,95.0
123,92.0,89.0
124,93.0,93.0
125,88.0,94.0
126,93.0,96.0
127,96.0,86.0
128,88.0,71.0
129,77.0,95.0
130,78.0,93.0
131,54.0,96.0
132,62.0,92.0
133,93.0,89.0
134,97.0,92.0
135,96.0,96.0
136,98.0,87.0
137,94.0,92.0
138,93.0,97.0
139,89.0,84.0
140,90.0,84.0
141,92.0,87.0
142,91.0,88.0
143,93.0,88.0
144,91.0,91.0
145,93.0,89.0
146,89.0,89.0
147,-46.0,95.0
148,94.0,89.0
149,88.0,86.0
150,-45.0,95.0
151,84.0,93.0
152,91.0,92.0
153,97.0,92.0
154,92.0,93.0
155,95.0,94.0
156,94.0,93.0
157,89.0,97.0
158,87.0,93.0
159,94.0,96.0
160,94.0,97.0
161,92.0,93.0
162,93.0,93.0
163,92.0,93.0
164,-57.0,82.0
165,91.0,93.0
166,81.0,92.0
167,93.0,88.0
168,85.0,96.0
169,78.0,97.0
170,96.0,96.0
171,85.0,96.0
172,94.0,94.0
173,91.0,88.0
174,95.0,94.0
175,96.0,89.0
176,90.0,85.0
177,96.0,89.0
178,92.0,95.0
179,90.0,87.0
180,96.0,84.0
181,90.0,88.0
182,96.0,91.0
183,55.0,93.0
184,-43.0,98.0
185,94.0,91.0
186,92.0,96.0
187,97.0,86.0
188,78.0,98.0
189,92.0,91.0
190,90.0,93.0
191,93.0,95.0
192,94.0,90.0
193,90.0,92.0
194,92.0,93.0
195,84.0,86.0
196,95.0,80.0
197,98.0,96.0
198,90.0,87.0
199,91.0,93.0
200,71.0,90.0
201,-52.0,92.0
202,94.0,90.0
203,83.0,90.0
204,79.0,94.0
205,90.0,91.0
206,88.0,92.0
207,88.0,92.0
208,87.0,93.0
209,94.0,76.0
210,83.0,86.0
211,94.0,92.0
212,93.0,94.0
213,95.0,95.0
214,88.0,93.0
215,68.0,94.0
216,92.0,93.0
217,56.0,97.0
218,95.0,94.0
219,94.0,90.0
220,70.0,90.0
221,89.0,89.0
222,90.0,95.0
223,92.0,89.0
224,89.0,93.0
225,92.0,92.0
226,86.0,90.0
227,92.0,90.0
228,92.0,92.0
229,94.0,93.0
230,93.0,92.0
231,95.0,92.0
232,55.0,80.0
233,70.0,88.0
234,90.0,86.0
235,64.0,88.0
236,91.0,94.0
237,91.0,88.0
238,93.0,91.0
239,92.0,86.0
240,87.0,89.0
241,91.0,93.0
242,95.0,93.0
243,95.0,91.0
244,88.0,93.0
245,91.0,93.0
246,90.0,85.0
247,90.0,97.0
248,96.0,93.0
249,96.0,93.0
250,90.0,93.0
251,70.0,85.0
252,93.0,88.0
253,-56.0,96.0
254,97.0,92.0
255,60.0,96.0
256,91.0,93.0
257,86.0,93.0
258,91.0,85.0
259,88.0,94.0
260,98.0,88.0
261,92.0,91.0
262,95.0,90.0
263,91.0,91.0
264,92.0,89.0
265,87.0,91.0
266,69.0,92.0
267,96.0,93.0
268,-53.0,91.0
269,63.0,91.0
270,99.0,88.0
271,93.0,87.0
272,94.0,92.0
273,92.0,88.0
274,88.0,96.0
275,93.0,88.0
276,94.0,90.0
277,88.0,91.0
278,90.0,86.0
279,82.0,90.0
280,93.0,96.0
281,87.0,91.0
282,98.0,88.0
283,-56.0,82.0
284,-52.0,94.0
285,76.0,93.0
286,88.0,89.0
287,94.0,95.0
288,98.0,90.0
289,94.0,92.0
290,97.0,94.0
291,95.0,94.0
292,91.0,92.0
293,91.0,90.0
294,92.0,89.0
295,90.0,93.0
296,90.0,91.0
297,81.0,97.0
298,91.0,89.0
299,-47.0,94.0
300,88.0,91.0
301,94.0,87.0
302,95.0,88.0
303,96.0,87.0
304,96.0,95.0
305,83.0,92.0
306,94.0,97.0
307,90.0,90.0
308,95.0,91.0
309,94.0,86.0
310,92.0,96.0
311,91.0,92.0
312,91.0,89.0
313,98.0,94.0
314,91.0,85.0
315,84.0,89.0
316,90.0,92.0
317,64.0,96.0
318,69.0,90.0
319,92.0,98.0
320,98.0,87.0
321,-45.0,91.0
322,97.0,95.0
323,94.0,91.0
324,96.0,92.0
325,96.0,94.0
326,94.0,87.0
327,88.0,91.0
328,88.0,93.0
329,88.0,96.0
330,85.0,90.0
331,86.0,94.0
332,90.0,92.0
333,88.0,84.0
334,-44.0,95.0
335,-45.0,92.0
336,90.0,93.0
337,87.0,91.0
338,96.0,95.0
339,95.0,87.0
340,96.0,93.0
341,87.0,92.0
342,90.0,94.0
343,91.0,93.0
344,95.0,86.0
345,86.0,85.0
346,98.0,87.0
347,95.0,90.0
348,94.0,85.0
349,97.0,87.0
350,93.0,95.0
351,95.0,86.0
352,-47.0,93.0
353,94.0,88.0
354,94.0,91.0
355,46.0,91.0
356,93.0,91.0
357,90.0,87.0
358,96.0,93.0
359,94.0,87.0
360,91.0,92.0
361,96.0,91.0
362,89.0,93.0
363,95.0,85.0
364,92.0,87.0
365,97.0,89.0
366,83.0,93.0
367,93.0,89.0
368,91.0,94.0
369,90.0,88.0
370,86.0,91.0
371,-51.0,93.0
372,-60.0,88.0
373,78.0,87.0
374,99.0,95.0
375,87.0,93.0
376,91.0,91.0
377,90.0,89.0
378,96.0,93.0
379,99.0,86.0
380,90.0,93.0
381,98.0,91.0
382,77.0,89.0
383,95.0,84.0
384,92.0,95.0
385,88.0,94.0
386,-59.0,96.0
387,77.0,86.0
388,90.0,83.0
389,94.0,98.0
390,95.0,92.0
391,89.0,89.0
392,86.0,93.0
393,89.0,90.0
394,96.0,91.0
395,94.0,78.0
396,89.0,86.0
397,89.0,91.0
398,86.0,88.0
399,95.0,88.0
400,95.0,95.0
401,97.0,90.0
402,94.0,92.0
403,89.0,94.0
404,41.0,91.0
405,-55.0,79.0
406,98.0,92.0
407,92.0,87.0
408,80.0,93.0
409,83.0,97.0
410,93.0,84.0
411,98.0,96.0
412,88.0,81.0
413,96.0,84.0
414,97.0,90.0
415,93.0,86.0
416,95.0,93.0
417,97.0,94.0
418,89.0,88.0
419,87.0,93.0
420,87.0,91.0
421,92.0,94.0
422,93.0,94.0
423,-43.0,92.0
424,49.0,93.0
425,94.0,89.0
426,91.0,85.0
427,76.0,96.0
428,89.0,94.0
429,88.0,80.0
430,91.0,89.0
431,93.0,96.0
432,78.0,96.0
433,82.0,95.0
434,95.0,92.0
435,87.0,89.0
436,66.0,94.0
437,99.0,85.0
438,90.0,90.0
439,93.0,91.0
440,-64.0,93.0
441,75.0,95.0
442,90.0,88.0
443,86.0,96.0
444,93.0,78.0
445,85.0,93.0
446,77.0,90.0
447,93.0,97.0
448,94.0,85.0
449,95.0,95.0
450,92.0,86.0
451,53.0,94.0
452,96.0,89.0
453,91.0,98.0
454,67.0,91.0
455,72.0,86.0
456,90.0,94.0
457,95.0,93.0
458,93.0,92.0
459,92.0,97.0
460,90.0,97.0
461,97.0,85.0
462,91.0,93.0
463,95.0,96.0
464,90.0,97.0
465,92.0,93.0
466,97.0,92.0
467,94.0,92.0
468,92.0,91.0
469,97.0,95.0
470,-57.0,93.0
471,50.0,89.0
472,96.0,90.0
473,97.0,96.0
474,92.0,92.0
475,73.0,83.0
476,94.0,91.0
477,93.0,94.0
478,90.0,90.0
479,93.0,86.0
480,94.0,93.0
481,96.0,92.0
482,88.0,86.0
483,92.0,93.0
484,90.0,97.0
485,96.0,87.0
486,90.0,91.0
487,83.0,90.0
488,85.0,90.0
489,97.0,91.0
490,78.0,97.0
491,88.0,88.0
492,92.0,83.0
493,79.0,82.0
494,93.0,89.0
495,70.0,89.0
496,96.0,89.0
497,90.0,93.0
498,94.0,89.0
499,95.0,92.0
500,91.0,94.0
501,93.0,90.0
502,97.0,85.0
503,94.0,75.0
504,88.0,90.0
505,95.0,94.0
506,89.0,94.0
507,87.0,85.0
508,88.0,94.0
509,89.0,90.0
510,-53.0,85.0
511,-52.0,82.0
512,91.0,95.0
513,89.0,84.0
514,92.0,92.0
515,93.0,86.0
516,91.0,92.0
517,89.0,92.0
518,91.0,87.0
519,94.0,94.0
520,98.0,91.0
521,94.0,93.0
522,96.0,93.0
523,96.0,92.0
524,91.0,92.0
525,96.0,98.0
526,96.0,89.0
527,87.0,85.0
528,93.0,97.0
529,94.0,90.0
530,89.0,89.0
531,96.0,88.0
532,59.0,94.0
533,73.0,94.0
534,81.0,94.0
535,92.0,91.0
536,92.0,87.0
537,90.0,90.0
538,90.0,86.0
539,93.0,94.0
540,87.0,88.0
541,86.0,88.0
542,92.0,81.0
543,88.0,89.0
544,97.0,87.0
545,85.0,93.0
546,92.0,88.0
547,-52.0,91.0
548,55.0,89.0
549,89.0,85.0
550,98.0,90.0
551,86.0,92.0
552,95.0,93.0
553,91.0,90.0
554,90.0,99.0
555,88.0,88.0
556,90.0,93.0
557,90.0,93.0
558,90.0,89.0
559,98.0,91.0
560,96.0,83.0
561,88.0,87.0
562,94.0,91.0
563,89.0,93.0
564,73.0,91.0
565,31.0,84.0
566,90.0,87.0
567,95.0,90.0
568,95.0,88.0
569,82.0,93.0
570,86.0,88.0
571,98.0,93.0
572,88.0,93.0
573,90.0,89.0
574,92.0,89.0
575,94.0,88.0
576,88.0,91.0
577,88.0,92.0
578,95.0,90.0
579,94.0,98.0
580,66.0,88.0
581,95.0,91.0
582,-55.0,90.0
583,-56.0,92.0
584,88.0,99.0
585,91.0,72.0
586,89.0,97.0
587,89.0,85.0
588,94.0,98.0
589,89.0,93.0
590,92.0,98.0
591,92.0,92.0
592,85.0,91.0
593,89.0,89.0
594,85.0,97.0
595,63.0,94.0
596,98.0,95.0
597,79.0,99.0
598,61.0,90.0
599,89.0,90.0
600,94.0,85.0
601,92.0,91.0
602,89.0,91.0
603,92.0,94.0
604,86.0,86.0
605,95.0,92.0
606,97.0,94.0
607,88.0,90.0
608,96.0,93.0
609,92.0,89.0
610,93.0,81.0
611,90.0,92.0
612,93.0,91.0
613,87.0,94.0
614,-54.0,94.0
615,96.0,91.0
616,60.0,93.0
617,92.0,89.0
618,87.0,97.0
619,89.0,98.0
620,97.0,97.0
621,97.0,90.0
622,98.0,99.0
623,92.0,94.0
624,86.0,80.0
625,94.0,92.0
626,90.0,92.0
627,92.0,90.0
628,91.0,88.0
629,85.0,92.0
630,92.0,91.0
631,-53.0,92.0
632,-49.0,96.0
633,92.0,93.0
634,90.0,97.0
635,93.0,83.0
636,91.0,95.0
637,94.0,88.0
638,86.0,91.0
639,98.0,90.0
640,90.0,93.0
641,89.0,91.0
642,92.0,85.0
643,93.0,91.0
644,94.0,90.0
645,96.0,95.0
646,-45.0,89.0
647,96.0,91.0
648,96.0,92.0
649,74.0,95.0
650,91.0,89.0
651,91.0,93.0
652,91.0,90.0
653,90.0,96.0
654,99.0,97.0
655,88.0,96.0
656,88.0,95.0
657,90.0,96.0
658,87.0,94.0
659,89.0,91.0
660,93.0,89.0
661,95.0,94.0
662,92.0,95.0
663,95.0,98.0
664,93.0,98.0
665,-48.0,86.0
666,69.0,86.0
667,87.0,91.0
668,93.0,91.0
669,75.0,96.0
670,95.0,93.0
671,85.0,93.0
672,93.0,89.0
673,90.0,87.0
674,95.0,95.0
675,88.0,87.0
676,85.0,96.0
677,78.0,89.0
678,84.0,93.0
679,81.0,95.0
680,86.0,93.0
681,-51.0,95.0
682,85.0,92.0
683,91.0,93.0
684,75.0,96.0
685,89.0,91.0
686,96.0,92.0
687,81.0,97.0
688,91.0,98.0
689,94.0,94.0
690,88.0,88.0
691,96.0,88.0
692,91.0,90.0
693,88.0,90.0
694,85.0,86.0
695,-50.0,90.0
696,94.0,95.0
697,92.0,94.0
698,-62.0,77.0
699,88.0,89.0
700,93.0,92.0
701,92.0,95.0
702,87.0,92.0
703,93.0,84.0
704,90.0,95.0
705,94.0,85.0
706,85.0,88.0
707,84.0,84.0
708,94.0,96.0
709,-69.0,89.0
710,-45.0,95.0
711,88.0,81.0
712,80.0,87.0
713,92.0,96.0
714,94.0,96.0
715,94.0,95.0
716,94.0,89.0
717,80.0,86.0
718,88.0,99.0
719,94.0,92.0
720,82.0,86.0
721,91.0,94.0
722,84.0,94.0
723,58.0,91.0
724,90.0,90.0
725,90.0,95.0
726,90.0,96.0
727,95.0,89.0
728,59.0,91.0
729,93.0,89.0
730,96.0,95.0
731,91.0,87.0
732,93.0,88.0
733,93.0,96.0
734,95.0,99.0
735,93.0,95.0
736,88.0,88.0
737,96.0,88.0
738,91.0,92.0
739,91.0,93.0
740,96.0,95.0
741,93.0,91.0
742,88.0,94.0
743,72.0,94.0
744,94.0,98.0
745,92.0,88.0
746,-49.0,88.0
747,91.0,92.0
748,90.0,93.0
749,94.0,91.0
750,87.0,98.0
751,91.0,96.0
752,94.0,96.0
753,90.0,91.0
754,89.0,91.0
755,93.0,89.0
756,90.0,92.0
757,91.0,94.0
758,96.0,93.0
759,90.0,90.0
760,74.0,85.0
761,56.0,89.0
762,-56.0,87.0
763,84.0,86.0
764,93.0,95.0
765,97.0,94.0
766,90.0,90.0
767,94.0,92.0
768,95.0,90.0
769,99.0,93.0
770,91.0,97.0
771,73.0,95.0
772,86.0,86.0
773,97.0,94.0
774,93.0,90.0
775,-58.0,89.0
776,95.0,97.0
777,53.0,91.0
778,84.0,93.0
779,93.0,94.0
780,87.0,91.0
781,88.0,88.0
782,95.0,90.0
783,87.0,85.0
784,95.0,97.0
785,89.0,93.0
786,91.0,94.0
787,94.0,94.0
788,79.0,95.0
789,-46.0,87.0
790,51.0,95.0
791,49.0,95.0
792,85.0,90.0
793,91.0,89.0
794,86.0,84.0
795,88.0,92.0
796,91.0,92.0
797,92.0,83.0
798,91.0,85.0
799,94.0,91.0
800,88.0,91.0
801,99.0,96.0
802,95.0,91.0
803,-58.0,87.0
804,87.0,96.0
805,83.0,86.0
806,94.0,98.0
807,97.0,92.0
808,93.0,92.0
809,87.0,94.0
810,96.0,89.0
811,90.0,96.0
812,93.0,89.0
813,89.0,94.0
814,93.0,91.0
815,91.0,70.0
816,92.0,93.0
817,84.0,96.0
818,94.0,88.0
819,96.0,91.0
820,88.0,92.0
821,91.0,93.0
822,-68.0,95.0
823,93.0,96.0
824,93.0,90.0
825,-57.0,96.0
826,94.0,90.0
827,93.0,88.0
828,89.0,94.0
829,96.0,90.0
830,94.0,88.0
831,89.0,87.0
832,94.0,92.0
833,92.0,88.0
834,95.0,90.0
835,91.0,93.0
836,91.0,95.0
837,92.0,96.0
838,87.0,93.0
839,95.0,91.0
840,80.0,88.0
841,-57.0,92.0
842,95.0,91.0
843,-48.0,91.0
844,93.0,96.0
845,95.0,91.0
846,94.0,96.0
847,92.0,92.0
848,88.0,96.0
849,97.0,84.0
850,82.0,83.0
851,90.0,89.0
852,88.0,93.0
853,94.0,99.0
854,94.0,89.0
855,84.0,87.0
856,-65.0,86.0
857,-64.0,90.0
858,73.0,97.0
859,95.0,90.0
860,83.0,86.0
861,98.0,88.0
862,85.0,91.0
863,89.0,95.0
864,89.0,91.0
865,97.0,96.0
866,90.0,95.0
867,87.0,89.0
868,86.0,83.0
869,-56.0,92.0
870,78.0,96.0
871,-53.0,91.0
872,90.0,92.0
873,86.0,91.0
874,91.0,96.0
875,95.0,90.0
876,93.0,89.0
877,96.0,90.0
878,94.0,93.0
879,88.0,94.0
880,93.0,88.0
881,95.0,88.0
882,98.0,99.0
883,84.0,94.0
884,98.0,91.0
885,85.0,89.0
886,90.0,85.0
887,-40.0,91.0
888,74.0,91.0
889,72.0,91.0
890,85.0,93.0
891,95.0,87.0
892,97.0,94.0
893,88.0,99.0
894,96.0,92.0
895,90.0,90.0
896,92.0,89.0
897,97.0,97.0
898,97.0,93.0
899,95.0,97.0
900,96.0,90.0
901,88.0,94.0
902,96.0,99.0
903,95.0,95.0
904,50.0,86.0
905,96.0,90.0
906,-61.0,89.0
907,94.0,93.0
908,80.0,93.0
909,92.0,88.0
910,90.0,92.0
911,90.0,85.0
912,86.0,93.0
913,92.0,93.0
914,85.0,91.0
915,93.0,86.0
916,76.0,94.0
917,96.0,89.0
918,91.0,91.0
919,48.0,88.0
920,89.0,92.0
921,-57.0,91.0
922,93.0,98.0
923,94.0,90.0
924,87.0,89.0
925,97.0,96.0
926,90.0,94.0
927,92.0,95.0
928,92.0,89.0
929,96.0,81.0
930,89.0,90.0
931,96.0,84.0
932,91.0,90.0
933,89.0,96.0
934,94.0,95.0
935,95.0,87.0
936,95.0,88.0
937,96.0,86.0
938,-49.0,89.0
939,91.0,87.0
940,87.0,96.0
941,91.0,90.0
942,91.0,94.0
943,62.0,86.0
944,89.0,93.0
945,93.0,89.0
946,95.0,89.0
947,87.0,87.0
948,90.0,95.0
949,97.0,92.0
950,91.0,93.0
951,91.0,98.0
952,93.0,92.0
953,86.0,93.0
954,97.0,90.0
955,61.0,90.0
956,93.0,93.0
957,92.0,89.0
958,76.0,91.0
959,-65.0,96.0
960,86.0,89.0
961,83.0,91.0
962,86.0,90.0
963,89.0,91.0
964,96.0,89.0
965,92.0,96.0
966,94.0,94.0
967,89.0,99.0
968,94.0,87.0
969,85.0,86.0
970,-55.0,88.0
971,-49.0,98.0
972,92.0,93.0
973,75.0,97.0
974,99.0,90.0
975,94.0,89.0
976,93.0,91.0
977,94.0,88.0
978,94.0,94.0
979,97.0,98.0
980,96.0,94.0
981,94.0,92.0
982,89.0,97.0
983,93.0,84.0
984,90.0,89.0
985,96.0,91.0
986,89.0,93.0
987,96.0,91.0
988,83.0,90.0
989,67.0,97.0
990,87.0,89.0
991,86.0,95.0
992,92.0,88.0
993,-58.0,82.0
994,89.0,88.0
995,91.0,91.0
996,88.0,96.0
997,95.0,91.0
998,89.0,84.0
999,94.0,83.0
