episode,opsdemo_reward,baseline_reward
179,94.0,92.0
180,96.0,89.0
181,94.0,92.0
182,83.0,91.0
183,86.0,91.0
184,91.0,92.0
185,-58.0,89.0
186,-47.0,92.0
187,82.0,89.0
188,97.0,87.0
189,89.0,91.0
190,87.0,97.0
191,95.0,91.0
192,96.0,86.0
193,87.0,94.0
194,89.0,90.0
195,90.0,89.0
196,88.0,94.0
197,92.0,92.0
198,91.0,94.0
199,97.0,86.0
200,95.0,90.0
201,55.0,93.0
202,51.0,91.0
203,90.0,86.0
204,85.0,87.0
205,91.0,94.0
206,96.0,87.0
207,91.0,90.0
208,85.0,92.0
209,91.0,90.0
210,88.0,99.0
211,97.0,83.0
212,91.0,90.0
213,85.0,95.0
214,97.0,94.0
215,92.0,91.0
216,96.0,89.0
217,92.0,90.0
218,87.0,81.0
219,94.0,85.0
220,96.0,91.0
221,92.0,94.0
222,96.0,96.0
223,85.0,84.0
224,91.0,91.0
225,-62.0,93.0
226,96.0,92.0
227,98.0,88.0
228,96.0,89.0
229,87.0,96.0
230,92.0,84.0
231,91.0,83.0
232,76.0,76.0
233,90.0,97.0
234,92.0,91.0
235,90.0,87.0
236,93.0,96.0
237,-61.0,94.0
238,-47.0,92.0
239,99.0,82.0
240,85.0,85.0
241,98.0,91.0
242,91.0,84.0
243,91.0,91.0
244,93.0,85.0
245,94.0,91.0
246,97.0,88.0
247,90.0,92.0
248,93.0,92.0
249,88.0,89.0
250,95.0,96.0
251,94.0,92.0
252,96.0,92.0
253,86.0,87.0
254,90.0,92.0
255,85.0,86.0
256,95.0,94.0
257,-74.0,89.0
258,92.0,85.0
259,40.0,98.0
260,98.0,86.0
261,96.0,93.0
262,92.0,85.0
263,90.0,92.0
264,86.0,92.0
265,91.0,93.0
266,90.0,90.0
267,93.0,96.0
268,88.0,92.0
269,96.0,95.0
270,96.0,89.0
271,93.0,92.0
272,79.0,92.0
273,-70.0,93.0
274,-63.0,91.0
275,86.0,88.0
276,91.0,87.0
277,91.0,91.0
278,89.0,91.0
279,91.0,99.0
280,97.0,91.0
281,87.0,95.0
282,99.0,89.0
283,89.0,93.0
284,89.0,91.0
285,94.0,92.0
286,93.0,94.0
287,94.0,86.0
288,97.0,96.0
289,94.0,90.0
290,86.0,96.0
291,-63.0,93.0
292,90.0,92.0
293,56.0,89.0
294,92.0,91.0
295,90.0,87.0
296,97.0,88.0
297,88.0,92.0
298,90.0,81.0
299,91.0,87.0
300,92.0,89.0
301,94.0,90.0
302,97.0,92.0
303,92.0,92.0
304,90.0,93.0
305,88.0,95.0
306,-54.0,91.0
307,-65.0,90.0
308,69.0,87.0
309,95.0,84.0
310,95.0,99.0
311,85.0,91.0
312,88.0,97.0
313,97.0,94.0
314,94.0,94.0
315,90.0,94.0
316,94.0,89.0
317,88.0,92.0
318,97.0,89.0
319,93.0,88.0
320,97.0,93.0
321,72.0,90.0
322,50.0,90.0
323,-42.0,91.0
324,85.0,90.0
325,99.0,94.0
326,81.0,92.0
327,91.0,97.0
328,92.0,90.0
329,89.0,82.0
330,95.0,84.0
331,87.0,88.0
332,88.0,92.0
333,95.0,91.0
334,-71.0,92.0
335,78.0,88.0
336,82.0,89.0
337,97.0,87.0
338,75.0,94.0
339,91.0,88.0
340,91.0,88.0
341,96.0,94.0
342,95.0,96.0
343,89.0,99.0
344,88.0,87.0
345,89.0,89.0
346,91.0,96.0
347,89.0,91.0
348,95.0,90.0
349,91.0,88.0
350,96.0,90.0
351,88.0,87.0
352,95.0,92.0
353,-50.0,89.0
354,98.0,83.0
355,94.0,86.0
356,94.0,92.0
357,-53.0,90.0
358,87.0,94.0
359,93.0,89.0
360,96.0,93.0
361,80.0,98.0
362,96.0,92.0
363,93.0,91.0
364,93.0,90.0
365,97.0,96.0
366,86.0,92.0
367,93.0,90.0
368,92.0,87.0
369,91.0,86.0
370,87.0,89.0
371,73.0,88.0
372,91.0,92.0
373,-56.0,96.0
374,71.0,89.0
375,92.0,86.0
376,96.0,92.0
377,91.0,96.0
378,96.0,90.0
379,93.0,90.0
380,93.0,88.0
381,95.0,87.0
382,99.0,95.0
383,94.0,92.0
384,88.0,94.0
385,96.0,82.0
386,88.0,88.0
387,94.0,93.0
388,49.0,88.0
389,92.0,95.0
390,53.0,93.0
391,-41.0,98.0
392,99.0,88.0
393,92.0,87.0
394,95.0,99.0
395,97.0,90.0
396,95.0,95.0
397,93.0,97.0
398,92.0,84.0
399,89.0,87.0
400,91.0,90.0
401,93.0,91.0
402,93.0,94.0
403,97.0,93.0
404,98.0,91.0
405,92.0,97.0
406,53.0,87.0
407,-57.0,89.0
408,75.0,92.0
409,97.0,84.0
410,72.0,91.0
411,89.0,89.0
412,92.0,94.0
413,88.0,90.0
414,95.0,86.0
415,93.0,94.0
416,93.0,88.0
417,95.0,89.0
418,96.0,92.0
419,97.0,79.0
420,92.0,94.0
421,97.0,84.0
422,95.0,89.0
423,-62.0,93.0
424,90.0,97.0
425,-66.0,89.0
426,92.0,97.0
427,86.0,91.0
428,86.0,95.0
429,94.0,91.0
430,92.0,86.0
431,93.0,97.0
432,93.0,90.0
433,94.0,82.0
434,79.0,90.0
435,97.0,90.0
436,98.0,89.0
437,87.0,90.0
438,92.0,76.0
439,-57.0,96.0
440,91.0,85.0
441,89.0,97.0
442,91.0,89.0
443,94.0,85.0
444,97.0,93.0
445,63.0,85.0
446,90.0,93.0
447,83.0,95.0
448,93.0,89.0
449,90.0,92.0
450,94.0,95.0
451,96.0,85.0
452,95.0,88.0
453,85.0,96.0
454,95.0,89.0
455,96.0,94.0
456,93.0,90.0
457,88.0,88.0
458,-54.0,91.0
459,-70.0,96.0
460,82.0,86.0
461,97.0,91.0
462,97.0,95.0
463,88.0,93.0
464,93.0,96.0
465,90.0,98.0
466,97.0,89.0
467,97.0,96.0
468,91.0,86.0
469,93.0,91.0
470,88.0,91.0
471,93.0,90.0
472,93.0,81.0
473,85.0,89.0
474,57.0,88.0
475,55.0,95.0
476,80.0,88.0
477,75.0,90.0
478,91.0,85.0
479,88.0,96.0
480,90.0,89.0
481,92.0,78.0
482,97.0,86.0
483,93.0,80.0
484,92.0,80.0
485,87.0,89.0
486,97.0,97.0
487,88.0,91.0
488,84.0,80.0
489,-65.0,94.0
490,92.0,90.0
491,89.0,90.0
492,93.0,87.0
493,55.0,87.0
494,94.0,89.0
495,91.0,93.0
496,90.0,94.0
497,88.0,88.0
498,99.0,92.0
499,90.0,96.0
500,85.0,90.0
501,93.0,92.0
502,94.0,97.0
503,95.0,95.0
504,96.0,90.0
505,91.0,92.0
506,-69.0,92.0
507,-65.0,89.0
508,78.0,93.0
509,91.0,95.0
510,90.0,90.0
511,94.0,88.0
512,91.0,93.0
513,92.0,97.0
514,94.0,91.0
515,90.0,88.0
516,97.0,92.0
517,99.0,95.0
518,95.0,90.0
519,95.0,89.0
520,95.0,90.0
521,89.0,93.0
522,99.0,81.0
523,89.0,99.0
524,91.0,92.0
525,-43.0,93.0
526,66.0,91.0
527,96.0,90.0
528,92.0,89.0
529,87.0,97.0
530,89.0,90.0
531,93.0,95.0
532,91.0,90.0
533,90.0,93.0
534,94.0,95.0
535,92.0,94.0
536,92.0,83.0
537,87.0,96.0
538,96.0,94.0
539,90.0,97.0
540,94.0,99.0
541,95.0,94.0
542,-60.0,98.0
543,91.0,93.0
544,-63.0,89.0
545,96.0,95.0
546,81.0,94.0
547,93.0,92.0
548,87.0,93.0
549,90.0,92.0
550,90.0,91.0
551,94.0,92.0
552,90.0,93.0
553,91.0,93.0
554,83.0,96.0
555,96.0,92.0
556,95.0,98.0
557,-60.0,94.0
558,92.0,95.0
559,86.0,96.0
560,86.0,95.0
561,99.0,85.0
562,88.0,95.0
563,74.0,91.0
564,91.0,94.0
565,97.0,87.0
566,97.0,88.0
567,97.0,88.0
568,91.0,91.0
569,95.0,84.0
570,84.0,96.0
571,95.0,91.0
572,92.0,91.0
573,93.0,84.0
574,91.0,96.0
575,90.0,82.0
576,87.0,94.0
577,56.0,95.0
578,92.0,92.0
579,-48.0,99.0
580,58.0,92.0
581,91.0,83.0
582,90.0,85.0
583,86.0,92.0
584,94.0,95.0
585,85.0,88.0
586,96.0,97.0
587,85.0,79.0
588,89.0,90.0
589,95.0,93.0
590,85.0,95.0
591,63.0,93.0
592,-61.0,88.0
593,62.0,92.0
594,92.0,92.0
595,91.0,88.0
596,93.0,93.0
597,96.0,91.0
598,86.0,83.0
599,86.0,89.0
600,92.0,96.0
601,82.0,93.0
602,85.0,96.0
603,87.0,88.0
604,91.0,93.0
605,97.0,96.0
606,94.0,93.0
607,-55.0,95.0
608,93.0,84.0
609,54.0,89.0
610,93.0,84.0
611,82.0,90.0
612,99.0,85.0
613,85.0,86.0
614,93.0,91.0
615,80.0,90.0
616,92.0,89.0
617,90.0,94.0
618,94.0,96.0
619,-44.0,97.0
620,95.0,84.0
621,93.0,87.0
622,64.0,91.0
623,89.0,95.0
624,96.0,95.0
625,89.0,88.0
626,83.0,92.0
627,90.0,95.0
628,87.0,91.0
629,92.0,95.0
630,91.0,86.0
631,94.0,84.0
632,85.0,94.0
633,88.0,90.0
634,95.0,92.0
635,-55.0,86.0
636,91.0,84.0
637,93.0,92.0
638,78.0,92.0
639,79.0,93.0
640,90.0,87.0
641,77.0,95.0
642,89.0,88.0
643,89.0,92.0
644,91.0,99.0
645,93.0,83.0
646,90.0,93.0
647,85.0,90.0
648,91.0,85.0
649,70.0,85.0
650,-54.0,87.0
651,95.0,93.0
652,99.0,93.0
653,94.0,93.0
654,-66.0,91.0
655,95.0,89.0
656,93.0,88.0
657,97.0,83.0
658,92.0,88.0
659,92.0,93.0
660,91.0,93.0
661,90.0,93.0
662,93.0,93.0
663,94.0,91.0
664,91.0,87.0
665,93.0,96.0
666,99.0,91.0
667,90.0,94.0
668,95.0,98.0
669,69.0,92.0
670,-66.0,92.0
671,94.0,85.0
672,-51.0,93.0
673,93.0,87.0
674,93.0,88.0
675,91.0,94.0
676,90.0,87.0
677,88.0,89.0
678,91.0,95.0
679,91.0,87.0
680,94.0,91.0
681,92.0,96.0
682,98.0,94.0
683,94.0,92.0
684,94.0,89.0
685,-68.0,89.0
686,-48.0,99.0
687,70.0,91.0
688,90.0,85.0
689,98.0,93.0
690,92.0,89.0
691,94.0,81.0
692,94.0,90.0
693,92.0,93.0
694,85.0,94.0
695,91.0,91.0
696,92.0,90.0
697,96.0,97.0
698,85.0,94.0
699,96.0,89.0
700,95.0,97.0
701,-54.0,97.0
702,95.0,94.0
703,-54.0,93.0
704,93.0,90.0
705,82.0,93.0
706,92.0,82.0
707,92.0,88.0
708,97.0,92.0
709,93.0,85.0
710,92.0,86.0
711,93.0,92.0
712,88.0,95.0
713,95.0,88.0
714,92.0,93.0
715,92.0,95.0
716,98.0,92.0
717,88.0,89.0
718,76.0,90.0
719,98.0,84.0
720,96.0,92.0
721,-43.0,87.0
722,88.0,96.0
723,72.0,88.0
724,91.0,92.0
725,89.0,83.0
726,99.0,91.0
727,99.0,89.0
728,87.0,83.0
729,88.0,92.0
730,95.0,90.0
731,95.0,89.0
732,93.0,88.0
733,85.0,94.0
734,94.0,90.0
735,97.0,89.0
736,91.0,99.0
737,-54.0,90.0
738,88.0,79.0
739,-63.0,91.0
740,91.0,92.0
741,96.0,88.0
742,97.0,78.0
743,89.0,88.0
744,73.0,97.0
745,88.0,93.0
746,95.0,95.0
747,99.0,96.0
748,95.0,84.0
749,91.0,88.0
750,94.0,99.0
751,83.0,93.0
752,93.0,94.0
753,37.0,92.0
754,-54.0,91.0
755,66.0,91.0
756,90.0,88.0
757,91.0,87.0
758,91.0,94.0
759,83.0,83.0
760,95.0,96.0
761,96.0,92.0
762,89.0,90.0
763,98.0,96.0
764,93.0,94.0
765,90.0,86.0
766,92.0,94.0
767,96.0,89.0
768,67.0,92.0
769,-55.0,92.0
770,92.0,90.0
771,92.0,92.0
772,66.0,87.0
773,94.0,81.0
774,94.0,95.0
775,91.0,93.0
776,89.0,95.0
777,88.0,96.0
778,98.0,90.0
779,95.0,88.0
780,98.0,89.0
781,94.0,80.0
782,88.0,86.0
783,91.0,91.0
784,79.0,92.0
785,85.0,96.0
786,-60.0,92.0
787,95.0,91.0
788,98.0,95.0
789,99.0,95.0
790,98.0,92.0
791,-57.0,94.0
792,96.0,88.0
793,96.0,90.0
794,90.0,89.0
795,96.0,86.0
796,88.0,98.0
797,87.0,91.0
798,94.0,93.0
799,96.0,92.0
800,87.0,92.0
801,89.0,92.0
802,91.0,92.0
803,81.0,90.0
804,-50.0,96.0
805,93.0,93.0
806,91.0,88.0
807,-55.0,85.0
808,90.0,95.0
809,97.0,92.0
810,96.0,90.0
811,89.0,88.0
812,89.0,96.0
813,94.0,88.0
814,94.0,95.0
815,88.0,90.0
816,86.0,91.0
817,96.0,88.0
818,96.0,89.0
819,95.0,94.0
820,84.0,91.0
821,-53.0,87.0
822,-51.0,96.0
823,74.0,85.0
824,96.0,82.0
825,94.0,81.0
826,95.0,93.0
827,98.0,88.0
828,89.0,92.0
829,90.0,87.0
830,89.0,94.0
831,94.0,90.0
832,97.0,88.0
833,94.0,88.0
834,83.0,96.0
835,95.0,93.0
836,-59.0,96.0
837,-49.0,94.0
838,89.0,96.0
839,80.0,85.0
840,89.0,98.0
841,95.0,97.0
842,93.0,86.0
843,94.0,93.0
844,92.0,87.0
845,92.0,86.0
846,94.0,99.0
847,95.0,95.0
848,85.0,94.0
849,89.0,97.0
850,99.0,94.0
851,88.0,96.0
852,-59.0,87.0
853,88.0,89.0
854,82.0,92.0
855,97.0,95.0
856,96.0,89.0
857,54.0,92.0
858,96.0,86.0
859,94.0,95.0
860,99.0,92.0
861,95.0,90.0
862,89.0,95.0
863,90.0,84.0
864,88.0,94.0
865,98.0,86.0
866,91.0,95.0
867,95.0,95.0
868,85.0,79.0
869,90.0,93.0
870,92.0,98.0
871,96.0,92.0
872,87.0,88.0
873,98.0,94.0
874,-57.0,97.0
875,64.0,90.0
876,85.0,94.0
877,87.0,91.0
878,92.0,91.0
879,83.0,88.0
880,91.0,92.0
881,86.0,93.0
882,90.0,85.0
883,97.0,84.0
884,95.0,86.0
885,90.0,90.0
886,55.0,99.0
887,83.0,88.0
888,88.0,87.0
889,-51.0,91.0
890,88.0,93.0
891,86.0,93.0
892,93.0,92.0
893,90.0,88.0
894,84.0,90.0
895,87.0,85.0
896,94.0,87.0
897,90.0,88.0
898,99.0,88.0
899,88.0,91.0
900,93.0,92.0
901,-61.0,92.0
902,85.0,98.0
903,96.0,91.0
904,-42.0,93.0
905,88.0,88.0
906,83.0,89.0
907,93.0,86.0
908,87.0,94.0
909,88.0,86.0
910,95.0,94.0
911,90.0,93.0
912,93.0,91.0
913,90.0,89.0
914,91.0,93.0
915,90.0,86.0
916,-53.0,90.0
917,56.0,96.0
918,89.0,93.0
919,96.0,93.0
920,95.0,94.0
921,98.0,86.0
922,97.0,91.0
923,94.0,87.0
924,90.0,98.0
925,92.0,91.0
926,85.0,85.0
927,91.0,93.0
928,86.0,94.0
929,93.0,95.0
930,90.0,91.0
931,94.0,87.0
932,69.0,88.0
933,98.0,88.0
934,89.0,95.0
935,93.0,94.0
936,91.0,95.0
937,92.0,90.0
938,65.0,93.0
939,67.0,82.0
940,93.0,92.0
941,88.0,87.0
942,96.0,85.0
943,96.0,93.0
944,96.0,86.0
945,96.0,86.0
946,98.0,86.0
947,95.0,95.0
948,93.0,83.0
949,90.0,96.0
950,89.0,88.0
951,97.0,86.0
952,89.0,95.0
953,93.0,87.0
954,94.0,84.0
955,77.0,87.0
956,-51.0,83.0
957,53.0,98.0
958,75.0,89.0
959,91.0,96.0
960,97.0,96.0
961,94.0,90.0
962,94.0,98.0
963,93.0,91.0
964,93.0,90.0
965,92.0,97.0
966,94.0,93.0
967,91.0,93.0
968,94.0,94.0
969,98.0,94.0
970,91.0,88.0
971,87.0,89.0
972,-48.0,96.0
973,92.0,96.0
974,-47.0,93.0
975,90.0,90.0
976,71.0,91.0
977,92.0,91.0
978,94.0,89.0
979,95.0,89.0
980,92.0,94.0
981,94.0,93.0
982,95.0,85.0
983,91.0,84.0
984,92.0,97.0
985,93.0,90.0
986,88.0,97.0
987,95.0,93.0
988,93.0,94.0
989,77.0,90.0
990,-59.0,91.0
991,46.0,95.0
992,91.0,89.0
993,89.0,96.0
994,93.0,89.0
995,91.0,93.0
996,94.0,86.0
997,89.0,93.0
998,97.0,92.0
999,90.0,98.0
