episode,opsdemo_reward,response_policy_accuracy,baseline_reward
156,87.0,0.7692307692307693,93.0
157,90.0,1.0,97.0
158,98.0,1.0,93.0
159,94.0,1.0,96.0
160,90.0,1.0,97.0
161,92.0,1.0,93.0
162,93.0,1.0,93.0
163,86.0,1.0,93.0
164,97.0,1.0,82.0
165,91.0,1.0,93.0
166,90.0,1.0,92.0
167,94.0,1.0,88.0
168,91.0,0.5555555555555556,96.0
169,94.0,1.0,97.0
170,93.0,1.0,96.0
171,93.0,1.0,96.0
172,90.0,1.0,94.0
173,89.0,1.0,88.0
174,90.0,1.0,94.0
175,96.0,1.0,89.0
176,93.0,1.0,83.0
177,89.0,1.0,97.0
178,93.0,1.0,90.0
179,98.0,1.0,83.0
180,90.0,1.0,92.0
181,76.0,0.42857142857142855,92.0
182,97.0,1.0,88.0
183,91.0,1.0,92.0
184,98.0,1.0,86.0
185,94.0,1.0,83.0
186,91.0,1.0,87.0
187,91.0,1.0,87.0
188,91.0,1.0,89.0
189,95.0,1.0,95.0
190,91.0,1.0,98.0
191,99.0,1.0,93.0
192,89.0,1.0,90.0
193,95.0,1.0,97.0
194,92.0,1.0,93.0
195,83.0,0.4375,88.0
196,81.0,1.0,94.0
197,97.0,1.0,82.0
198,92.0,1.0,91.0
199,93.0,1.0,91.0
200,91.0,1.0,89.0
201,90.0,1.0,88.0
202,96.0,1.0,83.0
203,88.0,1.0,92.0
204,90.0,1.0,90.0
205,98.0,1.0,89.0
206,87.0,0.6153846153846154,92.0
207,96.0,1.0,89.0
208,90.0,1.0,92.0
209,87.0,1.0,88.0
210,92.0,1.0,88.0
211,98.0,1.0,94.0
212,94.0,1.0,97.0
213,86.0,1.0,95.0
214,94.0,1.0,88.0
215,93.0,1.0,89.0
216,84.0,1.0,86.0
217,81.0,0.631578947368421,92.0
218,96.0,1.0,91.0
219,93.0,1.0,92.0
220,98.0,1.0,94.0
221,96.0,1.0,95.0
222,99.0,1.0,89.0
223,91.0,1.0,96.0
224,90.0,1.0,87.0
225,94.0,1.0,90.0
226,87.0,1.0,93.0
227,89.0,1.0,86.0
228,97.0,1.0,95.0
229,90.0,1.0,97.0
230,78.0,0.7619047619047619,87.0
231,92.0,1.0,85.0
232,91.0,1.0,89.0
233,93.0,1.0,94.0
234,87.0,1.0,93.0
235,87.0,1.0,89.0
236,85.0,1.0,89.0
237,96.0,1.0,93.0
238,89.0,1.0,90.0
239,76.0,0.6111111111111112,95.0
240,96.0,1.0,94.0
241,92.0,1.0,94.0
242,90.0,1.0,84.0
243,93.0,1.0,95.0
244,91.0,1.0,86.0
245,93.0,1.0,87.0
246,92.0,1.0,94.0
247,91.0,1.0,80.0
248,93.0,1.0,95.0
249,90.0,1.0,90.0
250,94.0,1.0,91.0
251,89.0,0.6363636363636364,95.0
252,94.0,1.0,92.0
253,98.0,1.0,94.0
254,89.0,1.0,93.0
255,95.0,1.0,83.0
256,94.0,1.0,94.0
257,94.0,1.0,92.0
258,96.0,1.0,86.0
259,93.0,1.0,96.0
260,99.0,1.0,93.0
261,95.0,1.0,92.0
262,97.0,1.0,91.0
263,95.0,1.0,98.0
264,98.0,1.0,96.0
265,83.0,1.0,81.0
266,93.0,1.0,84.0
267,77.0,0.782608695652174,95.0
268,94.0,1.0,93.0
269,90.0,1.0,92.0
270,93.0,1.0,94.0
271,87.0,1.0,88.0
272,89.0,1.0,89.0
273,91.0,1.0,98.0
274,97.0,1.0,93.0
275,94.0,1.0,89.0
276,93.0,1.0,92.0
277,98.0,1.0,90.0
278,92.0,1.0,86.0
279,88.0,0.6666666666666666,92.0
280,93.0,1.0,91.0
281,84.0,1.0,89.0
282,90.0,1.0,94.0
283,89.0,1.0,90.0
284,93.0,1.0,91.0
285,96.0,1.0,89.0
286,83.0,1.0,87.0
287,90.0,1.0,90.0
288,80.0,0.6,90.0
289,98.0,1.0,89.0
290,91.0,1.0,91.0
291,93.0,1.0,97.0
292,94.0,1.0,90.0
293,95.0,1.0,88.0
294,84.0,1.0,97.0
295,92.0,1.0,95.0
296,92.0,1.0,97.0
297,98.0,1.0,85.0
298,91.0,1.0,92.0
299,93.0,1.0,93.0
300,86.0,1.0,94.0
301,81.0,0.13333333333333333,96.0
302,89.0,1.0,88.0
303,95.0,1.0,91.0
304,96.0,1.0,88.0
305,83.0,1.0,87.0
306,95.0,1.0,95.0
307,95.0,1.0,93.0
308,98.0,1.0,96.0
309,91.0,1.0,87.0
310,91.0,1.0,86.0
311,89.0,1.0,84.0
312,93.0,1.0,94.0
313,94.0,0.6666666666666666,94.0
314,88.0,1.0,91.0
315,99.0,1.0,88.0
316,93.0,1.0,88.0
317,96.0,1.0,87.0
318,96.0,1.0,94.0
319,95.0,1.0,93.0
320,95.0,1.0,96.0
321,92.0,1.0,89.0
322,94.0,1.0,88.0
323,92.0,1.0,92.0
324,96.0,1.0,94.0
325,87.0,1.0,97.0
326,90.0,1.0,98.0
327,93.0,1.0,87.0
328,88.0,0.5454545454545454,96.0
329,97.0,1.0,89.0
330,95.0,1.0,95.0
331,90.0,1.0,96.0
332,87.0,1.0,88.0
333,98.0,1.0,98.0
334,91.0,1.0,95.0
335,92.0,1.0,92.0
336,86.0,1.0,93.0
337,95.0,1.0,91.0
338,89.0,1.0,95.0
339,94.0,1.0,87.0
340,88.0,0.4166666666666667,93.0
341,94.0,1.0,92.0
342,88.0,1.0,94.0
343,95.0,1.0,93.0
344,87.0,1.0,86.0
345,83.0,1.0,85.0
346,97.0,1.0,87.0
347,92.0,1.0,90.0
348,91.0,1.0,85.0
349,90.0,1.0,87.0
350,94.0,1.0,95.0
351,83.0,0.7647058823529411,86.0
352,91.0,1.0,93.0
353,95.0,1.0,88.0
354,89.0,1.0,91.0
355,89.0,1.0,91.0
356,93.0,1.0,91.0
357,95.0,1.0,87.0
358,87.0,1.0,93.0
359,91.0,1.0,87.0
360,95.0,1.0,92.0
361,78.0,0.8636363636363636,91.0
362,90.0,1.0,93.0
363,86.0,1.0,85.0
364,87.0,1.0,87.0
365,94.0,1.0,89.0
366,91.0,1.0,93.0
367,92.0,1.0,89.0
368,86.0,1.0,94.0
369,96.0,1.0,88.0
370,89.0,1.0,91.0
371,90.0,0.3333333333333333,93.0
372,96.0,1.0,88.0
373,88.0,1.0,87.0
374,97.0,1.0,95.0
375,93.0,1.0,93.0
376,93.0,1.0,91.0
377,93.0,1.0,89.0
378,87.0,1.0,93.0
379,88.0,1.0,86.0
380,97.0,1.0,93.0
381,94.0,1.0,91.0
382,87.0,1.0,89.0
383,94.0,1.0,84.0
384,86.0,0.6428571428571429,95.0
385,88.0,1.0,94.0
386,99.0,1.0,96.0
387,93.0,1.0,86.0
388,93.0,1.0,83.0
389,91.0,1.0,98.0
390,98.0,1.0,92.0
391,95.0,1.0,89.0
392,86.0,1.0,93.0
393,87.0,1.0,90.0
394,97.0,1.0,91.0
395,95.0,1.0,83.0
396,93.0,1.0,93.0
397,89.0,0.7272727272727273,92.0
398,93.0,0.0,99.0
399,81.0,0.7058823529411765,93.0
400,91.0,1.0,88.0
401,93.0,1.0,95.0
402,90.0,1.0,98.0
403,89.0,1.0,89.0
404,94.0,1.0,92.0
405,88.0,1.0,92.0
406,89.0,1.0,93.0
407,83.0,0.5384615384615384,90.0
408,92.0,0.42857142857142855,96.0
409,94.0,1.0,96.0
410,95.0,1.0,92.0
411,89.0,1.0,94.0
412,96.0,1.0,91.0
413,94.0,1.0,87.0
414,94.0,1.0,89.0
415,97.0,1.0,94.0
416,92.0,1.0,92.0
417,95.0,1.0,90.0
418,95.0,1.0,91.0
419,95.0,1.0,90.0
420,91.0,1.0,88.0
421,86.0,1.0,92.0
422,91.0,0.5555555555555556,90.0
423,91.0,1.0,94.0
424,90.0,1.0,90.0
425,92.0,1.0,86.0
426,92.0,1.0,91.0
427,87.0,1.0,94.0
428,93.0,1.0,93.0
429,93.0,1.0,85.0
430,95.0,1.0,89.0
431,95.0,1.0,77.0
432,85.0,1.0,86.0
433,76.0,0.55,93.0
434,98.0,1.0,98.0
435,89.0,1.0,96.0
436,94.0,1.0,84.0
437,88.0,1.0,85.0
438,90.0,1.0,91.0
439,90.0,1.0,76.0
440,93.0,1.0,90.0
441,99.0,1.0,91.0
442,92.0,1.0,86.0
443,92.0,1.0,89.0
444,97.0,1.0,88.0
445,93.0,1.0,83.0
446,79.0,0.6190476190476191,97.0
447,91.0,1.0,92.0
448,95.0,1.0,96.0
449,92.0,1.0,81.0
450,91.0,1.0,86.0
451,87.0,1.0,86.0
452,98.0,1.0,92.0
453,91.0,1.0,90.0
454,93.0,1.0,95.0
455,94.0,1.0,90.0
456,90.0,1.0,91.0
457,81.0,0.6666666666666666,98.0
458,94.0,1.0,92.0
459,91.0,1.0,97.0
460,98.0,1.0,97.0
461,92.0,1.0,84.0
462,93.0,1.0,93.0
463,88.0,1.0,96.0
464,88.0,1.0,97.0
465,91.0,1.0,93.0
466,95.0,1.0,92.0
467,93.0,1.0,92.0
468,98.0,1.0,91.0
469,99.0,1.0,95.0
470,94.0,1.0,93.0
471,85.0,0.6666666666666666,89.0
472,94.0,1.0,90.0
473,90.0,1.0,96.0
474,90.0,1.0,92.0
475,94.0,1.0,83.0
476,95.0,1.0,91.0
477,98.0,1.0,94.0
478,92.0,1.0,90.0
479,92.0,1.0,86.0
480,91.0,1.0,93.0
481,97.0,1.0,92.0
482,92.0,1.0,86.0
483,91.0,1.0,93.0
484,89.0,0.45454545454545453,97.0
485,97.0,1.0,87.0
486,86.0,1.0,91.0
487,93.0,1.0,90.0
488,92.0,1.0,90.0
489,91.0,1.0,91.0
490,98.0,1.0,97.0
491,88.0,1.0,88.0
492,90.0,1.0,83.0
493,89.0,1.0,82.0
494,99.0,1.0,89.0
495,91.0,1.0,89.0
496,90.0,0.9,89.0
497,89.0,1.0,93.0
498,90.0,1.0,89.0
499,87.0,1.0,92.0
500,97.0,1.0,94.0
501,96.0,1.0,90.0
502,91.0,1.0,85.0
503,96.0,1.0,79.0
504,94.0,1.0,97.0
505,90.0,1.0,91.0
506,92.0,1.0,89.0
507,89.0,1.0,91.0
508,94.0,1.0,94.0
509,89.0,0.5454545454545454,92.0
510,92.0,1.0,96.0
511,94.0,1.0,92.0
512,93.0,1.0,90.0
513,99.0,1.0,87.0
514,93.0,1.0,92.0
515,89.0,1.0,94.0
516,89.0,1.0,86.0
517,88.0,1.0,93.0
518,93.0,1.0,91.0
519,87.0,1.0,90.0
520,81.0,0.7222222222222222,95.0
521,96.0,1.0,89.0
522,97.0,1.0,94.0
523,92.0,1.0,91.0
524,87.0,1.0,92.0
525,84.0,1.0,85.0
526,89.0,1.0,93.0
527,98.0,1.0,95.0
528,92.0,1.0,89.0
529,93.0,1.0,91.0
530,93.0,1.0,92.0
531,92.0,1.0,93.0
532,90.0,0.6,92.0
533,87.0,1.0,85.0
534,91.0,1.0,95.0
535,93.0,1.0,96.0
536,91.0,1.0,93.0
537,93.0,1.0,92.0
538,95.0,1.0,76.0
539,93.0,1.0,94.0
540,95.0,1.0,95.0
541,90.0,1.0,92.0
542,96.0,1.0,95.0
543,96.0,1.0,84.0
544,90.0,1.0,89.0
545,99.0,1.0,87.0
546,92.0,0.25,88.0
547,93.0,0.5714285714285714,85.0
548,92.0,1.0,92.0
549,90.0,1.0,86.0
550,93.0,1.0,92.0
551,98.0,1.0,95.0
552,93.0,1.0,84.0
553,96.0,1.0,96.0
554,92.0,1.0,92.0
555,94.0,1.0,95.0
556,92.0,1.0,91.0
557,97.0,1.0,96.0
558,96.0,1.0,92.0
559,99.0,1.0,96.0
560,96.0,1.0,90.0
561,91.0,1.0,97.0
562,94.0,1.0,96.0
563,99.0,0.0,92.0
564,98.0,0.0,93.0
565,88.0,0.2,89.0
566,95.0,1.0,93.0
567,89.0,1.0,92.0
568,88.0,1.0,87.0
569,91.0,1.0,88.0
570,85.0,1.0,93.0
571,93.0,1.0,89.0
572,92.0,1.0,91.0
573,90.0,1.0,91.0
574,82.0,0.8888888888888888,94.0
575,91.0,1.0,89.0
576,87.0,1.0,93.0
577,90.0,1.0,98.0
578,95.0,1.0,97.0
579,89.0,1.0,94.0
580,94.0,1.0,91.0
581,89.0,1.0,91.0
582,89.0,1.0,93.0
583,94.0,1.0,91.0
584,97.0,1.0,91.0
585,82.0,0.7777777777777778,82.0
586,95.0,1.0,88.0
587,93.0,1.0,97.0
588,96.0,1.0,97.0
589,95.0,1.0,90.0
590,90.0,1.0,90.0
591,94.0,1.0,85.0
592,96.0,1.0,92.0
593,93.0,1.0,91.0
594,91.0,1.0,85.0
595,92.0,1.0,93.0
596,92.0,1.0,94.0
597,89.0,1.0,89.0
598,95.0,1.0,90.0
599,99.0,1.0,92.0
600,82.0,0.6111111111111112,87.0
601,86.0,1.0,89.0
602,92.0,1.0,84.0
603,92.0,1.0,97.0
604,91.0,1.0,92.0
605,91.0,1.0,79.0
606,94.0,1.0,82.0
607,94.0,1.0,86.0
608,89.0,1.0,91.0
609,90.0,1.0,97.0
610,94.0,1.0,95.0
611,88.0,0.4166666666666667,88.0
612,90.0,1.0,94.0
613,88.0,1.0,93.0
614,95.0,1.0,96.0
615,95.0,1.0,88.0
616,93.0,1.0,92.0
617,91.0,1.0,93.0
618,88.0,1.0,92.0
619,93.0,1.0,92.0
620,91.0,1.0,94.0
621,93.0,1.0,94.0
622,93.0,0.7142857142857143,89.0
623,85.0,0.3333333333333333,89.0
624,94.0,1.0,97.0
625,96.0,1.0,98.0
626,98.0,1.0,97.0
627,94.0,1.0,90.0
628,95.0,1.0,99.0
629,90.0,1.0,94.0
630,86.0,1.0,93.0
631,91.0,1.0,87.0
632,96.0,1.0,92.0
633,99.0,1.0,89.0
634,96.0,1.0,97.0
635,92.0,1.0,93.0
636,87.0,1.0,88.0
637,88.0,0.75,91.0
638,90.0,1.0,90.0
639,97.0,1.0,90.0
640,92.0,1.0,96.0
641,94.0,1.0,91.0
642,95.0,1.0,95.0
643,88.0,1.0,83.0
644,94.0,1.0,94.0
645,91.0,1.0,94.0
646,90.0,1.0,87.0
647,86.0,1.0,95.0
648,84.0,0.8125,91.0
649,96.0,1.0,98.0
650,92.0,1.0,91.0
651,94.0,1.0,91.0
652,93.0,1.0,92.0
653,92.0,1.0,90.0
654,89.0,1.0,92.0
655,97.0,1.0,98.0
656,94.0,1.0,89.0
657,92.0,1.0,94.0
658,96.0,1.0,90.0
659,95.0,1.0,93.0
660,93.0,1.0,92.0
661,95.0,1.0,88.0
662,80.0,0.7222222222222222,96.0
663,97.0,1.0,99.0
664,93.0,1.0,95.0
665,97.0,1.0,83.0
666,95.0,1.0,90.0
667,94.0,1.0,86.0
668,95.0,1.0,92.0
669,91.0,1.0,95.0
670,92.0,1.0,88.0
671,97.0,1.0,98.0
672,96.0,1.0,94.0
673,92.0,1.0,89.0
674,92.0,1.0,94.0
675,92.0,1.0,96.0
676,90.0,1.0,86.0
677,83.0,0.6470588235294118,89.0
678,95.0,1.0,92.0
679,87.0,1.0,82.0
680,93.0,1.0,93.0
681,96.0,1.0,96.0
682,95.0,1.0,83.0
683,85.0,1.0,95.0
684,90.0,1.0,94.0
685,96.0,1.0,97.0
686,92.0,1.0,94.0
687,94.0,1.0,94.0
688,92.0,1.0,98.0
689,84.0,0.0,94.0
690,92.0,0.75,87.0
691,92.0,1.0,84.0
692,99.0,1.0,99.0
693,96.0,1.0,89.0
694,92.0,1.0,89.0
695,90.0,1.0,94.0
696,89.0,1.0,94.0
697,93.0,1.0,88.0
698,94.0,1.0,89.0
699,98.0,1.0,94.0
700,89.0,1.0,92.0
701,94.0,1.0,89.0
702,73.0,0.7777777777777778,88.0
703,93.0,1.0,92.0
704,91.0,1.0,95.0
705,91.0,1.0,95.0
706,97.0,1.0,90.0
707,91.0,1.0,82.0
708,94.0,1.0,87.0
709,94.0,1.0,98.0
710,90.0,1.0,88.0
711,94.0,1.0,95.0
712,93.0,1.0,95.0
713,91.0,1.0,88.0
714,85.0,0.6,87.0
715,89.0,1.0,90.0
716,88.0,1.0,93.0
717,95.0,1.0,82.0
718,96.0,1.0,88.0
719,92.0,1.0,97.0
720,94.0,1.0,98.0
721,94.0,1.0,90.0
722,92.0,1.0,84.0
723,88.0,1.0,95.0
724,86.0,1.0,85.0
725,65.0,0.30434782608695654,94.0
726,98.0,1.0,85.0
727,92.0,1.0,94.0
728,91.0,1.0,91.0
729,95.0,1.0,89.0
730,93.0,1.0,92.0
731,94.0,1.0,91.0
732,95.0,1.0,93.0
733,92.0,1.0,94.0
734,92.0,1.0,89.0
735,97.0,1.0,92.0
736,90.0,1.0,99.0
737,90.0,1.0,94.0
738,84.0,0.5,87.0
739,90.0,1.0,93.0
740,91.0,1.0,92.0
741,86.0,1.0,90.0
742,94.0,1.0,97.0
743,98.0,1.0,95.0
744,90.0,1.0,87.0
745,87.0,1.0,93.0
746,93.0,1.0,94.0
747,96.0,1.0,90.0
748,79.0,0.9047619047619048,94.0
749,94.0,1.0,93.0
750,91.0,1.0,90.0
751,93.0,1.0,91.0
752,96.0,1.0,96.0
753,89.0,1.0,86.0
754,97.0,1.0,91.0
755,85.0,1.0,94.0
756,96.0,1.0,88.0
757,89.0,1.0,93.0
758,95.0,1.0,88.0
759,91.0,1.0,95.0
760,85.0,0.6428571428571429,83.0
761,91.0,1.0,93.0
762,87.0,1.0,89.0
763,98.0,1.0,96.0
764,85.0,1.0,93.0
765,97.0,1.0,87.0
766,96.0,1.0,92.0
767,91.0,1.0,87.0
768,89.0,1.0,91.0
769,89.0,1.0,95.0
770,92.0,1.0,89.0
771,96.0,1.0,99.0
772,87.0,0.5,92.0
773,92.0,1.0,85.0
774,93.0,1.0,96.0
775,93.0,1.0,91.0
776,95.0,1.0,91.0
777,91.0,1.0,94.0
778,94.0,1.0,92.0
779,96.0,1.0,90.0
780,97.0,1.0,91.0
781,88.0,1.0,98.0
782,84.0,1.0,94.0
783,93.0,1.0,87.0
784,94.0,1.0,92.0
785,93.0,0.7142857142857143,85.0
786,93.0,1.0,85.0
787,96.0,1.0,89.0
788,90.0,1.0,92.0
789,94.0,1.0,89.0
790,88.0,1.0,97.0
791,96.0,1.0,90.0
792,94.0,1.0,83.0
793,92.0,1.0,88.0
794,92.0,1.0,87.0
795,95.0,1.0,89.0
796,87.0,1.0,90.0
797,93.0,1.0,98.0
798,79.0,0.8095238095238095,89.0
799,89.0,1.0,92.0
800,89.0,1.0,86.0
801,95.0,1.0,90.0
802,92.0,1.0,93.0
803,97.0,1.0,89.0
804,89.0,1.0,84.0
805,92.0,1.0,93.0
806,88.0,1.0,99.0
807,94.0,1.0,87.0
808,92.0,1.0,88.0
809,92.0,0.5,99.0
810,95.0,1.0,87.0
811,87.0,1.0,97.0
812,92.0,1.0,89.0
813,92.0,1.0,92.0
814,80.0,1.0,94.0
815,93.0,1.0,96.0
816,91.0,1.0,96.0
817,94.0,1.0,86.0
818,92.0,1.0,88.0
819,92.0,1.0,97.0
820,96.0,1.0,93.0
821,96.0,1.0,88.0
822,95.0,0.4,97.0
823,92.0,0.375,90.0
824,98.0,1.0,91.0
825,89.0,1.0,96.0
826,92.0,1.0,96.0
827,94.0,1.0,88.0
828,95.0,1.0,89.0
829,93.0,1.0,87.0
830,95.0,1.0,91.0
831,85.0,1.0,91.0
832,92.0,1.0,88.0
833,91.0,1.0,92.0
834,97.0,1.0,90.0
835,90.0,1.0,91.0
836,91.0,0.6666666666666666,92.0
837,93.0,1.0,91.0
838,89.0,1.0,93.0
839,96.0,1.0,92.0
840,94.0,1.0,90.0
841,96.0,1.0,84.0
842,94.0,1.0,87.0
843,92.0,1.0,91.0
844,94.0,1.0,85.0
845,94.0,1.0,96.0
846,94.0,1.0,91.0
847,88.0,1.0,90.0
848,92.0,1.0,94.0
849,91.0,1.0,94.0
850,94.0,0.0,82.0
851,85.0,0.8666666666666667,91.0
852,87.0,1.0,97.0
853,96.0,1.0,95.0
854,93.0,1.0,92.0
855,95.0,1.0,93.0
856,96.0,1.0,92.0
857,89.0,1.0,89.0
858,94.0,1.0,95.0
859,94.0,1.0,89.0
860,88.0,1.0,91.0
861,98.0,1.0,96.0
862,94.0,1.0,91.0
863,83.0,0.5714285714285714,93.0
864,92.0,1.0,94.0
865,96.0,1.0,93.0
866,96.0,1.0,99.0
867,93.0,1.0,94.0
868,92.0,1.0,92.0
869,97.0,1.0,93.0
870,88.0,1.0,91.0
871,97.0,1.0,95.0
872,93.0,1.0,95.0
873,99.0,1.0,92.0
874,93.0,1.0,94.0
875,99.0,1.0,87.0
876,79.0,1.0,88.0
877,90.0,0.9,89.0
878,98.0,1.0,92.0
879,95.0,1.0,93.0
880,92.0,1.0,91.0
881,92.0,1.0,88.0
882,83.0,1.0,90.0
883,91.0,1.0,96.0
884,89.0,1.0,87.0
885,99.0,1.0,94.0
886,92.0,1.0,96.0
887,95.0,1.0,90.0
888,92.0,1.0,82.0
889,91.0,1.0,94.0
890,88.0,0.5,88.0
891,93.0,1.0,94.0
892,94.0,1.0,93.0
893,92.0,1.0,88.0
894,93.0,1.0,95.0
895,92.0,1.0,98.0
896,84.0,1.0,91.0
897,96.0,1.0,91.0
898,91.0,1.0,95.0
899,91.0,1.0,85.0
900,95.0,1.0,89.0
901,89.0,1.0,93.0
902,74.0,0.47619047619047616,91.0
903,90.0,1.0,89.0
904,95.0,1.0,94.0
905,92.0,1.0,89.0
906,90.0,1.0,90.0
907,86.0,1.0,93.0
908,94.0,1.0,95.0
909,93.0,1.0,92.0
910,95.0,1.0,90.0
911,93.0,1.0,82.0
912,95.0,1.0,89.0
913,96.0,1.0,89.0
914,95.0,0.4,95.0
915,91.0,0.5555555555555556,90.0
916,91.0,1.0,97.0
917,88.0,1.0,85.0
918,99.0,1.0,95.0
919,85.0,1.0,82.0
920,91.0,1.0,94.0
921,93.0,1.0,83.0
922,84.0,1.0,94.0
923,92.0,1.0,94.0
924,94.0,1.0,97.0
925,81.0,0.631578947368421,95.0
926,84.0,1.0,94.0
927,88.0,1.0,97.0
928,86.0,1.0,96.0
929,93.0,1.0,98.0
930,86.0,0.6428571428571429,95.0
931,98.0,1.0,86.0
932,95.0,1.0,93.0
933,91.0,1.0,84.0
934,88.0,1.0,90.0
935,95.0,0.0,92.0
936,91.0,0.625,93.0
937,91.0,1.0,96.0
938,88.0,1.0,92.0
939,96.0,1.0,94.0
940,87.0,1.0,91.0
941,95.0,1.0,95.0
942,94.0,1.0,88.0
943,89.0,1.0,92.0
944,96.0,1.0,83.0
945,84.0,1.0,95.0
946,95.0,1.0,97.0
947,74.0,0.7142857142857143,96.0
948,92.0,1.0,95.0
949,93.0,1.0,93.0
950,92.0,1.0,94.0
951,88.0,1.0,89.0
952,95.0,1.0,93.0
953,89.0,1.0,99.0
954,92.0,1.0,84.0
955,92.0,1.0,91.0
956,91.0,1.0,95.0
957,93.0,1.0,83.0
958,98.0,0.5,98.0
959,93.0,0.0,90.0
960,93.0,0.8571428571428571,91.0
961,95.0,1.0,84.0
962,95.0,1.0,87.0
963,89.0,1.0,89.0
964,93.0,1.0,91.0
965,83.0,1.0,96.0
966,96.0,1.0,89.0
967,92.0,1.0,91.0
968,95.0,1.0,91.0
969,87.0,1.0,91.0
970,92.0,1.0,91.0
971,84.0,0.7142857142857143,97.0
972,95.0,1.0,98.0
