episode,opsdemo_reward,baseline_reward
179,95.0,92.0
180,94.0,89.0
181,88.0,92.0
182,94.0,91.0
183,91.0,91.0
184,87.0,92.0
185,93.0,89.0
186,95.0,92.0
187,92.0,89.0
188,92.0,87.0
189,-55.0,91.0
190,94.0,97.0
191,73.0,91.0
192,77.0,86.0
193,92.0,94.0
194,89.0,90.0
195,90.0,89.0
196,90.0,94.0
197,92.0,92.0
198,83.0,94.0
199,91.0,86.0
200,96.0,90.0
201,70.0,93.0
202,59.0,91.0
203,97.0,86.0
204,96.0,87.0
205,97.0,94.0
206,97.0,87.0
207,87.0,90.0
208,94.0,92.0
209,52.0,90.0
210,94.0,99.0
211,90.0,83.0
212,89.0,90.0
213,96.0,95.0
214,92.0,94.0
215,94.0,91.0
216,89.0,89.0
217,97.0,90.0
218,95.0,81.0
219,92.0,85.0
220,92.0,91.0
221,88.0,94.0
222,-50.0,96.0
223,92.0,84.0
224,-46.0,91.0
225,99.0,93.0
226,90.0,92.0
227,90.0,88.0
228,93.0,89.0
229,86.0,96.0
230,93.0,84.0
231,87.0,83.0
232,91.0,76.0
233,91.0,97.0
234,92.0,91.0
235,94.0,87.0
236,91.0,96.0
237,98.0,94.0
238,96.0,92.0
239,-58.0,82.0
240,50.0,85.0
241,90.0,91.0
242,54.0,84.0
243,88.0,91.0
244,88.0,85.0
245,86.0,91.0
246,92.0,88.0
247,97.0,92.0
248,95.0,92.0
249,91.0,89.0
250,98.0,96.0
251,88.0,92.0
252,89.0,92.0
253,93.0,87.0
254,93.0,92.0
255,95.0,86.0
256,95.0,94.0
257,-52.0,89.0
258,-71.0,85.0
259,89.0,98.0
260,83.0,86.0
261,93.0,93.0
262,93.0,85.0
263,91.0,92.0
264,91.0,92.0
265,95.0,93.0
266,93.0,90.0
267,96.0,96.0
268,90.0,92.0
269,91.0,95.0
270,-52.0,89.0
271,97.0,92.0
272,89.0,92.0
273,-57.0,93.0
274,91.0,91.0
275,85.0,88.0
276,98.0,87.0
277,86.0,91.0
278,92.0,91.0
279,91.0,99.0
280,95.0,91.0
281,93.0,95.0
282,88.0,89.0
283,89.0,93.0
284,86.0,91.0
285,93.0,92.0
286,88.0,94.0
287,91.0,86.0
288,79.0,96.0
289,92.0,90.0
290,95.0,96.0
291,87.0,93.0
292,-58.0,92.0
293,89.0,89.0
294,87.0,91.0
295,98.0,87.0
296,84.0,88.0
297,95.0,92.0
298,96.0,81.0
299,96.0,87.0
300,92.0,89.0
301,93.0,90.0
302,91.0,92.0
303,93.0,92.0
304,93.0,93.0
305,93.0,95.0
306,-55.0,91.0
307,70.0,90.0
308,88.0,87.0
309,63.0,84.0
310,92.0,99.0
311,95.0,91.0
312,94.0,97.0
313,99.0,94.0
314,88.0,94.0
315,96.0,94.0
316,97.0,89.0
317,90.0,92.0
318,93.0,89.0
319,94.0,88.0
320,90.0,93.0
321,92.0,90.0
322,85.0,90.0
323,66.0,91.0
324,92.0,90.0
325,64.0,94.0
326,-51.0,92.0
327,89.0,97.0
328,95.0,90.0
329,85.0,82.0
330,87.0,84.0
331,93.0,88.0
332,94.0,92.0
333,90.0,91.0
334,92.0,92.0
335,91.0,88.0
336,81.0,89.0
337,-52.0,87.0
338,85.0,94.0
339,93.0,88.0
340,-53.0,88.0
341,89.0,94.0
342,98.0,96.0
343,92.0,99.0
344,93.0,87.0
345,91.0,89.0
346,92.0,96.0
347,91.0,91.0
348,86.0,90.0
349,92.0,88.0
350,93.0,90.0
351,86.0,87.0
352,97.0,92.0
353,83.0,89.0
354,85.0,83.0
355,-63.0,86.0
356,58.0,92.0
357,89.0,90.0
358,91.0,94.0
359,93.0,89.0
360,92.0,93.0
361,94.0,98.0
362,88.0,92.0
363,98.0,91.0
364,92.0,90.0
365,93.0,96.0
366,93.0,92.0
367,86.0,90.0
368,95.0,87.0
369,93.0,86.0
370,94.0,89.0
371,-63.0,88.0
372,-46.0,92.0
373,90.0,96.0
374,83.0,89.0
375,89.0,86.0
376,82.0,92.0
377,87.0,96.0
378,98.0,90.0
379,90.0,90.0
380,90.0,88.0
381,90.0,87.0
382,87.0,95.0
383,-55.0,92.0
384,91.0,94.0
385,73.0,82.0
386,-51.0,88.0
387,87.0,93.0
388,91.0,88.0
389,83.0,95.0
390,95.0,93.0
391,94.0,98.0
392,95.0,88.0
393,93.0,87.0
394,97.0,99.0
395,93.0,90.0
396,91.0,95.0
397,88.0,97.0
398,84.0,84.0
399,94.0,87.0
400,-48.0,90.0
401,51.0,91.0
402,79.0,94.0
403,94.0,93.0
404,96.0,91.0
405,81.0,97.0
406,96.0,87.0
407,93.0,89.0
408,89.0,92.0
409,94.0,84.0
410,99.0,91.0
411,82.0,89.0
412,93.0,94.0
413,95.0,90.0
414,98.0,86.0
415,98.0,94.0
416,92.0,88.0
417,95.0,89.0
418,-57.0,92.0
419,-56.0,79.0
420,67.0,94.0
421,96.0,84.0
422,97.0,89.0
423,94.0,93.0
424,93.0,97.0
425,91.0,89.0
426,88.0,97.0
427,94.0,91.0
428,95.0,95.0
429,91.0,91.0
430,92.0,86.0
431,88.0,97.0
432,-46.0,90.0
433,90.0,82.0
434,90.0,90.0
435,-67.0,90.0
436,86.0,89.0
437,96.0,90.0
438,90.0,76.0
439,84.0,96.0
440,90.0,85.0
441,91.0,97.0
442,85.0,89.0
443,92.0,85.0
444,94.0,93.0
445,90.0,85.0
446,85.0,93.0
447,93.0,95.0
448,-62.0,89.0
449,70.0,92.0
450,64.0,95.0
451,91.0,85.0
452,81.0,88.0
453,88.0,96.0
454,96.0,89.0
455,89.0,94.0
456,95.0,90.0
457,88.0,88.0
458,95.0,91.0
459,98.0,96.0
460,90.0,86.0
461,-66.0,91.0
462,97.0,95.0
463,-57.0,93.0
464,92.0,96.0
465,80.0,98.0
466,91.0,89.0
467,91.0,96.0
468,87.0,86.0
469,81.0,91.0
470,97.0,91.0
471,86.0,90.0
472,92.0,81.0
473,92.0,89.0
474,93.0,88.0
475,-46.0,95.0
476,-58.0,88.0
477,55.0,90.0
478,87.0,85.0
479,92.0,96.0
480,88.0,89.0
481,90.0,78.0
482,94.0,86.0
483,94.0,80.0
484,96.0,80.0
485,98.0,89.0
486,93.0,97.0
487,91.0,91.0
488,95.0,80.0
489,93.0,94.0
490,81.0,90.0
491,53.0,90.0
492,73.0,87.0
493,79.0,87.0
494,81.0,89.0
495,92.0,93.0
496,90.0,94.0
497,94.0,88.0
498,96.0,92.0
499,95.0,96.0
500,87.0,90.0
501,92.0,92.0
502,95.0,97.0
503,97.0,95.0
504,99.0,90.0
505,93.0,92.0
506,89.0,92.0
507,89.0,89.0
508,-57.0,93.0
509,92.0,95.0
510,94.0,90.0
511,57.0,88.0
512,66.0,93.0
513,92.0,97.0
514,92.0,91.0
515,91.0,88.0
516,88.0,92.0
517,97.0,95.0
518,93.0,90.0
519,94.0,89.0
520,91.0,90.0
521,90.0,93.0
522,90.0,81.0
523,91.0,99.0
524,96.0,92.0
525,72.0,93.0
526,89.0,91.0
527,-48.0,90.0
528,87.0,89.0
529,94.0,97.0
530,83.0,90.0
531,91.0,95.0
532,93.0,90.0
533,89.0,93.0
534,99.0,95.0
535,92.0,94.0
536,97.0,83.0
537,97.0,96.0
538,85.0,94.0
539,90.0,97.0
540,93.0,99.0
541,95.0,94.0
542,78.0,98.0
543,-52.0,93.0
544,96.0,89.0
545,97.0,95.0
546,-66.0,94.0
547,90.0,92.0
548,92.0,93.0
549,88.0,92.0
550,93.0,91.0
551,96.0,92.0
552,97.0,93.0
553,93.0,93.0
554,90.0,96.0
555,86.0,92.0
556,97.0,98.0
557,90.0,94.0
558,71.0,95.0
559,-58.0,96.0
560,87.0,95.0
561,-46.0,85.0
562,83.0,95.0
563,91.0,91.0
564,90.0,94.0
565,81.0,87.0
566,86.0,88.0
567,87.0,88.0
568,64.0,91.0
569,79.0,84.0
570,-53.0,96.0
571,94.0,91.0
572,94.0,91.0
573,92.0,84.0
574,99.0,96.0
575,96.0,82.0
576,89.0,94.0
577,94.0,95.0
578,94.0,92.0
579,83.0,99.0
580,89.0,92.0
581,94.0,83.0
582,88.0,85.0
583,92.0,92.0
584,93.0,95.0
585,99.0,88.0
586,94.0,97.0
587,92.0,79.0
588,67.0,90.0
589,91.0,93.0
590,84.0,95.0
591,-43.0,93.0
592,95.0,88.0
593,88.0,92.0
594,93.0,92.0
595,94.0,88.0
596,93.0,93.0
597,92.0,91.0
598,88.0,83.0
599,95.0,89.0
600,93.0,96.0
601,92.0,93.0
602,93.0,96.0
603,94.0,88.0
604,91.0,93.0
605,94.0,96.0
606,91.0,93.0
607,37.0,95.0
608,97.0,84.0
609,82.0,89.0
610,-56.0,84.0
611,93.0,90.0
612,85.0,85.0
613,89.0,86.0
614,92.0,91.0
615,95.0,90.0
616,94.0,89.0
617,88.0,94.0
618,96.0,96.0
619,92.0,97.0
620,96.0,84.0
621,84.0,87.0
622,90.0,91.0
623,98.0,95.0
624,95.0,95.0
625,98.0,88.0
626,-42.0,92.0
627,96.0,95.0
628,-48.0,91.0
629,85.0,95.0
630,90.0,86.0
631,93.0,84.0
632,93.0,94.0
633,90.0,90.0
634,96.0,92.0
635,89.0,86.0
636,87.0,84.0
637,90.0,92.0
638,89.0,92.0
639,-67.0,93.0
640,-45.0,87.0
641,71.0,95.0
642,85.0,88.0
643,85.0,92.0
644,87.0,99.0
645,96.0,83.0
646,96.0,93.0
647,97.0,90.0
648,94.0,85.0
649,96.0,85.0
650,92.0,87.0
651,90.0,93.0
652,91.0,93.0
653,95.0,93.0
654,-40.0,91.0
655,93.0,89.0
656,83.0,88.0
657,-52.0,83.0
658,89.0,88.0
659,92.0,93.0
660,91.0,93.0
661,93.0,93.0
662,91.0,93.0
663,98.0,91.0
664,95.0,87.0
665,91.0,96.0
666,93.0,91.0
667,94.0,94.0
668,98.0,98.0
669,93.0,92.0
670,90.0,92.0
671,92.0,85.0
672,-55.0,93.0
673,93.0,87.0
674,-48.0,88.0
675,84.0,94.0
676,89.0,87.0
677,97.0,89.0
678,89.0,95.0
679,97.0,87.0
680,90.0,91.0
681,89.0,96.0
682,94.0,94.0
683,94.0,92.0
684,88.0,89.0
685,93.0,89.0
686,87.0,99.0
687,95.0,91.0
688,94.0,85.0
689,67.0,93.0
690,95.0,89.0
691,88.0,81.0
692,93.0,90.0
693,71.0,93.0
694,57.0,94.0
695,94.0,91.0
696,95.0,90.0
697,96.0,97.0
698,92.0,94.0
699,96.0,89.0
700,94.0,97.0
701,88.0,97.0
702,94.0,94.0
703,99.0,93.0
704,87.0,90.0
705,87.0,93.0
706,92.0,82.0
707,96.0,88.0
708,90.0,92.0
709,92.0,85.0
710,57.0,86.0
711,91.0,92.0
712,49.0,95.0
713,98.0,88.0
714,81.0,93.0
715,94.0,95.0
716,93.0,92.0
717,82.0,89.0
718,90.0,90.0
719,92.0,84.0
720,96.0,92.0
721,93.0,87.0
722,92.0,96.0
723,88.0,88.0
724,91.0,92.0
725,-48.0,83.0
726,89.0,91.0
727,88.0,89.0
728,88.0,83.0
729,44.0,92.0
730,95.0,90.0
731,89.0,89.0
732,96.0,88.0
733,95.0,94.0
734,92.0,90.0
735,91.0,89.0
736,91.0,99.0
737,87.0,90.0
738,93.0,79.0
739,97.0,91.0
740,94.0,92.0
741,91.0,88.0
742,91.0,78.0
743,52.0,88.0
744,98.0,97.0
745,94.0,93.0
746,92.0,95.0
747,-57.0,96.0
748,97.0,84.0
749,92.0,88.0
750,94.0,99.0
751,96.0,93.0
752,94.0,94.0
753,90.0,92.0
754,90.0,91.0
755,91.0,91.0
756,86.0,88.0
757,89.0,87.0
758,93.0,94.0
759,91.0,83.0
760,-51.0,96.0
761,95.0,92.0
762,94.0,90.0
763,86.0,96.0
764,-43.0,94.0
765,88.0,86.0
766,87.0,94.0
767,95.0,89.0
768,87.0,92.0
769,91.0,92.0
770,93.0,90.0
771,90.0,92.0
772,92.0,87.0
773,94.0,81.0
774,95.0,95.0
775,98.0,93.0
776,-43.0,95.0
777,63.0,96.0
778,92.0,90.0
779,66.0,88.0
780,96.0,89.0
781,97.0,80.0
782,89.0,86.0
783,97.0,91.0
784,89.0,92.0
785,86.0,96.0
786,97.0,92.0
787,90.0,91.0
788,95.0,95.0
789,96.0,95.0
790,89.0,92.0
791,89.0,94.0
792,93.0,88.0
793,90.0,90.0
794,89.0,89.0
795,-64.0,86.0
796,-43.0,98.0
797,78.0,91.0
798,90.0,93.0
799,90.0,92.0
800,86.0,92.0
801,90.0,92.0
802,95.0,92.0
803,98.0,90.0
804,99.0,96.0
805,83.0,93.0
806,-45.0,88.0
807,93.0,85.0
808,-56.0,95.0
809,94.0,92.0
810,94.0,90.0
811,63.0,88.0
812,94.0,96.0
813,92.0,88.0
814,96.0,95.0
815,78.0,90.0
816,95.0,91.0
817,91.0,88.0
818,87.0,89.0
819,96.0,94.0
820,85.0,91.0
821,91.0,87.0
822,67.0,96.0
823,97.0,85.0
824,97.0,82.0
825,38.0,81.0
826,92.0,93.0
827,82.0,88.0
828,75.0,92.0
829,94.0,87.0
830,97.0,94.0
831,88.0,90.0
832,91.0,88.0
833,91.0,88.0
834,90.0,96.0
835,94.0,93.0
836,98.0,96.0
837,95.0,94.0
838,94.0,96.0
839,87.0,85.0
840,96.0,98.0
841,93.0,97.0
842,-51.0,86.0
843,-54.0,93.0
844,99.0,87.0
845,91.0,86.0
846,93.0,99.0
847,85.0,95.0
848,83.0,94.0
849,92.0,97.0
850,93.0,94.0
851,95.0,96.0
852,90.0,87.0
853,92.0,89.0
854,88.0,92.0
855,84.0,95.0
856,93.0,89.0
857,94.0,92.0
858,-49.0,86.0
859,72.0,95.0
860,97.0,92.0
861,91.0,90.0
862,95.0,95.0
863,71.0,84.0
864,97.0,94.0
865,90.0,86.0
866,99.0,95.0
867,92.0,95.0
868,96.0,79.0
869,90.0,93.0
870,86.0,98.0
871,92.0,92.0
872,87.0,88.0
873,88.0,94.0
874,90.0,97.0
875,62.0,90.0
876,96.0,94.0
877,97.0,91.0
878,94.0,91.0
879,46.0,88.0
880,81.0,92.0
881,96.0,93.0
882,94.0,85.0
883,86.0,84.0
884,88.0,86.0
885,90.0,90.0
886,93.0,99.0
887,92.0,88.0
888,95.0,87.0
889,92.0,91.0
890,93.0,93.0
891,95.0,93.0
892,91.0,92.0
893,73.0,88.0
894,94.0,90.0
895,56.0,85.0
896,68.0,87.0
897,74.0,88.0
898,88.0,88.0
899,90.0,91.0
900,91.0,92.0
901,93.0,92.0
902,92.0,98.0
903,90.0,91.0
904,98.0,93.0
905,93.0,88.0
906,98.0,89.0
907,95.0,86.0
908,93.0,94.0
909,94.0,86.0
910,94.0,94.0
911,-56.0,93.0
912,93.0,91.0
913,99.0,89.0
914,55.0,93.0
915,68.0,86.0
916,94.0,90.0
917,91.0,96.0
918,80.0,93.0
919,84.0,93.0
920,87.0,94.0
921,90.0,86.0
922,98.0,91.0
923,95.0,87.0
924,93.0,98.0
925,-43.0,91.0
926,85.0,85.0
927,95.0,93.0
928,94.0,94.0
929,-60.0,95.0
930,85.0,91.0
931,91.0,87.0
932,89.0,88.0
933,87.0,88.0
934,97.0,95.0
935,91.0,94.0
936,85.0,95.0
937,96.0,90.0
938,93.0,93.0
939,91.0,82.0
940,95.0,92.0
941,92.0,87.0
942,92.0,85.0
943,97.0,93.0
944,90.0,86.0
945,87.0,86.0
946,73.0,86.0
947,93.0,95.0
948,97.0,83.0
949,84.0,96.0
950,-50.0,88.0
951,89.0,86.0
952,99.0,95.0
953,96.0,87.0
954,95.0,84.0
955,92.0,87.0
956,93.0,83.0
957,93.0,98.0
958,89.0,89.0
959,93.0,96.0
960,95.0,96.0
961,90.0,90.0
962,93.0,98.0
963,97.0,91.0
964,95.0,90.0
965,88.0,97.0
966,-45.0,93.0
967,67.0,93.0
968,94.0,94.0
969,60.0,94.0
970,87.0,88.0
971,93.0,89.0
972,85.0,96.0
973,94.0,96.0
974,98.0,93.0
975,95.0,90.0
976,94.0,91.0
977,94.0,91.0
978,95.0,89.0
979,96.0,89.0
980,95.0,94.0
981,91.0,93.0
982,94.0,85.0
983,94.0,84.0
984,-51.0,97.0
985,93.0,90.0
986,95.0,97.0
987,-58.0,93.0
988,96.0,94.0
989,83.0,90.0
990,89.0,91.0
991,93.0,95.0
992,81.0,89.0
993,92.0,96.0
994,92.0,89.0
995,90.0,93.0
996,95.0,86.0
997,93.0,93.0
998,98.0,92.0
999,92.0,98.0
