episode,opsdemo_reward,baseline_reward
201,89.0,92.0
202,78.0,90.0
203,75.0,90.0
204,94.0,94.0
205,91.0,91.0
206,92.0,92.0
207,93.0,92.0
208,76.0,93.0
209,97.0,76.0
210,88.0,86.0
211,92.0,92.0
212,95.0,94.0
213,84.0,95.0
214,96.0,93.0
215,92.0,94.0
216,92.0,93.0
217,91.0,97.0
218,91.0,94.0
219,97.0,90.0
220,94.0,90.0
221,97.0,89.0
222,81.0,95.0
223,83.0,89.0
224,84.0,93.0
225,96.0,92.0
226,92.0,90.0
227,88.0,90.0
228,-64.0,92.0
229,95.0,93.0
230,89.0,92.0
231,92.0,92.0
232,85.0,80.0
233,97.0,88.0
234,97.0,86.0
235,89.0,88.0
236,93.0,94.0
237,85.0,88.0
238,92.0,91.0
239,97.0,86.0
240,92.0,89.0
241,94.0,93.0
242,97.0,93.0
243,79.0,91.0
244,66.0,93.0
245,92.0,93.0
246,90.0,85.0
247,93.0,97.0
248,68.0,93.0
249,90.0,93.0
250,91.0,93.0
251,98.0,85.0
252,86.0,88.0
253,93.0,96.0
254,93.0,92.0
255,90.0,96.0
256,94.0,93.0
257,90.0,93.0
258,88.0,85.0
259,85.0,94.0
260,-52.0,88.0
261,92.0,91.0
262,96.0,90.0
263,85.0,91.0
264,96.0,89.0
265,90.0,91.0
266,62.0,92.0
267,92.0,93.0
268,83.0,91.0
269,78.0,91.0
270,93.0,88.0
271,91.0,87.0
272,90.0,92.0
273,87.0,88.0
274,90.0,96.0
275,71.0,88.0
276,77.0,90.0
277,99.0,91.0
278,94.0,86.0
279,67.0,90.0
280,90.0,96.0
281,94.0,91.0
282,82.0,88.0
283,93.0,82.0
284,91.0,94.0
285,97.0,93.0
286,93.0,89.0
287,94.0,95.0
288,88.0,90.0
289,84.0,92.0
290,94.0,94.0
291,93.0,94.0
292,95.0,92.0
293,90.0,90.0
294,88.0,89.0
295,51.0,93.0
296,61.0,91.0
297,95.0,97.0
298,65.0,89.0
299,80.0,94.0
300,93.0,91.0
301,86.0,87.0
302,85.0,88.0
303,92.0,87.0
304,88.0,95.0
305,89.0,92.0
306,94.0,97.0
307,39.0,90.0
308,-48.0,91.0
309,58.0,86.0
310,95.0,96.0
311,88.0,92.0
312,90.0,89.0
313,90.0,94.0
314,93.0,85.0
315,91.0,89.0
316,93.0,92.0
317,96.0,96.0
318,90.0,90.0
319,96.0,98.0
320,95.0,87.0
321,82.0,91.0
322,-57.0,95.0
323,-46.0,91.0
324,92.0,92.0
325,91.0,94.0
326,87.0,87.0
327,87.0,91.0
328,73.0,93.0
329,85.0,96.0
330,97.0,90.0
331,90.0,94.0
332,95.0,92.0
333,88.0,84.0
334,91.0,95.0
335,75.0,92.0
336,99.0,93.0
337,86.0,91.0
338,91.0,95.0
339,65.0,87.0
340,91.0,93.0
341,93.0,92.0
342,87.0,94.0
343,79.0,93.0
344,81.0,86.0
345,92.0,85.0
346,85.0,87.0
347,95.0,90.0
348,98.0,85.0
349,93.0,87.0
350,80.0,95.0
351,92.0,86.0
352,94.0,93.0
353,93.0,88.0
354,51.0,91.0
355,-62.0,91.0
356,89.0,91.0
357,82.0,87.0
358,92.0,93.0
359,97.0,87.0
360,93.0,92.0
361,99.0,91.0
362,86.0,93.0
363,91.0,85.0
364,91.0,87.0
365,95.0,89.0
366,97.0,93.0
367,97.0,89.0
368,98.0,94.0
369,93.0,88.0
370,90.0,91.0
371,97.0,93.0
372,92.0,88.0
373,93.0,87.0
374,71.0,95.0
375,-51.0,93.0
376,82.0,91.0
377,84.0,89.0
378,91.0,93.0
379,95.0,86.0
380,98.0,93.0
381,91.0,91.0
382,94.0,89.0
383,99.0,84.0
384,88.0,95.0
385,95.0,94.0
386,95.0,96.0
387,94.0,86.0
388,91.0,83.0
389,96.0,98.0
390,88.0,92.0
391,93.0,89.0
392,94.0,93.0
393,90.0,90.0
394,-48.0,91.0
395,-44.0,78.0
396,79.0,86.0
397,91.0,91.0
398,90.0,88.0
399,88.0,88.0
400,94.0,95.0
401,91.0,90.0
402,89.0,92.0
403,85.0,94.0
404,95.0,91.0
405,95.0,79.0
406,92.0,92.0
407,94.0,87.0
408,90.0,93.0
409,91.0,97.0
410,96.0,84.0
411,82.0,96.0
412,90.0,81.0
413,41.0,84.0
414,65.0,90.0
415,89.0,86.0
416,94.0,93.0
417,90.0,94.0
418,87.0,88.0
419,93.0,93.0
420,91.0,91.0
421,97.0,94.0
422,92.0,94.0
423,96.0,92.0
424,96.0,93.0
425,86.0,89.0
426,92.0,85.0
427,50.0,96.0
428,93.0,94.0
429,-50.0,80.0
430,93.0,89.0
431,91.0,96.0
432,93.0,96.0
433,98.0,95.0
434,93.0,92.0
435,92.0,89.0
436,98.0,94.0
437,89.0,85.0
438,91.0,90.0
439,96.0,91.0
440,91.0,93.0
441,96.0,95.0
442,92.0,88.0
443,95.0,96.0
444,93.0,78.0
445,90.0,93.0
446,51.0,90.0
447,61.0,97.0
448,-48.0,85.0
449,88.0,95.0
450,86.0,86.0
451,83.0,94.0
452,94.0,89.0
453,89.0,98.0
454,87.0,91.0
455,79.0,86.0
456,91.0,94.0
457,-46.0,93.0
458,96.0,92.0
459,85.0,97.0
460,95.0,97.0
461,87.0,85.0
462,62.0,93.0
463,91.0,96.0
464,88.0,97.0
465,92.0,93.0
466,89.0,92.0
467,84.0,92.0
468,90.0,91.0
469,91.0,95.0
470,93.0,93.0
471,94.0,89.0
472,93.0,90.0
473,52.0,96.0
474,-69.0,92.0
475,60.0,83.0
476,94.0,91.0
477,93.0,94.0
478,90.0,90.0
479,93.0,86.0
480,94.0,93.0
481,96.0,92.0
482,88.0,86.0
483,92.0,93.0
484,90.0,97.0
485,96.0,87.0
486,82.0,91.0
487,-45.0,90.0
488,-53.0,90.0
489,80.0,91.0
490,87.0,97.0
491,95.0,88.0
492,93.0,83.0
493,87.0,82.0
494,96.0,89.0
495,74.0,89.0
496,89.0,89.0
497,89.0,93.0
498,98.0,89.0
499,95.0,92.0
500,94.0,94.0
501,98.0,90.0
502,92.0,85.0
503,95.0,75.0
504,91.0,90.0
505,93.0,94.0
506,95.0,94.0
507,-52.0,85.0
508,91.0,94.0
509,91.0,90.0
510,91.0,85.0
511,74.0,82.0
512,90.0,95.0
513,91.0,84.0
514,91.0,92.0
515,89.0,86.0
516,86.0,92.0
517,96.0,92.0
518,90.0,87.0
519,72.0,94.0
520,94.0,91.0
521,88.0,93.0
522,77.0,93.0
523,94.0,92.0
524,95.0,92.0
525,-61.0,98.0
526,88.0,89.0
527,88.0,85.0
528,92.0,97.0
529,94.0,90.0
530,89.0,89.0
531,89.0,88.0
532,93.0,94.0
533,91.0,94.0
534,95.0,94.0
535,81.0,91.0
536,57.0,87.0
537,92.0,90.0
538,-62.0,86.0
539,86.0,94.0
540,93.0,88.0
541,95.0,88.0
542,96.0,81.0
543,91.0,89.0
544,94.0,87.0
545,89.0,93.0
546,98.0,88.0
547,81.0,91.0
548,97.0,89.0
549,91.0,85.0
550,88.0,90.0
551,93.0,92.0
552,75.0,93.0
553,67.0,90.0
554,53.0,99.0
555,91.0,88.0
556,63.0,93.0
557,97.0,93.0
558,93.0,89.0
559,85.0,91.0
560,92.0,83.0
561,92.0,87.0
562,95.0,91.0
563,98.0,93.0
564,93.0,91.0
565,94.0,84.0
566,88.0,87.0
567,92.0,90.0
568,99.0,88.0
569,91.0,93.0
570,92.0,88.0
571,55.0,93.0
572,74.0,93.0
573,63.0,89.0
574,80.0,89.0
575,90.0,88.0
576,96.0,91.0
577,97.0,92.0
578,93.0,90.0
579,90.0,98.0
580,93.0,88.0
581,92.0,91.0
582,87.0,90.0
583,93.0,92.0
584,92.0,99.0
585,92.0,72.0
586,96.0,97.0
587,94.0,85.0
588,79.0,98.0
589,93.0,93.0
590,64.0,98.0
591,-63.0,92.0
592,98.0,91.0
593,96.0,89.0
594,83.0,97.0
595,92.0,94.0
596,85.0,95.0
597,93.0,99.0
598,82.0,90.0
599,91.0,90.0
600,91.0,85.0
601,65.0,91.0
602,95.0,91.0
603,96.0,94.0
604,93.0,86.0
605,97.0,92.0
606,-51.0,94.0
607,51.0,90.0
608,92.0,93.0
609,95.0,89.0
610,91.0,81.0
611,93.0,92.0
612,91.0,91.0
613,97.0,94.0
614,93.0,94.0
615,90.0,91.0
616,91.0,93.0
617,91.0,89.0
618,89.0,97.0
619,65.0,98.0
620,96.0,97.0
621,98.0,90.0
622,34.0,99.0
623,90.0,94.0
624,54.0,80.0
625,92.0,92.0
626,90.0,92.0
627,89.0,90.0
628,90.0,88.0
629,99.0,92.0
630,97.0,91.0
631,90.0,92.0
632,92.0,96.0
633,86.0,93.0
634,94.0,97.0
635,92.0,83.0
636,91.0,95.0
637,93.0,88.0
638,93.0,91.0
639,94.0,90.0
640,95.0,93.0
641,91.0,91.0
642,95.0,85.0
643,76.0,91.0
644,95.0,90.0
645,91.0,95.0
646,92.0,89.0
647,96.0,91.0
648,78.0,92.0
649,99.0,95.0
650,83.0,89.0
651,88.0,93.0
652,95.0,90.0
653,99.0,96.0
654,94.0,97.0
655,90.0,96.0
656,93.0,95.0
657,90.0,96.0
658,93.0,94.0
659,97.0,91.0
660,97.0,89.0
661,95.0,94.0
662,83.0,95.0
663,92.0,98.0
664,71.0,98.0
665,95.0,86.0
666,97.0,86.0
667,50.0,91.0
668,80.0,91.0
669,74.0,96.0
670,94.0,93.0
671,88.0,93.0
672,69.0,89.0
673,98.0,87.0
674,89.0,95.0
675,93.0,87.0
676,92.0,96.0
677,92.0,89.0
678,-60.0,93.0
679,79.0,95.0
680,63.0,93.0
681,73.0,95.0
682,88.0,92.0
683,92.0,93.0
684,95.0,96.0
685,95.0,91.0
686,93.0,92.0
687,71.0,97.0
688,93.0,98.0
689,97.0,94.0
690,96.0,88.0
691,91.0,88.0
692,51.0,90.0
693,79.0,90.0
694,94.0,86.0
695,-66.0,90.0
696,76.0,95.0
697,92.0,94.0
698,93.0,77.0
699,83.0,89.0
700,91.0,92.0
701,84.0,95.0
702,94.0,92.0
703,85.0,84.0
704,95.0,95.0
705,-67.0,85.0
706,95.0,88.0
707,94.0,84.0
708,88.0,96.0
709,86.0,89.0
710,60.0,95.0
711,85.0,81.0
712,96.0,87.0
713,90.0,96.0
714,93.0,96.0
715,96.0,95.0
716,90.0,89.0
717,86.0,86.0
718,93.0,99.0
719,96.0,92.0
720,90.0,86.0
721,90.0,94.0
722,54.0,94.0
723,83.0,91.0
724,48.0,90.0
725,97.0,95.0
726,73.0,96.0
727,97.0,89.0
728,91.0,91.0
729,92.0,89.0
730,86.0,95.0
731,99.0,87.0
732,79.0,88.0
733,96.0,96.0
734,94.0,99.0
735,95.0,95.0
736,91.0,88.0
737,99.0,88.0
738,93.0,92.0
739,82.0,93.0
740,89.0,95.0
741,69.0,91.0
742,94.0,94.0
743,-62.0,94.0
744,92.0,98.0
745,83.0,88.0
746,88.0,88.0
747,91.0,92.0
748,94.0,93.0
749,91.0,91.0
750,89.0,98.0
751,92.0,96.0
752,94.0,96.0
753,91.0,91.0
754,90.0,91.0
755,94.0,89.0
756,94.0,92.0
757,96.0,94.0
758,99.0,93.0
759,88.0,90.0
760,95.0,85.0
761,95.0,89.0
762,-56.0,87.0
763,35.0,86.0
764,88.0,95.0
765,95.0,94.0
766,97.0,90.0
767,92.0,92.0
768,93.0,90.0
769,92.0,93.0
770,96.0,97.0
771,87.0,95.0
772,99.0,86.0
773,96.0,94.0
774,82.0,90.0
775,79.0,89.0
776,53.0,97.0
777,92.0,91.0
778,-51.0,93.0
779,90.0,94.0
780,89.0,91.0
781,89.0,88.0
782,93.0,90.0
783,91.0,85.0
784,97.0,97.0
785,91.0,93.0
786,98.0,94.0
787,90.0,94.0
788,87.0,95.0
789,91.0,87.0
790,93.0,95.0
791,93.0,95.0
792,95.0,90.0
793,43.0,89.0
794,94.0,84.0
795,-50.0,92.0
796,95.0,92.0
797,94.0,83.0
798,89.0,85.0
799,89.0,91.0
800,80.0,91.0
801,90.0,96.0
802,88.0,91.0
803,94.0,87.0
804,92.0,96.0
805,93.0,86.0
806,99.0,98.0
807,93.0,92.0
808,95.0,92.0
809,81.0,94.0
810,62.0,89.0
811,-57.0,96.0
812,90.0,89.0
813,82.0,94.0
814,92.0,91.0
815,95.0,70.0
816,95.0,93.0
817,94.0,96.0
818,93.0,88.0
819,97.0,91.0
820,87.0,92.0
821,86.0,93.0
822,80.0,95.0
823,89.0,96.0
824,88.0,90.0
825,84.0,96.0
826,76.0,90.0
827,93.0,88.0
828,97.0,94.0
829,96.0,90.0
830,52.0,88.0
831,91.0,87.0
832,96.0,92.0
833,95.0,88.0
834,95.0,90.0
835,97.0,93.0
836,87.0,95.0
837,88.0,96.0
838,96.0,93.0
839,95.0,91.0
840,95.0,88.0
841,83.0,92.0
842,92.0,91.0
843,83.0,91.0
844,88.0,96.0
845,91.0,91.0
846,85.0,96.0
847,93.0,92.0
848,-64.0,96.0
849,95.0,84.0
850,82.0,83.0
851,64.0,89.0
852,91.0,93.0
853,93.0,99.0
854,91.0,89.0
855,95.0,87.0
856,96.0,86.0
857,90.0,90.0
858,94.0,97.0
859,98.0,90.0
860,89.0,86.0
861,98.0,88.0
862,89.0,91.0
863,94.0,95.0
864,95.0,91.0
865,-52.0,96.0
866,94.0,95.0
867,90.0,89.0
868,-55.0,83.0
869,82.0,92.0
870,91.0,96.0
871,96.0,91.0
872,84.0,92.0
873,95.0,91.0
874,91.0,96.0
875,89.0,90.0
876,94.0,89.0
877,96.0,90.0
878,96.0,93.0
879,91.0,94.0
880,88.0,88.0
881,62.0,88.0
882,56.0,99.0
883,92.0,94.0
884,93.0,91.0
885,91.0,89.0
886,86.0,85.0
887,90.0,91.0
888,92.0,91.0
889,94.0,91.0
890,93.0,93.0
891,92.0,87.0
892,94.0,94.0
893,91.0,99.0
894,95.0,92.0
895,95.0,90.0
896,97.0,89.0
897,89.0,97.0
898,96.0,93.0
899,82.0,97.0
900,-62.0,90.0
901,37.0,94.0
902,61.0,99.0
903,94.0,95.0
904,96.0,86.0
905,91.0,90.0
906,94.0,89.0
907,94.0,93.0
908,91.0,93.0
909,89.0,88.0
910,86.0,92.0
911,94.0,85.0
912,94.0,93.0
913,97.0,93.0
914,92.0,91.0
915,95.0,86.0
916,65.0,94.0
917,94.0,89.0
918,97.0,91.0
919,98.0,88.0
920,99.0,92.0
921,92.0,91.0
922,94.0,98.0
923,-64.0,90.0
924,77.0,89.0
925,94.0,96.0
926,98.0,94.0
927,87.0,95.0
928,89.0,89.0
929,92.0,81.0
930,90.0,90.0
931,95.0,84.0
932,88.0,90.0
933,92.0,96.0
934,95.0,95.0
935,82.0,87.0
936,-53.0,88.0
937,87.0,86.0
938,98.0,89.0
939,-52.0,87.0
940,87.0,96.0
941,93.0,90.0
942,85.0,94.0
943,96.0,86.0
944,96.0,93.0
945,95.0,89.0
946,83.0,89.0
947,90.0,87.0
948,91.0,95.0
949,94.0,92.0
950,87.0,93.0
951,92.0,98.0
952,50.0,92.0
953,-65.0,93.0
954,95.0,90.0
955,69.0,90.0
956,96.0,93.0
957,91.0,89.0
958,95.0,91.0
959,91.0,96.0
960,91.0,89.0
961,89.0,91.0
962,94.0,90.0
963,99.0,91.0
964,86.0,89.0
965,92.0,96.0
966,95.0,94.0
967,62.0,99.0
968,67.0,87.0
969,56.0,86.0
970,81.0,88.0
971,88.0,98.0
972,89.0,93.0
973,83.0,97.0
974,89.0,90.0
975,95.0,89.0
976,99.0,91.0
977,91.0,88.0
978,96.0,94.0
979,91.0,98.0
980,98.0,94.0
981,94.0,92.0
982,91.0,97.0
983,73.0,84.0
984,98.0,89.0
985,-60.0,91.0
986,89.0,93.0
987,44.0,91.0
988,91.0,90.0
989,98.0,97.0
990,80.0,89.0
991,81.0,95.0
992,95.0,88.0
993,96.0,82.0
994,92.0,88.0
995,91.0,91.0
996,88.0,96.0
997,96.0,91.0
998,92.0,84.0
999,-46.0,83.0
