episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
7,195,direct,detour,detour,0.42420876026153564,0.0,detour,0.17080336809158325,0.4532829523086548,0.28247958421707153
10,322,detour,attack,attack,0.27982133626937866,0.0,attack,0.07168934494256973,0.33212047815322876,0.260431133210659
18,694,attack,detour,detour,0.9015629291534424,0.0,detour,0.5668337345123291,0.8296847343444824,0.2628509998321533
20,800,detour,direct,attack,0.3938797116279602,0.0,direct,0.023180460557341576,0.39991071820259094,0.37673025764524937
31,1162,direct,detour,detour,0.750158965587616,0.0,detour,0.5411476492881775,0.8045912981033325,0.26344364881515503
33,1281,detour,direct,attack,0.4616430997848511,0.0,direct,0.05532605201005936,0.46799594163894653,0.4126698896288872
35,1406,direct,detour,attack,0.2613178789615631,0.0,detour,0.05540310963988304,0.34746116399765015,0.2920580543577671
36,1472,detour,direct,direct,0.33983317017555237,0.0,direct,0.012791769579052925,0.31226566433906555,0.2994738947600126
42,1626,direct,detour,detour,0.8670353889465332,0.0,detour,0.3744144141674042,0.8778146505355835,0.5034002363681793
46,1897,detour,attack,attack,0.28037208318710327,0.0,attack,0.029791610315442085,0.3033427298069,0.27355111949145794
55,2130,attack,direct,detour,1.0359792709350586,0.0,direct,0.7175676822662354,0.9920762777328491,0.27450859546661377
55,2242,direct,detour,attack,0.41330498456954956,0.0,detour,0.05706656724214554,0.4052233099937439,0.34815674275159836
55,2376,detour,direct,attack,0.2522121071815491,0.0,direct,0.046220358461141586,0.32606473565101624,0.27984437718987465
67,2565,direct,detour,detour,0.3315522074699402,0.0,detour,0.039226092398166656,0.344819575548172,0.30559348315000534
71,2753,detour,attack,attack,0.39285075664520264,0.0,attack,0.14338400959968567,0.3935244679450989,0.2501404583454132
79,3114,attack,direct,detour,1.1027030944824219,0.0,direct,0.8604196310043335,1.1260449886322021,0.26562535762786865
79,3177,direct,detour,detour,1.0854947566986084,0.0,detour,0.6530768871307373,1.0252323150634766,0.37215542793273926
79,3247,detour,direct,attack,0.35621634125709534,0.0,direct,0.17267175018787384,0.43764936923980713,0.2649776190519333
80,3325,direct,detour,attack,0.2744143009185791,0.0,detour,0.041022349148988724,0.325643926858902,0.28462157770991325
81,3396,detour,attack,direct,0.3504250645637512,0.0,attack,0.04858773201704025,0.3364678919315338,0.28788015991449356
88,3588,attack,detour,detour,0.3683042526245117,0.0,detour,0.12711012363433838,0.38427597284317017,0.2571658492088318
89,3684,detour,attack,attack,0.3286783695220947,0.0,attack,0.05831964313983917,0.31693777441978455,0.2586181312799454
89,3840,attack,direct,direct,0.7261112928390503,0.0,direct,0.3147064447402954,0.6775434017181396,0.36283695697784424
97,4001,direct,detour,detour,0.28865715861320496,0.0,detour,0.056387677788734436,0.3120884597301483,0.2557007819414139
102,4205,detour,direct,attack,0.34002432227134705,0.0,direct,0.021293099969625473,0.3724282383918762,0.35113513842225075
113,4509,direct,detour,detour,0.34282156825065613,0.0,detour,0.09970807284116745,0.35599061846733093,0.2562825456261635
116,4655,detour,attack,attack,0.32457783818244934,0.0,attack,0.05501050129532814,0.3250086009502411,0.26999809965491295
116,4774,attack,detour,attack,0.48844343423843384,0.0,detour,0.24954620003700256,0.5282981395721436,0.278751939535141
118,4838,detour,direct,direct,0.2818782329559326,0.0,direct,0.01110415905714035,0.30092811584472656,0.2898239567875862
126,4994,direct,detour,detour,0.5845786333084106,0.0,detour,0.2757987380027771,0.6215327382087708,0.34573400020599365
130,5121,detour,direct,attack,0.31437093019485474,0.0,direct,0.016289394348859787,0.3052870035171509,0.2889976091682911
141,5448,direct,detour,detour,0.31349897384643555,0.0,detour,0.02966180071234703,0.2970925569534302,0.26743075624108315
145,5614,detour,attack,attack,0.3246838450431824,0.0,attack,0.06367145478725433,0.3407957851886749,0.2771243304014206
145,5729,attack,detour,attack,0.49841052293777466,0.0,detour,0.2065085470676422,0.5131643414497375,0.30665579438209534
146,5790,detour,direct,direct,0.41023021936416626,0.0,direct,0.051491837948560715,0.4164133071899414,0.3649214692413807
152,5945,direct,detour,detour,0.3515653908252716,0.0,detour,0.06294486671686172,0.3819810152053833,0.3190361484885216
156,6118,detour,attack,attack,0.24883930385112762,0.0,attack,0.05081554502248764,0.3025517761707306,0.25173623114824295
167,6403,attack,detour,detour,0.2877129912376404,0.0,detour,0.02568153105676174,0.3027525842189789,0.27707105316221714
172,6630,detour,attack,attack,0.3282027244567871,0.0,attack,0.04239363595843315,0.34189096093177795,0.2994973249733448
175,6778,attack,direct,direct,0.2375124990940094,0.0,direct,0.052513450384140015,0.3114144206047058,0.2589009702205658
181,6899,direct,detour,detour,0.3139669597148895,0.0,detour,0.042166344821453094,0.30627018213272095,0.26410383731126785
185,7094,detour,attack,attack,0.3779985010623932,0.0,attack,0.09025400876998901,0.35087689757347107,0.26062288880348206
185,7201,attack,direct,direct,0.6804792284965515,0.0,direct,0.34030911326408386,0.6151067018508911,0.27479758858680725
193,7380,direct,detour,detour,0.39502960443496704,0.0,detour,0.06244611740112305,0.41834890842437744,0.3559027910232544
197,7532,detour,attack,attack,0.33009859919548035,0.0,attack,0.06748466938734055,0.3226560950279236,0.25517142564058304
197,7680,attack,direct,direct,0.7129523158073425,0.0,direct,0.3475736975669861,0.6865872144699097,0.3390135169029236
205,7872,direct,detour,detour,0.7888666391372681,0.0,detour,0.4809607267379761,0.7888351678848267,0.3078744411468506
208,8041,detour,attack,attack,0.33079010248184204,0.0,attack,0.0909603089094162,0.41767221689224243,0.32671190798282623
218,8379,attack,direct,detour,0.8527715802192688,0.0,direct,0.5536389946937561,0.908281683921814,0.35464268922805786
218,8482,direct,detour,attack,0.538547933101654,0.0,detour,0.09680166840553284,0.500641942024231,0.4038402736186981
218,8599,detour,direct,attack,0.2710248827934265,0.0,direct,0.06736116111278534,0.3308248221874237,0.26346366107463837
230,8816,direct,detour,detour,0.3420313596725464,0.0,detour,0.055773742496967316,0.3867127597332001,0.33093901723623276
234,8973,detour,attack,attack,0.3243504762649536,0.0,attack,0.012306910008192062,0.33889681100845337,0.3265899010002613
234,9120,attack,direct,direct,0.7652482986450195,0.0,direct,0.44730716943740845,0.7326176166534424,0.28531044721603394
243,9319,direct,detour,detour,0.5950050950050354,0.0,detour,0.16730564832687378,0.5150221586227417,0.3477165102958679
245,9440,detour,direct,attack,0.9488689303398132,0.0,direct,0.5261901617050171,0.9233049154281616,0.39711475372314453
258,9791,direct,detour,detour,0.27011966705322266,0.0,detour,0.03372588008642197,0.28770047426223755,0.2539745941758156
262,9952,detour,attack,attack,0.2995043098926544,0.0,attack,0.046058669686317444,0.30837351083755493,0.2623148411512375
262,10081,attack,direct,direct,0.5866751670837402,0.0,direct,0.32963669300079346,0.5976880788803101,0.2680513858795166
274,10261,direct,detour,detour,0.3629530370235443,0.0,detour,0.03238040581345558,0.3952936828136444,0.3629132770001888
277,10400,detour,direct,attack,0.5991833209991455,0.0,direct,0.1577458679676056,0.6265679597854614,0.46882209181785583
281,10549,direct,attack,attack,0.40572482347488403,0.0,attack,0.1252676248550415,0.41699451208114624,0.29172688722610474
289,10772,attack,direct,detour,0.9021841883659363,0.0,direct,0.5993638038635254,0.9845099449157715,0.3851461410522461
289,10832,direct,attack,detour,0.42064669728279114,0.0,attack,0.09695535898208618,0.4939412474632263,0.39698588848114014
289,10948,attack,detour,attack,0.4475952386856079,0.0,detour,0.20537257194519043,0.4598096013069153,0.25443702936172485
289,11008,detour,attack,attack,0.5204490423202515,0.0,attack,0.19880586862564087,0.5303096771240234,0.33150380849838257
300,11247,attack,detour,detour,0.5798263549804688,0.0,detour,0.18891790509223938,0.632634699344635,0.44371679425239563
302,11369,detour,attack,attack,0.38252994418144226,0.0,attack,0.09577776491641998,0.3754604756832123,0.2796827107667923
310,11714,attack,direct,detour,0.9077315330505371,0.0,direct,0.5459460616111755,0.8182570934295654,0.2723110318183899
310,11777,direct,attack,detour,0.4347308278083801,0.0,attack,0.12772110104560852,0.47579482197761536,0.34807372093200684
310,11939,attack,detour,attack,0.48578953742980957,0.0,detour,0.21070502698421478,0.4696856737136841,0.2589806467294693
310,11999,detour,attack,attack,0.6292979717254639,0.0,attack,0.1945415586233139,0.5498154759407043,0.35527391731739044
316,12182,attack,detour,detour,0.27677369117736816,0.0,detour,0.03328984975814819,0.3216667175292969,0.2883768677711487
318,12320,detour,direct,attack,0.7249031066894531,0.0,direct,0.43557190895080566,0.7105178236961365,0.2749459147453308
332,12640,direct,detour,detour,0.3194878101348877,0.0,detour,0.05217199772596359,0.33636152744293213,0.28418952971696854
336,12880,detour,attack,attack,0.4511275887489319,0.0,attack,0.14789199829101562,0.3997836112976074,0.2518916130065918
336,12961,attack,direct,direct,0.5761536955833435,0.0,direct,0.2747746706008911,0.5390128493309021,0.264238178730011
343,13129,direct,detour,detour,0.7751801013946533,0.0,detour,0.3007040321826935,0.6936550140380859,0.39295098185539246
347,13280,detour,attack,attack,0.3601256012916565,0.0,attack,0.022458724677562714,0.36826086044311523,0.3458021357655525
347,13442,attack,direct,direct,0.5347658395767212,0.0,direct,0.269070565700531,0.5212274789810181,0.25215691328048706
355,13632,direct,detour,detour,0.4738273620605469,0.0,detour,0.19808714091777802,0.5007057189941406,0.3026185780763626
