episode,global_step,from_policy,to_policy,true_policy,normalized_error,running_error,best_candidate,best_candidate_error,current_candidate_error,switch_margin
10,205,direct,detour,detour,0.35979047417640686,0.0,detour,0.04438013210892677,0.3976967930793762,0.35331666097044945
12,320,detour,direct,attack,0.9098708629608154,0.0,direct,0.3916322588920593,0.8776838779449463,0.48605161905288696
13,400,direct,attack,attack,0.8191190958023071,0.0,attack,0.35874465107917786,0.8188583850860596,0.4601137340068817
13,481,attack,detour,direct,0.5804131627082825,0.0,detour,0.22491949796676636,0.6436734199523926,0.4187539219856262
23,800,detour,direct,attack,0.49029505252838135,0.0,direct,0.14679627120494843,0.509705126285553,0.36290885508060455
24,880,direct,attack,attack,0.3603089451789856,0.0,attack,0.06039920449256897,0.3692500591278076,0.30885085463523865
24,978,attack,direct,direct,0.3617558479309082,0.0,direct,0.018833227455615997,0.3815804719924927,0.3627472445368767
32,1158,direct,detour,detour,0.4064605236053467,0.0,detour,0.08949357271194458,0.3990878462791443,0.3095942735671997
36,1326,detour,direct,attack,0.36313894391059875,0.0,direct,0.018504394218325615,0.35508212447166443,0.3365777302533388
36,1416,direct,attack,attack,0.37816059589385986,0.0,attack,0.0732378363609314,0.41318461298942566,0.33994677662849426
47,1740,attack,direct,detour,0.4556688666343689,0.0,direct,0.03965555876493454,0.5601816773414612,0.5205261185765266
47,1826,direct,attack,attack,0.7756304144859314,0.0,attack,0.2806212306022644,0.7529566287994385,0.4723353981971741
58,2170,attack,detour,detour,1.0068678855895996,0.0,detour,0.29988420009613037,0.9866442680358887,0.6867600679397583
58,2251,detour,direct,attack,0.9546205997467041,0.0,direct,0.42050039768218994,0.9129789471626282,0.49247854948043823
58,2332,direct,attack,attack,0.7468434572219849,0.0,attack,0.45707938075065613,0.7801253795623779,0.3230459988117218
68,2560,attack,detour,detour,0.4169657826423645,0.0,detour,0.06480608880519867,0.38834255933761597,0.3235364705324173
71,2739,detour,direct,attack,0.8489059209823608,0.0,direct,0.46346455812454224,0.9117881059646606,0.4483235478401184
71,2819,direct,attack,attack,0.6219512224197388,0.0,attack,0.1952645480632782,0.6378598809242249,0.44259533286094666
82,3091,attack,direct,detour,1.0805866718292236,0.0,direct,0.47082653641700745,1.0504446029663086,0.5796180665493011
82,3172,direct,detour,detour,1.0312482118606567,0.0,detour,0.5186982154846191,1.0897316932678223,0.5710334777832031
83,3296,detour,direct,attack,0.4084872007369995,0.0,direct,0.023771408945322037,0.4043769836425781,0.3806055746972561
93,3526,direct,detour,detour,0.3391106426715851,0.0,detour,0.061108436435461044,0.36598438024520874,0.3048759438097477
97,3681,detour,direct,attack,0.42341187596321106,0.0,direct,0.030314672738313675,0.4404749870300293,0.4101603142917156
98,3814,direct,attack,attack,0.37191709876060486,0.0,attack,0.04285701364278793,0.3512146770954132,0.3083576634526253
107,4043,attack,detour,detour,0.33164477348327637,0.0,detour,0.0284558217972517,0.3603103756904602,0.3318545538932085
110,4214,detour,attack,attack,0.5750998258590698,0.0,attack,0.22343668341636658,0.5865367650985718,0.3631000816822052
110,4296,attack,detour,attack,0.8582794070243835,0.0,detour,0.3686167597770691,0.8037269115447998,0.4351101517677307
118,4406,detour,direct,direct,0.3971163332462311,0.0,direct,0.035445764660835266,0.3975253105163574,0.36207954585552216
123,4644,direct,attack,attack,0.2872348725795746,0.0,attack,0.05946679040789604,0.3925923705101013,0.3331255801022053
123,4746,attack,direct,attack,0.8904446363449097,0.0,direct,0.6171567440032959,0.932273268699646,0.3151165246963501
133,4972,direct,detour,detour,0.3138886094093323,0.0,detour,0.005028777290135622,0.32160240411758423,0.3165736268274486
137,5185,detour,attack,attack,0.3264040946960449,0.0,attack,0.04757184162735939,0.35245567560195923,0.30488383397459984
146,5448,attack,detour,detour,0.35026469826698303,0.0,detour,0.08153891563415527,0.3831671178340912,0.3016282021999359
150,5644,detour,direct,attack,0.8115742206573486,0.0,direct,0.4500322639942169,0.8239677548408508,0.3739354908466339
162,5946,direct,detour,detour,0.44111862778663635,0.0,detour,0.05722483992576599,0.46411430835723877,0.4068894684314728
166,6126,detour,direct,attack,0.9129313826560974,0.0,direct,0.4227280020713806,0.9484771490097046,0.525749146938324
178,6416,direct,attack,detour,0.47423213720321655,0.0,attack,0.19819685816764832,0.530440092086792,0.3322432339191437
178,6496,attack,detour,detour,0.711231529712677,0.0,detour,0.25779545307159424,0.6209555268287659,0.36316007375717163
179,6620,detour,attack,attack,0.41044750809669495,0.0,attack,0.11586061120033264,0.4291130602359772,0.31325244903564453
179,6720,attack,direct,direct,1.210007667541504,0.0,direct,0.17294612526893616,1.0885508060455322,0.9156046807765961
184,6891,direct,detour,detour,0.3027074933052063,0.0,detour,0.011211282573640347,0.31226828694343567,0.3010570043697953
